feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X7e464b9b7f9ca86103a675a09263efec	UC_case_control	UC_case_control	-0.00736468079724884	0.00475351171401623	84	67	0.125157413186575	0.657049356948179
bc6f21affc11d8c4a5d6454f728e4add	UC_case_control	UC_case_control	0.00448124098469973	0.00302190799520982	84	12	0.141929591352117	0.657049356948179
b5c3abd1c966bb0457d8dfe34c35b160	UC_case_control	UC_case_control	-0.0139989060345496	0.0095361399769841	84	58	0.145933924516031	0.657049356948179
X26de4690cd2c89c490c37a8d1418d67a	UC_case_control	UC_case_control	-0.0103649609195526	0.00737832853716522	84	60	0.163862288017466	0.657049356948179
X7c821085a5548386a8d91fe359fa3ff3	UC_case_control	UC_case_control	-0.0283846139472177	0.0183084432859657	84	83	0.124907116304012	0.657049356948179
X1c6bf8efe709f63c28e0225da6870395	UC_case_control	UC_case_control	0.0321397001262815	0.0234718094585637	84	84	0.174647553708133	0.657049356948179
X304a3df568087b761af6bca76a3816aa	UC_case_control	UC_case_control	-0.0032054256055559	0.00198328738466865	84	10	0.109888185655071	0.657049356948179
X2ddd18d49a8163e0fc79e28ea6273254	UC_case_control	UC_case_control	-0.0122450925250013	0.00639677839392547	84	44	0.0590751712979764	0.657049356948179
X42604f7f8bfc866837a5370b4b667382	UC_case_control	UC_case_control	-0.00887737240905471	0.00405112233824424	84	39	0.0312645092178735	0.657049356948179
e1a9800482df461df81429b3b8f859a1	UC_case_control	UC_case_control	-0.00609352519380578	0.00450991034622073	84	39	0.180366490142637	0.657049356948179
X01491b7ad3b35c7e644dd24ae831bee2	UC_case_control	UC_case_control	-0.0122781198367732	0.00575384371095099	84	50	0.0358385568079976	0.657049356948179
X6a49b0df18b1abfe220ecc00d5cbf296	UC_case_control	UC_case_control	-0.00875900836619464	0.00627707985113314	84	63	0.166664186310468	0.657049356948179
f55e6f0203460ecfb665c9dbc579b714	UC_case_control	UC_case_control	-0.00910105178883942	0.00644865689237593	84	62	0.161936391080932	0.657049356948179
b73c9d186b67a61bce0ba79c990aef39	UC_case_control	UC_case_control	-0.0170777754596518	0.00843278760478727	84	53	0.0461039692143295	0.657049356948179
X645dd8b575c7e7c0952933bbe90b4bb9	UC_case_control	UC_case_control	-0.00658439177739228	0.00515418052271356	84	16	0.205035917295427	0.697122118804451
c38ee4acf990375c9b9df651cf77bf7c	UC_case_control	UC_case_control	0.00727434366171444	0.00668150784322023	84	55	0.27946337793459	0.838390133803769
X5c4a1032c65d0d99d6d6bee379b63a2c	UC_case_control	UC_case_control	-0.009623263457725	0.00861471667901207	84	40	0.267225721884637	0.838390133803769
ed32eeb458a2b9bdee12e2db96fcb98b	UC_case_control	UC_case_control	-0.0129757084277847	0.013630018987675	84	65	0.343897313860308	0.857847020042912
X7d669e880492b330a9c9c649f65c2ba6	UC_case_control	UC_case_control	-0.00340871187863436	0.00342791727962837	84	34	0.322954808030781	0.857847020042912
X969732ae717bf5a9282f4781499aadb4	UC_case_control	UC_case_control	-0.0176319337914474	0.0188851673847563	84	79	0.353231125900023	0.857847020042912
a67690654fca1914946ee270222b7247	UC_case_control	UC_case_control	0.00791558200721242	0.00844866979136927	84	67	0.351559825169581	0.857847020042912
a99fb503372ef5103fa41e0c743bbad2	UC_case_control	UC_case_control	0.00522455714088613	0.00580793088928842	84	59	0.370990876219402	0.860024303963159
c4228a5878f56464e576996e95eefc5e	UC_case_control	UC_case_control	-0.00341068401210795	0.00408518130107354	84	32	0.406204557425889	0.900714453422624
X5b239eddc0c4c102c7f721bae475cf22	UC_case_control	UC_case_control	-0.009226260965403	0.0119303591766772	84	76	0.441543038986604	0.915578710872295
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	UC_case_control	UC_case_control	-0.00993557433439417	0.0130551690138813	84	83	0.44881309356485	0.915578710872295
X41f01f3e3cbf6beb908ae1ebb553208e	UC_case_control	UC_case_control	-0.000439155305257833	0.00393640028563926	84	10	0.91144280801708	0.989012408699385
c2ba82ad21732bcd0ef11c61560cf91c	UC_case_control	UC_case_control	-0.00269918114070446	0.00680875810194843	84	53	0.692819200127807	0.989012408699385
X250a576e3788b3f444938c7b08afb2e3	UC_case_control	UC_case_control	-0.0111820008463054	0.0416912017231661	84	84	0.789211177728297	0.989012408699385
eedb6e6a512baecd8df273d5495ca5c0	UC_case_control	UC_case_control	-0.00138317571490578	0.00332592814991194	84	16	0.678586678770767	0.989012408699385
X0f898170dbe4592000abdcde0dd2ba2e	UC_case_control	UC_case_control	0.00332762991694743	0.0284260837139034	84	83	0.907096731302105	0.989012408699385
ca39c1dfb5e738c293917a0ab7391c33	UC_case_control	UC_case_control	-0.00373285437352563	0.00932321917898455	84	22	0.689915979567154	0.989012408699385
X632a77028290d1ecbd9bfe2958610b8c	UC_case_control	UC_case_control	-0.00498009305959864	0.0322186641260163	84	84	0.877538818027966	0.989012408699385
X20f887a0f58476d52027e0798805c1d2	UC_case_control	UC_case_control	-0.00179970506511798	0.0053137090562119	84	35	0.735708315472351	0.989012408699385
c5bd025300b4ef0c652dd11cef56ac29	UC_case_control	UC_case_control	-0.00119890695623712	0.00644904905965573	84	44	0.852978799506727	0.989012408699385
X95251fbafeb9956f566a3da93d145d63	UC_case_control	UC_case_control	-0.0040563097684281	0.00749747615082635	84	78	0.589958247312916	0.989012408699385
cb3f42ad378ddeda014d895db355586b	UC_case_control	UC_case_control	-0.00216798927273222	0.00980806694603982	84	82	0.825609643139296	0.989012408699385
X1e2270e7a0c8c2e951edc6813b58451a	UC_case_control	UC_case_control	0.00113037068152371	0.00764563006837367	84	71	0.882827776683068	0.989012408699385
X564e9f4d70915c0026898422d57b1431	UC_case_control	UC_case_control	-0.0016867308738434	0.00362777664638211	84	10	0.643200346105004	0.989012408699385
X386a607b118090dd71bfc8b4b4081447	UC_case_control	UC_case_control	-0.00405639848950291	0.0097297956924354	84	84	0.677837439112527	0.989012408699385
afce1dc2c06acb90ad5d3da0fffbcd02	UC_case_control	UC_case_control	-0.00212140688084315	0.00399751351735078	84	25	0.597073786513596	0.989012408699385
f2d099ef5556f02539ded15181a3d994	UC_case_control	UC_case_control	0.00208760105351171	0.0121653914686119	84	83	0.864173499479351	0.989012408699385
de4edf45ab75f6490e1ada65b0e0306f	UC_case_control	UC_case_control	0.00031647322258842	0.00230731221959879	84	12	0.891239767954138	0.989012408699385
X321b7763c5946d79f50284281735d5b0	UC_case_control	UC_case_control	-0.00213832406663887	0.00388763255244803	84	29	0.583792254699229	0.989012408699385
X95c08da59378a0eb674c2b7dab943428	UC_case_control	UC_case_control	0.00357322002253027	0.00621957085243886	84	70	0.567193985027576	0.989012408699385
X6960eba3db7d4d863d042ab497d7481a	UC_case_control	UC_case_control	0.00122034950353512	0.00652163757871902	84	38	0.852026280389231	0.989012408699385
X6545176af2fa076f03140433793c0d00	UC_case_control	UC_case_control	0.00323228088511561	0.00974074636208508	84	75	0.740863587805746	0.989012408699385
X719ab97ff4cf3c7b809b054134f4dc70	UC_case_control	UC_case_control	0.00761600494062554	0.0151990115529189	84	77	0.617653419845875	0.989012408699385
X3a4c1eb8dbc9f93fbbfbd8702754c0df	UC_case_control	UC_case_control	-0.000422445613846503	0.00575887360012953	84	39	0.941701793710177	0.997318290199327
X820d3c5095323f85949bc959fd15d1b7	UC_case_control	UC_case_control	-5.91130095599541e-05	0.00465492014350102	84	53	0.989898751703913	0.997318290199327
X5431c93e93b57f0b74748eb702ea1e72	UC_case_control	UC_case_control	5.06833657755476e-05	0.0150338032276916	84	82	0.997318290199327	0.997318290199327
X3fae853851bfe19cdb50e15749f373b6	UC_case_control	UC_case_control	0.000511914550594525	0.0311808193617701	84	84	0.986941111037036	0.997318290199327
