feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
de4edf45ab75f6490e1ada65b0e0306f	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0140340452343001	0.00334756619483087	174	22	4.53092485743698e-05	0.0259168901845395
X3a4c1eb8dbc9f93fbbfbd8702754c0df	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0270808346971385	0.00703409713419352	174	84	0.0001697613193032	0.0345935528335985
X7c821085a5548386a8d91fe359fa3ff3	CASE_CONTROL	CASE_CONTROL	-0.0482319131607963	0.0128470182458247	174	173	0.000241912956878311	0.0345935528335985
X6960eba3db7d4d863d042ab497d7481a	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0300276876895713	0.00798198790638458	174	74	0.000235250197066686	0.0345935528335985
X0f898170dbe4592000abdcde0dd2ba2e	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	-0.139527440045616	0.0431808399517525	174	173	0.00149303094904392	0.10675171285664
X969732ae717bf5a9282f4781499aadb4	CASE_CONTROL	CASE_CONTROL	-0.0446396230461305	0.0135386208072351	174	166	0.00120017739452456	0.10675171285664
X42604f7f8bfc866837a5370b4b667382	CASE_CONTROL	CASE_CONTROL	-0.00942963563752787	0.00291681910492687	174	77	0.00148513510911531	0.10675171285664
b73c9d186b67a61bce0ba79c990aef39	CASE_CONTROL	CASE_CONTROL	-0.0195468344399005	0.00601217937954686	174	95	0.00139802162976104	0.10675171285664
X2ddd18d49a8163e0fc79e28ea6273254	CASE_CONTROL	CASE_CONTROL	-0.0135316281045577	0.00432840778551613	174	92	0.0020991056654992	0.133409826740616
X6960eba3db7d4d863d042ab497d7481a	PM_WAIST_HIP_RATIO	PM_WAIST_HIP_RATIO	0.162064572436098	0.052481524365621	174	74	0.00237120581444435	0.135632972586217
X7e464b9b7f9ca86103a675a09263efec	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	-0.000675739231294505	0.000227693712714973	174	145	0.00345489228612763	0.179654398878637
X20f887a0f58476d52027e0798805c1d2	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0284041804454553	0.00969942012557797	174	71	0.00389775254630768	0.185792871373999
X6960eba3db7d4d863d042ab497d7481a	PM_WAIST_AVG	PM_WAIST_AVG	-0.00141803180090275	0.000504379015651217	174	74	0.00554128270868263	0.243816439182036
