feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
b73c9d186b67a61bce0ba79c990aef39	PM_STANDING_HEIGHT_AVG	PM_STANDING_HEIGHT_AVG	-0.00253230883965583	0.000668952461214139	108	55	0.000268597630216042	0.16760492125481
X632a77028290d1ecbd9bfe2958610b8c	REFINED_GRAIN_SERVINGS_DAY_QTY	REFINED_GRAIN_SERVINGS_DAY_QTY	-0.0607996860731481	0.0186104085883983	108	108	0.00151329039308556	0.192420893937744
X20f887a0f58476d52027e0798805c1d2	NUT_VEG_DAY_QTY	NUT_VEG_DAY_QTY	-0.00632647105709835	0.0020260123187668	108	33	0.00237582914058697	0.192420893937744
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	SDC_GENDER	SDC_GENDER	-0.0859008797904194	0.0276175066560322	108	100	0.00246693453766338	0.192420893937744
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	-0.00563397250998448	0.00173773934330642	108	100	0.00163704032448838	0.192420893937744
c5bd025300b4ef0c652dd11cef56ac29	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0470614754816589	0.0148495615925034	108	50	0.00205699111549162	0.192420893937744
a67690654fca1914946ee270222b7247	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	0.00104967394095643	0.000309666162553996	108	92	0.00102039644754807	0.192420893937744
b73c9d186b67a61bce0ba79c990aef39	PM_WAIST_AVG	PM_WAIST_AVG	-0.00379472968249825	0.00113786832025958	108	55	0.00121798043431524	0.192420893937744
X3fae853851bfe19cdb50e15749f373b6	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	0.011871411197512	0.00421381297391118	108	108	0.00589199263415615	0.408511489301493
X20f887a0f58476d52027e0798805c1d2	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0449209848655245	0.0163714378320514	108	33	0.00725976891412439	0.453009580241362
b73c9d186b67a61bce0ba79c990aef39	PM_BIOIMPED_WEIGHT	PM_BIOIMPED_WEIGHT	0.00241509882769444	0.000909922663285766	108	55	0.0093210610656526	0.484695175413935
X6960eba3db7d4d863d042ab497d7481a	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0322281439378744	0.0120943007261316	108	45	0.00905348450630297	0.484695175413935
