,chao1,faith_pd,observed_otus,shannon,simpson,simpson_e
100113735,24.0,6.54771498479,24.0,3.053834970616434,0.8431297179171907,0.26561223778938253
100115135,24.5,7.08696147667,24.0,3.004709226857937,0.8189382521804229,0.23012407186186182
100117235,25.5,6.57153992179,24.0,2.954247929658677,0.8117236825672721,0.22130593605621374
100118535,23.0,8.56823910851,23.0,3.434417995063753,0.8813235666540575,0.3663596861124554
100123435,27.25,8.24594133549,27.0,3.350741857354144,0.8695277578391798,0.28386909294764145
100124135,30.0,7.03030061569,27.0,3.2847725734149607,0.8481274334099836,0.2438691718236343
100127235,22.5,6.27638288267,22.0,2.2661371664773813,0.7115723869273121,0.15759429192755636
100128835,30.0,8.27280523135,25.0,2.9514234158548316,0.8375065933975867,0.24616383419095555
100138335,17.0,6.1389685186500005,17.0,2.5804428274255065,0.7790629394585447,0.2662456414854284
100139435,24.0,8.51234499877,24.0,3.388987128167567,0.8788802761246145,0.3440122329665775
100146735,16.0,5.429510361969999,16.0,1.9745283914644884,0.6678743275151215,0.18818177930176597
100146935,32.0,9.151799720989999,29.0,3.4031734944067273,0.8717646161576409,0.26890205797706823
100147535,27.0,8.78182031297,26.0,3.0373186620141577,0.8341167153273417,0.2318590359326172
100147835,26.0,7.19019824567,21.0,1.752914755821933,0.5082463833729551,0.09683517519539218
100153535,22.5,7.25214137745,21.0,2.9258264194910386,0.8157264670405137,0.25841501410578027
100163935,26.0,8.27606018573,26.0,2.7963229023829443,0.7657520904734313,0.16419159743739828
100164635,25.0,8.99387772551,25.0,2.7268526083605855,0.7542907963046134,0.16279406468464752
100166135,21.0,7.641521538949999,21.0,2.972377855662247,0.8417469277233041,0.3009044117373507
100166235-2,20.0,7.3724356553499995,20.0,2.509720535092308,0.7302401934628225,0.18535007361487396
100182835,24.0,6.8612547391900005,24.0,3.293192293703442,0.847410894147369,0.2730644919494312
100182935,23.0,8.503398197909998,23.0,2.5898683307556114,0.7637630619425827,0.18404514225035307
100186835-2,28.0,9.026822180789999,28.0,3.5295354869030033,0.8813110640302431,0.3009066129246119
100194535,20.0,7.75935091135,20.0,2.654262050641217,0.7590765228647289,0.20753477657939728
100220135,17.0,6.7098598456600005,17.0,3.01854340360302,0.8510844428601614,0.3950126537587115
100220235,23.5,7.76264073253,23.0,2.660134971957688,0.7393662753391719,0.16681747892044677
100220835,25.0,8.01370194505,23.0,2.714845095452186,0.7793830066281965,0.19707575651841
100228235,24.0,7.6468979286100005,21.0,2.6879532232018475,0.7686257490981788,0.20580962416277582
100230735-2,27.5,8.88232440679,27.0,3.104055187801757,0.8252090126136193,0.211893288039878
100234435,19.0,5.88541212291,19.0,2.380447235003345,0.7193965289104423,0.18756567316507095
100236935,25.0,6.718461884790001,25.0,3.1005609621875925,0.8379061216874819,0.24677057774433486
100242635,19.5,5.77893226273,18.0,1.8183804840745101,0.6144236658554316,0.14408445393519798
100243935,22.0,6.9796152869900006,22.0,3.1784098848216993,0.8337380247438039,0.2733911069232981
100245135,25.0,7.80917784229,23.0,2.963135591027354,0.8098210610587862,0.22861764352889127
100254335,26.25,8.37087107129,26.0,3.343072086659317,0.8783637788430322,0.31620135923085796
100260835,21.5,7.3624240818899995,21.0,3.002663387721045,0.8306282054470042,0.2811509894237308
100272235,26.0,8.06522203251,23.0,3.205822436154945,0.8612237929376568,0.3132976595190647
100291735,24.0,8.04022569387,24.0,2.547768147048274,0.7436496742580283,0.16253798994039928
100299535,23.0,7.02476925755,23.0,3.43455176622736,0.8861076261976646,0.38174865812370706
100303935,24.5,7.92783187997,23.0,3.0637827510314333,0.823958472396082,0.24697729826219456
100306235,23.0,6.8226680029499995,23.0,2.5495627806684316,0.7159246891951908,0.15305188172244769
100306735,22.0,7.41254501937,22.0,2.9807613043619576,0.8365558383155132,0.27810443019855957
100306835,25.6,8.12267064769,25.0,2.9690761684375104,0.8250239737811644,0.228602745555403
100335635,21.0,6.31267089937,21.0,2.8502963214264905,0.7988554264651929,0.23674040408953598
100336235,22.0,6.313798489429999,22.0,3.2358884697544616,0.8574688382520276,0.3189095275524342
100341835,26.0,8.456464766869999,26.0,3.4938079418486945,0.8388704907377089,0.23869953205734473
100343135,21.0,5.96866196143,20.0,1.619019563930558,0.5007662024627668,0.10015347567944048
100344835,28.5,8.56458774597,27.0,2.8979882284380762,0.786878468523047,0.17378364720057496
100364935,25.0,8.02505533137,25.0,2.9420912770373575,0.7835894449515726,0.18483386815882877
100367935,24.0,7.70595353373,23.0,2.832529654597914,0.7837103036484463,0.20101864121579033
100382135,23.75,6.5935669161699995,23.0,2.0708288691678924,0.5600925416431142,0.09883501641904967
100386035,23.0,7.70776695357,23.0,2.7014265986838857,0.7702808186551372,0.18926700249855963
100391335,27.0,9.141881800730001,27.0,2.934076896461284,0.773440648447195,0.16347609040717384
100396135,28.0,7.13038892419,25.0,3.139617723202685,0.8359495999785511,0.24382750663680283
100431135,26.5,8.24097871017,26.0,2.8630942878230257,0.8025895434444645,0.19483029993762496
100432235,24.333333333333332,7.55746756357,24.0,3.1350594887278938,0.8411184624995607,0.2622498958795099
100432735,19.0,5.61571885033,19.0,2.2377875233805247,0.6938631148842486,0.17192171706936993
100467835,24.0,5.867240129470001,23.0,3.637970969790673,0.8961925204025456,0.41883553129471607
100468035,25.333333333333332,8.816064269529999,25.0,2.936115382707284,0.8096485248501456,0.210137588734261
100476535,17.0,5.13918642915,17.0,2.723619041143411,0.7906378685860325,0.28096546884810847
100477535-2,22.0,7.93803192793,21.0,1.9771009822762793,0.6249217023183615,0.12695761901816574
100492135,27.0,9.126615711769999,27.0,3.048658420430802,0.8139827677725144,0.19910540864162218
100494835,20.0,5.88541212291,19.0,2.6307900211718938,0.7386986352274763,0.20142098757573235
100496735,25.0,8.405727420029999,24.0,3.3900878772290213,0.8702940297609679,0.3212393892885589
100515135,25.333333333333332,8.66311072217,25.0,2.796676289981061,0.7782463792054138,0.1803803692434525
100524035,27.0,8.61346983037,27.0,2.9069190269874765,0.814161138538935,0.19929651282757485
100528735,31.0,9.793680622490001,31.0,3.274290297894277,0.8588046741475885,0.22846411041855383
100565435,23.5,6.31822665193,22.0,2.300735307794957,0.6953195316405985,0.14918759216599076
100566335,25.0,7.19202174253,24.0,2.9472246385361363,0.8292045733486569,0.24395657122437955
100569235,23.0,6.477264180690001,23.0,2.4409992188508354,0.7308405972420046,0.1615335017987726
100570035,19.0,7.12650875535,19.0,2.8037637044399757,0.8264498285681898,0.30326434432850996
100572435,30.0,6.96976212219,25.0,3.1458402282543307,0.8511250069285373,0.26868179252105345
100578435,21.6,7.69363181091,21.0,2.2368313699160844,0.6965453444465914,0.15692310777768434
100579935,23.0,8.379308924650001,23.0,2.3071174908361884,0.6893121598157613,0.1399419457284923
100582435,29.0,8.073452326249999,23.0,2.7063172545365366,0.7784875409269918,0.19627907636217984
100588735,21.333333333333332,6.23053746293,21.0,2.5595619244556866,0.7487615803816606,0.189537283713958
100589235,22.0,7.43950867189,22.0,2.0235037090029238,0.6406666732421207,0.12649688205840415
100597835,28.0,8.83428106993,25.0,2.0167089043010358,0.650732118921068,0.11452527462999179
100598035,20.5,7.26295836387,20.0,2.2184508341510356,0.6545615336774149,0.14474357917426567
100602835,21.0,6.60250510991,21.0,1.8512754317991726,0.6091906231988408,0.12184724944119193
100604235,22.25,7.1292373505499995,22.0,2.3432347094892916,0.6983115484374569,0.1506671707820485
100604635,28.0,8.91808995853,26.0,3.277000083069934,0.85970402955398,0.2741457102386048
100604935,20.0,5.96866196143,20.0,2.2009391482122216,0.7012457753286835,0.16736165004866127
100607035,27.0,8.77858427729,27.0,3.4137530938557568,0.8693360509406904,0.2834526072698567
100609535,18.0,6.783378938609999,18.0,2.582531599733578,0.7413141841294749,0.21476073347354185
100610835,19.0,6.85349358915,19.0,3.1656415878719026,0.8533340816385216,0.3588535055407394
100637835,30.75,9.36966862849,30.0,3.5788820033916386,0.8765972970160821,0.27011834041979943
100638035,21.0,7.21928481213,20.0,3.1362307714411166,0.8263725901366246,0.2879729648639242
100638935,28.5,9.33265036295,28.0,2.970820101975979,0.8131720420771638,0.19116135567373932
100681935,25.0,8.14849405199,25.0,2.6685411002317614,0.7579560099348627,0.16525921585260372
100685035,21.5,6.4479715000099995,21.0,2.2472775498607915,0.6952550736689325,0.1562587052468773
100691935,25.5,7.11217212379,25.0,2.4066813342135442,0.6863204208549878,0.127518661269015
100706535-2,28.0,7.71918415329,28.0,3.4308468364553755,0.8337182983817855,0.21478181523717071
100712235,16.0,6.296391484790001,16.0,2.38447257849731,0.7414825527968438,0.24176317953071977
100713435,30.0,8.22317662771,28.0,3.3198024976103477,0.8566472769493709,0.24913573285714435
100713735,26.5,8.39988061535,25.0,3.4378273344443646,0.8758201894869881,0.32211355319960583
100715135-2,20.0,5.96866196143,20.0,2.812922525739354,0.7997425570838547,0.2496786100526447
100723535,27.5,8.71779160937,26.0,3.0753467520900326,0.8421103373221797,0.24359757193237314
100732135,18.0,6.805297067110001,18.0,3.1611606793763634,0.8482866334865553,0.36618761307779873
100733235,23.5,8.23426401291,22.0,2.373279951681506,0.7504886094845737,0.18217423004476097
100735535,27.5,8.03445939469,26.0,3.0482783684252133,0.8397517867985906,0.24001227653750962
100744235,21.0,5.58226916345,21.0,3.0656478932519566,0.8302270101406004,0.2804865936476947
100749835,35.0,8.546621949870001,25.0,2.8221615828063658,0.7750696014121853,0.17783278850316736
100756235,23.6,7.62199918937,23.0,2.2945033673437996,0.686828583054027,0.13883214915831832
100766835,26.0,7.89800743745,23.0,2.8649962818711385,0.8020816590815101,0.219677775530016
100792935,28.5,9.32768836951,27.0,2.9894793363459464,0.7960731759123338,0.18161925093834236
100797835,24.5,8.146098166729999,24.0,2.8466206620052943,0.7913766347354285,0.1997219564252831
100802435,30.6,9.611461918469999,30.0,2.8350672521687144,0.7657912653613835,0.14232318613038317
100804035,27.0,7.01941026699,27.0,3.089504026169103,0.8209342266133908,0.20683482017008786
100831735,13.333333333333334,5.013040674060001,13.0,1.8334373931223156,0.6768200937724569,0.2380193676673613
100835235-2,23.0,7.610043764289999,23.0,2.912763974237973,0.7899232741760112,0.20696372098826948
100837235,25.0,7.21485443227,25.0,3.0373634160986582,0.8248069837989612,0.22831960352859557
100854535,23.333333333333332,6.45520067317,23.0,2.4405703720083034,0.7163945100145322,0.15330542745062195
100883835,26.0,8.45377878023,26.0,2.815316716741365,0.8004496499195873,0.1927410222334345
100886035-2,23.0,6.16563123479,23.0,3.148126805981576,0.8274625410971663,0.25199316801141997
100887835,23.0,8.10664811937,23.0,2.279241289782725,0.6984040678536843,0.1441606342637017
100974035-2,18.0,5.51414480321,18.0,2.7472678425859254,0.7802656918695021,0.2528305935846927
100994135,25.0,8.179588851790001,25.0,3.0263665544627942,0.7831004534423822,0.18441716746223938
100995935,25.0,7.54595380125,22.0,2.422213339460293,0.6706210150491304,0.1380007454371307
101008735,22.0,7.8385894359499995,21.0,2.878491421547619,0.8106253965241873,0.2514542433095028
101012535,27.5,7.59451399327,26.0,2.800788247057851,0.7752051854215516,0.1710961995883417
101019535,26.0,8.84615564277,26.0,2.7949538383811787,0.7783833523952041,0.173549861335896
101020535,20.0,7.52539572485,20.0,2.925558859792704,0.8287839295163193,0.29202866213873135
101023935,23.0,7.610043764289999,23.0,2.7143885698167094,0.7816209762909966,0.19909540820871746
101024835,26.0,8.50024065679,26.0,3.2590907163676928,0.8632928382609184,0.28134252786950464
101025735,26.0,8.54738941527,26.0,3.191218755456104,0.8540439528351019,0.26351452515074913
101038735,25.5,8.222469345170001,24.0,2.6596114956957884,0.7560706142636322,0.1708144614921421
101041235-2,23.0,7.720605336290001,23.0,2.2782606148895113,0.7122792019269599,0.1511126799339961
101043135,24.0,8.33830695422,24.0,3.3471547000212643,0.8700520345311357,0.3206411621477062
101043635,26.0,7.795473003290001,24.0,3.1539264355413237,0.8462942709226895,0.2710807652830512
101096535,22.5,6.18364851595,22.0,2.232467019339004,0.6713892318235118,0.13832335959889488
101119235,27.333333333333332,8.73745165129,27.0,3.1269745491133043,0.833708018446649,0.22272292801535082
101121335,20.25,6.248617003510001,20.0,2.3391277218206614,0.6716501199071083,0.15227658979456538
101159335,24.333333333333332,8.07857637219,24.0,2.114241626350402,0.6460719742712672,0.11772638400385384
101166435,21.25,7.49302338835,21.0,2.065626215017697,0.5908756684909847,0.1163926072140696
101170835,18.0,7.514142172890001,18.0,1.8449481084498325,0.6010889229670282,0.1392680192507255
101233635-2,24.5,8.61408452825,24.0,2.6448821912267118,0.7737659945024574,0.18417508267615082
101234735,26.0,8.480354020690001,26.0,3.411265706455311,0.8708235853385342,0.29774427911112955
101237535,28.166666666666668,9.03422247425,28.0,3.220001444883678,0.8544440367971667,0.2453646345256059
101242635,28.0,8.776269707769998,26.0,3.1639872196135514,0.8525489168629694,0.260842698766716
101249635,20.0,7.46010604065,20.0,2.1110974668374185,0.6714239613341078,0.15217177796352266
101262435,30.0,7.83545188257,25.0,2.9914480653520497,0.8373785109625089,0.2459699529056601
101281235,32.333333333333336,9.15415719079,29.0,3.0525079238422133,0.822572626005263,0.19434858243301575
101286435,20.5,7.5335162824,20.0,1.628320137094928,0.5547939296705184,0.11230754325294068
101296535-2,24.333333333333332,7.91805497169,24.0,2.7225813719459553,0.755304620177929,0.17027974413315186
101304735,23.75,7.7827357493700005,23.0,2.2548844286452105,0.7087267897471261,0.14926968680648248
101334035,25.5,6.484824826190001,24.0,3.2897044413828302,0.8623882039689162,0.3027841207541177
101350435,19.0,7.16738063301,19.0,2.5618030628994775,0.7633627001444331,0.22241455163447368
101354835,26.333333333333332,7.880137264469999,23.0,2.838020834473182,0.822467603965221,0.24490325056530943
101355135,25.0,6.0131011351899994,22.0,2.8398888718151087,0.8001659792770399,0.22746149674664942
101357635,26.0,8.34169220479,26.0,2.7192201314155966,0.7763451468773517,0.1719682713097526
101391135,22.0,5.96991500561,19.0,2.08791817817909,0.6334345999556297,0.1435803241140536
101399135,37.0,8.19778033599,30.0,3.2796702910978377,0.8590280543597413,0.23645366588324948
101399835-2,29.0,9.33027638229,29.0,3.5496785833327245,0.8813688539358746,0.29067205168910865
101402135-2,22.5,7.72886630267,22.0,3.258392016961032,0.8639457530601213,0.3340913383955701
101402335,21.0,5.713766957950001,21.0,2.867631654761547,0.8039614980310451,0.24290660834874514
101505835,24.6,8.46763016205,24.0,2.8268132165592834,0.8112460823375572,0.22074597011110028
101506535,28.333333333333332,8.03976254989,25.0,3.1146968566682287,0.8485361302906763,0.26408938367126444
101513135,26.333333333333332,8.40479896287,26.0,3.2436511551422833,0.8555242634947418,0.2662145173431154
101517835,26.0,8.832521455590001,26.0,3.6071688701962175,0.8972871945765285,0.37445709230671437
101536335,26.25,8.86190968927,26.0,2.7555981102139584,0.7902127793763385,0.18333594556998703
101558435,24.25,6.735608153049999,24.0,2.941373340901746,0.8045243939387836,0.21315532667343695
101558635,25.5,8.61906319517,25.0,2.8357947645235413,0.7711798962254439,0.17480981496018294
101559335,27.0,8.753619244189998,26.0,2.952624526445912,0.8302158966972096,0.22653203517497011
101561635-2,25.0,8.39390431979,25.0,3.1759979923471366,0.8131264769592619,0.21404851446654682
101564635,26.0,6.74400248043,23.0,3.153524645205125,0.8460422735938056,0.2824038902396775
101564935,24.333333333333332,6.54425243165,24.0,3.4259720236836433,0.8813507945903647,0.3511752693396714
101576835,29.333333333333332,9.16743467199,29.0,3.469267302743583,0.8791514441433473,0.2853386072862317
101581135,24.0,7.31674887387,21.0,2.4835179092486275,0.754186329936741,0.19372009541533258
101593235,23.5,6.50290686499,23.0,2.6665461341201695,0.749510626466193,0.1735732748107865
101594035,20.0,5.80100913265,20.0,2.2441776635491584,0.6711755758743259,0.15205683134075948
101635835,24.25,8.37819414027,24.0,2.8313832033963915,0.8047127668042557,0.2133609349921123
101637635,28.0,8.65833801525,26.0,2.6036729790032154,0.7781294102137268,0.17335122468727496
101643835,22.5,8.200491134149999,22.0,2.337886653712449,0.7013524643852342,0.15220130767520748
101645235,28.5,9.25151719203,27.0,2.746758390335158,0.7595249503055432,0.15401613216878687
101669135,24.25,6.468842851650001,24.0,2.263472304863449,0.6633725494336381,0.12377679418765226
101670535,20.5,5.96866196143,20.0,2.1612042820777178,0.6544176145855054,0.14468330016308426
101672435,22.0,6.25574811005,22.0,2.3950297515355503,0.696347802990322,0.1496927929459266
101692735,26.0,8.85034122063,26.0,2.791382449299531,0.7852714646087533,0.179117034405602
101699835,25.333333333333332,7.99886328717,25.0,2.858828064251888,0.7950390700048302,0.19515914570129367
101779732,23.0,8.09358371311,23.0,2.8570906514710135,0.7880000927972524,0.20508622594812959
101783232,16.0,4.83953207441,16.0,3.1003036550737324,0.8426498949987977,0.3972034209924578
101867135,22.0,7.73144350355,22.0,2.5151764516962234,0.7457409464680713,0.1787725739679019
101882235,24.0,7.9153688002700004,24.0,3.44399803692601,0.8761730413146426,0.33649107681422646
101883835,26.5,8.528312403969998,25.0,3.2886052370028502,0.8747896954485865,0.3194625246165368
101884435-2,24.5,8.44024540467,24.0,3.090071037596698,0.8329114623916214,0.24936879131903592
101887635,24.0,8.61408452825,24.0,2.8187456858570066,0.7695084343394842,0.18077306450352412
101890235,26.0,8.60330914867,25.0,2.9464268471318995,0.7990596359874969,0.19906403671843187
101899235,26.5,8.35883847305,25.0,3.2137269676353557,0.8286372320635622,0.23342293359101712
101901035,21.0,7.597807667750001,21.0,2.327243747565782,0.6829174844887587,0.15017872411624478
101904035,25.0,8.68309189877,25.0,2.957968492478741,0.8212376236179566,0.2237607309186452
101905035,14.0,5.34220370922,14.0,1.9257191929754833,0.6590063553615211,0.20947185541918212
101907035,31.0,7.259654332689999,21.0,2.6555856235622612,0.7733209010946602,0.2100725115328482
101910435,25.5,8.728578396029999,25.0,3.0493730652995894,0.8114930786169152,0.21219380013485975
101913135,29.5,9.06114219729,28.0,3.095013749809482,0.8255060193882355,0.20467345400152928
101914535,20.0,7.2519954359200005,20.0,2.883724575663987,0.7889269539760357,0.23688481756369423
101920335,25.5,8.75437612275,25.0,3.3376050858901145,0.8543584632830584,0.2746469235472373
101938235,20.5,7.05854210463,19.0,2.337753719849032,0.7441447781610835,0.20570844155177984
101947835,25.5,8.38002110777,25.0,3.4662341143931648,0.8864704801243706,0.3523312707022776
101949035,21.333333333333332,6.13940886143,21.0,2.6858600184294654,0.782138584916918,0.21857494867041038
101972835,28.0,8.669030140690001,28.0,3.3641196048732427,0.8519343434434643,0.24120573632582373
101974135,18.5,6.3896678005,18.0,2.839715573326851,0.7796802912388975,0.2521588098856633
101977935,28.333333333333332,7.02283950557,25.0,3.149848154398529,0.8584618244189857,0.282609266622238
101981335,28.5,9.21871840667,28.0,2.819223528140013,0.7708770548930477,0.15587389424317433
101986035,22.25,7.89267834275,22.0,3.107365262958324,0.8578883707400261,0.31985099102194203
101986235,26.0,8.76474716005,26.0,3.433259836451723,0.8736708495352288,0.3044549759104416
101987635,21.0,6.123654814930001,21.0,2.3703893202675053,0.7128540447863434,0.16583569001909057
101989335,20.0,7.562997326849999,20.0,2.5973555500978183,0.7785770041462868,0.22581213756602475
101997735,18.0,5.604895594409999,18.0,1.8946294575188078,0.6260566627246357,0.14856677474278826
101998235,28.0,9.07712756403,26.0,3.0649271675933427,0.836758936493478,0.23561190815203065
102010035,27.0,8.46081709537,26.0,3.1049896043141803,0.848551966947508,0.25395865292095054
102010235,30.0,8.65736227499,27.0,3.2936943569698016,0.8522633013678287,0.2506962547555656
102015435,22.0,7.86547101721,22.0,3.4679537709254684,0.8845317399248648,0.3936540260065249
102026535,22.0,7.96103909715,22.0,3.191981344362605,0.8525422487969351,0.3082547040334945
102027535,22.0,6.14987563719,22.0,2.3411722775947745,0.6592855806267122,0.13340951503653653
102030035,16.0,5.0909160698900005,16.0,2.1771889706874035,0.6780403498567547,0.1941237045455624
102033235,26.0,8.61906319517,25.0,2.26695361180145,0.6867894081660749,0.12770960191923955
102042935,29.0,8.689767731269999,26.0,3.1392295603281357,0.8463859568306626,0.25037774976823024
102063535,21.75,6.44233600041,21.0,2.2080988954437037,0.6615116033378672,0.14068147708643403
102066435,28.0,8.50790670379,27.0,3.362124157637425,0.8547841081649219,0.2550480981730295
102066935,23.0,7.94133800605,23.0,3.071716514937643,0.8441866063836452,0.279040587336271
102081235,22.0,7.0365367267900005,22.0,3.3210078918875796,0.8708738736698771,0.3520166425370549
102082235,27.25,8.398842017789999,27.0,3.3949120567291713,0.8823354456747798,0.3147680051094073
102089235,25.25,8.25981907605,25.0,3.2029370147349465,0.861262967825609,0.2883152347508805
102097035,25.5,8.22105793269,25.0,3.4214408751746923,0.8622434513687525,0.2903673211723218
102119135,20.0,6.483380395509999,20.0,2.223749142751007,0.6877948969568474,0.16015112985865915
102125035,21.0,6.01416214887,21.0,1.8303035958632212,0.6108368020010866,0.12236266909077201
102125535-2,23.5,8.14938736105,23.0,3.1754571586785683,0.8544648745035244,0.2987475409887773
102137335,24.0,7.84563282877,23.0,2.7650779811085457,0.7699040729241928,0.18895710768161883
102140135,23.0,8.20200426375,23.0,2.956077814802256,0.8197742609594875,0.2412433490412368
102140635,21.0,7.190096249370001,21.0,2.9233128250042073,0.8248497705560153,0.271875450978366
102148235,22.0,7.76263918143,22.0,2.7830787651703224,0.7712443541971099,0.19870349120787117
102149035,23.0,8.26949850467,23.0,2.5033776980395923,0.7134174963662513,0.15171289355867398
102151035-2,27.0,7.165243836249999,24.0,2.959986146128519,0.8111666212173139,0.22065308016660354
102155335-2,31.0,9.20919857809,28.0,3.3729041496784102,0.8580167310111886,0.2515386916264062
102157635,21.0,6.98320671169,21.0,2.4731239438752923,0.6825951946304287,0.15002623405024457
102161735,24.0,8.44024540467,24.0,2.8915751106786516,0.772991665334211,0.18354685843588106
102166535,20.0,4.99204850057,17.0,2.9513389913741297,0.8310994154467695,0.3482730954860961
102177635,21.0,7.32010802817,21.0,2.9757963345582237,0.8280882279600622,0.2769970145382771
102181435,22.0,5.92278474069,22.0,3.3049417947912145,0.864930959816706,0.33652823321215464
102190035,22.333333333333332,7.30514600579,22.0,2.732755333692552,0.7781605278552208,0.20489836644075868
102192035,27.0,8.70938114077,26.0,2.9479794873903673,0.8034566698650231,0.1956898686672544
102193835-2,24.75,8.51234499877,24.0,2.5477257318058615,0.7430487148066769,0.16215784496005847
102196135-2,21.333333333333332,7.60380132537,21.0,2.5357677528512474,0.7640659032749789,0.20183198732206634
102208035,25.0,7.20009263303,24.0,2.9914408824031438,0.8035669707906756,0.21211639831845963
102208735,25.5,8.33063230179,25.0,3.5713470225432276,0.8897747846805073,0.3628933713947231
102209535,27.0,8.79987945297,26.0,2.853471746238711,0.7801406656313569,0.17493702767720165
102213135,33.5,8.751604795870001,26.0,2.6521814490180327,0.761831267645196,0.16148861389681357
102223635,19.0,5.39200205043,19.0,3.046537856372912,0.82576329560273,0.30206941258120507
102226135,25.5,8.19534289829,25.0,3.25885579519043,0.8459433639476285,0.2596447710723867
102226935,24.0,7.94385285719,24.0,2.8469266720265485,0.7946381525345111,0.20289390254764217
102233135,27.0,8.01595245129,24.0,3.142653362540297,0.842364279503657,0.2643224932488146
102238935,28.25,9.28524703523,28.0,3.4046536189720866,0.8696163875502206,0.2739169826886182
102249935,21.0,6.74880459439,21.0,3.081681347813404,0.8315120020326489,0.28262575491148645
102253535,25.5,8.34751103795,24.0,2.239095401131219,0.6322110098383147,0.11328959751717799
102268735,18.5,5.2442184237100005,18.0,2.2818781095895537,0.7292002529975388,0.2051536464509719
102271835,22.5,7.61562377264,22.0,2.6099110543918207,0.7370299517023642,0.17285065637246608
102272535,22.0,7.34487574417,21.0,2.9963010722283454,0.8167880787204093,0.2599123860852838
102273235,25.5,6.997057630949999,24.0,3.509095924523146,0.8929732336883476,0.3893107126617006
102273535,25.5,8.233547990529999,24.0,2.8158374094913077,0.7961651396563918,0.20441384067685184
102281335,30.0,8.25162562519,27.0,2.9696560911645262,0.8087405565251263,0.19364814810779632
102287135,24.0,8.00513337265,23.0,2.756688784411239,0.7568891193693565,0.17884127915945242
102291735,21.0,5.201413141590001,20.0,2.7017181838932887,0.7910390638924363,0.23927917309033422
102292535,29.0,8.56304628599,26.0,3.0022402832786708,0.8324766489189606,0.22958911825332756
102302935,22.0,6.8825215782099995,22.0,3.1111220109396176,0.8449137034174811,0.2930919523915501
