,chao1,faith_pd,observed_otus,shannon,simpson,simpson_e
101296535-2,34.6,8.94552502792,34.0,2.893954271442421,0.7740282717664777,0.1301568339358268
101304735,27.0,6.089995944239999,24.0,2.3590542774474947,0.7260179184826149,0.15207807180639574
101334035,37.0,7.65011334349,36.0,3.6572438891270793,0.8844997887751166,0.24049980067736287
101350435,29.0,7.94480358509,27.0,2.7062156389025596,0.7695492762439451,0.16071564642271563
101354835,30.75,8.14805340362,30.0,2.9783547819393856,0.8299730679591231,0.1960473728086767
101355135,33.5,7.137757859270001,31.0,3.070199069094379,0.8181075222869689,0.1773468860379266
101357635,39.333333333333336,9.66049991069,39.0,3.0046771305654563,0.8021875146298063,0.12962288802468697
101391135,27.75,8.08205251576,27.0,2.370721668626443,0.6814730146840539,0.11627597894194143
101399135,41.75,10.31958470897,41.0,3.4094986875729556,0.8580389578979699,0.17180941715621742
101399835-2,45.857142857142854,10.916240433630001,45.0,3.753029209178947,0.8877738091980136,0.19801279953831327
101402135-2,33.333333333333336,8.86293623031,33.0,3.640222218443825,0.8846534321299928,0.2627128909217402
101402335,28.0,6.5581977636,28.0,3.0057127769517646,0.8128497522188336,0.19083215832044323
101505835,32.25,8.984468281609999,32.0,3.007771546060538,0.8230510597432322,0.17660461800253582
101506535,42.375,10.44851401901,42.0,3.479332605787856,0.8721955399251149,0.18629650166804013
101513135,36.0,8.633715009149999,35.0,3.465483536941831,0.8631680898588578,0.20880676548297206
101517835,40.857142857142854,10.39203136527,40.0,3.784830911806081,0.9040647280283404,0.2605923711498446
101536335,36.2,9.21074298124,35.0,2.8684528582625424,0.7965146574510289,0.14041025369948956
101558435,37.0,9.22487405543,35.0,3.073523035891839,0.8085171763129735,0.1492114437278604
101558635,39.0,9.61219292569,38.0,3.2418424588980725,0.8039781681961311,0.13424927841718504
101559335,43.5,9.51863409896,36.0,3.2631553065443297,0.8497058202075463,0.18482271113982626
101561635-2,43.0,10.25964540611,41.0,3.3098243300779195,0.8181475306831754,0.1341210487493913
101564635,34.0,7.60872206341,33.0,3.327849142738908,0.8538161272455927,0.20729393558987316
101564935,36.333333333333336,7.67431697695,36.0,3.709967249733895,0.8935344625795775,0.2609086325097474
101576835,44.666666666666664,10.855764094409999,43.0,3.6474390366169183,0.8886620511610145,0.20887589717608696
101581135,23.0,5.95237247348,23.0,2.688259506166424,0.7731730922975641,0.19168034917004828
101593235,34.0,7.23551096814,31.0,2.8663176200251255,0.7675694163038937,0.1387858000576429
101594035,28.5,6.51872040138,28.0,2.358515769566717,0.6852852036031452,0.11348143183344342
101635835,35.6,9.22160579947,35.0,3.1001522195417475,0.8198451091611031,0.15859368812239746
101637635,33.5,8.98929867373,32.0,2.716122960187639,0.7818221296163681,0.14323175831284687
101643835,35.333333333333336,8.93375715117,32.0,2.6367884625972393,0.7298873416351681,0.11569246768802557
101645235,47.5,10.528284569550001,40.0,3.1144825208353155,0.8023028166049848,0.12645602517284196
101669135,31.0,6.94766581159,29.0,2.5836706047793743,0.7230672992623869,0.12451674550836528
101670535,34.0,7.16173098007,32.0,2.6612689046914473,0.730246861528857,0.11584665956849649
101672435,42.0,7.89649424785,37.0,2.9637070708626574,0.7692711623230931,0.11713762050356873
101692735,42.0,9.16173077699,42.0,3.1467560720196506,0.8075708666082563,0.12373138822515413
101699835,34.2,8.759978709439999,34.0,3.0334999092070754,0.8026970660092695,0.14906906912628143
101779732,36.5,9.715777633970001,35.0,3.1298857336770873,0.8227007084403407,0.16114801317079483
101783232,23.0,5.598404788299999,23.0,3.1582329030968475,0.8363213446599695,0.265631830731028
101867135,30.75,8.51940200879,30.0,2.5631957868645516,0.7519664196194507,0.13439040504995797
101882235,40.0,9.21866880511,40.0,3.967471675290049,0.9039497038892468,0.260280301178594
101883835,40.5,9.36159559709,33.0,3.5702761916221326,0.8885703652530413,0.27194767686212284
101884435-2,38.0,7.9458734803699995,35.0,3.445557762870917,0.8538508567561887,0.195495012404997
101887635,34.0,9.86749719266,34.0,3.0234902745595726,0.7865308955810032,0.13777996017706146
101890235,32.75,8.91565435304,32.0,3.106802526721936,0.8026314966932644,0.1583332673472907
101899235,42.142857142857146,9.74310546011,40.0,3.376977416298992,0.834917161087556,0.15143912089650582
101901035,31.0,8.542362733500001,31.0,2.750516795896192,0.7519011281395305,0.13002100442548936
101904035,38.333333333333336,9.50210083964,35.0,3.096168630569522,0.827806780006193,0.1659265595501156
101905035,16.0,5.487491788079999,16.0,2.0639606979554763,0.6765208643091627,0.19321184306530945
101907035,29.0,6.00248404724,28.0,2.7025186208191565,0.7722428970857634,0.15680865824735293
101910435,36.0,9.54115092092,36.0,3.5284984921701636,0.8579920035996443,0.19560713820273434
101913135,44.333333333333336,9.99875080564,41.0,3.353208284418048,0.8455568939537172,0.15792381108373899
101914535,28.0,7.8849211632,27.0,2.9424625991068734,0.7862527816601512,0.17327494282592135
101920335,33.0,9.54100158274,33.0,3.5808546613091554,0.8708138610755674,0.23456874363863486
101938235,30.0,7.94883288036,28.0,2.5091525294153163,0.758631151620847,0.1479655968618789
101947835,39.75,9.738507643190001,39.0,3.7040954201169503,0.8941684845250163,0.2422815692088112
101949035,28.0,6.7965388957699995,26.0,2.906684104988019,0.8013062185689247,0.19357192854513336
101972835,34.0,9.32513024586,34.0,3.5773514375774815,0.8639426968631889,0.21617189248788535
101974135,24.0,7.21682817323,23.0,2.859612911361704,0.7815748555009253,0.1990533689208543
101977935,37.75,7.47550105916,34.0,3.4833648699197584,0.8783562772687434,0.24178612792754461
101981335,45.0,11.024559644290001,44.0,3.1378068778031905,0.7964379746916332,0.11164790040207265
101986035,32.666666666666664,7.72352942904,31.0,3.2747153299817287,0.8659920158244321,0.2407174819812733
101986235,38.5,10.12591651233,38.0,3.711703008104699,0.8903235109479225,0.23994011570874355
101987635,36.0,7.214400020629999,33.0,2.7389079861489805,0.7470840061018361,0.11981460656549763
101989335,29.0,8.19348591666,28.0,2.888366215744613,0.8047038760495432,0.18287247586821434
101997735,40.333333333333336,7.76466869054,31.0,2.3062409494133322,0.6939531337757132,0.1054023683173043
101998235,38.5,8.619745749400002,37.0,3.2933068130094476,0.8506154555490743,0.18092251193968506
102010035,41.0,9.33950489243,34.0,3.1611645045106296,0.8510672170229058,0.1974834829374394
102010235,39.0,9.56443752241,39.0,3.627639585364008,0.8708208069776866,0.19849191685689352
102015435,28.0,8.551081793029999,28.0,3.546839184736884,0.8868630625121466,0.3156730817300061
102026535,29.0,8.59862970947,29.0,3.3918150353690084,0.862500727583247,0.250785026092169
102027535,36.5,8.96160335682,34.0,2.511720244782853,0.6868891513205062,0.09393403272330815
102030035,22.0,5.53527482193,22.0,2.3218510005711384,0.6896422290844648,0.14645853822334626
102033235,37.6,9.77663668276,37.0,2.4067937533098065,0.6918740863534,0.0877142292485832
102042935,38.0,9.11490948981,36.0,3.3485091477015927,0.857236845121247,0.19457245674746468
102063535,28.333333333333332,8.45551629088,28.0,2.692019997064754,0.734883945783622,0.13471189370198244
102066435,36.333333333333336,9.17947957359,36.0,3.5285425409855216,0.8607898129732503,0.19953839852567828
102066935,35.0,9.36668003166,34.0,3.3803755018276087,0.8715201204030457,0.22892117270150045
102081235,26.0,7.365138001509999,26.0,3.420196514763256,0.8765528432425194,0.31156277286400746
102082235,53.0,10.41417051156,41.0,3.5518313321355084,0.8862148709263846,0.21435352845325964
102089235,42.2,8.19952854235,38.0,3.367802809374175,0.8698978355040898,0.20227018955177692
102097035,39.5,9.58260409997,38.0,3.787873518870797,0.8844372756560439,0.22771866640456656
102119135,32.0,8.793683661929999,31.0,2.537082046975876,0.7254755824451492,0.1175052653000667
102125035,26.0,6.542249333089999,26.0,2.243485692721049,0.685030983585583,0.12211213312147859
102125535-2,37.666666666666664,9.45669399887,36.0,3.2784369581446375,0.8599287989465567,0.19831184118410852
102137335,34.5,9.1743196761,34.0,2.824904736735282,0.7673796542579977,0.1264367680826283
102140135,34.0,9.56127496007,32.0,3.201649665986397,0.8372512620356856,0.19201377774648004
102140635,24.0,7.71321045863,24.0,3.0449108038829977,0.8344826254509801,0.25173590857270756
102148235,34.6,9.26053139391,34.0,2.9239025921656614,0.7701052262495643,0.12793576916111438
102149035,38.0,9.664704338870001,37.0,2.758446820187216,0.7310992626369228,0.10050930797759171
102151035-2,49.0,8.65704217887,37.0,3.390683910845729,0.8433564321623608,0.17253837741387815
102155335-2,49.333333333333336,11.177474298009999,46.0,3.6538159217477717,0.8707844104505821,0.1682392233830932
102157635,35.75,7.2070984848399995,32.0,2.523170494382545,0.6647517277584226,0.09321449978266103
102161735,35.75,9.420632521499998,32.0,3.0148523796185116,0.7852158973917999,0.14549493943229538
102166535,24.0,5.696489185270001,24.0,3.185248827596387,0.845277946524611,0.26930011417728755
102177635,28.0,8.0149024985,28.0,3.0840905170286463,0.8316425849924893,0.2121337258159521
102181435,34.5,7.48697940264,34.0,3.4574334650058534,0.8716220862461552,0.22910299634777728
102190035,36.75,7.570866328419999,33.0,2.9839485419813676,0.7954385982947254,0.1481365988422876
102192035,41.2,9.97576113371,41.0,3.263421945752004,0.8250881539167456,0.13944306488440913
102193835-2,30.0,7.03333526265,30.0,2.653438802421505,0.7461207483959481,0.13129601226853993
102196135-2,18.0,6.21222078822,18.0,2.46730069639762,0.7592737864849137,0.2307831571158489
102208035,44.0,9.95190580199,39.0,3.440886308978101,0.8441363180523024,0.16450930274847392
102208735,36.25,9.29045531113,36.0,3.700525308526934,0.8913362234768991,0.255630520736342
102209535,38.0,10.16570069148,37.0,3.144259320218758,0.8106904101680228,0.1427662859077293
102213135,40.75,8.013127166730001,37.0,3.067563387285926,0.8054551448227538,0.13892439870693676
102223635,26.0,6.19137505787,26.0,3.3775595919830668,0.8529337198403721,0.2615252008807984
102226135,33.0,8.59651937261,33.0,3.3641060158521188,0.8527231200881185,0.20575551519804855
102226935,38.0,6.8137849812899995,32.0,3.050866004215363,0.8100794486176196,0.1645424877536406
102233135,34.25,8.97251913499,34.0,3.2761235523722507,0.8427585289079417,0.18704839443191795
102238935,41.5,10.19739959648,40.0,3.552903471027165,0.8741542843227239,0.19865594840042877
102249935,30.75,7.68820594068,30.0,3.1638795619190176,0.8340761512589656,0.20089537210144107
102253535,33.5,7.137420607229999,32.0,2.5005632446996504,0.6565533405691111,0.09098938406267532
102268735,28.666666666666668,8.23400322178,27.0,2.384054658469929,0.7344335734902144,0.13946430474588736
102271835,23.25,7.38848964854,23.0,2.5906989609914,0.7289346417005012,0.16039770313079363
102272535,32.166666666666664,8.556679718069999,32.0,3.2012253852506896,0.8339516806929899,0.18819823127641078
102273235,39.2,10.07310728733,38.0,3.6690639485396996,0.8931079841894598,0.24619041257793647
102273535,38.5,9.537090848370001,38.0,3.139518570187261,0.8152394203839167,0.14243184086327385
102281335,32.333333333333336,8.35510793091,32.0,3.2107089841162058,0.8285752746166591,0.18229575652006202
102287135,32.333333333333336,8.746132113649999,32.0,3.215141615671273,0.8171295392685882,0.17088599151012127
102291735,44.0,7.862348986860001,32.0,2.8724670559089165,0.8016524023305447,0.15755169393116558
