"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.11051820060909,1,0.266775789603542
"41f01f3e3cbf6beb908ae1ebb553208e",0.881488968892917,1,0.378053222015543
"bc6f21affc11d8c4a5d6454f728e4add",1.09035048947533,1,0.275558782403464
"c2ba82ad21732bcd0ef11c61560cf91c",1.5776585930799,1,0.114644063695748
"250a576e3788b3f444938c7b08afb2e3",0.300679600892056,1,0.763658825503221
"eedb6e6a512baecd8df273d5495ca5c0",1.82392007292725,1,0.0681641565520779
"ed32eeb458a2b9bdee12e2db96fcb98b",0.379892364358188,1,0.704025315557566
"645dd8b575c7e7c0952933bbe90b4bb9",0.796486339843337,1,0.425749412166144
"0f898170dbe4592000abdcde0dd2ba2e",0.108239131001206,1,0.913806005228888
"b5c3abd1c966bb0457d8dfe34c35b160",0.795844304832932,1,0.426122536562509
"ca39c1dfb5e738c293917a0ab7391c33",1.03744039823372,1,0.29953065919791
"7d669e880492b330a9c9c649f65c2ba6",-0.471889755186894,1,0.637005480953821
"b67b924653e2ba692fd3ea7c8f75c2ee",0.871497111715805,1,0.383482782222118
"632a77028290d1ecbd9bfe2958610b8c",1.38146338062136,1,0.167136529760526
"5b239eddc0c4c102c7f721bae475cf22",0.678732590356066,1,0.497307312415613
"51c79d7c5c2260b32f6ad5b82272898e",-0.678441064900282,1,0.497492079482342
"20f887a0f58476d52027e0798805c1d2",0.530477984187655,1,0.595780569397964
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.776690712138632,1,0.437341267876408
"969732ae717bf5a9282f4781499aadb4",-0.898602344263867,1,0.368864509602771
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.165356206989867,1,0.868663620866913
"26de4690cd2c89c490c37a8d1418d67a",1.40925499182243,1,0.158759782254841
"c5bd025300b4ef0c652dd11cef56ac29",0.741241885821755,1,0.458546790971556
"95251fbafeb9956f566a3da93d145d63",1.78092238879885,1,0.0749251305247072
"cb3f42ad378ddeda014d895db355586b",-1.39352234476999,1,0.163461892853801
"1e2270e7a0c8c2e951edc6813b58451a",1.71970683172806,1,0.0854857453771281
"820d3c5095323f85949bc959fd15d1b7",1.79989398863323,1,0.0718773790513918
"92fb114641e27921122496428e2ef0dd",3.71363058080327,0.0114411902620752,0.000204306968965628
"5431c93e93b57f0b74748eb702ea1e72",-1.53610130500424,1,0.124513536286976
"7c821085a5548386a8d91fe359fa3ff3",-0.390998312261676,1,0.695798483378396
"3a8a7409bdc33da14a01ec3e3313b9a7",3.10887922461894,0.103289157795625,0.00187798468719319
"564e9f4d70915c0026898422d57b1431",-0.447068912318425,1,0.654825304260546
"386a607b118090dd71bfc8b4b4081447",0.787785355653258,1,0.430822268387087
"afce1dc2c06acb90ad5d3da0fffbcd02",1.30753770571213,1,0.191030157828261
"1c6bf8efe709f63c28e0225da6870395",2.46888674586597,0.718330763190092,0.0135534106262281
"f2d099ef5556f02539ded15181a3d994",0.027971774022121,1,0.977684663402227
"304a3df568087b761af6bca76a3816aa",-0.903020666942672,1,0.366514926406073
"2ddd18d49a8163e0fc79e28ea6273254",-0.643894616233022,1,0.519643773169411
"42604f7f8bfc866837a5370b4b667382",-0.29234194715475,1,0.770025189696006
"de4edf45ab75f6490e1ada65b0e0306f",0.673815952505479,1,0.500428331533663
"e1a9800482df461df81429b3b8f859a1",0.627990171784713,1,0.530010378368577
"c38ee4acf990375c9b9df651cf77bf7c",-0.108190025044594,1,0.91384495737201
"321b7763c5946d79f50284281735d5b0",-1.04292789333463,1,0.296981689831909
"01491b7ad3b35c7e644dd24ae831bee2",0.272844088083953,1,0.784973067452174
"a67690654fca1914946ee270222b7247",-0.452492810507168,1,0.650913999417168
"95c08da59378a0eb674c2b7dab943428",-2.24128665463789,1,0.0250075128482667
"6a49b0df18b1abfe220ecc00d5cbf296",-0.419068221247133,1,0.675166274803108
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.195151567882747,1,0.845274293233748
"c4228a5878f56464e576996e95eefc5e",-0.312286645939101,1,0.754822687938468
"f55e6f0203460ecfb665c9dbc579b714",-0.486710419258726,1,0.626463560434847
"b73c9d186b67a61bce0ba79c990aef39",-0.820902213702882,1,0.411701970031188
"6960eba3db7d4d863d042ab497d7481a",1.2150969536212,1,0.224329115347638
"6545176af2fa076f03140433793c0d00",-0.0914042766799488,1,0.927171363677795
"ebc68f0a3a40711c1b0df994d93a6cac",2.64364411496516,0.442901745906364,0.00820188418345119
"719ab97ff4cf3c7b809b054134f4dc70",0.549410198005886,1,0.5827239771137
"3fae853851bfe19cdb50e15749f373b6",2.02394667088507,1,0.0429756391604856
"a99fb503372ef5103fa41e0c743bbad2",1.00209540960766,1,0.316297514731161
