"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","UC_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",25.4655564588961,44.7266503461038,0.574327067760735,0.570812331371856,0.28020054685556,2.11507398699422,0.135177355013911,0.747777695016421,-0.0723965003765427,0.165458217890297,-0.451190402977206,0.632462858428507,0.0809806361404642,0.322132919394597,0.25432615011633,0.705862066885343,0.0541575662702505,0.420193905369279,0.133490042475789,0.763958917261951,-6.77319348654757,39.13381647892,-0.173367430414227,0.739325502813136,-0.105132589011709,0.261530790781531,-0.401170137581064,0.628017435844128,-0.792436906799204,1.78904893771491,-0.443730786890693,0.620373778464221,0.666539078921596,0.922057313008828,0.732334566564141,0.487600772249749,-0.460666264381388,1.20183433547049,-0.390427609248713,0.66366682088607,-0.18932405584602,0.476495780171821,-0.410142074685402,0.66307654697956,1,1,1,1,1,1,1,1,1,1,1,-3.46971776284615,-3.84191988295173,-2.82714367462246,0.970778892456077,7.70574914857096,0.126933618527315,0.445362721975689
"7d669e880492b330a9c9c649f65c2ba6",1.86483169595224,29.2192262269847,0.0422851960121579,0.648798523048724,-0.970178805266331,1.38174499620623,-0.698295887106981,0.510276154554885,0.175136386597971,0.108091284776291,1.63578996760487,0.157018149739308,-0.106529210811706,0.210444434674051,-0.505939949692323,0.584065058460879,0.0521906251244735,0.274506154276646,0.177501502835306,0.635934708790817,-16.7190223671199,25.5655146981619,-0.659720881027286,0.505295623969257,-0.0484715241052486,0.170854004984379,-0.261462565159803,0.632880768420677,-1.19701533524609,1.16875789350928,-1.0344791919002,0.377859388347657,0.535064474870773,0.602365726352623,0.90812091939196,0.406461187112542,0.549985731550839,0.78513971119523,0.716111133480669,0.474881292408993,0.208966227160632,0.311287294919389,0.685412560448402,0.51881606466842,1,1,0.98691784272564,1,1,0.9926782190829,1,0.996126089347025,1,1,1,-1.92781528382635,-1.92644055039018,-1.92975571383568,-0.154186747756336,5.37699164338859,-0.0305454663441944,0.478860295608507
"494975433cf1f940b003816db0232f8b",-40.3150841293259,29.8602497719099,-1.41282776153691,0.275698747367084,-0.192827966323527,1.41205829296399,-0.158035538197822,0.569917545033346,0.00300249023605049,0.110462636365295,0.0359133705031804,0.56996158880994,0.0723798256383203,0.215061252261094,0.352368786070512,0.521828408318657,-0.217473587799168,0.280528384528441,-0.809867817490151,0.436695998726127,22.5759335599686,26.1263815990287,0.900051806156536,0.393008947731406,0.151391422604625,0.174602271248822,0.914141653496398,0.419085963974683,-1.25118397784899,1.19439859057075,-1.09786466005152,0.361622257514426,0.273267234290835,0.615580676339609,0.453359437060664,0.540537829951773,-0.269312019040598,0.802364432925442,-0.366076979513385,0.557903547461233,0.0381702982712317,0.318116445141551,0.123536417003433,0.559820102047887,0.94668681624026,1,1,0.997528082933237,0.998712299991894,0.982555541376476,0.990396619773971,0.980744987962905,0.995183717839584,0.993893985726849,1,-4.71599366054929,-4.57610660282948,-4.80091043105132,-0.23471273024075,5.30785342855288,-0.0430177892451598,0.476102942862629
"b67b924653e2ba692fd3ea7c8f75c2ee",-24.0145086956259,26.4043827805392,-0.950303408900525,0.412255924332873,1.08933462664367,1.24863415278362,0.91313708015757,0.447387855751447,-0.031996759832776,0.0976782764985626,-0.343871412528982,0.502617360799425,0.177014212102296,0.190171203166089,0.982241249278955,0.372632208681456,-0.0720628863420573,0.248061516647571,-0.312996791137873,0.507452589376599,7.91606878395361,23.1026527132451,0.358879163958423,0.473977605458978,0.148426914963286,0.154394730105118,1.01219792842129,0.388134258253372,-0.35595857789943,1.05616523032686,-0.329519463088404,0.4703957699138,0.479591900413094,0.54433663263141,0.933132342632367,0.391588160152721,0.0429847172602738,0.709503027546128,0.0716626854637997,0.55683094688061,-0.348313498571223,0.281299334414933,-1.29827487287583,0.309213917783955,0.970774462736312,0.96355689922927,0.997332579674105,0.990091192591414,1,0.999073345174283,0.979556841982569,0.989293284339227,0.976984726440137,1,0.954757145615558,-4.76048794979372,-5.16203401486227,-4.24230888674084,1.05859987404438,4.58998887068131,0.203192678233853,0.392102854600418
"632a77028290d1ecbd9bfe2958610b8c",-17.1836775499348,10.0347884575057,-1.71588600384711,0.106612587958972,0.569748455242698,0.474534083532347,1.20182099073442,0.252517816514251,-0.0213229919734438,0.0371218994097921,-0.574270439211239,0.578837433969466,0.00324666289025867,0.0722731453464432,0.0448328090801499,0.856631352999676,-0.0969781078641165,0.0942739265937714,-1.0300872739234,0.32492582020105,15.0329683153534,8.77999060654048,1.71444836327065,0.107202709742004,0.0870199456890575,0.0586765639793873,1.48594518700808,0.158599122447138,0.307603854041469,0.401387707131488,0.768390147842098,0.459470751450468,-0.239908238837335,0.20687107150079,-1.16189935628379,0.270136506158539,0.277468405540571,0.26964132623591,1.03183128052901,0.323801437082075,0.0995879544289396,0.106905710978083,0.933887465370274,0.370181088259854,1,1,1,1,1,1,1,1,1,1,1,8.5052667033914,8.40023930038592,8.6226294419836,0.0825002940932422,2.12732659280406,0.031504851307087,0.482536765936762
"5b239eddc0c4c102c7f721bae475cf22",18.3663018493395,24.7212542082625,0.744630669780893,0.486672852926425,0.631909700210714,1.16904085812727,0.559513774789162,0.593246361943712,-0.0505973071561178,0.0914518443402375,-0.562918907063706,0.577472501165069,0.256485092393199,0.178048875280849,1.47014212707943,0.164903645449613,-0.414589579906104,0.232249011965222,-1.82253665526018,0.0901892994624306,22.1771760117293,21.6299905722573,1.05308542861835,0.326833577905643,-0.0593149551123006,0.14455294801126,-0.405926554771431,0.692712363109948,-1.78682286964851,0.988840730035242,-1.80670860089344,0.0940684011621219,-0.951663841865219,0.509638281719981,-1.87514110978875,0.0909006961880134,0.256044353031328,0.664276262440303,0.382486019418201,0.707457380412841,-0.0313263378648343,0.263368108714587,-0.128667675439386,0.837213019722082,1,1,1,1,0.999603295932984,1,1,1,0.996182345625643,1,1,4.39198073215609,4.28392816274091,4.49576932753342,0.547552878997192,3.70893747442973,0.112728624803921,0.426078976843934
"51c79d7c5c2260b32f6ad5b82272898e",-26.6670500288331,26.9887277403133,-1.07207095083612,0.376855026263506,-1.29079808395789,1.2762671817336,-1.03343694423384,0.37290818002945,-0.0406197961194953,0.0998399558313369,-0.43299514442831,0.558173364951888,0.0327760432731182,0.194379806903881,0.178543553535282,0.508458260241755,0.114308538807682,0.253551268033608,0.480545400057129,0.480548035878343,-11.6921651471133,23.6139283898099,-0.513264037278145,0.508724849327905,0.219710496451258,0.157811578857178,1.50127394621416,0.252285058613142,-0.281020065561767,1.07953880562152,-0.250821609785569,0.543837438449747,0.225699589686551,0.556383131515412,0.441360956139412,0.544226661784569,-0.378156689275763,0.725204758638915,-0.542594066398118,0.528713457842999,-0.251146931030889,0.287524658809727,-0.940091297603767,0.443936604630917,0.986157852340639,0.962699628456786,1,1,0.993307608284139,0.998131467000316,0.921265469277891,0.993249940256381,0.993234532835624,0.978953627396917,0.964902429699306,-4.09720825023544,-3.24801777502652,-4.72222299748604,-1.34232551815334,4.7109464086287,-0.248298253736204,0.377757362093911
"20f887a0f58476d52027e0798805c1d2",-21.5275045910746,36.4523136044138,-0.586639798094809,0.550760115469323,0.379775329041695,1.72378972433306,0.223496345280533,0.682124259150776,0.12231062165794,0.134848793734672,0.926894111621925,0.40524758980017,0.0098392973626244,0.262539003238818,0.0341843770525117,0.729611036721256,-0.149186112008075,0.342458911960945,-0.428355006888225,0.620409018329,-5.39057669725638,31.8941423019271,-0.191439179666308,0.697139162411353,0.0299497358060898,0.213148141633844,0.132890183998709,0.682052629281639,0.000329434151053633,1.4580786270955,0.00930151654397863,0.724704107119153,-0.880996177827143,0.751478639132405,-1.17331664078424,0.305811229669464,0.40998887783527,0.979497497758375,0.411580230088766,0.661141622281482,0.414410289306352,0.38834505771381,1.08702282682783,0.336243656054122,1,1,0.996123804914572,1,1,1,1,1,0.999824469350865,1,1,-2.25427328719356,-2.04593458735519,-2.53756040163466,-0.214119576949348,6.27777180072913,-0.0304214468618831,0.488970589012121
"3a4c1eb8dbc9f93fbbfbd8702754c0df",27.4694849703174,31.7780783697548,0.894453289169309,0.429416295388163,1.29559976775905,1.50275029308979,0.876623763272507,0.438749422221364,-0.0467315995817687,0.117557299157232,-0.408363517394647,0.559639148626686,-0.0813302167876402,0.228873950514632,-0.347124711816647,0.65496398713518,0.42036501124989,0.298545827867512,1.43200240964095,0.207433216762761,-46.815852998503,27.8043957540195,-1.72846252349584,0.141162186793957,0.0381739684610174,0.185816418203637,0.207204740480061,0.63623950186479,2.17155643597661,1.27111100227928,1.75250438248213,0.149434355375834,0.441972225066052,0.655117459668038,0.68478036167846,0.512603557919096,-1.50683150050118,0.853897741156694,-1.8001883632168,0.142980522513234,-0.375785882771139,0.338548049719459,-1.13931773632877,0.322502549923131,0.996757417013957,1,1,1,1,0.958810408460323,1,0.963963934470194,1,0.928693348228409,0.997840348375745,-1.4131385533112,-1.85779046375136,-1.01118478252299,0.695562266694903,6.37069353242051,0.101574902082187,0.447199269133173
"969732ae717bf5a9282f4781499aadb4",20.4109075873971,20.1617909850649,1.05485675890886,0.323365101791343,-2.28009542251644,0.953428868778232,-2.40126750066372,0.0258529416618378,-0.0215799316127091,0.0745849282262668,-0.273115485497259,0.779526375782877,0.0139904173717273,0.145210440307618,0.0914069504457088,0.869935278388217,0.151108622427717,0.189414177625567,0.81255326809304,0.435006543662662,-4.49849477223427,17.6406643956203,-0.284346242761705,0.745546016216771,-0.0795993987220927,0.117892332627035,-0.704279444097068,0.498571872124435,-0.873773293173339,0.806463941858827,-1.08235794946517,0.30335791108743,-0.742870559320387,0.415643171962999,-1.77267699007317,0.0943239287624472,0.48860312152146,0.54176050482039,0.889582204008561,0.388468842438352,-0.150065626149493,0.214793825398252,-0.69346776886177,0.498758841372845,1,0.980376533931442,1,1,1,1,1,1,1,1,1,4.94065785318631,5.29500204628786,4.55032893511682,-0.771759474545975,3.2095755455107,-0.186222647883208,0.382352949943997
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",7.86377948813881,13.6066833806973,0.579577356053394,0.574427762560041,0.437217979110288,0.64344505669619,0.684416928204951,0.509203676991305,0.028161232717093,0.0503354837920208,0.558199137736683,0.58826327657433,0.193443983891449,0.0979988576560996,1.97761654695504,0.065107038340088,-0.106941636037035,0.127830843235872,-0.838321324998848,0.419556702425999,-7.88504823397267,11.9052387376772,-0.663296997500522,0.521211159834858,0.00703192729501827,0.0795625569303935,0.0881526256608679,0.878618469937877,-0.174665021194138,0.544262140350069,-0.321485594082524,0.747607987559837,-0.246445067424868,0.28050707620363,-0.877247846393908,0.400007155177088,0.264745335253879,0.365620477998129,0.723900545841471,0.48403197919758,-0.0773215225917672,0.1449589263418,-0.534019943470762,0.604646585375349,1,1,1,0.99885931164144,1,1,1,1,1,1,1,4.01055170108844,3.88644427706941,4.47307859468404,0.60880276104753,2.50268983849774,0.220873392892858,0.413602947445848
"26de4690cd2c89c490c37a8d1418d67a",-15.2485859215664,36.2913505245286,-0.415757474127788,0.672526103462961,-2.26023660270411,1.71617795773535,-1.31839764219541,0.229865939677314,0.0298278826843466,0.134253339701386,0.228615589313974,0.728928936743754,-0.188626833179555,0.261379705450208,-0.725081299980583,0.503312009131388,0.364090009173026,0.340946710518766,1.07517588163555,0.339582218915753,-23.0490737508408,31.7533068139269,-0.736130227540931,0.497068982136657,0.0033337142008748,0.212206939884031,0.0100662362183669,0.814646521350306,-0.206569709087113,1.45164016535397,-0.139107466294482,0.748912939593559,-0.22691386929241,0.74816032256311,-0.312954928987682,0.707904291329417,-0.0568120299696425,0.975172314570005,-0.0619986568431957,0.726311831754801,0.261267267787785,0.386630236064184,0.683464259489036,0.525743759809155,1,1,1,1,1,1,1,1,1,1,1,1.15763109651428,2.24406546446016,-1.28423824036489,-1.24647328813935,6.33383600015842,-0.205724843448472,0.39522059595037
"c5bd025300b4ef0c652dd11cef56ac29",14.9794742072737,32.2757453945213,0.458694935795241,0.63790979493337,0.830668808007744,1.52628441804937,0.540247380857561,0.568062450524244,-0.087199820724877,0.119398329021606,-0.736076499851479,0.485214114139053,0.273903506908684,0.232458277316078,1.20122101713859,0.286375666388358,-0.46854198907534,0.303221265198319,-1.56561671394025,0.165083017820832,28.2163980989404,28.2398321183373,1.01481068480341,0.360539618971802,-0.0239171698485349,0.188726433810124,-0.115990435532114,0.708131484392557,1.20329349669802,1.2910174932663,0.944935989994832,0.380813708125178,0.121528112341236,0.665377059170312,0.191293319201044,0.737337385569232,1.23027999834378,0.867270379468919,1.43030778009164,0.210845534890686,-0.226404457708951,0.343849949937715,-0.678244186540151,0.526474397679011,1,1,1,0.997624060285104,0.995783756628912,1,1,1,1,0.997564439033439,1,-0.390903783776389,-0.550964077904659,-0.352280749641014,-0.210400830148505,5.58027454264029,-0.0334744987779582,0.481175391590961
