"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"7e464b9b7f9ca86103a675a09263efec",0.264936122846241,0.839937782981947,0.215070634257026,0.685924507763751
"41f01f3e3cbf6beb908ae1ebb553208e",0.563350353730947,0.875546353054164,0.536600506923658,0.804539313890784
"bc6f21affc11d8c4a5d6454f728e4add",0.410906065681592,0.847861673852874,0.387446610568237,0.732308000924941
"c2ba82ad21732bcd0ef11c61560cf91c",0.16786565408357,0.831007036787606,0.0907880952469887,0.636007117921014
"250a576e3788b3f444938c7b08afb2e3",0.771698053767614,0.908729552909162,0.788273773552784,0.908707227636689
"eedb6e6a512baecd8df273d5495ca5c0",0.720269744226806,0.900484770098416,0.628241966301095,0.837535659488371
"ed32eeb458a2b9bdee12e2db96fcb98b",0.64861111255595,0.886849019682485,0.271966290270959,0.69943655685691
"645dd8b575c7e7c0952933bbe90b4bb9",0.544396599929817,0.872051929754724,0.514229911600775,0.785525345876699
"0f898170dbe4592000abdcde0dd2ba2e",0.698778356660022,0.893687970672582,0.564488406378767,0.810742101024212
"b5c3abd1c966bb0457d8dfe34c35b160",0.365111382106796,0.848835168872357,0.345784607640611,0.724960817516707
"ca39c1dfb5e738c293917a0ab7391c33",0.54404931905765,0.875223443094749,0.52326022782968,0.799578797475545
"7d669e880492b330a9c9c649f65c2ba6",0.266152615130427,0.835491187292392,0.282060093326299,0.701711392585988
"b67b924653e2ba692fd3ea7c8f75c2ee",0.593492072077644,0.875814775866066,0.533054278663261,0.803901371217578
"632a77028290d1ecbd9bfe2958610b8c",0.507932034110844,0.868362412594239,0.447324657541665,0.756736480040178
"5b239eddc0c4c102c7f721bae475cf22",0.312430958924666,0.845841642102048,0.2018844788968,0.679509021541518
"51c79d7c5c2260b32f6ad5b82272898e",0.597786421604372,0.87956660066358,0.538126179166062,0.81028991691221
"20f887a0f58476d52027e0798805c1d2",0.485091205439678,0.866781052087497,0.469817932890174,0.774638894040716
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.755344565758249,0.905195380228205,0.739869427219309,0.885887075044049
"969732ae717bf5a9282f4781499aadb4",0.763311888836949,0.908628938454059,0.744684980648863,0.888078752457238
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.211294010336101,0.837257621362013,0.196065506437496,0.678133416698276
"26de4690cd2c89c490c37a8d1418d67a",0.139904100076373,0.821565182679217,0.1062781520202,0.648940428234026
