"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.0607125674243999,-0.112061208058466,0.12685599310798,0.178390140420601,0.47859439618845,-0.628180502544887,0.633151932687875,0.531153269101363,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.184976621126912,-0.349547670839251,0.0859929607269283,0.141410213045651,2.1510670125001,-2.47187005316516,0.0438748732408283,0.0225454107798859,1,1,FALSE,FALSE,TRUE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",-0.482230560815146,0.601784489512578,0.0879416847589494,0.147843850004147,-5.48352652256951,4.07040596883603,1.07248732210507e-05,0.000413410864445494,0.00060059290037884,0.0223241866800567,TRUE,TRUE,FALSE,FALSE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.0986326989834231,0.117122458262417,0.152949116312722,0.241709845607282,-0.644872630592759,0.484558078170765,0.520650167738701,0.629167055640937,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.0904869388052369,-0.0686958644851426,0.20248432839553,0.29510631014422,0.446883665132253,-0.232783448281978,0.655732373566542,0.81631029629501,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.178789200976534,0.233017007607152,0.0956705960655498,0.144018450573684,-1.86879990644184,1.61796635555341,0.0756640417373011,0.120592685613166,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.0762481775427211,0.181195019729975,0.185484801726336,0.244730842087742,-0.411075068324021,0.740384898708485,0.681879867926695,0.460767366923941,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.10374201366181,-0.234588979878022,0.110397755173117,0.156874978681114,0.939711260424912,-1.49538812276036,0.357130741246649,0.148408944908752,1,1,FALSE,FALSE,TRUE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",0.0371069311337024,0.0228096903483782,0.146068044378299,0.218407046206667,0.254038665963103,0.10443660469999,0.799886452808042,0.916991611340148,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",-0.0833483594694593,0.184799421014367,0.149739870287427,0.20179229078931,-0.556621020904261,0.915790292540535,0.579266328255823,0.362398507012851,1,1,FALSE,FALSE,FALSE,FALSE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.300632119246687,-0.56864484226944,0.127434468687888,0.181534960936699,2.35911148955307,-3.13242605906488,0.0235614255416128,0.0033314457234127,1,0.17323517761746,FALSE,FALSE,TRUE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.0263786284406851,-0.103273558927203,0.106423729014938,0.165218360546776,-0.247864162295821,-0.625073137061935,0.804986452769456,0.534015086974168,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",0.135216829941983,-0.583256631174981,0.0687443879765339,0.130069121465832,1.96695081477981,-4.4842052026022,0.0727442565117724,0.000746924606404709,1,0.0395870041394496,FALSE,TRUE,TRUE,FALSE
"14","632a77028290d1ecbd9bfe2958610b8c",0.142814218812491,-0.160734016723176,0.123079433876122,0.208008773683598,1.16034185659508,-0.77272710125039,0.248103488717769,0.441131013752347,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.0825757467403245,-0.0889601863983449,0.190508081689028,0.261061218840218,0.433450098327668,-0.340763698237357,0.665492789752298,0.733897867818607,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.22474977080197,-0.276635804936344,0.095803218527947,0.139028099785222,-2.3459521950863,-1.98978339892228,0.0279672792848508,0.0586326174872887,1,1,FALSE,FALSE,FALSE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",-0.0228557223249304,0.0997225009982161,0.120954474381565,0.187135640144398,-0.188961362874674,0.53288887633199,0.850702971737114,0.595900292586389,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.0394269892685208,-0.0902639027499547,0.111683542008917,0.182553063286554,0.353024165954307,-0.494452961374126,0.725101784267086,0.622491652547702,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",0.197809445517314,-0.318994404797798,0.164920436126803,0.268104509180847,1.19942349270301,-1.18981365055156,0.232726229312463,0.236468365181895,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.078442315424042,-0.0642045168351928,0.156869322927423,0.226880915756963,0.500048791951083,-0.282987736632592,0.617926968638023,0.777658108892739,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.0786236006235643,-0.262669305585966,0.128074146644157,0.195306615414466,0.613891270671617,-1.34490736541897,0.540754437809675,0.181857177424792,1,1,FALSE,FALSE,FALSE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0956828441020001,0.164046510239968,0.148923027762599,0.211353892643006,-0.642498648728319,0.776169807844777,0.522299257827268,0.439828712941683,1,1,FALSE,FALSE,FALSE,FALSE
"23","95251fbafeb9956f566a3da93d145d63",-0.0569561790518958,0.192779705805583,0.130434177145086,0.193205218744059,-0.436666066352698,0.997797611569487,0.663144826163739,0.32040213075155,1,1,FALSE,FALSE,FALSE,FALSE
"24","cb3f42ad378ddeda014d895db355586b",0.185614765212948,-0.240362523511614,0.131209228103341,0.202397243687976,1.41464718523271,-1.18757804766436,0.159678159279993,0.237269574305907,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.0581536324712038,0.1380262936415,0.14505805913933,0.214824596724899,-0.400899011170049,0.642506937035031,0.689238355590267,0.521822956367474,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.0713696074581663,0.0955347738973846,0.139191668577764,0.19533040850826,-0.512743386061885,0.489093196635304,0.609359769179,0.625939723357281,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",-0.040114813548483,0.375159215682846,0.0767845319786746,0.129810379034203,-0.522433522934334,2.89005562170031,0.609536701825082,0.0118730519541338,1,0.593652597706692,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",-0.0057105874922514,0.119788211982055,0.156337116551815,0.23330324826857,-0.0365273942503523,0.513444252795655,0.970920574429382,0.608554230625142,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.13159495001201,-0.168984237319383,0.127887051962736,0.193940227636494,1.02899353759718,-0.871321228085355,0.305501938467782,0.385276290391588,1,1,FALSE,FALSE,TRUE,TRUE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",0.420438760695534,-0.653959696597023,0.0723770828725912,0.129038326964264,5.8090039555152,-5.06794928283698,8.35499664889902e-05,0.000276134642083176,0.00459524815689446,0.0151874053145747,TRUE,TRUE,FALSE,FALSE
"31","564e9f4d70915c0026898422d57b1431",-0.264050292813755,0.427308882257118,0.0922598010165371,0.152127889060133,-2.86202972371927,2.80887932447556,0.00997604260516239,0.0112047407072504,0.528730258073607,0.57144177606977,FALSE,FALSE,TRUE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",0.134945472638543,-0.144996524375279,0.130673022723775,0.183845623093851,1.03269573034826,-0.788686300686418,0.303724414232509,0.431776805227808,1,1,FALSE,FALSE,TRUE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.0553950214997337,-0.105131273559763,0.119181321175929,0.186338085971228,-0.46479616900674,-0.564196379992848,0.643654914704152,0.57459245314861,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.00677786654760969,0.138450153997026,0.103150136678283,0.160585923956789,-0.0657087500402378,0.862156225064164,0.947713848851344,0.390239462975582,1,1,FALSE,FALSE,TRUE,TRUE
"35","f2d099ef5556f02539ded15181a3d994",0.0688218253171945,-0.00231759429484944,0.131699582620037,0.203837709794789,0.522566768611185,-0.0113698014816917,0.602200716091046,0.99094653281327,1,1,FALSE,FALSE,TRUE,TRUE
"36","304a3df568087b761af6bca76a3816aa",0.199180422763834,-0.649336504450953,0.0723684906993012,0.128594213610657,2.75230864757771,-5.04950017748809,0.0126713746836628,7.11887174582883e-05,0.658911483550465,0.00398656817766415,FALSE,TRUE,TRUE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.0798541766760324,-0.27260457873566,0.144856033938545,0.199987789529969,0.551265794767723,-1.3631061145101,0.582848501166361,0.176326688003221,1,1,FALSE,FALSE,TRUE,FALSE
"38","42604f7f8bfc866837a5370b4b667382",-0.124700336406913,0.0768980094642015,0.106742598458558,0.159493607166044,-1.16823403409396,0.482138505928614,0.246791937748213,0.631255846512263,1,1,FALSE,FALSE,FALSE,FALSE
"39","de4edf45ab75f6490e1ada65b0e0306f",-0.128924627923567,0.0297853569700784,0.0745423408836769,0.13178954337194,-1.72954895694454,0.22600698210189,0.0977188352320771,0.823282499973539,1,1,FALSE,FALSE,TRUE,TRUE
"40","e1a9800482df461df81429b3b8f859a1",-0.0722877682345981,-0.171398385285635,0.120258438649388,0.178040262564049,-0.601103498818506,-0.962694520987774,0.549830023832915,0.339214826970343,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.0115806421714638,0.0340865412504404,0.142699126717666,0.225765332588668,-0.0811542609814032,0.150982176313776,0.935491816469139,0.880313311531588,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.141490473436517,-0.0921747021608401,0.104620902872853,0.16366335373662,-1.35241112962362,-0.563196953113738,0.181778364336857,0.57558970916967,1,1,FALSE,FALSE,TRUE,TRUE
"43","01491b7ad3b35c7e644dd24ae831bee2",0.0514943614461309,-0.246510328459365,0.113107928238314,0.165693776847178,0.455267479903217,-1.48774645101322,0.650091407071802,0.140562231190691,1,1,FALSE,FALSE,TRUE,FALSE
"44","a67690654fca1914946ee270222b7247",0.0643462680688727,-0.0992328260662469,0.125684133072248,0.206448151078044,0.511968110022957,-0.480667061187356,0.609681361319231,0.631690738614981,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",-0.0370812356595318,0.0521125334865483,0.132840042484885,0.192510990406182,-0.279142003916109,0.27069900464693,0.780655276154732,0.787125257014019,1,1,FALSE,FALSE,TRUE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",0.103331135489567,-0.305635454692842,0.114644905149766,0.170703583148349,0.901314675559112,-1.79044545554285,0.369653509328076,0.0765020205347325,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",0.168267994247472,-0.544426522657821,0.150900089912376,0.221769378033618,1.11509538758513,-2.4549219891634,0.268678325758662,0.0166166866031296,1,0.814217643553348,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",-0.0122066046032638,-0.180131811773339,0.101442805270947,0.157420493251578,-0.120329919609979,-1.14427167678522,0.90458736660136,0.256644012595298,1,1,FALSE,FALSE,TRUE,FALSE
"49","f55e6f0203460ecfb665c9dbc579b714",0.0448343647118135,-0.0689003727680646,0.123124482423768,0.187664914744495,0.364138502994908,-0.367145733457274,0.716531150400376,0.714293948569703,1,1,FALSE,FALSE,TRUE,FALSE
"50","b73c9d186b67a61bce0ba79c990aef39",0.0741611571239421,-0.35023482135453,0.141055821300937,0.209762545156367,0.525757508197568,-1.66967282501959,0.600511075395969,0.0988928350075962,1,1,FALSE,FALSE,FALSE,FALSE
"51","6960eba3db7d4d863d042ab497d7481a",0.158936317690191,-0.403737875617044,0.12285327586927,0.216550151357858,1.2937084222265,-1.86440818944454,0.199443104537851,0.065886828987631,1,1,FALSE,FALSE,TRUE,TRUE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.267454388031932,0.0210056721179909,0.0642082597006018,0.122262576024635,-4.16542029450807,0.171807864687542,0.000828854873323827,0.865885019632934,0.0447581631594867,1,TRUE,FALSE,FALSE,TRUE
"53","6545176af2fa076f03140433793c0d00",0.0137516098176204,-0.0292890617851806,0.16038300186226,0.227830963016812,0.0857423146963577,-0.12855610755163,0.931819081400051,0.89793152019109,1,1,FALSE,FALSE,TRUE,TRUE
"54","719ab97ff4cf3c7b809b054134f4dc70",0.00149392943075536,0.111724687483626,0.176669027709313,0.262627562985179,0.00845609131450833,0.425411126744265,0.9932676212986,0.671325175354339,1,1,FALSE,FALSE,TRUE,TRUE
"55","3fae853851bfe19cdb50e15749f373b6",0.0355747163941701,0.0537449881134685,0.116870223783103,0.177318071647271,0.304395039579906,0.303099326617878,0.761329108189914,0.762314028337162,1,1,FALSE,FALSE,TRUE,TRUE
"56","a99fb503372ef5103fa41e0c743bbad2",-0.0597022197542091,0.134601559220052,0.136476949627461,0.205755245565088,-0.437452770721922,0.654182880491729,0.662690110568415,0.514438007229111,1,1,FALSE,FALSE,TRUE,TRUE
