"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",0.616900296610917,1,0.537300491168331
"41f01f3e3cbf6beb908ae1ebb553208e",1.82994121920551,1,0.0672587289526243
"bc6f21affc11d8c4a5d6454f728e4add",0.592142737208685,1,0.553755010684332
"c2ba82ad21732bcd0ef11c61560cf91c",2.50194814354616,0.605208870817197,0.0123512014452489
"250a576e3788b3f444938c7b08afb2e3",0.198983281291692,1,0.842275822681173
"eedb6e6a512baecd8df273d5495ca5c0",1.67425150825889,1,0.094081180303429
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.223630660197763,1,0.823044704415398
"645dd8b575c7e7c0952933bbe90b4bb9",1.72980010915744,1,0.0836659949494889
"0f898170dbe4592000abdcde0dd2ba2e",1.75016146228217,1,0.0800904565979874
"b5c3abd1c966bb0457d8dfe34c35b160",0.704849922885162,1,0.480903636813376
"ca39c1dfb5e738c293917a0ab7391c33",2.24193781845684,1,0.0249653913919744
"7d669e880492b330a9c9c649f65c2ba6",0.541041263680502,1,0.588479141486208
"b67b924653e2ba692fd3ea7c8f75c2ee",1.86766134667824,1,0.0618092896230584
"632a77028290d1ecbd9bfe2958610b8c",0.915962819463347,1,0.359686396244122
"5b239eddc0c4c102c7f721bae475cf22",-0.41429162336007,1,0.678660547783222
"51c79d7c5c2260b32f6ad5b82272898e",-0.876620291227643,1,0.380692914098642
"20f887a0f58476d52027e0798805c1d2",-0.392506461270561,1,0.694684038206014
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.799978094525674,1,0.423723488939743
"969732ae717bf5a9282f4781499aadb4",-1.50396636983194,1,0.132590026172633
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.561175735912775,1,0.574677742271553
"26de4690cd2c89c490c37a8d1418d67a",-1.26481068934791,1,0.205939198622538
"c5bd025300b4ef0c652dd11cef56ac29",-2.29335635951802,1,0.0218274969397936
"95251fbafeb9956f566a3da93d145d63",0.60447200524344,1,0.545529875959024
"cb3f42ad378ddeda014d895db355586b",-0.31858723739151,1,0.750039532625148
"1e2270e7a0c8c2e951edc6813b58451a",1.51217289112391,1,0.130489885487021
"820d3c5095323f85949bc959fd15d1b7",3.1656136950777,0.0820207696052814,0.00154756169066569
"92fb114641e27921122496428e2ef0dd",4.07782651205381,0.00259114393484003,4.54586655235094e-05
"5431c93e93b57f0b74748eb702ea1e72",-0.034985701210424,1,0.972091142675037
"7c821085a5548386a8d91fe359fa3ff3",-2.03799657840397,1,0.0415502750571582
"3a8a7409bdc33da14a01ec3e3313b9a7",3.16035452433472,0.0820207696052814,0.00157577273164191
"564e9f4d70915c0026898422d57b1431",-0.164216244157512,1,0.869560913713635
"386a607b118090dd71bfc8b4b4081447",1.31635518231611,1,0.188054857521193
"afce1dc2c06acb90ad5d3da0fffbcd02",1.71402246608888,1,0.0865245999086194
"1c6bf8efe709f63c28e0225da6870395",3.76953274494047,0.00915899325715681,0.000163553451020657
"f2d099ef5556f02539ded15181a3d994",-0.141215524661512,1,0.887699682069367
"304a3df568087b761af6bca76a3816aa",0.0388711691136843,1,0.968993102904181
"2ddd18d49a8163e0fc79e28ea6273254",-1.90629867943987,1,0.0566114654900208
"42604f7f8bfc866837a5370b4b667382",-1.39942556585449,1,0.161685404782949
"de4edf45ab75f6490e1ada65b0e0306f",0.913738907052209,1,0.360854054853143
"e1a9800482df461df81429b3b8f859a1",-0.156725369132016,1,0.875461292477761
"c38ee4acf990375c9b9df651cf77bf7c",1.16790336699771,1,0.242845745852893
"321b7763c5946d79f50284281735d5b0",-0.539640757746017,1,0.589444802849985
"01491b7ad3b35c7e644dd24ae831bee2",0.0257440715106694,1,0.979461471510821
"a67690654fca1914946ee270222b7247",-0.21432754081677,1,0.830291642540691
"95c08da59378a0eb674c2b7dab943428",-0.109537947678576,1,0.912775824942078
"6a49b0df18b1abfe220ecc00d5cbf296",0.276592222633994,1,0.782093237244836
"5c4a1032c65d0d99d6d6bee379b63a2c",-1.12617059423556,1,0.260093317707282
"c4228a5878f56464e576996e95eefc5e",-0.235125999601367,1,0.81411093952805
"f55e6f0203460ecfb665c9dbc579b714",-0.79475017462362,1,0.426758839506189
"b73c9d186b67a61bce0ba79c990aef39",-3.12252852099118,0.0914454130972264,0.00179304731563189
"6960eba3db7d4d863d042ab497d7481a",0.0120270832661761,1,0.990404007295547
"d2a7d567b64364c09cf4bea1e3f5aef5",2.6622620997949,0.38808707232292,0.00776174144645841
"6545176af2fa076f03140433793c0d00",0.0697636784741978,1,0.944381757089896
"ebc68f0a3a40711c1b0df994d93a6cac",3.53029377115363,0.0224153180940967,0.000415098483224014
"719ab97ff4cf3c7b809b054134f4dc70",0.441019330808545,1,0.659199002498466
"3fae853851bfe19cdb50e15749f373b6",3.59594347294869,0.017776989222678,0.000323217985866872
"a99fb503372ef5103fa41e0c743bbad2",2.15873957722592,1,0.0308703764918446
