"","taxon","lfc_(Intercept)","lfc_CASE_CONTROL","se_(Intercept)","se_CASE_CONTROL","W_(Intercept)","W_CASE_CONTROL","p_(Intercept)","p_CASE_CONTROL","q_(Intercept)","q_CASE_CONTROL","diff_(Intercept)","diff_CASE_CONTROL","passed_ss_(Intercept)","passed_ss_CASE_CONTROL"
"12","7d669e880492b330a9c9c649f65c2ba6",-0.160168542941692,-0.153795988570378,0.122475662383284,0.207936438385739,-1.30775812781848,-0.739629810745694,0.199729225749869,0.464601138502055,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.299200560067943,-0.505758282599817,0.071985749516365,0.163292191354528,-4.15638598025466,-3.09725944887194,0.00885504900431104,0.0269367289169796,0.451607499219863,1,FALSE,FALSE,TRUE,FALSE
"14","632a77028290d1ecbd9bfe2958610b8c",-0.00858850742540469,0.031387481884502,0.168720501410067,0.265605529984053,-0.0509037571227384,0.118173299653763,0.959555958744198,0.90628926690183,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.0354734956443359,-0.0331658168127339,0.207748700287439,0.311693270705814,0.170751949808856,-0.10640530267988,0.865003043561676,0.915621759061659,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.26624609730572,-0.141605663298416,0.121809815087975,0.191889878721777,-2.18575241341125,-0.737952747907727,0.0537204690742616,0.477503181702525,1,1,FALSE,FALSE,TRUE,TRUE
"17","20f887a0f58476d52027e0798805c1d2",0.0805723868859486,-0.264592583604113,0.180020147051552,0.264355543169215,0.447574275466374,-1.00089667283711,0.657572522619529,0.324625892827572,1,1,FALSE,FALSE,TRUE,FALSE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.0318253190257757,-0.242571630710719,0.14710335098458,0.250697036144006,0.216346662484336,-0.967588745530205,0.829717465111418,0.33853846719536,1,1,FALSE,FALSE,TRUE,FALSE
"19","969732ae717bf5a9282f4781499aadb4",0.191480012762267,-0.355300696082591,0.186814269421301,0.299106430068513,1.02497530491337,-1.18787381468598,0.309174301473221,0.239205620790951,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.0513102005450757,0.0688587924304599,0.202955634105592,0.300752492559501,-0.252814861588816,0.228955018275823,0.801221543031072,0.819633937412034,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.0612804351368404,-0.273320101797659,0.175906393760131,0.265226120311476,0.34836957217373,-1.03051728644478,0.728846070875857,0.307120235701662,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.134318427693481,0.189025711993128,0.194154360408592,0.279356179758116,-0.691812573309257,0.676647683816404,0.492954358369971,0.502429328290845,1,1,FALSE,FALSE,TRUE,FALSE
"23","95251fbafeb9956f566a3da93d145d63",0.0798390115462981,-0.178678210858771,0.153994531683702,0.254550246561034,0.518453549443456,-0.701936899581548,0.605929792956138,0.485263484063454,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",-0.0204112284206743,0.0345134376168336,0.140984133458186,0.231987628442673,-0.144776776790475,0.148772750721758,0.885349290650569,0.882208147744306,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.297874774385963,0.453662823317101,0.1741263595236,0.286680851779168,-1.71068168656906,1.58246642739348,0.0924841973925488,0.118981405732628,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.198898966503537,0.187314905018514,0.16944799552942,0.267892162476589,-1.17380536654978,0.699217563092699,0.245821203962631,0.487532033469414,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",-0.227069712035024,0.331559756922673,0.0710000859915651,0.17921624731072,-3.1981610847908,1.85005412119708,0.018643262289402,0.113781586234174,0.932163114470101,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",-0.0753368664822167,0.120446465653564,0.192925582930376,0.304342978251679,-0.390497026562852,0.395758976748791,0.697445926627452,0.693578873086474,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.0670358520712057,-0.119861237108719,0.13354272359382,0.220762797388572,0.501980566721853,-0.542941285971056,0.617351784318741,0.588999177985122,1,1,FALSE,FALSE,TRUE,TRUE
"30","564e9f4d70915c0026898422d57b1431",0.16781048073897,-0.243161086713927,0.173918049952804,0.233962533243347,0.9648824879563,-1.03931635267863,0.355337370423221,0.320963616385175,1,1,FALSE,FALSE,TRUE,TRUE
"31","386a607b118090dd71bfc8b4b4081447",-0.12780819878849,0.269826864610671,0.163658525923615,0.240000276292001,-0.780944335574318,1.12427730825769,0.437627440540868,0.264967857202993,1,1,FALSE,FALSE,TRUE,TRUE
"32","afce1dc2c06acb90ad5d3da0fffbcd02",-0.387619496934142,0.459903991716371,0.130869977364129,0.259943632795516,-2.96186722685554,1.76924507352005,0.00572435054864,0.0863837969988204,0.30339057907792,1,FALSE,FALSE,TRUE,TRUE
"33","1c6bf8efe709f63c28e0225da6870395",-0.0516102785633044,0.117431024160302,0.114002597653492,0.200683993221284,-0.452711426104278,0.585153914247743,0.652241224127172,0.560439580179156,1,1,FALSE,FALSE,TRUE,TRUE
"34","f2d099ef5556f02539ded15181a3d994",0.0385323987754338,-0.0628543305171762,0.173992948170943,0.255246695001634,0.221459542932607,-0.246249341315757,0.825418398654266,0.806253471841589,1,1,FALSE,FALSE,TRUE,TRUE
"35","304a3df568087b761af6bca76a3816aa",0.0758717252723156,-0.518493229546805,0.0766640635147288,0.167546540440699,0.98966480243692,-3.09462211623712,0.34819711027426,0.0128333580476309,1,0.667334618476807,FALSE,FALSE,TRUE,TRUE
"36","2ddd18d49a8163e0fc79e28ea6273254",0.247284122780019,-0.716588988568948,0.204002019258699,0.304776897083199,1.21216507404485,-2.35119195525287,0.231146139953606,0.0226962778789939,1,1,FALSE,FALSE,TRUE,FALSE
"37","42604f7f8bfc866837a5370b4b667382",-0.21904808102158,0.235165219335,0.124022347516748,0.203663769417427,-1.76619847477085,1.15467380382717,0.0872099876964155,0.257047643248496,1,1,FALSE,FALSE,TRUE,FALSE
"38","de4edf45ab75f6490e1ada65b0e0306f",0.023921880900907,-0.285841387854141,0.082112017789388,0.171319543929307,0.291332274433506,-1.66846923181216,0.776750655572894,0.126183476190923,1,1,FALSE,FALSE,TRUE,TRUE
"39","e1a9800482df461df81429b3b8f859a1",-0.0633063455675826,-0.306341665963048,0.164449284628979,0.262399901856963,-0.384959689611364,-1.16746105389185,0.702257108073601,0.249769082246048,1,1,FALSE,FALSE,TRUE,TRUE
"40","c38ee4acf990375c9b9df651cf77bf7c",-0.131878969550608,0.175213347955204,0.168636914515276,0.259118549942046,-0.782029070738612,0.676189906104338,0.437960241037621,0.502099409578713,1,1,FALSE,FALSE,TRUE,TRUE
"41","321b7763c5946d79f50284281735d5b0",-0.0246002185021764,-0.579685227464873,0.120547868470478,0.203876477305743,-0.204070124294242,-2.84331588972645,0.840360932438593,0.010045047943134,1,0.532387540986101,FALSE,FALSE,TRUE,TRUE
"42","01491b7ad3b35c7e644dd24ae831bee2",-0.187940628244704,0.210061363961769,0.149172194529447,0.232042927840153,-1.25989048319326,0.905269408195339,0.213929047431757,0.369940063774058,1,1,FALSE,FALSE,TRUE,TRUE
"43","a67690654fca1914946ee270222b7247",0.0304515862165385,-0.0847670666358712,0.158672997658169,0.269074392570346,0.19191410426455,-0.315032083975475,0.848503700682858,0.753908200299717,1,1,FALSE,FALSE,TRUE,TRUE
"44","95c08da59378a0eb674c2b7dab943428",-0.0513757264800274,-0.0638794282002872,0.148527668786364,0.244234418205588,-0.345900039365218,-0.261549656553794,0.730761869611049,0.794663703709418,1,1,FALSE,FALSE,TRUE,TRUE
"45","6a49b0df18b1abfe220ecc00d5cbf296",-0.172512273761359,0.0706395559263317,0.162499037115607,0.241744726104443,-1.06162028294745,0.292207226460083,0.293612684829993,0.771361879467104,1,1,FALSE,FALSE,TRUE,TRUE
"46","5c4a1032c65d0d99d6d6bee379b63a2c",-0.0604445103198102,-0.355803983758621,0.173730540761813,0.260648887348814,-0.347921039414022,-1.36507002726033,0.730597429521711,0.183498660218414,1,1,FALSE,FALSE,TRUE,TRUE
"47","c4228a5878f56464e576996e95eefc5e",-0.192462016869379,0.227992307335963,0.150093666140063,0.237210608408908,-1.28227940471372,0.961138748663996,0.206947638716375,0.342116780585208,1,1,FALSE,FALSE,TRUE,TRUE
"48","f55e6f0203460ecfb665c9dbc579b714",0.0892088342941512,-0.296067001183386,0.147827113409209,0.264023737619971,0.603467335841207,-1.12136508577701,0.549162151863715,0.267952382593547,1,1,FALSE,FALSE,TRUE,FALSE
"49","b73c9d186b67a61bce0ba79c990aef39",0.0452452796396141,-0.419445807525205,0.177684578562461,0.250316672302152,0.254638190920487,-1.67566068878905,0.800375583586409,0.102015379177968,1,1,FALSE,FALSE,FALSE,FALSE
"50","6960eba3db7d4d863d042ab497d7481a",-0.114090446662823,-0.0100711866180447,0.148189720214545,0.253790958307829,-0.769894473770823,-0.0396830000768946,0.446000992663175,0.968548306628832,1,1,FALSE,FALSE,TRUE,TRUE
"51","6545176af2fa076f03140433793c0d00",0.0138684435191176,-0.105625361497193,0.147403211073771,0.310116402545772,0.0940850841585589,-0.34059908031341,0.925355059888511,0.734595125585656,1,1,FALSE,FALSE,TRUE,TRUE
"52","719ab97ff4cf3c7b809b054134f4dc70",-0.342001291563348,0.695561548809104,0.269075399284861,0.372322482113401,-1.27102400469276,1.86816961699684,0.20846825439874,0.0664655517495322,1,1,FALSE,FALSE,TRUE,TRUE
"53","3fae853851bfe19cdb50e15749f373b6",-0.129366834056996,0.272944135147685,0.162444204562653,0.245443669741571,-0.796377035458354,1.11204389762861,0.428668253746469,0.270153615885445,1,1,FALSE,FALSE,TRUE,TRUE
"54","a99fb503372ef5103fa41e0c743bbad2",-0.0729533765848694,0.077911090926146,0.159853609608893,0.258910849134251,-0.456376160434296,0.30091860262583,0.649916655109471,0.764611233785891,1,1,FALSE,FALSE,TRUE,TRUE
