"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"19","969732ae717bf5a9282f4781499aadb4",0.210623565005069,-0.165716098910091,0.220283860790012,0.38461220041794,0.956146148200336,-0.430865424263753,0.344107079413849,0.66862312447386,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.205251500003537,-0.166822621850327,0.259218214659789,0.345837103404257,0.791809712419012,-0.482373407041072,0.432535945196075,0.631828226351807,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.220007729357252,-0.307811019017394,0.196501659144148,0.296005855765506,1.11962275695525,-1.03988151930764,0.269901677161415,0.304966448033598,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.129928426776727,0.354872880197609,0.221741976560466,0.325204313390433,-0.585944207732346,1.09123054518516,0.56178283031994,0.282844389681472,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",0.079233501704734,0.110689789734198,0.184629936477959,0.289277852162347,0.429147641039202,0.382641771247931,0.669958353883697,0.703870326607176,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.0326553933701791,0.171429210398911,0.159429588711423,0.26179261666024,0.204826429235086,0.654828285785446,0.838652329508863,0.515987131061101,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.0177279771542511,0.172645261868561,0.20041904971612,0.321738344603646,-0.0884545514977818,0.536601448861325,0.92994605992312,0.594442876033273,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.050644989388895,0.168050763113431,0.242442456859435,0.325187978184991,-0.208894886006943,0.516780368239294,0.835646069949314,0.608304314986437,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",0.477638840178356,-0.482273471228948,0.0644736940018853,0.176917624595618,7.40827476341574,-2.7259775408543,0.0050879311088035,0.0721847843831964,0.269660348766585,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",0.215693265452265,-0.26071856221914,0.249078492283812,0.351937630980253,0.865965035658295,-0.740808993607645,0.391102984234206,0.462657527068097,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.243042513713781,-0.242404649270817,0.150961056682856,0.257734636530498,1.60996828622081,-0.940520267411294,0.114246792401896,0.351863737710412,1,1,FALSE,FALSE,FALSE,TRUE
"30","564e9f4d70915c0026898422d57b1431",-0.499707204692038,1.2597584535973,0.16532988544946,0.234448694436742,-3.02248564035203,5.37327988378796,0.0128408413192981,0.000313064879491056,0.667723748603503,0.0172185683720081,FALSE,TRUE,TRUE,FALSE
"31","386a607b118090dd71bfc8b4b4081447",0.0596024971135291,0.124475383929688,0.199367215157699,0.278877823049582,0.298958367183811,0.446343788001951,0.766318314754443,0.657443078653755,1,1,FALSE,FALSE,TRUE,TRUE
"32","afce1dc2c06acb90ad5d3da0fffbcd02",0.0309723485559647,-0.166311650426557,0.172243213955886,0.270143976870765,0.179817525722071,-0.615640786639192,0.858870668312604,0.544176263214995,1,1,FALSE,FALSE,TRUE,TRUE
"33","1c6bf8efe709f63c28e0225da6870395",0.0840929498187292,0.0754944785192887,0.141007109138116,0.22007293129132,0.59637383060141,0.343042999774259,0.553849203679948,0.733128927199569,1,1,FALSE,FALSE,TRUE,TRUE
"34","f2d099ef5556f02539ded15181a3d994",0.112173139671654,0.0193340988134386,0.177120691875563,0.258831695164374,0.633314710347125,0.0746975705628331,0.529664462089964,0.940779244133831,1,1,FALSE,FALSE,TRUE,TRUE
"35","304a3df568087b761af6bca76a3816aa",0.175104042564347,-0.106584483339902,0.0895144644960806,0.17649117517996,1.95615360657175,-0.603908287375971,0.086168863583011,0.562633678983442,1,1,FALSE,FALSE,TRUE,TRUE
"36","2ddd18d49a8163e0fc79e28ea6273254",0.108833552770569,-0.176930920621249,0.221734369241421,0.313159272761962,0.490828522176791,-0.564987008242725,0.626298319243913,0.575318401321939,1,1,FALSE,FALSE,TRUE,TRUE
"37","42604f7f8bfc866837a5370b4b667382",-0.0813523663187606,0.133522294783497,0.126612464100601,0.212417906120937,-0.642530471993035,0.628583047549101,0.527168809554948,0.536094268136149,1,1,FALSE,FALSE,TRUE,TRUE
"38","de4edf45ab75f6490e1ada65b0e0306f",-0.0601314411205675,-0.0090053875634146,0.0923582357393237,0.186581403987369,-0.651067450988187,-0.0482651934810408,0.531272484899203,0.96255899136966,1,1,FALSE,FALSE,TRUE,TRUE
"39","e1a9800482df461df81429b3b8f859a1",0.0331437729749441,-0.328939905343969,0.218288214917401,0.297811815557436,0.15183491691242,-1.10452268231288,0.880535811380279,0.27988407721666,1,1,FALSE,FALSE,TRUE,TRUE
"40","c38ee4acf990375c9b9df651cf77bf7c",0.0384074187598534,0.0875888632288369,0.19282808570242,0.286911116248571,0.199179588491716,0.305282222501803,0.843382478204423,0.762128204858897,1,1,FALSE,FALSE,TRUE,TRUE
"41","321b7763c5946d79f50284281735d5b0",0.0492004879114546,-0.424649279673635,0.125100358620155,0.22752342366933,0.393288144447635,-1.86639807376843,0.699297623664417,0.0804231942302249,1,1,FALSE,FALSE,TRUE,TRUE
"42","01491b7ad3b35c7e644dd24ae831bee2",0.121996077075946,-0.117392965351468,0.156251661936303,0.241681425066557,0.780766588746287,-0.485734331130905,0.440504921649893,0.630365228351513,1,1,FALSE,FALSE,TRUE,TRUE
"43","a67690654fca1914946ee270222b7247",0.205806673163332,-0.184928412962537,0.201193147470695,0.307745469936215,1.02293082915912,-0.600913517917473,0.312808849768281,0.551465358613835,1,1,FALSE,FALSE,TRUE,TRUE
"44","95c08da59378a0eb674c2b7dab943428",-0.0220208183279585,0.130486158597249,0.184414547641276,0.295365356399257,-0.119409334077014,0.441778819926552,0.905564058053268,0.661089267082386,1,1,FALSE,FALSE,TRUE,TRUE
"45","6a49b0df18b1abfe220ecc00d5cbf296",0.0149015627370213,-0.137839182748159,0.18317872066347,0.273342580005892,0.0813498570305991,-0.50427263379598,0.935655123018262,0.61742032903195,1,1,FALSE,FALSE,TRUE,TRUE
"46","5c4a1032c65d0d99d6d6bee379b63a2c",0.244694273511942,-0.772915696753314,0.20131587344521,0.297238181028714,1.215474315683,-2.60032440677145,0.23767379147244,0.0167041446226435,1,0.885319665000104,FALSE,FALSE,TRUE,TRUE
"47","c4228a5878f56464e576996e95eefc5e",-0.0197378301666392,0.131261452418601,0.122939644382189,0.230674522246942,-0.160548944694188,0.569033160402877,0.873524890902532,0.573569584028139,1,1,FALSE,FALSE,TRUE,TRUE
"48","f55e6f0203460ecfb665c9dbc579b714",0.195425239324323,-0.234289711613234,0.180447142587142,0.283189339418234,1.08300545257982,-0.827325322678263,0.286426985644111,0.413821845100466,1,1,FALSE,FALSE,TRUE,TRUE
"49","b73c9d186b67a61bce0ba79c990aef39",0.332888115622321,-0.765788205809608,0.207690897806015,0.323923331516697,1.60280551116516,-2.36410326549798,0.11945591391147,0.0247444513651611,1,1,FALSE,FALSE,TRUE,FALSE
"50","6960eba3db7d4d863d042ab497d7481a",0.104572628430437,-0.203167480524839,0.171518720863118,0.299716358963618,0.609686382362263,-0.677865836977891,0.546817356948044,0.503229773075345,1,1,FALSE,FALSE,TRUE,TRUE
"51","d2a7d567b64364c09cf4bea1e3f5aef5",-0.428758378002559,0.322135412774079,0.0780932256378953,0.174115853964013,-5.49034022478001,1.85012108570343,0.00152857929519696,0.113771026186124,0.082543281940636,1,TRUE,FALSE,FALSE,TRUE
"52","6545176af2fa076f03140433793c0d00",0.220171257179897,-0.323897579782734,0.217896670220159,0.352169160823933,1.01043883303696,-0.919721587844163,0.317937343202566,0.362849188994075,1,1,FALSE,FALSE,TRUE,TRUE
"53","719ab97ff4cf3c7b809b054134f4dc70",0.0452465406917973,0.164160393507715,0.276104707668908,0.404534371210892,0.163874571621049,0.405800854489408,0.870615959090006,0.686948962939225,1,1,FALSE,FALSE,TRUE,TRUE
"54","3fae853851bfe19cdb50e15749f373b6",0.0373072801072936,0.16906581794216,0.160885640046603,0.256283212910393,0.231886948372068,0.65968354314831,0.817654332261711,0.512746409794945,1,1,FALSE,FALSE,TRUE,TRUE
"55","a99fb503372ef5103fa41e0c743bbad2",0.0809025027912152,0.0200316552382748,0.205043763251819,0.310022162151767,0.394562124242017,0.0646136234236976,0.695211112243099,0.948795654491716,1,1,FALSE,FALSE,TRUE,TRUE
