"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"24","1e2270e7a0c8c2e951edc6813b58451a",-0.397359588198476,0.563558368102325,0.216628560882093,0.353194767064406,-1.83428993194832,1.59560225873777,0.0768907169525656,0.121419208288028,1,1,FALSE,FALSE,TRUE,TRUE
"25","820d3c5095323f85949bc959fd15d1b7",-0.054590581295493,-0.194469398540846,0.208107076764291,0.328473828043232,-0.262319677659612,-0.592039249213032,0.795066107448806,0.558749857136686,1,1,FALSE,FALSE,TRUE,TRUE
"26","5431c93e93b57f0b74748eb702ea1e72",-0.14721945065424,0.121308029942668,0.25478868048492,0.405379466508244,-0.577810012493682,0.299245620375301,0.567566108688641,0.766749753078151,1,1,FALSE,FALSE,TRUE,TRUE
"27","7c821085a5548386a8d91fe359fa3ff3",0.073000352693952,-0.231618256933265,0.158999883067243,0.272827373386934,0.459122052706663,-0.848955345125046,0.649250147837814,0.402212620442441,1,1,FALSE,FALSE,TRUE,TRUE
"28","564e9f4d70915c0026898422d57b1431",0.0932950008967242,0.218031037822635,0.177621724143068,0.27046869478343,0.525245441382939,0.806123008051697,0.627180663348146,0.465366799171119,1,1,FALSE,FALSE,TRUE,TRUE
"29","386a607b118090dd71bfc8b4b4081447",-0.131002209269361,0.17638686699336,0.25357737700736,0.339610085442175,-0.516616311815383,0.519380532423539,0.608976193566977,0.60706948400247,1,1,FALSE,FALSE,TRUE,TRUE
"30","afce1dc2c06acb90ad5d3da0fffbcd02",-0.298224402145701,0.147054006810021,0.213280160422582,0.339403639304735,-1.39827540243225,0.433271744260784,0.18378908867557,0.671418453338733,1,1,FALSE,FALSE,TRUE,TRUE
"31","1c6bf8efe709f63c28e0225da6870395",-0.0732466644840705,0.0608757774227794,0.165178143380829,0.258519937647608,-0.443440415207933,0.235478075604985,0.660431002854569,0.815338219950521,1,1,FALSE,FALSE,TRUE,TRUE
"32","f2d099ef5556f02539ded15181a3d994",-0.0447468957812913,0.00387624001722151,0.212332095472785,0.312239817574126,-0.210740141200305,0.0124143040030482,0.834426294876055,0.99017214907973,1,1,FALSE,FALSE,TRUE,TRUE
"33","304a3df568087b761af6bca76a3816aa",0.0252529182707726,0.135283581215519,0.078602866801228,0.203834980175684,0.32127222960751,0.663691683826394,0.769085669865407,0.554335191948647,1,1,FALSE,FALSE,TRUE,TRUE
"34","2ddd18d49a8163e0fc79e28ea6273254",0.0537659438996967,-0.461410154712869,0.236519616160915,0.367373397645841,0.22732128849354,-1.25597051302469,0.821951945256651,0.220296049930689,1,1,FALSE,FALSE,TRUE,TRUE
"35","42604f7f8bfc866837a5370b4b667382",-0.4023627231748,0.541932260729423,0.130401487957855,0.229858647263961,-3.08556849677085,2.35767619439215,0.00868469106021037,0.0347254803907856,0.46028862619115,1,FALSE,FALSE,TRUE,TRUE
"36","de4edf45ab75f6490e1ada65b0e0306f",-0.284147933252796,0.0660636321466147,0.0983367562264262,0.212274524599017,-2.88953941696561,0.311217901777934,0.0342051760844747,0.768192277771069,1,1,FALSE,FALSE,TRUE,TRUE
"37","e1a9800482df461df81429b3b8f859a1",-0.241609605411975,-0.245315966445924,0.220985942247366,0.340595750172326,-1.09332567924851,-0.720255512060281,0.291498826499347,0.48244146170161,1,1,FALSE,FALSE,TRUE,TRUE
"38","c38ee4acf990375c9b9df651cf77bf7c",-0.173198596015835,0.212029710189168,0.196196352426571,0.311480545796443,-0.882781936940732,0.680715739877162,0.387348161882658,0.503488514709499,1,1,FALSE,FALSE,TRUE,TRUE
"39","321b7763c5946d79f50284281735d5b0",-0.234043717966122,-0.288298735626109,0.129971294860353,0.267236757048456,-1.80073390988056,-1.07881392818217,0.109430187635712,0.312120428348721,1,1,FALSE,FALSE,TRUE,TRUE
"40","01491b7ad3b35c7e644dd24ae831bee2",-0.0500630329476214,-0.057267736738664,0.184668415950087,0.302248059387406,-0.271096888388064,-0.189472636663851,0.788963436012931,0.851541769496476,1,1,FALSE,FALSE,TRUE,TRUE
"41","a67690654fca1914946ee270222b7247",-0.080082047207925,0.0631047447468136,0.205617813101188,0.359147047215465,-0.389470377104513,0.175707263183915,0.700362765828076,0.861998031097207,1,1,FALSE,FALSE,TRUE,TRUE
"42","95c08da59378a0eb674c2b7dab943428",-0.211594059261634,0.12908331052183,0.217429291594877,0.356925705898021,-0.973162620866578,0.361653163077896,0.339440008619018,0.720533811389476,1,1,FALSE,FALSE,TRUE,TRUE
"43","6a49b0df18b1abfe220ecc00d5cbf296",-0.273335841568405,-0.00710151503065182,0.192137059039001,0.325586792752383,-1.4226086468458,-0.0218114345812937,0.168874974637032,0.982794994167796,1,1,FALSE,FALSE,TRUE,TRUE
"44","5c4a1032c65d0d99d6d6bee379b63a2c",-0.119468320001827,-0.435192019750872,0.225214939182796,0.359478800633776,-0.530463567094279,-1.21061942730311,0.605468256545096,0.249346462594784,1,1,FALSE,FALSE,TRUE,TRUE
"45","c4228a5878f56464e576996e95eefc5e",-0.260264354874937,0.280069205642615,0.127386869167403,0.281687639865246,-2.04310190348517,0.99425450749843,0.0544432332936531,0.331976767592921,1,1,FALSE,FALSE,TRUE,TRUE
"46","f55e6f0203460ecfb665c9dbc579b714",0.0211464470729843,-0.193392124209912,0.193432614519696,0.340511614290792,0.109322035094713,-0.567945750140429,0.91398499915335,0.576094590972969,1,1,FALSE,FALSE,TRUE,TRUE
"47","b73c9d186b67a61bce0ba79c990aef39",-0.0688362382496065,-0.285938402146627,0.205445311470954,0.320883227440929,-0.335058696432401,-0.891097999814482,0.741251730071148,0.384022351137996,1,1,FALSE,FALSE,TRUE,TRUE
"48","6960eba3db7d4d863d042ab497d7481a",-0.0859698369461629,-0.284527166473739,0.220115831392169,0.381608576250678,-0.390566350463884,-0.74559950740424,0.7002468036996,0.464582778857648,1,1,FALSE,FALSE,TRUE,TRUE
"49","d2a7d567b64364c09cf4bea1e3f5aef5",-0.712012065746357,0.0502714225268228,0.0775808925865846,0.209117945381171,-9.17767303272145,0.240397458167401,0.0116649705292233,0.832417275715238,0.60657846751961,1,FALSE,FALSE,TRUE,TRUE
"50","6545176af2fa076f03140433793c0d00",0.0262977176397685,-0.311289805718576,0.251224298245187,0.441005182705651,0.104678241011953,-0.705864279890667,0.917351774951163,0.485904746391884,1,1,FALSE,FALSE,TRUE,TRUE
"51","719ab97ff4cf3c7b809b054134f4dc70",-0.351240445783628,0.644514990598058,0.264545867574443,0.413720385216156,-1.32771095237309,1.55785166414103,0.194630598815569,0.130115853224608,1,1,FALSE,FALSE,TRUE,TRUE
"52","3fae853851bfe19cdb50e15749f373b6",-0.0449407733669603,0.00426399518855816,0.185784461241308,0.295447195482146,-0.241897374337398,0.014432342746052,0.810403210147998,0.988574664179662,1,1,FALSE,FALSE,TRUE,TRUE
"53","a99fb503372ef5103fa41e0c743bbad2",-0.00237067515017283,-0.138254169800129,0.192548893766917,0.325009637999814,-0.0123120683988066,-0.425384830588341,0.990267164679616,0.673927602048453,1,1,FALSE,FALSE,TRUE,TRUE
