"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"11","ca39c1dfb5e738c293917a0ab7391c33",0.186819557201097,-0.229702412734717,0.155871023244472,0.226419261756979,1.19855219599145,-1.01450031659083,0.241513027028426,0.319692421999715,1,1,FALSE,FALSE,TRUE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.00581654419059202,-0.170730193451267,0.120456848949534,0.181877285803022,-0.0482873679771324,-0.938710915425537,0.961705742981045,0.353003870299041,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.0439408535863586,-0.717821972808735,0.0658572543258278,0.143733884227995,-0.66721356722468,-4.99410404626722,0.526011552576407,0.00157571143093919,1,0.0819369944088378,FALSE,TRUE,TRUE,FALSE
"14","632a77028290d1ecbd9bfe2958610b8c",0.0770531458338417,0.0265515521588425,0.137563991430633,0.215338857756576,0.560125836946916,0.123301258469835,0.576920673036048,0.902170265583056,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.0968517267930575,-0.0093957601542335,0.192745126478879,0.28244419834893,0.502485995689602,-0.033265898925019,0.616797950334537,0.973550920724083,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.160954224688455,-0.153377119136024,0.111310745519503,0.165723475582228,-1.44598999797602,-0.925500256358805,0.168750325470262,0.3693568720668,1,1,FALSE,FALSE,FALSE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",-0.00592472951564974,0.0518800908474178,0.133005940014166,0.231289883009428,-0.0445448490121473,0.224307653116427,0.964691741141345,0.823659766010651,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.0652782390110874,0.204524508470516,0.136564886641547,0.226110697028292,-0.478001634361757,0.904532652185512,0.63481886554951,0.370230724521004,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",0.277865245763012,-0.397068122636639,0.172891816517835,0.31027004242564,1.60716250982503,-1.2797501155201,0.112008507837927,0.204378583054257,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.11207483638787,-0.0694073213554146,0.184391211873019,0.276568639014698,0.607810075379569,-0.25095875513104,0.545013849922516,0.802481524327806,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",-0.0387716745368506,0.0452586827064599,0.153513703640307,0.223586944983898,-0.252561651614472,0.202420954003908,0.801456088198539,0.840261265590783,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0409398086541554,0.0558306726440226,0.17043404649722,0.250112241132256,-0.240209098449253,0.223222471604259,0.811112623039968,0.824236953908705,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.0185948452493025,0.178417283945156,0.146430586412191,0.221039899011332,-0.126987439611553,0.807172301214314,0.899277135794057,0.42202177815397,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.096174517920511,-0.00751984130878471,0.146852799622761,0.234471583108859,0.654904218152913,-0.0320714399974578,0.514408075795354,0.974494959904906,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.0908013419760388,0.274131412543919,0.166927156409234,0.251144189896539,-0.543957879168761,1.0915299798767,0.588062728576368,0.27848806715388,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.148950410679141,0.292895446917604,0.1574456493216,0.22270652172829,-0.94604335731687,1.31516331288649,0.348051253360191,0.193630953188801,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",0.0522771694005999,0.144830391520719,0.0775359344653814,0.147992837372561,0.674231500027137,0.978631088450038,0.519167690294525,0.35642504904641,1,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",0.0275293477071153,0.0900130779342029,0.170708040585404,0.279131317910231,0.161265676840468,0.322475738688524,0.872285711831345,0.747923196267392,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.174942466396494,-0.195109799206573,0.142745538065054,0.224936983859661,1.22555470922507,-0.867397596690028,0.223917820223535,0.388286639296311,1,1,FALSE,FALSE,TRUE,TRUE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",0.358040596383466,-0.744197931968926,0.0790832038981168,0.151956479857065,4.52739113661518,-4.89744124547332,0.00193099658536842,0.00119763671649335,0.102342819024526,0.0634747459741477,FALSE,TRUE,TRUE,FALSE
"31","564e9f4d70915c0026898422d57b1431",0.175031058090992,-0.144671639616386,0.101504452472562,0.177659920251439,1.72436827969004,-0.814317823691663,0.110280082110304,0.431326494730835,1,1,FALSE,FALSE,TRUE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",0.0496070633402107,0.0814437171461041,0.152992321383254,0.213176293260454,0.32424544507657,0.382048659822592,0.746577870789287,0.703413608743423,1,1,FALSE,FALSE,TRUE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.184577041591436,0.280134175410582,0.123612312218914,0.199742464218452,-1.49319301838278,1.40247681686859,0.143865840485276,0.169108046071966,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.0367199376922914,0.254097719211108,0.108650631194482,0.180453513583862,-0.337963408850922,1.40810624389988,0.736254476360414,0.162879679989796,1,1,FALSE,FALSE,TRUE,FALSE
"35","f2d099ef5556f02539ded15181a3d994",0.0626562745766738,0.0717078590199444,0.145383898158746,0.238839961884536,0.430971210499932,0.300233924231702,0.667634045937836,0.764767922530451,1,1,FALSE,FALSE,TRUE,TRUE
"36","304a3df568087b761af6bca76a3816aa",0.324401124915958,-0.685679334608479,0.0768044118379613,0.151834531835017,4.2237303450792,-4.51596436147699,0.000850413266236897,0.000484176680600238,0.0459223163767924,0.0261455407524128,TRUE,TRUE,FALSE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.0613870869963614,-0.17637035697095,0.166494435669348,0.24334209522263,0.368703535043501,-0.724783588345419,0.713691177893816,0.471498724705453,1,1,FALSE,FALSE,TRUE,TRUE
"38","42604f7f8bfc866837a5370b4b667382",-0.0955759643557411,0.121106805145866,0.123982197676763,0.181961120609001,-0.770884579775877,0.665564186132379,0.444895324803105,0.509163906267954,1,1,FALSE,FALSE,FALSE,FALSE
"39","de4edf45ab75f6490e1ada65b0e0306f",0.010795911080095,-0.118756438010746,0.0724270289173782,0.150001122957504,0.149059146032492,-0.791703659741199,0.88420460897122,0.445270456916884,1,1,FALSE,FALSE,TRUE,TRUE
"40","e1a9800482df461df81429b3b8f859a1",0.0448687009532428,-0.321226034950032,0.12661972471661,0.205825558361153,0.354357909509474,-1.56067126700753,0.724763363762688,0.125765913236379,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.0177382285348724,0.151444693475495,0.154933006512891,0.264097715075666,-0.114489668367705,0.573441892263647,0.909219602337311,0.568419804288703,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.0318291750984996,-0.254874381366496,0.113553082465802,0.185820584193193,-0.280302167121578,-1.37161543471152,0.780995420740086,0.179437632583125,1,1,FALSE,FALSE,TRUE,TRUE
"43","01491b7ad3b35c7e644dd24ae831bee2",0.0645078290165634,-0.167083303990047,0.121979511214947,0.186240906947147,0.528841510955808,-0.897135364774956,0.599209584134677,0.373862282765249,1,1,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",0.0431922500994253,0.050620269699568,0.144035550104098,0.255680967989773,0.299872150092176,0.197982157598812,0.765138714888275,0.8436169425575,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",-0.0401403105153317,0.0781644093371444,0.131010158923212,0.213139379535416,-0.306390823774657,0.366729083604921,0.760216574593898,0.714927343458217,1,1,FALSE,FALSE,TRUE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",0.111740409886235,-0.299029408643544,0.133861265965335,0.203004428715411,0.834747894250248,-1.47301913823145,0.407064684261503,0.145804780965022,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",0.27163204002065,-0.718006792863514,0.179011728510072,0.267089683230737,1.51739800671981,-2.68826105216214,0.13600932108919,0.00996786041698012,1,0.508360881265986,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",-0.0781558246313415,0.192068156482222,0.106470951802372,0.175061837599845,-0.734057724743665,1.09714463823492,0.467194827469616,0.279139307203646,1,1,FALSE,FALSE,TRUE,TRUE
"49","f55e6f0203460ecfb665c9dbc579b714",0.0492353057117455,0.0332235859879673,0.122798216872223,0.211217010321069,0.400944793546774,0.157295976955002,0.689796242054913,0.875506789399667,1,1,FALSE,FALSE,TRUE,FALSE
"50","b73c9d186b67a61bce0ba79c990aef39",0.133192312228475,-0.364282998420018,0.164623979249604,0.245065484017945,0.809069935228132,-1.48647207451435,0.421961188358904,0.142864671978272,1,1,FALSE,FALSE,FALSE,FALSE
"51","6960eba3db7d4d863d042ab497d7481a",0.285467995965884,-0.564606136139168,0.1317838895033,0.26299285660252,2.16618280915692,-2.14684970319364,0.0349952819935457,0.0365829190274244,1,1,FALSE,FALSE,TRUE,TRUE
"52","6545176af2fa076f03140433793c0d00",-0.0886734487911381,0.259359452568498,0.169933786184391,0.267373028923465,-0.521811764347559,0.97002847898596,0.603299225065034,0.335069523493197,1,1,FALSE,FALSE,TRUE,TRUE
"53","719ab97ff4cf3c7b809b054134f4dc70",0.0528187904256315,0.0706838203372187,0.184479496121535,0.298003895765752,0.286312525435535,0.237190927170899,0.775417790552594,0.813146882524182,1,1,FALSE,FALSE,TRUE,TRUE
"54","3fae853851bfe19cdb50e15749f373b6",0.0463355708128701,0.087986702200787,0.130047059457331,0.200352279490501,0.356298489225533,0.439159975741423,0.722532155076586,0.661700705765652,1,1,FALSE,FALSE,TRUE,TRUE
"55","a99fb503372ef5103fa41e0c743bbad2",-0.0887028053722762,0.240511106130221,0.138967322222384,0.228407177613078,-0.638299738051572,1.05299276775639,0.525454395267149,0.296127112653981,1,1,FALSE,FALSE,TRUE,TRUE
