"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"11","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.154357561215717,0.111033342938962,0.198754507351035,0.289919724779234,-0.776624204768826,0.382979609350522,0.445294588348632,0.705251608237075,1,1,FALSE,FALSE,TRUE,TRUE
"12","969732ae717bf5a9282f4781499aadb4",0.247638290036255,-0.511740288626577,0.276526432774888,0.427170737202586,0.89553207464203,-1.19797599427763,0.375488670555206,0.237488033341167,1,1,FALSE,FALSE,TRUE,TRUE
"13","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.07606963118847,-0.145821615403971,0.267669599059485,0.39773036776446,0.284192270828503,-0.36663435136622,0.777659483456531,0.715732435938726,1,1,FALSE,FALSE,TRUE,TRUE
"14","26de4690cd2c89c490c37a8d1418d67a",-0.0901501946840833,0.119985169581061,0.24212905528571,0.331763418409561,-0.372322910927426,0.361658829524535,0.711720928416687,0.719610299612045,1,1,FALSE,FALSE,TRUE,TRUE
"15","c5bd025300b4ef0c652dd11cef56ac29",-0.0247802264469856,-0.0881195747261641,0.309716131218444,0.419608408717582,-0.0800094794852903,-0.210004310913305,0.936779309097195,0.835132768616363,1,1,FALSE,FALSE,TRUE,TRUE
"16","95251fbafeb9956f566a3da93d145d63",-0.0598942346209651,0.193841865616004,0.249675278557656,0.368559976051903,-0.239888526276878,0.525943884879962,0.81153075923716,0.601568183524714,1,1,FALSE,FALSE,TRUE,TRUE
"17","cb3f42ad378ddeda014d895db355586b",0.207622586598195,-0.372129418070131,0.212716764463902,0.294350079925064,0.976051827045481,-1.26424092755425,0.334256858454108,0.212652832143504,1,1,FALSE,FALSE,FALSE,FALSE
"18","1e2270e7a0c8c2e951edc6813b58451a",-0.0363648990780743,0.00360705653112823,0.229254700399845,0.354959580240455,-0.158622261679477,0.0101618796390416,0.87474524146534,0.991941418978304,1,1,FALSE,FALSE,TRUE,TRUE
"19","820d3c5095323f85949bc959fd15d1b7",-0.553385679026999,0.911670684234096,0.219415501202409,0.314350341305929,-2.52209017136171,2.90017399200737,0.017016321354442,0.0067996295038321,0.714685496886564,0.278784809657116,FALSE,FALSE,TRUE,TRUE
"20","5431c93e93b57f0b74748eb702ea1e72",0.162529750335513,-0.308332603162178,0.29341571467313,0.391110449279029,0.553923127520874,-0.788351739848824,0.582435805016703,0.4347179886599,1,1,FALSE,FALSE,TRUE,FALSE
"21","7c821085a5548386a8d91fe359fa3ff3",0.237757787621218,-0.385522917285295,0.293813784206942,0.404704849717073,0.809212502616139,-0.95260266229775,0.422558913745784,0.345770400929763,1,1,FALSE,FALSE,TRUE,TRUE
"22","386a607b118090dd71bfc8b4b4081447",0.00143331454840869,0.0492138769881269,0.219840957954778,0.304680044837109,0.00651977939753853,0.161526420328703,0.994826823823302,0.872401854040444,1,1,FALSE,FALSE,TRUE,TRUE
"23","afce1dc2c06acb90ad5d3da0fffbcd02",-0.298655584622919,0.291995753772515,0.212470292896234,0.342581994842899,-1.40563455037348,0.852338296139638,0.17264685333161,0.402452157716685,1,1,FALSE,FALSE,TRUE,TRUE
"24","1c6bf8efe709f63c28e0225da6870395",-0.0757908471417045,0.241574352240549,0.195515066581812,0.290868740812787,-0.387647092711345,0.830527032796672,0.700065199525798,0.41053084564497,1,1,FALSE,FALSE,TRUE,TRUE
"25","f2d099ef5556f02539ded15181a3d994",0.0637324813872718,-0.0780931161173758,0.255532877872268,0.35953864407978,0.249410102989289,-0.217203678667841,0.804178543413217,0.829031429519864,1,1,FALSE,FALSE,TRUE,TRUE
"26","2ddd18d49a8163e0fc79e28ea6273254",0.539606201524691,-1.24720399371323,0.215722017428295,0.340520176128547,2.50139604643765,-3.66264345300472,0.018491557504222,0.00103009313912495,0.758153857673103,0.043263911843248,FALSE,TRUE,TRUE,FALSE
"27","42604f7f8bfc866837a5370b4b667382",0.146292832958939,-0.501180949158669,0.18506288496292,0.272050523804627,0.790503363158157,-1.84223482517017,0.436975905883029,0.0778304724189181,1,1,FALSE,FALSE,TRUE,TRUE
"28","e1a9800482df461df81429b3b8f859a1",0.0407698966188667,-0.237477284179456,0.210395922850876,0.332541056176815,0.193777027931114,-0.714129217335459,0.847538348533909,0.480168348885415,1,1,FALSE,FALSE,TRUE,TRUE
"29","c38ee4acf990375c9b9df651cf77bf7c",0.19771170693598,-0.381016652781086,0.293244939551756,0.423999693887534,0.674220353940958,-0.898624829861673,0.504049285026522,0.374230258134936,1,1,FALSE,FALSE,TRUE,TRUE
"30","321b7763c5946d79f50284281735d5b0",-0.10849136660247,-0.0992347359512725,0.228909382523817,0.316825336503198,-0.473948972323934,-0.313215909581369,0.640206184606744,0.75706676921472,1,1,FALSE,FALSE,TRUE,TRUE
"31","01491b7ad3b35c7e644dd24ae831bee2",-0.0220682446576384,-0.0132444921576255,0.212241413286811,0.302145022740988,-0.103977090596436,-0.0438348844454712,0.917798459661411,0.965292455136463,1,1,FALSE,FALSE,TRUE,TRUE
"32","a67690654fca1914946ee270222b7247",0.107100109677117,-0.166713921753145,0.245053379164227,0.331163239853506,0.437048083329396,-0.50341916520352,0.664166686081636,0.617125093241832,1,1,FALSE,FALSE,TRUE,TRUE
"33","95c08da59378a0eb674c2b7dab943428",0.0827760298538817,-0.222098491873409,0.226463768903682,0.318780359569829,0.365515553567809,-0.69671322340283,0.716605650585925,0.489913802319101,1,1,FALSE,FALSE,FALSE,FALSE
"34","6a49b0df18b1abfe220ecc00d5cbf296",-0.0256031453167484,-0.104694487110462,0.212070618191498,0.310352677760538,-0.120729337873807,-0.337340369884747,0.904525283351586,0.737669226081045,1,1,FALSE,FALSE,TRUE,TRUE
"35","c4228a5878f56464e576996e95eefc5e",0.167829778216528,-0.398587463090996,0.217835675164022,0.328617662943217,0.770442114635992,-1.21292160476435,0.44726914810862,0.234947824876546,1,1,FALSE,FALSE,TRUE,TRUE
"36","f55e6f0203460ecfb665c9dbc579b714",0.138333405170882,-0.455272126978769,0.236861435915194,0.333323199976205,0.584026710115914,-1.36585790311406,0.562947823322127,0.180696901916803,1,1,FALSE,FALSE,TRUE,TRUE
"37","b73c9d186b67a61bce0ba79c990aef39",0.374181708727224,-1.00013139827781,0.240306749450105,0.358511891229003,1.55710028779244,-2.78967426951808,0.133101124763786,0.0104140447120039,1,0.416561788480156,FALSE,FALSE,TRUE,TRUE
"38","6960eba3db7d4d863d042ab497d7481a",-0.151781581459083,0.0981642978382543,0.238566361027726,0.352259141160432,-0.636223735841127,0.278670689750948,0.530192084321975,0.782702015361795,1,1,FALSE,FALSE,TRUE,TRUE
"39","6545176af2fa076f03140433793c0d00",-0.0509894842970759,0.0791368669129199,0.295458576508902,0.42696967815917,-0.172577438433369,0.185345402638682,0.863793330120811,0.853829636559329,1,1,FALSE,FALSE,TRUE,TRUE
"40","719ab97ff4cf3c7b809b054134f4dc70",0.0197271406290856,-0.0411588951734826,0.296482306958335,0.436302267397022,0.0665373284209431,-0.094335735220989,0.947258450545904,0.925280686607748,1,1,FALSE,FALSE,TRUE,TRUE
"41","3fae853851bfe19cdb50e15749f373b6",-0.0435053904042325,0.177003438765605,0.241804928929638,0.328963160183656,-0.179919369703552,0.538064623001513,0.858006121756894,0.593126461227455,1,1,FALSE,FALSE,TRUE,TRUE
"42","a99fb503372ef5103fa41e0c743bbad2",-0.0666166774406737,0.201786377001915,0.233395785861704,0.32033252612812,-0.285423651479923,0.6299278422985,0.777001952554097,0.532832956106403,1,1,FALSE,FALSE,TRUE,TRUE
