"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"11","ca39c1dfb5e738c293917a0ab7391c33",0.596087239794295,-0.991479635502487,0.181385296845775,0.300529891158869,3.28630407293224,-3.29910489661862,0.00435700852448214,0.00423827918625906,0.222207434748589,0.210258571994652,FALSE,FALSE,TRUE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.282041852052432,0.376522021111668,0.149851052171684,0.258122058869107,-1.88214795935699,1.4586975741682,0.0719967320513085,0.157612689796981,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.316263079409519,0.401221217830931,0.117407161977031,0.213373813949037,-2.6937290203079,1.88036765339331,0.0358741251445754,0.109099394992995,1,1,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",-0.0343644685806986,0.209050971031536,0.196318601720022,0.298149991473016,-0.175044383362648,0.701160412578634,0.86181297842738,0.486734979964716,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.223219968375533,-0.253781173947997,0.274200578969983,0.409529266121469,0.814075481583753,-0.61968995855042,0.420087193026525,0.538731955765792,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.322823016291788,0.604318128909825,0.181405721781757,0.26845778066771,-1.77956358333705,2.25107325035155,0.0985218067833102,0.0423234750016564,1,1,FALSE,FALSE,TRUE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",0.0731785415360977,0.0657632636039474,0.216499607084602,0.3083076039438,0.33800773369303,0.213304059850354,0.738423172480338,0.832969236107215,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.160690011665552,0.186990768067379,0.141718325082378,0.247605733102845,-1.13386897264094,0.75519563187865,0.269628130252969,0.458518563680074,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",0.270903392903271,-0.449688508162608,0.248785913448071,0.394444916659479,1.08890165503609,-1.140054007974,0.282125552068578,0.260431850635584,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.241474062160211,-0.366984101990109,0.214243257731355,0.372641263077354,1.12710227018206,-0.984818747552198,0.265949712625588,0.330222258191013,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",-0.0689051157221581,0.110089593513162,0.17330835666414,0.28284647324531,-0.397586804516828,0.38922031535349,0.693102656135628,0.699230363326253,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",0.11781985398438,-0.309710090256213,0.248339375482977,0.378321935508283,0.474430821754468,-0.81864164138437,0.63900744244165,0.420157928085398,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.0156390884965907,0.156941720159084,0.213042012936306,0.319945708422168,-0.0734084713200036,0.490526098734225,0.941813784179568,0.626199099854199,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.27050884180439,-0.400695649738643,0.153507580134655,0.259898401568041,1.76218556482424,-1.54173956946689,0.0846820373282885,0.129988799775464,1,1,FALSE,FALSE,FALSE,FALSE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.0119803798716178,0.0300783695788549,0.177410803058757,0.308564022040941,-0.0675290324211541,0.0974785374519913,0.946488798351508,0.922821356763032,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.495756477109384,0.987402706160875,0.160481662663562,0.270696402608012,-3.08917834524622,3.64763881842458,0.00413133323998055,0.000931722151559199,0.214829328478989,0.0503129961841968,FALSE,TRUE,TRUE,FALSE
"27","92fb114641e27921122496428e2ef0dd",-0.677985285158237,0.649433832919796,0.0983525083045415,0.236924383580875,-6.89342139662472,2.74110170977024,7.11902248695571e-05,0.0228064248779245,0.00391546236782564,1,TRUE,FALSE,FALSE,FALSE
"28","5431c93e93b57f0b74748eb702ea1e72",0.208912970617804,-0.292682962095439,0.25676480036958,0.345096018857291,0.813635554083351,-0.848120366802823,0.420138236767761,0.400859778171208,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.368685831884238,-0.597049629898337,0.234998413768595,0.355546682250799,1.56888647021799,-1.67924399158697,0.123528441215445,0.0998855345914767,1,1,FALSE,FALSE,FALSE,FALSE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",-0.44889510762291,0.679777414318588,0.0763654602949533,0.189497452117901,-5.8782479132464,3.58726413849431,0.00202312559789123,0.0157534968817417,0.107225656688235,0.7561678503236,FALSE,FALSE,TRUE,FALSE
"31","564e9f4d70915c0026898422d57b1431",0.0514718457863329,-0.760659140308101,0.204787817906284,0.295820680398895,0.251342322568659,-2.57135214239384,0.806638963854674,0.0278260528916269,1,1,FALSE,FALSE,TRUE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",0.0198419064294136,0.100638221011311,0.167172922420339,0.265543055391954,0.118690910837362,0.378990220108615,0.90603704812494,0.706438905384949,1,1,FALSE,FALSE,TRUE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.165573672884055,0.112731463090863,0.160988244777893,0.314753225390623,-1.02848299956614,0.358158245879636,0.313977136253826,0.723355912297254,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.0218514369723632,0.184024907814865,0.141619319407711,0.254582853555533,-0.154297005971725,0.722848790657943,0.878050544861263,0.473432204451034,1,1,FALSE,FALSE,TRUE,TRUE
"35","f2d099ef5556f02539ded15181a3d994",0.185839968597461,-0.231357903324784,0.205686348732565,0.317992911077327,0.903511437402645,-0.727556795341654,0.370961893831724,0.470572019514055,1,1,FALSE,FALSE,TRUE,TRUE
"36","304a3df568087b761af6bca76a3816aa",-0.072695746391182,-0.857706298791234,0.115047939660059,0.22560023150674,-0.631873518169746,-3.80188572087351,0.54318444731629,0.00420517143989305,1,0.210258571994652,FALSE,FALSE,TRUE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.601573335948475,-1.39753779044686,0.196880733959135,0.292531143984945,3.05552160361886,-4.77739830162762,0.00489418775371795,5.09694175925981e-05,0.244709387685897,0.00285428738518549,FALSE,TRUE,FALSE,TRUE
"38","42604f7f8bfc866837a5370b4b667382",0.301662351418059,-0.692338703289101,0.110061833591087,0.208823880168202,2.7408443197378,-3.31541920747493,0.0109329987256219,0.00270226648221991,0.535716937555473,0.137815590593215,FALSE,FALSE,TRUE,TRUE
"39","de4edf45ab75f6490e1ada65b0e0306f",0.0275547090727687,0.696500174837131,0.101542929864249,0.201545359621413,0.271360193266101,3.4557986159813,0.803715439739872,0.0407644086026047,1,1,FALSE,FALSE,TRUE,TRUE
"40","e1a9800482df461df81429b3b8f859a1",-0.0734309350308221,0.0759344554962546,0.145722712780165,0.28619044987447,-0.503908646976664,0.265328404667455,0.617575329102305,0.792358629599374,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",0.13748418182178,-0.169935171699304,0.21389943243915,0.360303240768242,0.642751503610893,-0.47164486041526,0.52424490327027,0.639877244136029,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",0.0052770631594559,-0.182071769416605,0.174196263585111,0.255069651233719,0.0302937792743044,-0.713811966794018,0.976118823937494,0.483202222439054,1,1,FALSE,FALSE,TRUE,TRUE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.107953447240926,0.277592556830307,0.157215194195579,0.257833120586228,-0.686660394329502,1.07663653218467,0.496821248254991,0.289008057893087,1,1,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",0.114746264429935,-0.0891704949897325,0.196888986744401,0.288098161756937,0.582796764447255,-0.30951427959809,0.562876340570842,0.758328099490143,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",0.219941926735599,-0.39772848983572,0.195368253948953,0.290230027419664,1.12578129911048,-1.37039056010774,0.266650081967143,0.177845564400481,1,1,FALSE,FALSE,FALSE,FALSE
"46","6a49b0df18b1abfe220ecc00d5cbf296",0.0549262627168556,-0.11122582839532,0.172912705604878,0.281404267651244,0.317653133265795,-0.39525281305672,0.752360254383591,0.694705345905034,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",-0.13998871144877,0.0689021757783403,0.227301719398484,0.309821773961581,-0.615871766475094,0.222392941907577,0.544925144013973,0.826263345350098,1,1,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",0.271334241313503,-0.609371075823179,0.160519615443725,0.25848563910403,1.69034943526032,-2.3574658845087,0.101684134562947,0.0253614133581716,1,1,FALSE,FALSE,TRUE,TRUE
"49","f55e6f0203460ecfb665c9dbc579b714",0.210658780212862,-0.450548275170618,0.193614153356828,0.311503219139586,1.08803399214633,-1.44636795862044,0.284015934172554,0.15697068567127,1,1,FALSE,FALSE,TRUE,TRUE
"50","b73c9d186b67a61bce0ba79c990aef39",0.17235868321036,-0.591553633535436,0.19641466849089,0.320555543913616,0.87752449720095,-1.84540135014745,0.388902015342876,0.077353134862742,1,1,FALSE,FALSE,TRUE,TRUE
"51","6960eba3db7d4d863d042ab497d7481a",-0.0120812389355379,-0.111820984276921,0.194701398288522,0.280322410789524,-0.0620500881952326,-0.398901336364721,0.951109736625629,0.6939932069103,1,1,FALSE,FALSE,TRUE,TRUE
"52","6545176af2fa076f03140433793c0d00",0.0299888956952461,0.0307313976744242,0.249441575549122,0.416594453449643,0.120224127149728,0.0737681393017849,0.904852911800724,0.941529225450922,1,1,FALSE,FALSE,TRUE,TRUE
"53","ebc68f0a3a40711c1b0df994d93a6cac",-1.98700112650485,2.57065484931336,0.0718965824525764,0.192672864521437,-27.6369343120793,13.3420700195556,1.0195549044636e-05,0.000182459407322793,0.000570950746499616,0.0100352674027536,TRUE,TRUE,FALSE,FALSE
"54","719ab97ff4cf3c7b809b054134f4dc70",0.018390801313269,0.0571560950707547,0.236985070535298,0.40340629884752,0.0776032062767843,0.141683695158064,0.938495520800597,0.887976598842347,1,1,FALSE,FALSE,TRUE,TRUE
"55","3fae853851bfe19cdb50e15749f373b6",-0.0508302596614599,0.241982553193057,0.20196478394232,0.292645140022692,-0.251678825730216,0.826880477749583,0.802410357195065,0.412573623411468,1,1,FALSE,FALSE,TRUE,TRUE
"56","a99fb503372ef5103fa41e0c743bbad2",0.0168149504958669,0.119356198794161,0.19698271526474,0.300813637230324,0.0853625683515838,0.396777885115538,0.93242132830969,0.693750911104292,1,1,FALSE,FALSE,TRUE,TRUE
