"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"23","c5bd025300b4ef0c652dd11cef56ac29",0.151525143483773,0.309423524604801,0.148718862092038,0.300342876124896,1.01886970726012,1.03023427289858,0.319860113486278,0.314620415567193,1,1,FALSE,FALSE,TRUE,TRUE
"24","95251fbafeb9956f566a3da93d145d63",-0.225669546051953,1.01234033841858,0.274681212420361,0.360040816042736,-0.821568916430287,2.81173770670051,0.416883802440001,0.00802111754816676,1,0.433140347601005,FALSE,FALSE,TRUE,FALSE
"25","cb3f42ad378ddeda014d895db355586b",0.257376995039405,0.0843854022818567,0.231599929052408,0.314069896288798,1.11129997359008,0.268683510514684,0.274015200217387,0.789750694400609,1,1,FALSE,FALSE,TRUE,TRUE
"26","1e2270e7a0c8c2e951edc6813b58451a",0.308620587052975,-0.066749386533484,0.309396427694389,0.385918114720125,0.997492405949238,-0.172962563786081,0.326503693392611,0.863842546439292,1,1,FALSE,FALSE,TRUE,TRUE
"27","820d3c5095323f85949bc959fd15d1b7",-0.116248469043096,0.686399100926234,0.213748741182591,0.344550358236479,-0.543855689628565,1.9921590110643,0.590697838550326,0.0558429792767154,1,1,FALSE,FALSE,TRUE,TRUE
"28","92fb114641e27921122496428e2ef0dd",0.174631403264866,-0.000692587756858442,0.107132118876964,0.204355732128257,1.6300564676166,-0.00338912811324404,0.244654563876457,0.997603531410378,1,1,FALSE,FALSE,TRUE,TRUE
"29","5431c93e93b57f0b74748eb702ea1e72",0.406122797205036,-0.243037865966068,0.301972357030937,0.413820164802261,1.34490057698702,-0.587303100809989,0.187560555392178,0.560880438814245,1,1,FALSE,FALSE,TRUE,TRUE
"30","7c821085a5548386a8d91fe359fa3ff3",0.103272226018208,0.373214758031469,0.261414338699551,0.400796674826708,0.395051880214195,0.931182271391936,0.695135711201575,0.357962243375658,1,1,FALSE,FALSE,TRUE,TRUE
"31","564e9f4d70915c0026898422d57b1431",-0.0128358603854808,0.143746769529643,0.159408615588188,0.238530849854637,-0.0805217480756537,0.602633871540069,0.938076095003654,0.565755502160263,1,1,FALSE,FALSE,TRUE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",-0.138326688710201,0.856412587488288,0.240697368494185,0.33682357892906,-0.5746913212038,2.54261471305327,0.56907433592163,0.0154461783205363,1,0.741416559385744,FALSE,FALSE,TRUE,FALSE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.349527086148939,0.830102009968552,0.13043188014453,0.259227404478507,-2.67976729126064,3.20221548967203,0.0252156788088366,0.0107928648499555,1,0.550436107347732,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.226248587108149,1.03225638428418,0.185103937800314,0.276404144283461,-1.22227862787133,3.73459083603888,0.229544889076595,0.000648973766467158,1,0.0363425309221608,FALSE,TRUE,TRUE,TRUE
"35","f2d099ef5556f02539ded15181a3d994",-0.247716530114813,1.07519227029751,0.310398843689418,0.417250933348468,-0.798058804505971,2.57684808915589,0.430069553654546,0.0142159073878062,1,0.696579462002504,FALSE,FALSE,TRUE,FALSE
"36","304a3df568087b761af6bca76a3816aa",-0.453366775532753,0.702370646539195,0.108255712637747,0.239958701952295,-4.18792472458099,2.92704803295206,0.00576251944129127,0.0263881874319258,0.299651010947146,1,FALSE,FALSE,TRUE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.495297222746432,-0.301551595275737,0.222502992000594,0.354487348067406,2.22602499990252,-0.850669556811366,0.0370946305315917,0.404548418945748,1,1,FALSE,FALSE,TRUE,TRUE
"38","42604f7f8bfc866837a5370b4b667382",-0.185976330818308,0.694578240602773,0.182659260453456,0.283129984795908,-1.01815988062482,2.45321328683521,0.321392450908147,0.0239867792100868,1,1,FALSE,FALSE,TRUE,TRUE
"39","de4edf45ab75f6490e1ada65b0e0306f",-0.00346987066770796,0.00472016721547997,0.0499194230296548,0.196924638377729,-0.0695094305406267,0.0239694090813869,0.948958038748613,0.982382212120929,1,1,FALSE,FALSE,TRUE,FALSE
"40","e1a9800482df461df81429b3b8f859a1",0.141833640988683,0.0933798078194121,0.228825435041886,0.32065507349021,0.619833371944515,0.291215750317024,0.540762146073733,0.773196953984085,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",0.198687865165771,0.0367467766594108,0.283869560626115,0.3922594583979,0.699926630835431,0.0936797720812015,0.48974806864989,0.926030678726088,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.212373783922928,0.822648926573616,0.115750519834663,0.208303495552395,-1.8347544721724,3.94928046882773,0.0878771620139372,0.00145381356833948,1,0.0799597462586713,FALSE,TRUE,TRUE,FALSE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.177260490024059,0.708151646433839,0.175559572755574,0.277630119375288,-1.00968854754991,2.55070180435499,0.321949348671045,0.0169832974370316,1,0.798214979540487,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",-0.0226084659911624,0.531569323770921,0.270770983040442,0.354271862041013,-0.0834966351907274,1.50045595128123,0.933961105951713,0.143004252448244,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",-0.167033638045282,0.708293752257007,0.171979168369641,0.316344309573531,-0.971243433892361,2.23899634297791,0.338711664332158,0.0322370362650101,1,1,FALSE,FALSE,TRUE,FALSE
"46","6a49b0df18b1abfe220ecc00d5cbf296",-0.0853781288053349,0.525225810171228,0.191491943223278,0.296878807810935,-0.445857550809774,1.76915898458375,0.659128818149679,0.0877601353618157,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",0.066770716241705,0.19192827007135,0.202054812876817,0.345329217918988,0.330458430022214,0.555783467231479,0.744490312789776,0.584523417425115,1,1,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",0.144086261627588,0.34016554541398,0.164514145132323,0.264466682648906,0.87582901465218,1.28623213331401,0.393330289627283,0.215604650835995,1,1,FALSE,FALSE,TRUE,TRUE
"49","f55e6f0203460ecfb665c9dbc579b714",0.142172716438388,0.248146652027225,0.258200015299515,0.363927854730387,0.550630162718877,0.681856716384248,0.58677442620597,0.501598301407588,1,1,FALSE,FALSE,TRUE,TRUE
"50","b73c9d186b67a61bce0ba79c990aef39",0.0897305082767581,0.371497464357594,0.186027126732078,0.294338130612683,0.482351740055581,1.26214521912026,0.635369549535896,0.223005752673323,1,1,FALSE,FALSE,TRUE,TRUE
"51","6960eba3db7d4d863d042ab497d7481a",0.0732687058763434,0.397295012527156,0.199955369182362,0.340747989904195,0.366425298685135,1.16594968803444,0.717258315951908,0.255091403276001,1,1,FALSE,FALSE,TRUE,TRUE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.0128876593577001,0.423401809425975,0.0744272864288973,0.211872586857601,-0.173157721798874,1.99837938312682,0.870936607568616,0.116331606769355,1,1,FALSE,FALSE,TRUE,FALSE
"53","6545176af2fa076f03140433793c0d00",0.234396098248044,0.0640004901544136,0.240169966353217,0.326483427962027,0.975959241728494,0.196029827773854,0.336185183347414,0.845788989118985,1,1,FALSE,FALSE,TRUE,TRUE
"54","ebc68f0a3a40711c1b0df994d93a6cac",0.346200548784975,NA,0.122141239121243,NA,2.83442800544474,NA,0.0659485012640815,1,1,1,FALSE,FALSE,TRUE,TRUE
"55","719ab97ff4cf3c7b809b054134f4dc70",0.299593302887368,-0.149885791855509,0.307666717065846,0.432333152643769,0.973759221486572,-0.346690488432219,0.33747996614039,0.731093384249244,1,1,FALSE,FALSE,TRUE,TRUE
"56","3fae853851bfe19cdb50e15749f373b6",0.0226559125428032,0.534447384982278,0.19174658561931,0.341178270774682,0.118155493979871,1.56647544923877,0.906601270542939,0.125986424862186,1,1,FALSE,FALSE,TRUE,FALSE
"57","a99fb503372ef5103fa41e0c743bbad2",0.0512077872838975,0.453018493733087,0.205758364589934,0.354453422963451,0.248873417058655,1.27807622774685,0.805049131616379,0.210416022408935,1,1,FALSE,FALSE,TRUE,FALSE
