"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Crohn_case_control.Est","Crohn_case_control.SE","Crohn_case_control.t.val","Crohn_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","Crohn_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","Crohn_case_control.rab.all","Crohn_case_control.rab.win.0","Crohn_case_control.rab.win.1","Crohn_case_control.diff.btw","Crohn_case_control.diff.win","Crohn_case_control.effect","Crohn_case_control.overlap"
"7e464b9b7f9ca86103a675a09263efec",-18.0412078368846,15.7894175181209,-1.18242839584015,0.281119571065036,0.854765766859547,0.931872324024586,0.912471739780215,0.396196549566634,0.171832091881523,0.0642801947839668,2.77275497604828,0.0323302278784663,-0.0951242766329984,0.153319772336417,-0.655430624731222,0.539696612433552,0.153676112826711,0.224129262831656,0.690252910588772,0.511665326717811,-18.0864704351916,23.7388170071887,-0.779363931158203,0.472043195501912,0.136384980356954,0.0820920151242451,1.71825480252259,0.120409082227585,-1.58065599452502,0.774319498502609,-2.05317495218903,0.0649410791523362,-0.327141810837894,0.453712149276586,-0.7716536879627,0.471597231406076,0.227730074057093,0.683236257821362,0.342507780186119,0.740190165012277,-0.0451732647785589,0.218573120218649,-0.179805482615427,0.804115092583602,1,1,0.646983021341981,1,1,1,0.999368822498971,0.997463253223052,1,1,1,1.88429475226924,1.84769916114331,1.92605775295489,0.400534205805115,2.35794065876203,0.123911712941524,0.42737095728982
"41f01f3e3cbf6beb908ae1ebb553208e",35.0819212993595,38.3759008516161,0.943594274465908,0.431484595540578,-1.09711358312663,2.26489925116557,-0.489875057354505,0.60688309953284,-0.0306768903129651,0.156231879923437,-0.222662082394136,0.664071493301853,-0.208945609918031,0.372641003065635,-0.572945185103362,0.593406442144831,0.197788758043276,0.544742221079543,0.383915431043043,0.654664979607766,-26.9406818292979,57.696776132306,-0.484378767497296,0.604857879011409,-0.227550725083513,0.199523195171821,-1.16366714717533,0.322873267004525,-0.573558995589239,1.88196988697691,-0.323623281189935,0.648946144917725,0.217440172911413,1.10273937818347,0.224347464995427,0.667108677896425,0.862310244469335,1.66059367663755,0.526902494834547,0.588303561237639,0.410738375289597,0.531238114434097,0.775300475653404,0.487551939929964,0.993177533364178,1,1,1,1,1,0.997998733137936,1,1,1,1,-4.40174345000467,-4.35576943951268,-4.44920289597685,0.00800688143811179,6.46505053010947,0.0013533438014554,0.498798077067771
"bc6f21affc11d8c4a5d6454f728e4add",12.9526872481085,27.8857116150736,0.529604371831461,0.475728169243913,0.764207409994143,1.64578097070364,0.494594370543898,0.505632455290057,-0.0192864658480511,0.113525338870118,-0.143937045106383,0.542482631722619,-0.141041938336751,0.270778257105135,-0.577343299052257,0.519180989810042,-0.0670897414689838,0.395834993954001,-0.169776758109704,0.531144645134193,8.07477803929971,41.9251567947804,0.18740831410242,0.533134705200267,-0.128816178179244,0.144982818842287,-0.979978255408496,0.419088112960324,1.89191424039124,1.36752671264734,1.52263162919876,0.260381065101209,0.253781148046436,0.801301639940916,0.356133426500861,0.574443326589061,-1.34001757118471,1.20666447819894,-1.2170971107322,0.329874854678166,0.231455532963447,0.386022282977128,0.655651369746538,0.494615437378557,0.987348791536819,0.985575423485832,0.997411249434216,1,0.99786647902066,0.992442839551374,0.9725085632896,0.93080330596015,1,0.957399571501551,0.992329488230308,-4.73267876181767,-4.73524539330778,-4.73173420592524,0.0198422678008532,5.42365537345013,0.00347955002177671,0.498199279928147
"c2ba82ad21732bcd0ef11c61560cf91c",58.5394223986498,26.9824841518715,2.22140784338028,0.0717088674866037,-1.87525816295069,1.59247357831307,-1.20647816223328,0.295360843390905,0.0878873618625722,0.109848215429546,0.787663351602338,0.472349418518631,-0.615451829526689,0.262007659401501,-2.39988846785327,0.0434203544904716,0.418176905531962,0.383013766998386,1.14163622000673,0.326657793654922,-67.9573863666558,40.5671870381244,-1.72645479397773,0.162815784004973,-0.303131713445141,0.14028677717484,-2.18344584330893,0.0679263542491923,-0.131627067161379,1.32323206811484,-0.0797403449195086,0.828557981862478,-0.472690613570747,0.775347213620581,-0.59963505385042,0.556103336241642,1.81856258268603,1.16758021488071,1.55446927493543,0.174062158050098,1.01766065063304,0.373518892989961,2.74417518637755,0.023491889489998,0.885915652452442,1,1,0.881470907307205,0.999639250686459,0.977819243273402,0.9354370901058,1,1,1,0.705418047050738,1.21326739001805,1.10454346157665,1.47707041314438,0.530983426996135,6.101765347753,0.0757680711994339,0.448317313981316
"250a576e3788b3f444938c7b08afb2e3",-38.4575212567754,30.1642865835403,-1.26162790973624,0.23353833845011,1.13629564728605,1.78025970932033,0.632889158712275,0.541850369925988,-0.0635256809972951,0.122801630578461,-0.523201354759608,0.612018849427896,-0.0629306773643089,0.292903873519789,-0.203470999828578,0.833109249549107,0.260421047401054,0.428179146447466,0.606415455127171,0.556281878097835,36.4556537038592,45.3509116810206,0.798224513127722,0.439227945578532,0.189852378982181,0.1568295389989,1.2076779702437,0.248446006989484,-1.51766576652323,1.4792689618379,-1.01455528168265,0.331238437297559,0.892482006744025,0.866776958776734,1.03321598523816,0.328430219008699,-0.335959116038352,1.30526248112298,-0.261325099777034,0.797877143382627,-0.631835577011128,0.41756462707806,-1.51928668744136,0.151166812980752,1,1,1,1,1,1,1,1,1,1,1,7.42862400391832,7.72261140242162,7.02876810782007,-0.522637691831307,3.81653028778006,-0.0910357413252559,0.430288470097044
"eedb6e6a512baecd8df273d5495ca5c0",-3.79828763585742,27.5264519888278,-0.148456353948612,0.567456156942548,-1.6234527754452,1.62457790210065,-1.04575292388198,0.384435625428079,0.105495320924785,0.112062759346422,0.992227790747157,0.414806293032288,-0.204261588280834,0.267289743102484,-0.787034771393774,0.471946185463611,0.141315745073619,0.390735338117854,0.379517402461535,0.566675297121931,-24.7538860958604,41.3850229668077,-0.639450581507117,0.481629682485033,0.0168596593247691,0.143114963575464,0.142096365797343,0.577597219189033,-0.0858125850900946,1.34990847351295,-0.0771908306573487,0.558323834840824,-0.569394150170672,0.79097824093109,-0.759531230655917,0.462648944418558,1.24776051586686,1.1911186734002,1.09290452465356,0.373913463312458,0.274984776916015,0.381049047112852,0.751718153577868,0.462835732228529,1,0.988515986122585,0.970080567516054,0.988934078410476,0.997420814195713,0.989506861754286,0.995226351481523,1,0.993203837197081,0.984217482066998,0.989462036359819,-4.69656575224125,-4.25116395952935,-5.22253158335244,-1.00943101201011,5.25661296414392,-0.172330765063933,0.41536615692258
"ed32eeb458a2b9bdee12e2db96fcb98b",14.1372101667676,34.2408194872335,0.439290970415709,0.607625761764542,-2.25237884011989,2.02085175057629,-1.12491679734323,0.316084309895785,-0.18193424410703,0.139397577122526,-1.31297813783033,0.225934727735077,0.401198969193561,0.33248817712053,1.20811861426878,0.294294448047841,0.0982122529601073,0.48604513887975,0.213504977489991,0.711976812657322,10.9301591521262,51.4798311622805,0.196580552848779,0.729000078549777,0.00498571830958231,0.17802416510847,0.0174372321681122,0.724251880130831,-1.63363854949039,1.67918380416786,-0.973259040087219,0.367464772713901,0.525431697836784,0.983916967469815,0.545721784016775,0.597436589125637,0.405764647746975,1.48166133072009,0.278918313508138,0.708585314772585,-0.877259406042318,0.47399612718955,-1.86062741256267,0.102086577240305,1,1,1,0.997108472710772,1,1,1,1,1,1,0.993899013320033,2.26186666073501,2.80294230935866,-1.66086445987659,-3.40533594429546,6.32018761204274,-0.479625433666611,0.317307717689727
"645dd8b575c7e7c0952933bbe90b4bb9",34.9775615112474,35.780902661868,1.00169194690498,0.384264618136875,0.183117153824164,2.11174559675464,0.0824091455207389,0.679676734371388,-0.0697256889851159,0.145667399700553,-0.494220200380097,0.576362076902297,-0.150942687076143,0.347442826425555,-0.448569133034333,0.607946624802964,0.096055320161118,0.507906471397819,0.211695138599398,0.624037379850274,-8.12090483641956,53.7952904005039,-0.173366348844834,0.647738989705796,-0.253424926910773,0.186031333904886,-1.37514653527979,0.248042053716565,-0.394876286654244,1.75471011348654,-0.232018503589903,0.678526050338539,0.788959258224516,1.02817157321611,0.797514141559387,0.471614338617415,0.449954252831597,1.54830347656007,0.295434436388918,0.689097659154754,0.300122270968197,0.495315519402074,0.607446296973941,0.560035821473076,0.998157247704537,1,1,1,1,1,0.990785585505474,1,1,1,1,-4.10289047432239,-4.38967553688188,-3.74436278920506,0.735209988688839,6.13602377517223,0.105022033630193,0.453781518203534
"0f898170dbe4592000abdcde0dd2ba2e",1.44732153606196,31.313059156813,0.0628513356630958,0.880323559667438,0.0185070475127539,1.84805887711121,0.0164781555458345,0.808542224613051,-0.0241674699441777,0.127478391116822,-0.189088523813435,0.852509653345229,0.0997625344937776,0.304058784661911,0.326749207121106,0.748932620627907,-0.272589359459243,0.44448586262071,-0.609402615858811,0.559277576401777,32.219985953716,47.0780496117582,0.675639459860818,0.511784818621328,-0.0815724880029693,0.162802213757243,-0.504497985105612,0.626877413388856,-1.15498432687758,1.5356052390824,-0.741218387923949,0.473982022678974,-0.699868637232854,0.899787174172672,-0.777092601227579,0.451675236138071,0.935760903038132,1.35497191930523,0.684085387408842,0.50861593191691,0.166967292688787,0.433467101344363,0.384741700961147,0.709264844965757,1,1,1,1,1,1,1,1,1,1,1,7.53805057383218,7.48852378782714,7.61554382233329,0.378830836479127,2.02518538356485,0.107094921426809,0.411057703364881
"b5c3abd1c966bb0457d8dfe34c35b160",-61.012739801928,32.7674617764225,-1.87208550480091,0.111383124957592,1.389701992253,1.93389596056584,0.710469684042511,0.50705043789712,-0.0747451328393563,0.133399400145528,-0.550109727015306,0.584143399453534,0.0614225275274044,0.318181451205379,0.171099133867947,0.669873995968325,0.247097746700178,0.465130967902104,0.561907191683556,0.572943557018269,31.275689081843,49.2646912406885,0.621889260498369,0.558435438374447,0.291013421330147,0.17036391397251,1.72520676348566,0.137704619194905,1.24568083584601,1.60692973890923,0.778161818334026,0.487899169800714,1.14090429505853,0.941579731605471,1.24703625868851,0.27220068686314,1.96772385145925,1.41790651471048,1.38332931319161,0.205652423933306,-0.784580907907033,0.453600416475043,-1.74549914145685,0.130555670301824,0.976173212877217,1,1,1,1,1,0.995525416878697,1,1,1,0.989482830296884,1.66773086087023,1.88018591222827,1.14989445797501,0.0667096437730121,6.81248105810797,0.00772129891326802,0.493397359736666
