"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","UC_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"7e464b9b7f9ca86103a675a09263efec",-82.5833550739311,66.82052223939,-1.26741070927686,0.249921562249467,-0.423377404036328,0.972276562065916,-0.417391334625266,0.663690358586032,0.763634878077792,2.45182351110473,0.302849758558299,0.754900802015427,-0.112227797031087,0.0693331652157199,-1.64861557703199,0.147326680439586,-0.975232093054725,0.524990364587786,-1.92077945826091,0.120718883003267,1.88833342329338,1.17716487923964,1.63975836307742,0.140639729844727,-0.523057871048627,0.459590874880432,-1.1642435935924,0.282588744255478,-0.255748644623027,0.149719817247688,-1.74400904119241,0.141009052086932,19.6410762541887,12.307435132997,1.63738719599864,0.177853018412914,0.525679711082999,0.431865808093255,1.24829983995385,0.25651339601569,0.19762639762422,0.84161182576066,0.267709918395382,0.666922110023303,0.0929787126318037,0.340178089984077,0.264808764348218,0.734474495167423,0.438838729953409,0.606540074582587,0.713527538034063,0.493297299264714,-0.142420160962925,0.709499375606141,-0.192022193057738,0.715425953572326,-0.0729821891799856,0.267377914955869,-0.28225433159439,0.720416885793346,0.588786212542276,0.50957860032372,1.18295615659243,0.295766530857818,0.474078531165983,0.573928942146117,0.828978514207,0.428615269793968,1,1,1,0.979019790573994,0.899425881498534,0.997851214857104,1,0.968640492295714,0.966647358784569,1,1,1,1,1,1,0.998891558650597,1,1.70652041996499,1.84318387101704,1.57453840129554,-0.207351441229657,2.96364249297095,-0.0467357786262265,0.461875001248306,1.70652041996499,1.71982582723673,1.62600654596776,0.0688619545167395,1.73443740762787,0.0115514070617867,0.488372151282746
"41f01f3e3cbf6beb908ae1ebb553208e",-16.1910883117765,86.6938272947653,-0.187528807288557,0.545725593160674,0.71847099341659,1.26144444146236,0.581485802854105,0.527120045981527,-1.93477252104614,3.18102817675462,-0.621458226139982,0.550432992854512,0.0169517251627583,0.0899537634482564,0.199664843438142,0.527288780613545,-0.467279599176503,0.681129426614383,-0.686615058893558,0.448999598363624,0.0657176499148789,1.52726924780162,0.0346036343915732,0.54922403277352,0.083645778190501,0.596279265678154,0.14994891232866,0.601587637316607,-0.134371366686458,0.194248466550048,-0.708107757605671,0.443137979731123,14.6876238036824,15.9678287463697,0.94760396088383,0.390314366115766,0.0338439128427566,0.560308398177713,0.056189948148445,0.553655860722676,-0.953935729371501,1.09191828837153,-0.917072702765712,0.411999324938224,-0.547285580050264,0.441351542822241,-1.27205845014857,0.296986974942051,-0.0621215276169963,0.78693309646448,-0.0598444581985559,0.601118432710475,0.0472116934491045,0.920513852229122,0.0446301606340324,0.596159755721107,-0.036786099637281,0.346899635093755,-0.0918915158820187,0.547376722091223,0.43473726192904,0.66113400028967,0.664650624283999,0.455243181805926,-0.0294302231861255,0.744622982915749,-0.0630305619361016,0.577325953570754,1,0.999656872582671,0.98917435584783,0.996890154838631,0.983665788784932,0.997758320803673,0.989144122921769,0.98076246264295,0.964289125026634,1,0.967010301596809,0.960691368658669,1,0.996110858046785,1,0.993840715505734,1,-4.76824547769194,-5.08108301694154,-4.45806113342631,0.553884604853971,5.11552597003354,0.0976667067099854,0.452500001560305,-4.76824547769194,-4.76009511611269,-4.85160633541584,-0.781591185553012,4.15201264394238,-0.16515946992886,0.434108862921588
"bc6f21affc11d8c4a5d6454f728e4add",66.0294034002208,89.7629627735803,0.738349404821472,0.470925001628661,1.27233391325647,1.30610210638103,1.00437695772859,0.356167919696571,-1.4653629563831,3.29364295846443,-0.474551739774583,0.55010501929783,0.0655610802577469,0.0931383072095242,0.711768951063073,0.470244421543498,0.243972350719819,0.70524277532812,0.350791355930636,0.587427054730249,-1.218385676006,1.58133764436916,-0.775702008423556,0.468678532984995,0.176223832440669,0.617388748402366,0.284759634862542,0.599944519125904,0.395184108142197,0.201125252118265,1.99164160242504,0.106957940754819,-29.6641183547004,16.5331219310679,-1.81371698113289,0.134463984157948,-0.454563370633859,0.580144439999678,-0.786654784826495,0.457437196374064,0.241597765430594,1.13057438723557,0.219052425224114,0.577755059160374,-0.164364839135969,0.456976273220865,-0.373482683029574,0.586415389714693,0.342042836223954,0.814792107436519,0.419614377824228,0.547842871758939,-0.422152692616648,0.953101890048831,-0.458394385886286,0.560362219044944,0.254306555704298,0.359180578395915,0.710517272428578,0.459027128146283,-0.526287906198467,0.684539470781137,-0.770488436276876,0.477036549613115,-0.932666019298128,0.770984130952708,-1.23748604685837,0.327397248112816,0.996583455717633,0.998336379659683,0.995319196231639,0.999442315692527,1,0.998649673270018,1,0.880795244410095,0.920171926410039,0.997035208055045,1,1,1,1,1,1,0.970061121249598,-4.13822375562557,-4.69033966569553,-3.50341070049674,1.12246614234739,5.62572261055414,0.177573518121158,0.417500002760707,-4.13822375562557,-4.0651164541002,-5.34643046308855,-1.89326739992724,5.19270791885409,-0.350669931206946,0.351563327941938
"c2ba82ad21732bcd0ef11c61560cf91c",195.756212652677,89.1682817530887,2.20560663823682,0.0495409511577603,-0.391322639996165,1.29744915967016,-0.304492697990174,0.727193387644403,-2.11930270476631,3.27182252278412,-0.656920766601184,0.557380407864963,-0.00972956538745859,0.0925212644797971,-0.0870829628360939,0.76928378803139,0.0234308203932689,0.700570531004097,0.0307028282441096,0.794411640293162,-3.17291554898824,1.57086125795055,-2.0295344996908,0.0718866871663854,1.2494911623413,0.613298538369236,2.04818961392397,0.0710957042308298,0.0472078898318703,0.199792794203769,0.227142744001154,0.768793490004132,-8.93413813177448,16.4235897418655,-0.537503776336344,0.605774039033293,-1.18655811987251,0.576300974087332,-2.06994187289955,0.0662602190257853,0.913003357692895,1.12308431438627,0.823668025679959,0.444084546590905,-0.439593312230285,0.453948798323619,-0.975895148404085,0.361421721437068,0.783242150155886,0.809394097088298,0.959794288311775,0.358455443271054,0.641959085168598,0.946787575245783,0.69311140637631,0.503598948940927,-0.0364279631042619,0.356801001493579,-0.0982289630349695,0.84700789356073,-0.169688396787451,0.680004386170821,-0.254320557803695,0.750204670975015,-0.218605466010553,0.765876349128102,-0.28043902662888,0.69723795036198,0.901268679951059,1,1,1,1,0.953200906444513,0.93953678630182,1,1,0.946814354932271,1,1,1,1,1,1,1,1.61483657913231,1.62011205690415,1.61122634020357,0.42810996806868,5.04966653997292,0.072154448986085,0.450000001644044,1.61483657913231,1.70296480500297,-0.420755482075095,-1.93236674896773,5.67522399448156,-0.344676885864911,0.302326754637769
"250a576e3788b3f444938c7b08afb2e3",-45.9287041966975,38.5675356334013,-1.1915333835069,0.250018340469624,0.326253856471533,0.561179555266829,0.582006982594282,0.570113301069119,-2.65044789026634,1.41514593813815,-1.8725326104754,0.0758047321770222,0.0761551970221293,0.0400177854111035,1.90443713078246,0.0683495916877006,0.005486774312964,0.303014461947681,0.0185139128197164,0.897899785006177,0.851377360320129,0.679437198407592,1.25371323018325,0.226485350234591,-0.45726850628319,0.265267119287617,-1.72469636971351,0.0995482116319641,0.156662063894597,0.0864154333610196,1.81345260079034,0.0836162408618875,-15.9767373453091,7.10361767822023,-2.24960666510536,0.0335987693613606,0.343840457791593,0.24926473760281,1.38008631221126,0.184118427289915,-0.1126532272278,0.48576235251843,-0.231858690016021,0.816237123097385,0.0976871341953885,0.19634432906945,0.497877709725938,0.625436116348745,0.0596196074535707,0.350083404851931,0.170495190172568,0.846309668498259,0.258172637792724,0.409509556847421,0.630561088579593,0.537068720490243,0.0581607253447811,0.154325451478829,0.37735849079854,0.710977402341034,-0.149371343196115,0.294119084487168,-0.508166964048076,0.619253962362883,0.107971235305087,0.331260878925192,0.326336976936952,0.74427496785884,1,1,1,1,1,1,1,1,0.982655807037029,1,1,1,1,1,1,1,1,7.79126259580748,7.29253833121457,8.07194668965768,0.536132822665969,2.28179016682464,0.200607048255768,0.400999378740367,7.79126259580748,7.80074585837324,4.42706305914664,-3.27136208466766,7.55319633417372,-0.650147423875305,0.325582389769386
"eedb6e6a512baecd8df273d5495ca5c0",-101.964474942423,102.965799638102,-1.01183304372515,0.372343594036878,-0.0423943860950981,1.49821088383364,-0.0399089400974527,0.667137095544157,-2.12196609279266,3.77809032213128,-0.583695775906861,0.527634515840322,0.0833874517494962,0.106837608546389,0.798915857473209,0.452930752411857,0.86072593998155,0.808973813440426,1.06650624052684,0.35130873042305,1.27363758585826,1.81392959879246,0.720936028659715,0.500417962489048,-0.626756251485814,0.708197726574228,-0.906624397072334,0.416516295176433,0.108817516328156,0.230707875184656,0.472466466256132,0.551850217991324,-4.45891113390861,18.9649056531331,-0.232065412671753,0.594417088751384,0.610499108869841,0.665475317708068,0.939193810477124,0.407264925931434,-0.814542278921572,1.29686556944097,-0.641901198993298,0.50946562234555,0.158858469675098,0.524190890473539,0.299872102828337,0.575259514428055,0.154273167898873,0.934636271895745,0.156226298285871,0.614568463971813,0.590970314301564,1.09328942821336,0.576440329485701,0.534094357511759,-0.0611855492976061,0.412010859782991,-0.157316028603231,0.584212025577691,-0.0210412066071591,0.785225351469442,-0.0260315008371299,0.642032997940266,-0.621611001378427,0.884384774064053,-0.711082699704413,0.499846932927034,0.997069319413653,1,1,0.997336557865538,0.998636346387769,1,0.990917522914113,0.993503045169935,1,0.997180909980446,0.994311512557954,1,1,1,1,1,1,-4.36889526968356,-4.5860443038171,-4.22214085617429,0.0695656357967156,6.1299147953974,0.0118439342042766,0.492500000244195,-4.36889526968356,-4.3254244718709,-5.30224634937445,-1.30244422644417,4.99470313455359,-0.232788821659237,0.372093708611091
"ed32eeb458a2b9bdee12e2db96fcb98b",42.4111292624201,90.6863033287367,0.454733023002988,0.643001154086754,-1.4040589634977,1.31953723604624,-1.06146254769033,0.312289487076116,-3.42126305000812,3.32752279067793,-1.05075951528387,0.358114976397229,0.0872627132425403,0.0940963680135343,0.934509225728921,0.37370314227882,1.04650187763486,0.712497206728007,1.45981868272812,0.172075054468792,-0.992318492040378,1.59760396550346,-0.607012799542635,0.563698866211115,0.170565692504575,0.623739475384664,0.256972009974585,0.705475587777576,0.314010535151098,0.203194113218754,1.55610029275289,0.157336147166209,-23.891017251394,16.7031887549628,-1.43568938839555,0.176585224643037,-0.283814841561438,0.586112055960076,-0.47064908210462,0.636120908766193,0.973374377716232,1.14220396306618,0.85290585216483,0.415145651433756,0.517372138369893,0.461676928288071,1.13135693758366,0.286503317057606,0.410636539961025,0.82317341052157,0.487723113548715,0.634821696367053,-0.604719126086481,0.96290590721901,-0.622672796021008,0.556584999685267,0.148745011010313,0.362875264761092,0.40321380104304,0.686111941140237,-0.877481720918588,0.691580939059895,-1.2701555108197,0.239312257342905,-0.23987248314792,0.778914806294679,-0.310235674987251,0.753866989173595,1,1,0.992872295955988,1,1,1,1,0.997015619642248,1,1,1,1,1,1,1,1,1,3.12505458914443,3.15221259822628,3.08999339013519,-0.54840024559212,4.76422137081387,-0.0995030610466488,0.436602125767539,3.12505458914443,3.2993162232845,-0.896013710919891,-4.39364508360248,5.5477112583465,-0.843007564253237,0.147290337182451
"645dd8b575c7e7c0952933bbe90b4bb9",-115.870257709983,91.7919606872034,-1.28194935920433,0.278097299938967,0.225075711325152,1.33562517878128,0.175857835749647,0.600670858181046,6.12263308794414,3.36809231357095,1.84286382723787,0.0935700265620926,0.0787701277463284,0.0952436012547219,0.845168165704701,0.429717697086453,-0.640670788380879,0.721184050833341,-0.902354056572636,0.435673258377931,1.99404335567462,1.61708212830795,1.24989069183726,0.29327357514683,-0.879898109213455,0.631344175492741,-1.41707498776858,0.242237925530084,0.0994429545116597,0.2056714781375,0.496145886274071,0.581432380127995,-9.01448840054123,16.9068358646022,-0.540515398891309,0.564747289041806,0.750694510150257,0.593257998442803,1.28401647680816,0.28226179284457,0.287950008388991,1.1561298390836,0.251570549159201,0.620056688133825,-0.542303864054126,0.467305744043694,-1.19738276674544,0.318019525557709,-1.42732906712887,0.833209631044729,-1.7491435775944,0.148262429717631,0.560344526092404,0.974645761670551,0.563377233714325,0.545380110480385,-0.10879541627202,0.367299479796457,-0.287586467128886,0.590298658003074,0.098161762697357,0.700012769735307,0.123402689814144,0.578888607538673,1.15323407871196,0.788411421059937,1.48570138741167,0.194394202079064,0.976505799162778,1,0.977095846938996,0.988140260198085,0.996860218219312,0.976665732222084,0.970033437533887,0.998025098605303,1,0.974622211809406,1,0.974959051243437,0.940928028060863,1,1,1,0.993093509653729,-3.90689774377297,-3.88355488875832,-3.91286626548995,-0.0112292124891473,5.82209484653887,-0.00107845511254179,0.499063085601978,-3.90689774377297,-4.1015795316599,2.98401585161755,7.20669195869545,4.93542643689852,1.47205182673341,0.0542744309441129
"0f898170dbe4592000abdcde0dd2ba2e",-53.0758029672101,32.1398972977924,-1.65231639492631,0.11596747351427,-0.202797687475379,0.467653765678418,-0.4342266175122,0.670837966068948,-1.6915929157422,1.17929871240614,-1.43518717607472,0.167863342737983,0.0532685482570008,0.0333484494685753,1.59904336816328,0.125330340461021,0.000695102153695154,0.252514285053514,0.00327397171467259,0.884307539365236,1.03327792906337,0.566202673271348,1.82591282564215,0.083395250221246,-0.537651755457501,0.221057887945572,-2.43402394793862,0.0231134321765902,0.0995516374649226,0.0720134980769175,1.38438479188593,0.184659294460464,-3.52850282654332,5.91973375719276,-0.597226956119932,0.56220466400305,0.355896113414384,0.207722451926051,1.71431925075501,0.103202872467819,-0.660837716926356,0.404805540843406,-1.63408603672979,0.116853928887376,-0.128127752172057,0.163621721420823,-0.784006278510224,0.446302263267141,0.0186955874606723,0.291738751071719,0.0632495449599186,0.867852717271236,0.721139089929219,0.341260982413976,2.11488391283144,0.0452155319481442,0.122077463058137,0.128605680386522,0.95066918046812,0.356835739858775,-0.244496705641519,0.245101404937877,-0.999075874285181,0.33406859197442,0.246914547011707,0.276053174064136,0.89515522440769,0.386951432632729,1,1,1,1,1,1,0.890779808822805,1,1,1,1,1,1,0.9984633735181,1,1,1,7.99014130059981,7.67116232044015,8.2070634433232,0.371506046013235,2.06650885788694,0.158257496470396,0.420986885832623,7.99014130059981,8.06008049516937,6.1112699554593,-1.79123395395673,2.53764519600393,-0.772709649264264,0.178297322477122
"b5c3abd1c966bb0457d8dfe34c35b160",-127.182117901772,108.795448416223,-1.17382384672142,0.264443112490854,-1.92773562102393,1.58303558561817,-1.22717961799721,0.25435943466055,0.920120693951471,3.99199571311988,0.228743109893003,0.797576528365232,-0.0972173928387806,0.112886468811728,-0.856341069784164,0.428614918100484,0.94428865916705,0.854775751750333,1.10992104332824,0.30399801197905,2.62827754477391,1.91662945162092,1.37734566003342,0.193053056596986,-1.22940307063821,0.748293991799206,-1.65126102936081,0.12122348030349,0.243845195714324,0.243769939359364,1.01031436423484,0.335618848670158,-8.89725732516274,20.0386479972565,-0.447689442100546,0.664005859195266,0.836516935573391,0.703152754161548,1.19394447276482,0.258038115714664,0.658274813732279,1.37029063687939,0.483003081400273,0.629541004265221,1.1170020347096,0.553869179719983,2.03182844711736,0.0583935088097248,1.11273132618886,0.987552883232662,1.13601019581921,0.294752613312206,0.0920487500679383,1.15518855784395,0.0840330769723756,0.778097292083374,-0.0574146699460161,0.435337815080267,-0.1314575659902,0.761908698292877,-0.761094608942503,0.829682715242969,-0.924713125114342,0.384739400737296,-1.0551245219733,0.934456279706042,-1.14154573450193,0.295038003698714,1,1,1,1,1,1,1,1,1,1,1,0.990619107577874,0.999775795889073,1,1,1,1,2.45242042592701,2.91073480552784,1.82803927967364,-0.638826101918452,6.16596918984924,-0.0939127256883109,0.439100564158399,2.45242042592701,2.58777845558375,1.12845473460103,-1.09745860474022,3.07019640951448,-0.212046724049356,0.390625584253894
