"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","UC_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"7e464b9b7f9ca86103a675a09263efec",-60.6859214946427,36.7230628525094,-1.67087683156847,0.143670606321398,0.492223615369013,0.640659913215538,0.790388079086198,0.473227194817042,0.103305830612703,2.12664801454209,0.0386504980660352,0.837949469258851,-0.0708252003948697,0.0472512549602953,-1.50153778236653,0.169017414853426,1.70192713951449,2.29468821834984,0.765353315556226,0.480483783518265,-0.765710135230513,0.357959579597518,-2.16061529577908,0.0694782016872015,1.0948529954067,0.605231072243258,1.8221864383714,0.0998223046997577,-0.317764665787513,0.240425907842536,-1.33184501304372,0.21959507795904,-0.170658875534847,0.104136246456858,-1.65000384471576,0.133257621584393,14.0167156450823,8.98435557455643,1.57267742601947,0.160341620104409,0.347701210414135,0.203507717153332,1.72477253842717,0.124824486237565,0.0524294007755715,0.540019429326898,0.103254025544569,0.758590209916943,-0.1561796140344,0.259745522477207,-0.618900565506195,0.559651718023505,-0.0852110895601067,0.291080561914339,-0.297051137038273,0.688274530499962,0.100438619656011,0.417230330940173,0.252349607990221,0.737482347654218,0.0645800763659693,0.14267944996661,0.461422641613346,0.638049097170215,0.434652429702484,0.305163773505491,1.42773945254805,0.194535317959688,-0.0993174219963422,0.397667512588068,-0.263211582824258,0.766137498909245,0.948518408741153,1,1,0.999543358329459,1,0.806337801382205,0.9444244866508,0.99612865792873,0.985375969593457,0.972460295937531,0.955869414897911,1,1,1,1,1,1,1,1.82544557630239,1.80735269044822,1.85215528970846,0.166551045274542,2.69216126194337,0.0423079060588888,0.469122024167018,1.82544557630239,1.84396632218499,1.63413342089387,-0.339212360703927,1.53840529449884,-0.127554569575203,0.426356966101453,1.82544557630239,2.01266025015266,1.71456192495044,-0.289174664969215,2.65639924520036,-0.0760145148252626,0.449242077153511
"41f01f3e3cbf6beb908ae1ebb553208e",19.9302878551199,55.2755130704024,0.362401564204587,0.555294016662935,0.58585759397871,0.964320583739339,0.622038330074865,0.489989503439051,-1.91812634835091,3.20102820933233,-0.600531867173408,0.544436938356121,0.000810872803743612,0.0711225360379287,0.009387704187275,0.578654196733814,-0.768207070884641,3.45396213587418,-0.220579241415355,0.523685176719974,0.155133517032621,0.538800358243166,0.282934595794475,0.548302545482699,-0.474819342224155,0.91099313199334,-0.525603465920473,0.537566112528026,0.16984649533582,0.361888807172447,0.475136884666873,0.545970520566189,0.0397573721087763,0.156745761519055,0.249279718372925,0.542169442934698,-0.589966320888447,13.5232419470317,-0.0330264224729803,0.604052392594352,-0.150531398611811,0.306319587900825,-0.495456200463949,0.542892920689448,-0.314986985498245,0.812836640122201,-0.39673369785226,0.55016974393254,-0.281311496814722,0.390968669479763,-0.733819997686816,0.479252647756652,0.00227460283938294,0.438134135740714,0.00864322663615005,0.620249566410699,-0.014561174553158,0.62801462677223,-0.0290392014301984,0.616546871190905,-0.0121594493543219,0.214760948267916,-0.0581047829864961,0.538178026942662,-0.0369532364114606,0.459332170052461,-0.0750113739035711,0.615821498593888,-0.583533048284575,0.598568694501856,-0.97920994720826,0.399112270380981,0.998887032376367,0.996784665037429,0.983005874520155,1,1,1,0.994189021034149,0.992517159668379,0.995800735817365,1,0.996107474947855,0.998931114527499,0.986504435559286,1,1,1,1,0.987283089999647,-4.63336021421571,-4.91153420897002,-4.36364607974751,0.63058192573183,5.76175177774709,0.101609563844467,0.452752976740308,-4.63336021421571,-4.6058434264812,-5.49126268510852,-1.17639644603565,4.72150410290997,-0.205302284182937,0.403101279361307,-4.63336021421571,-4.20976697760344,-4.87989004890161,-0.927243542996773,5.68326155426068,-0.14462224051246,0.4361213246723
"bc6f21affc11d8c4a5d6454f728e4add",49.7671448795009,51.3392173107132,0.982170789029443,0.37626317931898,0.553777212797587,0.895649108543449,0.632026845185153,0.507453928799247,-1.09959964465461,2.97307566638637,-0.390749628760096,0.586478683848619,0.0357494628985344,0.0660577375137092,0.548252294346893,0.522405439293838,1.60392883963056,3.20799758929001,0.502293416117497,0.558459269452087,0.132400619175631,0.500431151922632,0.272605858051867,0.586645913825915,-0.925174665595876,0.846119226652938,-1.10607017780832,0.33131234412259,0.14841618278695,0.336117877188721,0.44684464702507,0.550624466887939,0.312908353052863,0.145583537196852,2.17927822849725,0.0788763972828591,-26.332116242463,12.5602209459321,-2.13237986633081,0.0774267995251317,-0.362570150407538,0.284505869167395,-1.28894830200396,0.274652222608152,-0.13632425619984,0.75495268315634,-0.176471643779345,0.60700938376921,-0.0921684505758792,0.363126895964528,-0.252827032474443,0.573126043101639,0.433522057207268,0.406933601455402,1.0786420007487,0.354871378684559,-0.782170023399778,0.58329226826173,-1.35916747771604,0.268424862687025,0.206340950722282,0.19946732975483,1.04634366372082,0.363126668200714,0.14691632171526,0.426622075241337,0.342304524528098,0.538563267266648,-0.656936257037002,0.555943248202525,-1.20131361826272,0.29945990966791,0.992899920973457,1,0.990787892177986,1,0.996307735853635,1,0.991971564672323,1,0.78440650770133,0.798809290637113,0.979228741208675,1,0.998692029450983,0.989628999925956,0.952030257897091,0.990512430293904,1,0.981468546963381,-4.30340931607386,-4.44797807905553,-4.17219179179005,0.330958024109352,5.51958567516331,0.0548212556836118,0.4750744050501,-4.30340931607386,-4.2693930993865,-5.27089671082866,-1.40057641542046,4.6754252000865,-0.21377947604271,0.364341818575481,-4.30340931607386,-4.46766656078795,-4.19865669510357,0.617930095432181,5.37245097796405,0.104207783997877,0.454963236093226
"c2ba82ad21732bcd0ef11c61560cf91c",80.4898983049655,54.1063623030986,1.48757246168044,0.177631465731882,-0.769525899458062,0.943923918239921,-0.817454051785583,0.444947278206834,-2.48436983573436,3.13332219668373,-0.800840146357646,0.484996040445534,-0.00115682087025481,0.0696181996154801,-0.00912101628080998,0.755422311185903,-0.373468283899613,3.38090623359332,-0.106536711632024,0.751746239144841,-0.462564818210266,0.527404012605247,-0.868504092278384,0.434975459656334,-1.10527498757336,0.891724413168026,-1.23904898166088,0.268512357241793,0.536776698565007,0.354234376610302,1.51854491236668,0.175008912217602,-0.0809161790860156,0.153430379767316,-0.537217981147165,0.579887272091921,-0.842251979939952,13.2372073573813,-0.0618406381375792,0.734754618652409,-0.436866207246603,0.299840520383563,-1.45719990382763,0.194700713809303,0.4372241112699,0.795644061913454,0.557114951090605,0.56691012231726,-0.401671332904019,0.382699161074987,-1.05348039274402,0.342101646048704,0.451923604734466,0.428867014866941,1.06097262733788,0.31615431519019,0.589746382457157,0.614731280458761,0.968529291750256,0.371237267305078,-0.16902871175916,0.210218467999401,-0.805770114492599,0.457934150713635,0.0568765424697797,0.449616682502301,0.12729395655545,0.722838068056527,0.198075089195998,0.585908168898601,0.340191824986616,0.681191806126918,0.98844207224385,1,0.993740807884343,1,1,1,0.993235532406207,0.989985895541779,1,1,0.983016784521259,1,1,1,1,1,1,1,0.834122691876916,1.30751145604867,-0.1516523141226,-0.633461487256082,5.73598451692031,-0.104043795899954,0.451264881519858,0.834122691876916,0.850833771695531,-0.803187356537429,-1.32891284436169,5.86623872527561,-0.227299183882334,0.372093708611091,0.834122691876916,-0.909629265374912,1.60844013126157,2.000968001143,5.4856286270775,0.321065324064313,0.342673406836963
"250a576e3788b3f444938c7b08afb2e3",13.6241988539582,25.0127587510038,0.544984480927672,0.59140982840706,0.186024705677627,0.436365341176989,0.426408833579716,0.67411424083535,-2.49830802434222,1.44849937897834,-1.72391398625354,0.0956459924483226,0.0554665527009224,0.032183705529978,1.72360220971882,0.0926200941205865,1.00581588550493,1.56295467632633,0.643677931465196,0.52663092332397,-0.164682729913029,0.243812904251575,-0.675388543982843,0.506252291494366,-0.0827763865149807,0.412234100936313,-0.20097187605434,0.837550488141867,0.0507722461709482,0.163758541996055,0.310337604810949,0.759654083145915,0.00174260356160046,0.0709291275709178,0.0242958146522686,0.904319105225144,-4.44375334448593,6.11941110201433,-0.726123153100213,0.474976376194274,-0.0651383909423982,0.138612878058889,-0.470187026766468,0.643053839525642,-0.0298679067565923,0.367817242283358,-0.0814414314765496,0.90091312930947,0.00765904135590137,0.176917489602364,0.0434728535382286,0.90827306671148,0.0577066375710141,0.198260365741047,0.291030702773811,0.773598862087333,0.091227328762142,0.28418331154246,0.320899554764993,0.750344582564754,0.0525216862972947,0.0971816178588946,0.540524073521989,0.594975010572942,-0.454501502079378,0.20785270218051,-2.18711929615647,0.0339437178095882,0.195805323984822,0.270858713376556,0.723063229480361,0.476481017856373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992326199195771,1,7.57329534230957,7.27889169186236,7.68830921101774,0.436473135468531,2.61764052138743,0.15434033271891,0.429155820840637,7.57329534230957,7.57377901874811,4.4146116828214,-3.40436536286422,4.13991106595265,-0.785398807159481,0.2868230100843,7.57329534230957,7.24601459828793,7.79423665067982,0.386815963746895,2.64980828799445,0.131724531099025,0.443474265713587
"eedb6e6a512baecd8df273d5495ca5c0",-17.4189566930175,57.213186163238,-0.307550776329055,0.639894349170653,-0.0350052751223414,0.998124667033859,-0.0346041379751773,0.64954365224981,-2.03531120296284,3.31323967307272,-0.633862551244773,0.535945144635886,0.0317404519506371,0.0736157236488585,0.436925070537654,0.57464666177796,-2.80078492233078,3.57504015256906,-0.792257469152951,0.451154636404369,0.365563189450844,0.557687907151997,0.664092778194194,0.511911629630747,0.0541770992657645,0.942927831131695,0.0573859933863993,0.653200640653279,0.0220458735701691,0.374574753721026,0.0604125276769024,0.634347356567791,-0.0156037007538556,0.162240455781317,-0.0966882119154493,0.632393869629205,0.878170933014299,13.9972967426026,0.0665616175586288,0.635825932844365,0.150484674478577,0.317057565538914,0.48093158733237,0.577822510385821,-0.495308227569755,0.841330481227387,-0.590511647599713,0.526082999578632,0.205631844090272,0.404674005331242,0.50025143786981,0.564318672663912,-0.350513608128814,0.453492848463946,-0.781030028755916,0.480365653216055,0.736521431976159,0.650029565695615,1.14502853673452,0.324171564504293,-0.251130509715127,0.222289354387287,-1.14880974621462,0.334344330896045,0.291796062851671,0.475433976026669,0.611648621631234,0.519336760209259,-0.17121007056881,0.619551411606132,-0.292009192235079,0.60558835426906,1,1,0.987690747581342,1,1,1,1,1,1,1,1,0.996235073513991,1,0.990445488547505,0.991426237140434,0.984592903622163,1,1,-4.36477344634082,-4.5664065547084,-4.14852900589531,0.227049568923342,5.98008824856929,0.0378593689884238,0.480476013613232,-4.36477344634082,-4.31297565074647,-5.47206284993377,-1.58158764253456,4.74434683087008,-0.28687361293463,0.341086156513212,-4.36477344634082,-4.35074102922089,-4.38408619939709,0.167516442921777,5.95513075694905,0.019265259910633,0.49126838250666
"ed32eeb458a2b9bdee12e2db96fcb98b",53.7646313736774,56.1998590927837,0.959894170866052,0.357800101007434,-0.821013333233218,0.980446456596359,-0.835421772616113,0.428186735694042,-2.82838378480544,3.25455747624403,-0.882220009458216,0.432156536583381,0.0153919116403354,0.0723118842616999,0.215244541486417,0.821091171853758,-2.88175693793916,3.51172109611548,-0.827676984984503,0.431578156865749,0.402721619928785,0.547810459467651,0.729885764602265,0.479905737306733,-0.760990210274249,0.926227235327708,-0.823222461547845,0.428207476594994,0.108063652982742,0.367940500967277,0.294385329629354,0.725581656962454,0.321629107322042,0.159366946075058,2.02428413599842,0.0618946774471697,-34.8262119656425,13.7493846675437,-2.54180580767862,0.0174015701017326,-0.19803842230015,0.311442024164654,-0.636505290949367,0.532605181082913,-0.0796166660385469,0.826429319292556,-0.0945455719338561,0.765279662217314,0.528222962650402,0.397506651932301,1.3322622771273,0.208484299061184,-0.387065100605901,0.445460843773719,-0.872973568762611,0.406641793352579,0.345096442568612,0.638516615627852,0.539915798790703,0.595848078582951,-0.0565502417827409,0.218352293101593,-0.263093812948686,0.712659038376591,-0.169805939784449,0.467013362695557,-0.369789798342207,0.701275552534352,0.597382505633899,0.6085782730865,0.982527162906186,0.341109017627194,1,1,0.997329541780469,1,1,1,1,1,0.9356535181312,0.706460941046594,1,1,1,1,1,1,1,1,2.67197754458599,2.50900414100327,3.18909006140277,0.0949960278362467,5.47747800877968,0.0142278869038606,0.491260691807705,2.67197754458599,2.75362229422193,-0.7805742700803,-4.35734472796903,5.40378184787794,-0.849419925822086,0.140628780821066,2.67197754458599,2.22030405591049,3.11514768842147,0.77558660498117,5.67708411049615,0.116023804636739,0.425551471928201
"645dd8b575c7e7c0952933bbe90b4bb9",-27.5278426674753,54.371309276182,-0.502218181251323,0.526786560678045,0.206765267726793,0.948546106358164,0.219057499654619,0.600428761804162,6.98688975543017,3.14866538732472,2.23371156459069,0.0363549992112689,0.0741440090354088,0.0699591046490935,1.07500988986651,0.35519586218503,3.33333131996071,3.39746178888738,0.993721409223734,0.376815484287467,-0.0476026610611462,0.52998659422382,-0.0845671622302246,0.60306618125272,0.225268577740615,0.896090991774254,0.244564892510925,0.569620941230475,-0.305633676445892,0.355968984553805,-0.85917799972921,0.436845747343456,0.196554041439615,0.154181694639876,1.28728924591674,0.273929644527767,-15.6165364060715,13.3020270545875,-1.18666654415759,0.310179868942949,0.0808753942916891,0.301308773559379,0.260952729918559,0.577453952681896,0.0841687177771465,0.799540156141244,0.10639594994478,0.629216928672646,-0.363575749073805,0.384573154816432,-0.96084894708945,0.395166083851552,-0.207604281009134,0.430967082448787,-0.479668952608804,0.536463873183341,-0.394922029865098,0.617741484528754,-0.641946821640057,0.517925983487126,0.277908127799265,0.211247861667944,1.3315398420831,0.27063631922209,-0.0998470356625662,0.45181835664941,-0.231798134844883,0.600265660360465,0.118823045415963,0.588777232521562,0.197044717447842,0.640797146591393,1,1,0.900573848840091,0.986344528492577,0.990945991756223,1,1,0.99656652929897,0.983129596363588,0.993967851703981,1,1,0.976618906936552,0.996057149263062,0.992721146799575,0.971100940620193,0.993419793526578,1,-4.10096728409033,-4.15467753867465,-4.06827762717111,0.0491793656640205,5.75579547101466,0.00638439498116274,0.497023809558136,-4.10096728409033,-4.20614674447659,3.16978579492609,7.4737141782743,4.76296676861347,1.47134048263883,0.0620249244046617,-4.10096728409033,-4.42295507916181,-3.85395975587757,0.671910067061246,5.69261587238478,0.107060292782866,0.454503677277987
"0f898170dbe4592000abdcde0dd2ba2e",-2.53433313513627,25.9017279312468,-0.107658538406539,0.881231675373332,-0.0850105809945738,0.451874039897276,-0.163940993921515,0.821628294999582,-1.46885654221832,1.49997995808324,-0.987428398691685,0.332001150451553,0.0572005457767254,0.0333275346696173,1.72582684658335,0.0927961070117786,3.00033458426708,1.61850306869688,1.86783821708652,0.0705644551315087,-0.0247788429335253,0.252478168238759,-0.116614359496704,0.853537484609653,0.127172086657178,0.426885160198732,0.317108043418774,0.746425274754587,-0.0954925209702865,0.16957862359062,-0.585674212749943,0.568799081034398,0.026264659106696,0.0734499933826323,0.358425955501995,0.721927205556552,0.303757487706307,6.3368988219848,0.0406554992582621,0.900768058814058,-0.0195086596772881,0.143539266939291,-0.124552714471702,0.870259737173329,-0.153000709399105,0.380889698448903,-0.413965234191384,0.684082663866651,-0.158257610584729,0.18320524847247,-0.855251600258815,0.401012904263587,0.111618661946621,0.205306663854822,0.522333657633362,0.61284094827291,0.372754190930473,0.294283365199695,1.27110714583075,0.212106847301117,0.141388854351284,0.100635513689527,1.43086514601557,0.170257447847651,-0.488860708418714,0.215239917965385,-2.25452804437284,0.0307645462255376,-0.123953374548384,0.280485202433161,-0.422647732360954,0.677717510843125,1,1,1,1,0.998790376469133,1,1,1,1,1,1,1,1,1,1,1,0.953891312862545,1,7.6637269035092,7.3967000405839,7.97878731523631,0.512544154035568,2.18943145339528,0.191142949932111,0.400148755382287,7.6637269035092,7.70208586171134,6.07550999807703,-1.58257036503751,2.68515948956085,-0.696417263873516,0.263567416398401,7.6637269035092,7.13479443424912,7.98197514287343,0.673168467487549,2.20010813499831,0.25898428463902,0.360587967747543
"b5c3abd1c966bb0457d8dfe34c35b160",19.4836245213112,64.1899093773058,0.305848536970129,0.741320507206018,-2.0209188078684,1.11983855856859,-1.80717020778656,0.0919158271927456,0.816192559022137,3.71726464862546,0.216774416523855,0.818484739394277,0.0167671194454645,0.0825926145116752,0.199704397042039,0.766729229465446,1.46195240004896,4.01098975258766,0.361682843469333,0.684022349882745,0.335127585336996,0.625693806297888,0.533005688922367,0.603628759757014,-0.154606422836336,1.05791087839422,-0.146666109126249,0.813975490952264,-0.0179138106295018,0.420251363519213,-0.0411688407309312,0.807350494667086,0.0764079238387827,0.182024474641601,0.42019800415828,0.67630595707186,-2.33495579819421,15.7041631429406,-0.148907728037564,0.81580981181295,-0.166965963429752,0.355720381334209,-0.470913028833205,0.637445887505601,-1.07002175348573,0.943924486083797,-1.13574367785477,0.292831374362161,0.0787431105530042,0.454020995360236,0.174107808598749,0.763243332510981,0.522356753916625,0.508792933906925,1.02789965299384,0.328730075714335,0.232886559812777,0.729295844414646,0.321981872797002,0.725427062889144,0.124064514755077,0.249395890537347,0.493878938434187,0.624838807399663,-0.0974963841388718,0.533409619051303,-0.177483789005601,0.753761886571962,0.390434677047343,0.695101105750563,0.563559885359395,0.575821541831503,1,0.99649721550406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.21221901654127,2.67353598448501,1.43200718577008,-0.812233220858097,6.6811760096093,-0.112832352027665,0.427827381802494,2.21221901654127,2.29394448513684,1.18748830868046,-1.40222656984397,3.63078312986079,-0.265376087389615,0.312501109694578,2.21221901654127,1.90824157798117,2.45375307007929,0.716303181779774,6.80224243429076,0.114358979450463,0.421415442594551
