"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","CASE_CONTROL.Est","CASE_CONTROL.SE","CASE_CONTROL.t.val","CASE_CONTROL.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","CASE_CONTROL.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","CASE_CONTROL.rab.all","CASE_CONTROL.rab.win.0","CASE_CONTROL.rab.win.1","CASE_CONTROL.diff.btw","CASE_CONTROL.diff.win","CASE_CONTROL.effect","CASE_CONTROL.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"7e464b9b7f9ca86103a675a09263efec",5.57966406248258,11.1073560281058,0.510457844865864,0.603008227480673,0.510697860577492,0.770549798995847,0.675738560095559,0.523458172678329,0.354880796415633,1.75168600334871,0.197576485140177,0.82904086741608,-0.0332293376845823,0.0612969241944339,-0.544306501330874,0.600417322905895,-0.0570535490488023,0.109069640884608,-0.52146139567105,0.601662717996488,-0.0129006702737374,0.122545847324751,-0.113948788205879,0.741041372606315,2.80949088979995,11.609258298192,0.246275984971632,0.690538299576033,-0.0658018037462117,0.0753327716675362,-0.88627289613049,0.404846135982608,0.0691799057067065,0.726112348210198,0.0952374833395293,0.80022680334159,-0.179260517960169,0.239624928535628,-0.743913078418611,0.479633018545169,-0.401851055805786,0.487777416200847,-0.821397517288617,0.440136455961421,0.252256150398095,0.183323109678332,1.39254361533156,0.195794296624648,1,1,1,1,1,1,1,1,1,1,1,1,1.83331795226638,1.7837911525561,1.86746944446096,0.344739052332566,3.39591693831224,0.0810639680978897,0.445567295410482,1.83331795226638,1.86475892172384,1.51901419810717,-0.218070353110229,2.06410507171976,-0.072809804218443,0.45312506013283
"41f01f3e3cbf6beb908ae1ebb553208e",-14.6061846207259,14.4881651749508,-1.00974674418146,0.375298499175354,0.738298532526337,1.00508642516979,0.731301556268345,0.482334463546457,-0.451094492010672,2.28485663797467,-0.199483316691764,0.602219042720316,-0.0155040390788813,0.0799542177452688,-0.200038280127398,0.586558913957993,-0.0408857711922922,0.142267788005554,-0.284446677443751,0.566726796925602,0.0684041630356409,0.159845824069446,0.432034718315693,0.545736346537971,-4.61279897642877,15.1428342944327,-0.314040432629926,0.590108216476714,0.0794199373177206,0.0982622359672616,0.81735407697309,0.430593838423637,-0.20682502469964,0.947123294672563,-0.224599297912594,0.589438719393857,-0.153143758608719,0.312560931321116,-0.503193168373081,0.51027290220862,0.0285229866018055,0.636245003459546,0.0376578173606949,0.630474510427973,-0.0303774083679783,0.239122207542872,-0.133152944333744,0.574242046191008,0.980553219184278,1,1,1,1,1,1,1,0.99955760139076,1,1,1,-4.64132226532916,-5.01940816968994,-4.28349550124844,0.995044650355731,5.57498378374281,0.170448795871351,0.423713236668728,-4.64132226532916,-4.63281037244395,-4.91913600997991,-0.550044494297029,5.52730272417857,-0.0920935702872524,0.46303506634964
"bc6f21affc11d8c4a5d6454f728e4add",1.68050217517355,14.1548456587577,0.132376241290528,0.643038299372801,0.204742350997869,0.981963074702397,0.204569443015392,0.592370572956543,-1.58047330636236,2.23229047104161,-0.717213986419493,0.493297766929221,0.0111837036636657,0.0781147645878374,0.142529196260937,0.573962118363509,-0.0484046814994695,0.138994728256769,-0.344612770460708,0.601524075466933,0.0733243130923822,0.156168358213629,0.473420002398848,0.551540796751194,-7.91842533638923,14.7944532441159,-0.544915204102095,0.523990563052488,-0.0163510614770788,0.0960015824920177,-0.173028928183161,0.633502908626108,-0.741651028293718,0.925333463141564,-0.814932439353288,0.444754167866443,-0.0702214681681098,0.305370051237215,-0.242956349132714,0.629674864676112,-0.307738972990419,0.621607340638027,-0.488235797738138,0.584804365598139,0.00734351659444382,0.233620883008899,0.0194858846669772,0.613786971802443,1,1,0.976573393591087,1,1,1,1,1,0.997919426784248,1,0.999445265786913,1,-4.30319831766553,-4.38599680145431,-4.21765850278296,0.138753800173081,5.43536769654662,0.022835321294818,0.486449242314695,-4.30319831766553,-4.24249740339502,-5.32143109587497,-1.12943560052685,5.58444167871623,-0.214989655951534,0.392996250434203
"c2ba82ad21732bcd0ef11c61560cf91c",-10.3688770682329,13.6886379757379,-0.773496515244109,0.464101021281798,0.271877403293595,0.949620883137438,0.287620404710121,0.718296601666181,0.38474712364713,2.15876717072307,0.188291862121616,0.713688134727246,0.0363782983171397,0.0755419563576327,0.486241213782841,0.606180619442394,-0.0211073171527738,0.134416761687953,-0.158456014679233,0.810504085155954,0.0608232999785144,0.151024756495957,0.400484629835804,0.671345073897317,-7.09439717025647,14.3071792790892,-0.492341032526562,0.628711014879707,0.0692775643651143,0.0928396493689856,0.758987768452723,0.467358460228473,-0.0165285908453269,0.894856439211249,-0.00560256740332556,0.775775594218932,-0.122877696749104,0.295312303700925,-0.42048776261995,0.635084730152262,-1.04519387825482,0.601133919379094,-1.73179245350113,0.118679528863548,0.0166799476566474,0.225926284763299,0.0761625766165842,0.808112991309138,1,1,1,1,1,1,1,1,1,1,0.983390858448922,1,1.63483098898976,1.57801461386314,1.67872200188184,0.150306299614818,5.03515730252344,0.02706902040436,0.480238970936564,1.63483098898976,1.57474901395225,2.03436006291795,0.0960321053753272,4.35071047946432,0.0176051967618483,0.49218750993648
"250a576e3788b3f444938c7b08afb2e3",11.9088193009057,10.1698348170767,1.18108147701804,0.247262481669464,0.73438724610951,0.705511208454149,1.0506275770688,0.310224470244837,-7.11311421713947,1.60383418523405,-4.4331656321153,0.000185971029694455,0.0144468514594682,0.0561231306779829,0.257828944672028,0.795136160574191,0.00881017268003901,0.0998635704615563,0.0984605610197254,0.832709163217225,0.0351159178252374,0.11220231184252,0.306896025106213,0.761899266587168,0.17811542587271,10.62937380801,0.0149728334725258,0.876506504465307,-0.0422381639730181,0.0689742763473881,-0.607572080378055,0.549033873101048,0.055871507016597,0.664824520007456,0.0870988792939507,0.857800003776926,0.441473842632567,0.219399282339987,2.02165402025993,0.0601384871900531,0.583752281315711,0.446606351476521,1.31617878951474,0.198845245359516,-0.0979973096182753,0.167849642963088,-0.595560639053526,0.564430031700236,1,1,0.0106163765177935,1,1,1,1,1,1,0.962900729608566,1,1,7.50122727613322,7.41159259400699,7.54320291237786,0.520965559828859,3.18344481015486,0.11355495833455,0.430606618892336,7.50122727613322,7.59513740559,2.81427107612534,-5.17426807618821,6.73880851730443,-0.812111587512096,0.179688190791151
"eedb6e6a512baecd8df273d5495ca5c0",-12.4402045093033,14.4037906341827,-0.860051943146652,0.437515424078376,-0.120979337121043,0.999233116311704,-0.115509616777765,0.633963021589263,-0.913910156620776,2.2715503478253,-0.414601218381636,0.566269545668461,0.0134997282082257,0.0794885893980444,0.174536426896675,0.627518136807591,0.0130409819335799,0.141439264922465,0.0962714832173527,0.602904684140132,0.0550168379795567,0.158914932004323,0.34210752020778,0.549594428038177,-5.91148108262099,15.0546471655526,-0.389609071190412,0.562624380847553,0.119436854610176,0.0976899874503192,1.22358607436544,0.303792060084319,-0.269697231127175,0.941607544950376,-0.289986652617862,0.605015382452761,0.0903781136088579,0.310740674254482,0.30092612758776,0.603048068325902,0.584264722108383,0.632539711634486,0.935507028703837,0.382304107691664,-0.294612133368855,0.237729634625236,-1.25261616304032,0.27479249359045,1,1,0.994385326455831,1,1,1,0.993123702992397,0.99652848325987,1,1,1,0.977473502186004,-4.18042838696596,-4.16163154305477,-4.19260540110463,0.039337998026709,5.76798004108889,0.00531035799135227,0.497242647107353,-4.18042838696596,-4.12462088561248,-4.78057674196711,-1.05461680138782,5.02278273525504,-0.163313618633257,0.400778340435001
"ed32eeb458a2b9bdee12e2db96fcb98b",7.11256945398554,13.6985004107595,0.524360074956427,0.614045071539332,0.286491101203543,0.950305069122317,0.309879010609148,0.741886330310746,-4.46952286523545,2.16032252641191,-2.08289955587296,0.0663273679319702,0.0295120316553279,0.0755963830754187,0.401091937918457,0.673626489586982,0.00847997285071417,0.134513606719599,0.0624421974849036,0.800755625940346,0.0312646732484306,0.151133567310461,0.206533325652753,0.781845320985922,-0.765460147999903,14.3174873627884,-0.0540192904267774,0.794379959806799,-0.0635260253396023,0.0929065387856646,-0.685738808510308,0.523181604160696,1.04689379101511,0.895501168329003,1.16689695184591,0.26436714724227,0.605749462982491,0.29552507128317,2.0622251007715,0.0546996688999237,-0.189718227613307,0.601567026327327,-0.316808615469266,0.730984275926826,-0.0183094326807338,0.226089060877848,-0.0853940551980306,0.765558259177923,1,1,0.878220898647901,1,1,1,1,1,1,0.966815994605547,1,1,3.01748534823684,2.38983516174347,3.73522677624664,0.439020340448999,5.02412281639651,0.0751674438733229,0.457720588984751,3.01748534823684,3.22254972944592,-0.757174253779469,-3.51321545078084,5.24402040580595,-0.615024098267938,0.230469233107769
"645dd8b575c7e7c0952933bbe90b4bb9",-33.336598921567,14.216758876403,-2.36858713984329,0.0493887695682685,0.151158427301811,0.986258175830967,0.152655761185987,0.592772182212014,-0.773208016588629,2.24205449737668,-0.355319318848856,0.584003541827861,0.0496487947266634,0.0784564381417446,0.632103445171548,0.498450776187622,-0.180367770139108,0.139602690439443,-1.31003946846466,0.290087633527876,0.247032903251074,0.15685143775999,1.58665757315899,0.20637821066662,-16.2756114616454,14.8591641018481,-1.09362814544272,0.359110913696353,0.208538162345486,0.0964214928898001,2.17772334091968,0.0667288100816829,0.186711844552889,0.929380866658287,0.205765465222536,0.604074344114503,-0.277077954846107,0.306705738174423,-0.90694680383848,0.428683967047146,0.411324244537748,0.62432624775285,0.67060286113427,0.4903119194812,-0.0600593723701963,0.234642739475929,-0.24878644215323,0.615207176302597,0.740678771734761,1,0.992724613673699,0.992195181480564,0.961648756508346,0.933632770293169,0.983391745472829,0.809366812209765,1,0.99421435846558,1,1,-4.33111507580006,-4.51661876430964,-4.14163653204859,0.476083608860396,5.87048586173842,0.0754651885014618,0.463941204128392,-4.33111507580006,-4.29631733126192,-4.95995119283255,-1.68331194760767,5.45784376693131,-0.2903287724237,0.398437634700327
"0f898170dbe4592000abdcde0dd2ba2e",5.27804018783223,6.12214423579364,0.865993840594107,0.395918953335972,0.662482005613516,0.424711065205574,1.55294765819908,0.13202397934898,-4.07652429498522,0.965492988717184,-4.1863156024084,0.000222350894504958,0.032684799788693,0.033785593095176,0.961513254062321,0.348164756366454,-0.030795196514928,0.0601169235551782,-0.523914779158818,0.608192578838662,0.0531377012662955,0.0675447289995274,0.789395874912737,0.437603583126056,-7.02501604997685,6.39878235578951,-1.08495252537168,0.291688307940315,0.0343168567789255,0.0415218610679049,0.826934344787327,0.416630145538288,-0.778216738668313,0.400218064126619,-1.9389555000331,0.0615684631074094,0.18377075116902,0.132076289917668,1.36429354849576,0.197725073676191,0.582433504815523,0.268852793535023,2.18079783184467,0.0371314197641853,-0.0419879636712094,0.101043895267699,-0.409126588596987,0.686398024596575,1,1,0.0126893331416498,1,1,1,1,1,1,1,0.978808714326371,1,8.06836920837088,7.81245572609028,8.41103973402408,0.606037865342973,2.37492550526981,0.210282625629907,0.387867649136811,8.06836920837088,8.19340768103826,6.38444093664923,-2.2180848422382,3.42290505952494,-0.495355878647119,0.203125583031286
"b5c3abd1c966bb0457d8dfe34c35b160",-3.61554774922832,18.2821659386203,-0.200423258707256,0.769391895180721,-0.101446399873605,1.26828736321824,-0.0772358526191255,0.778374580952737,-2.6785906804011,2.88318967219069,-0.929230055649439,0.397658529244435,-0.0718987934294042,0.100891745687635,-0.709628491260129,0.500691429691297,0.100963388135147,0.179523305858971,0.564535787139414,0.582020106367131,-0.11765292877586,0.201704483966379,-0.584613285909867,0.569151498996494,16.5627919612074,19.108272580333,0.868822338676076,0.411858590750702,-0.0103583041876853,0.12399406562256,-0.081871516442659,0.77641057751479,-0.116339395624612,1.19514548795137,-0.0927295151909018,0.771002841693012,0.685520333682894,0.39441093770949,1.74248361896898,0.100279062598429,-0.336306325300467,0.802857821567109,-0.420078573860893,0.641129127506811,-0.0563594604030958,0.301740891625556,-0.188989075291375,0.733494731072967,1,1,1,1,1,1,1,1,1,0.996684337525778,1,1,2.24024868294336,2.70769566684327,1.86972124963914,-0.299284310651979,7.44793691884237,-0.0379738881954176,0.479319853305761,2.24024868294336,2.37719527738042,1.01855974571668,-1.57123696579681,6.04517342158009,-0.231740678996931,0.35019476017559
