"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"26","321b7763c5946d79f50284281735d5b0",-0.0185110032049728,-0.0959475832661997,0.364027210209457,0.528577116296454,-0.0508506031577195,-0.181520501565541,0.961095174821767,0.86193597954347,1,1,FALSE,FALSE,TRUE,TRUE
"27","01491b7ad3b35c7e644dd24ae831bee2",-0.205999312868276,0.471277962327283,0.407670569464507,0.613345519594751,-0.505308276579459,0.768372715331262,0.625484284628358,0.461950461486841,1,1,FALSE,FALSE,TRUE,TRUE
"28","a67690654fca1914946ee270222b7247",-0.0462470720397922,0.410491597321454,0.552057130315789,0.710846227196117,-0.0837722574352727,0.577468911863834,0.93461879129891,0.574298020246829,1,1,FALSE,FALSE,TRUE,TRUE
"29","95c08da59378a0eb674c2b7dab943428",0.255352350365242,-0.192707247488614,0.282609805952737,0.508595220069486,0.903550920692207,-0.378901019679826,0.384013476415035,0.711380316714229,1,1,FALSE,FALSE,TRUE,TRUE
"30","6a49b0df18b1abfe220ecc00d5cbf296",-0.218207541036619,0.358128348402575,0.282287334171595,0.464754530879509,-0.772997986880898,0.770575270616183,0.4574056658358,0.458777179851141,1,1,FALSE,FALSE,TRUE,FALSE
"31","c4228a5878f56464e576996e95eefc5e",0.210042993114421,-0.647402221413366,0.396641270777708,0.53094830248133,0.529554054479964,-1.21933193568527,0.6190818450539,0.277096001040668,1,1,FALSE,FALSE,TRUE,FALSE
"32","f55e6f0203460ecfb665c9dbc579b714",0.265726575619913,-0.570985963220974,0.340123433455276,0.616991943663925,0.781265121666056,-0.925435038633162,0.454705893572004,0.378885762850245,1,1,FALSE,FALSE,TRUE,TRUE
"33","b73c9d186b67a61bce0ba79c990aef39",1.31194443723774,-2.40616191296807,0.329295888320037,0.591750673721321,3.98408994394332,-4.06617519813966,0.0104879453682525,0.00967022678389521,0.388053978625344,0.328787710652437,FALSE,FALSE,TRUE,TRUE
"34","6545176af2fa076f03140433793c0d00",-0.198949347169848,0.516264625978068,0.466174285587965,0.810042867818266,-0.426770315996565,0.637330006211341,0.677779445621243,0.536949280328085,1,1,FALSE,FALSE,TRUE,TRUE
"35","719ab97ff4cf3c7b809b054134f4dc70",-0.709805560421718,1.47347879084508,0.574071950594785,0.837497182196295,-1.23644006589471,1.75938358023003,0.242044841092606,0.106257687209084,1,1,FALSE,FALSE,TRUE,FALSE
"36","3fae853851bfe19cdb50e15749f373b6",-0.664980795545891,1.64795904433365,0.412198436228971,0.558585952200954,-1.61325404732128,2.95023359939562,0.1326612802017,0.0121389525764294,1,0.400585435022169,FALSE,FALSE,FALSE,FALSE
"37","a99fb503372ef5103fa41e0c743bbad2",-0.352800928205354,0.912179551002781,0.323413420803858,0.477694066105872,-1.09086669108676,1.90954758646848,0.307093898516409,0.0925957366392171,1,1,FALSE,FALSE,TRUE,TRUE
