"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",3.87001586576186,0.00544141353138693,0.000108828270627739
"41f01f3e3cbf6beb908ae1ebb553208e",0.015170303514617,1,0.987896313298035
"c2ba82ad21732bcd0ef11c61560cf91c",-0.366099897793984,1,0.714290533777212
"250a576e3788b3f444938c7b08afb2e3",-0.814512284549035,1,0.415351537621896
"eedb6e6a512baecd8df273d5495ca5c0",-0.35265555799799,1,0.724346680860462
"ed32eeb458a2b9bdee12e2db96fcb98b",0.617354810443503,1,0.537000721687743
"645dd8b575c7e7c0952933bbe90b4bb9",0.384722336838317,1,0.700443144231593
"0f898170dbe4592000abdcde0dd2ba2e",1.28098906113441,1,0.200197508342168
"b5c3abd1c966bb0457d8dfe34c35b160",1.48503671760973,1,0.137534097886504
"ca39c1dfb5e738c293917a0ab7391c33",0.699922088883822,1,0.483975961877878
"7d669e880492b330a9c9c649f65c2ba6",-0.419170001473008,1,0.675091894283624
"494975433cf1f940b003816db0232f8b",1.03189372377136,1,0.302121906455443
"632a77028290d1ecbd9bfe2958610b8c",1.88156174329583,1,0.0598955446535772
"5b239eddc0c4c102c7f721bae475cf22",0.669964557431425,1,0.502880384184655
"51c79d7c5c2260b32f6ad5b82272898e",-1.09628817120694,1,0.272952684278184
"20f887a0f58476d52027e0798805c1d2",-1.42751737009787,1,0.153430822025311
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-1.1658496089284,1,0.243675255666433
"969732ae717bf5a9282f4781499aadb4",-1.4969015583524,1,0.134418874686435
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.857906234345948,1,0.390944241434687
"26de4690cd2c89c490c37a8d1418d67a",0.556121154071382,1,0.578128034736068
"c5bd025300b4ef0c652dd11cef56ac29",-1.62485848120818,1,0.104192716631848
"95251fbafeb9956f566a3da93d145d63",0.0293731090771973,1,0.97656701939566
"cb3f42ad378ddeda014d895db355586b",-0.934060788528392,1,0.350272537065996
"1e2270e7a0c8c2e951edc6813b58451a",2.55949955910474,0.492668047431443,0.0104822988815201
"820d3c5095323f85949bc959fd15d1b7",-0.556938649135545,1,0.577569346987659
"92fb114641e27921122496428e2ef0dd",0.954665317931728,1,0.339746974053479
"5431c93e93b57f0b74748eb702ea1e72",0.925580922218802,1,0.354663811611965
"7c821085a5548386a8d91fe359fa3ff3",0.868947403501202,1,0.384875899831067
"564e9f4d70915c0026898422d57b1431",-1.86507665833746,1,0.0621706598264488
"386a607b118090dd71bfc8b4b4081447",-0.158754280332246,1,0.873862470892708
"afce1dc2c06acb90ad5d3da0fffbcd02",1.11499661492491,1,0.264851872321577
"1c6bf8efe709f63c28e0225da6870395",0.212704923272591,1,0.831557126423745
"f2d099ef5556f02539ded15181a3d994",-1.08590317909494,1,0.277521830270848
"304a3df568087b761af6bca76a3816aa",-4.89534375147886,5.00483588547212e-05,9.81340369700416e-07
"2ddd18d49a8163e0fc79e28ea6273254",-1.36209460333766,1,0.173168031231839
"42604f7f8bfc866837a5370b4b667382",-2.28357244278723,1,0.0223966708651285
"e1a9800482df461df81429b3b8f859a1",-0.792856723154196,1,0.427861303834244
"c38ee4acf990375c9b9df651cf77bf7c",1.33648469779048,1,0.18139089881237
"321b7763c5946d79f50284281735d5b0",-0.2664165159881,1,0.789918446812568
"01491b7ad3b35c7e644dd24ae831bee2",2.99831384006295,0.133024197042691,0.00271477953148349
"a67690654fca1914946ee270222b7247",0.361467794747857,1,0.717749775863418
"95c08da59378a0eb674c2b7dab943428",-0.0175961462887714,1,0.985961031018106
"6a49b0df18b1abfe220ecc00d5cbf296",2.42199759389602,0.710030826208248,0.0154354527436576
"5c4a1032c65d0d99d6d6bee379b63a2c",-1.3825502798073,1,0.166802803395651
"c4228a5878f56464e576996e95eefc5e",-2.77384025075319,0.265914597844247,0.00553988745508848
"f55e6f0203460ecfb665c9dbc579b714",-0.945451173486647,1,0.344428587063458
"b73c9d186b67a61bce0ba79c990aef39",-1.47890762482568,1,0.13916500521719
"6960eba3db7d4d863d042ab497d7481a",0.929821463634612,1,0.352463531348462
"6545176af2fa076f03140433793c0d00",1.03131919726186,1,0.302391158778365
"719ab97ff4cf3c7b809b054134f4dc70",2.03943614526042,1,0.0414065180719729
"3fae853851bfe19cdb50e15749f373b6",8.26298099575765,7.38810107470074e-15,1.42078866821168e-16
"a99fb503372ef5103fa41e0c743bbad2",-0.188283643718883,1,0.850654306473435
