"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",-0.650687538613666,1,0.515248208931923
"41f01f3e3cbf6beb908ae1ebb553208e",0.460123432672865,1,0.64542762544034
"bc6f21affc11d8c4a5d6454f728e4add",0.934160528233913,1,0.350221093205075
"c2ba82ad21732bcd0ef11c61560cf91c",0.803392883981552,1,0.421747686725532
"250a576e3788b3f444938c7b08afb2e3",0.63298297266296,1,0.526744762366574
"eedb6e6a512baecd8df273d5495ca5c0",-0.752071396190834,1,0.452008124347197
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.714647966924908,1,0.474826597284068
"645dd8b575c7e7c0952933bbe90b4bb9",-0.238342497237446,1,0.811615462847752
"0f898170dbe4592000abdcde0dd2ba2e",0.729007686025241,1,0.465996960946899
"b5c3abd1c966bb0457d8dfe34c35b160",-1.85021675294799,1,0.0642823153063373
"ca39c1dfb5e738c293917a0ab7391c33",0.283305833787684,1,0.776942405690751
"7d669e880492b330a9c9c649f65c2ba6",-0.0289086951695216,1,0.976937410778965
"b67b924653e2ba692fd3ea7c8f75c2ee",1.18495780978777,1,0.236034128559003
"632a77028290d1ecbd9bfe2958610b8c",-0.127401815431539,1,0.898622379443651
"5b239eddc0c4c102c7f721bae475cf22",-0.272272195651948,1,0.785412733555233
"51c79d7c5c2260b32f6ad5b82272898e",-1.37274613739957,1,0.169831280663144
"20f887a0f58476d52027e0798805c1d2",-0.802966439652562,1,0.421994132426355
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.617933616581894,1,0.536619098366698
"969732ae717bf5a9282f4781499aadb4",-1.02642171219926,1,0.304692848052613
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.256118847567072,1,0.797859068993442
"26de4690cd2c89c490c37a8d1418d67a",-1.70346589388903,1,0.088480915391943
"c5bd025300b4ef0c652dd11cef56ac29",-1.31707179848846,1,0.187814559038636
"95251fbafeb9956f566a3da93d145d63",-0.470479956483066,1,0.638012151030054
"cb3f42ad378ddeda014d895db355586b",0.345110154551216,1,0.730011559679295
"1e2270e7a0c8c2e951edc6813b58451a",0.756702726030343,1,0.449227981271433
"820d3c5095323f85949bc959fd15d1b7",0.0747722085989319,1,0.940395954225637
"92fb114641e27921122496428e2ef0dd",0.885803421963778,1,0.375723465543098
"5431c93e93b57f0b74748eb702ea1e72",0.532369703737537,1,0.594469964061242
"7c821085a5548386a8d91fe359fa3ff3",-0.463910450638352,1,0.642711905083334
"3a8a7409bdc33da14a01ec3e3313b9a7",0.231829420332788,1,0.816670505352466
"564e9f4d70915c0026898422d57b1431",0.80906429920977,1,0.418478162121653
"386a607b118090dd71bfc8b4b4081447",-0.053800240808766,1,0.957094317661442
"afce1dc2c06acb90ad5d3da0fffbcd02",-0.56666946954092,1,0.57093876715395
"1c6bf8efe709f63c28e0225da6870395",2.13233684614851,1,0.0329791650705306
"f2d099ef5556f02539ded15181a3d994",0.220731567569164,1,0.825301450278574
"304a3df568087b761af6bca76a3816aa",-0.116969628907753,1,0.906884120856352
"2ddd18d49a8163e0fc79e28ea6273254",-1.28891855395235,1,0.197426402987483
"42604f7f8bfc866837a5370b4b667382",-1.60105983064248,1,0.109363668076805
"de4edf45ab75f6490e1ada65b0e0306f",0.759631814989384,1,0.447474696344439
"e1a9800482df461df81429b3b8f859a1",-0.66549773787079,1,0.505732189938827
"c38ee4acf990375c9b9df651cf77bf7c",1.07736166699372,1,0.281318722386445
"321b7763c5946d79f50284281735d5b0",0.216937544261177,1,0.828257018162647
"01491b7ad3b35c7e644dd24ae831bee2",-1.3268548854823,1,0.184556690472064
"a67690654fca1914946ee270222b7247",0.805629773443688,1,0.420456352970802
"95c08da59378a0eb674c2b7dab943428",0.525695872390995,1,0.599099532135685
"6a49b0df18b1abfe220ecc00d5cbf296",-0.509438648503323,1,0.610444791815417
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.56372167962126,1,0.572943560712198
"c4228a5878f56464e576996e95eefc5e",-1.37302340366048,1,0.169745071141726
"f55e6f0203460ecfb665c9dbc579b714",-1.45759311510286,1,0.14495272849796
"b73c9d186b67a61bce0ba79c990aef39",-2.89030608722837,0.215525458365593,0.00384866889938559
"6960eba3db7d4d863d042ab497d7481a",1.04569519481126,1,0.295701782056448
"d2a7d567b64364c09cf4bea1e3f5aef5",0.413539689773406,1,0.679211249628419
"6545176af2fa076f03140433793c0d00",-0.518248454912343,1,0.604284931290473
"719ab97ff4cf3c7b809b054134f4dc70",0.22063647201144,1,0.825375500252272
"3fae853851bfe19cdb50e15749f373b6",1.35658594155019,1,0.174912811200149
"a99fb503372ef5103fa41e0c743bbad2",0.304616482667881,1,0.760658264942977
