"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.29517866735592,1,0.195258602106553
"41f01f3e3cbf6beb908ae1ebb553208e",2.39215445431749,0.854239388697388,0.0167497919352429
"bc6f21affc11d8c4a5d6454f728e4add",-2.14985035728862,1,0.0315670534373877
"c2ba82ad21732bcd0ef11c61560cf91c",2.02765231387245,1,0.0425957457555211
"250a576e3788b3f444938c7b08afb2e3",0.0528866715894225,1,0.95782220406521
"eedb6e6a512baecd8df273d5495ca5c0",2.23497390386259,1,0.0254190620297619
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.0827121570101366,1,0.934080418101742
"645dd8b575c7e7c0952933bbe90b4bb9",2.750400989646,0.339277545537038,0.00595223764100066
"0f898170dbe4592000abdcde0dd2ba2e",1.44775785008884,1,0.1476847846389
"b5c3abd1c966bb0457d8dfe34c35b160",0.933051965097392,1,0.350793138578857
"ca39c1dfb5e738c293917a0ab7391c33",2.658564424405,0.431608900368803,0.00784743455216006
"7d669e880492b330a9c9c649f65c2ba6",0.25642464336504,1,0.797622961167034
"b67b924653e2ba692fd3ea7c8f75c2ee",1.74756707262889,1,0.0805390211853232
"632a77028290d1ecbd9bfe2958610b8c",-0.139208803308224,1,0.889285152207
"5b239eddc0c4c102c7f721bae475cf22",-1.25924482191524,1,0.207941916566365
"51c79d7c5c2260b32f6ad5b82272898e",0.0151258823521045,1,0.987931752191553
"20f887a0f58476d52027e0798805c1d2",-0.642381395733614,1,0.520625576274006
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-2.46828953692878,0.719530435785496,0.0135760459582169
"969732ae717bf5a9282f4781499aadb4",-1.80236315697296,1,0.0714882878302031
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.87164076104933,1,0.383404386639034
"26de4690cd2c89c490c37a8d1418d67a",-1.28485731231521,1,0.198842150361011
"c5bd025300b4ef0c652dd11cef56ac29",-2.32786088444886,0.995974593128562,0.0199194918625712
"95251fbafeb9956f566a3da93d145d63",-0.0635883086285718,1,0.949298041264741
"cb3f42ad378ddeda014d895db355586b",-1.40116627151653,1,0.161164357755439
"1e2270e7a0c8c2e951edc6813b58451a",-0.529510104940091,1,0.596451636483819
"820d3c5095323f85949bc959fd15d1b7",1.70162616603417,1,0.0888254692302309
"92fb114641e27921122496428e2ef0dd",2.68244271889498,0.409285334814906,0.00730866669312332
"5431c93e93b57f0b74748eb702ea1e72",0.675479978995733,1,0.499370867196609
"7c821085a5548386a8d91fe359fa3ff3",-1.80260738414768,1,0.0714498965285783
"3a8a7409bdc33da14a01ec3e3313b9a7",1.70150620696667,1,0.0888479732845606
"564e9f4d70915c0026898422d57b1431",-0.945862331768595,1,0.344218808281905
"386a607b118090dd71bfc8b4b4081447",0.980356066601275,1,0.326910388088119
"afce1dc2c06acb90ad5d3da0fffbcd02",1.94526218436358,1,0.0517434309749598
"1c6bf8efe709f63c28e0225da6870395",1.35877141966776,1,0.174219032511654
"f2d099ef5556f02539ded15181a3d994",-1.12831270983963,1,0.259187877676158
"304a3df568087b761af6bca76a3816aa",1.12686584375514,1,0.259799206542897
"2ddd18d49a8163e0fc79e28ea6273254",-1.03185770924694,1,0.302138780003863
"42604f7f8bfc866837a5370b4b667382",-1.36743912557901,1,0.171487705717678
"de4edf45ab75f6490e1ada65b0e0306f",-0.21328222868141,1,0.831106834120983
"e1a9800482df461df81429b3b8f859a1",-0.300438302918396,1,0.763842850827182
"c38ee4acf990375c9b9df651cf77bf7c",0.379844534032056,1,0.704060822154352
"321b7763c5946d79f50284281735d5b0",-1.48062700361914,1,0.138705995454295
"01491b7ad3b35c7e644dd24ae831bee2",0.491349079360261,1,0.623179572654305
"a67690654fca1914946ee270222b7247",-1.975449650573,1,0.048217143048921
"95c08da59378a0eb674c2b7dab943428",-0.298302241079321,1,0.765472493979605
"6a49b0df18b1abfe220ecc00d5cbf296",-0.431423635573962,1,0.666160367210919
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.988978329214993,1,0.322673744529617
"c4228a5878f56464e576996e95eefc5e",-0.682502727830398,1,0.49492111849039
"f55e6f0203460ecfb665c9dbc579b714",-0.351319248292033,1,0.725348856103144
"b73c9d186b67a61bce0ba79c990aef39",-2.51242029147855,0.647493420994984,0.0119906189073145
"6960eba3db7d4d863d042ab497d7481a",-1.45755346416917,1,0.144963664531827
"d2a7d567b64364c09cf4bea1e3f5aef5",1.28125218025979,1,0.200105103396234
"6545176af2fa076f03140433793c0d00",0.473842040028555,1,0.63561255317757
"ebc68f0a3a40711c1b0df994d93a6cac",2.42251594438442,0.801499366534805,0.0154134493564386
"719ab97ff4cf3c7b809b054134f4dc70",-0.528690353717637,1,0.597020269923381
"3fae853851bfe19cdb50e15749f373b6",2.19743786958687,1,0.0279891891791557
"a99fb503372ef5103fa41e0c743bbad2",1.92282070474466,1,0.0545025709087105
