"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.104179217733113,0.0619159077386097,0.165849529379001,0.309790628305085,0.628155039831568,0.199863721111777,0.536369447414125,0.843423053145968,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.71929206196056,-0.979843142546556,0.0378328281949214,0.288273125070001,19.0123788328655,-3.39900967982576,0.000317726123498329,0.0424922439533858,0.0162040322984148,1,TRUE,FALSE,FALSE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",0.335223601444421,-0.742483289062382,0.0149022856491166,0.232222951524982,22.4947776024071,-3.19728641887712,0.0282821600642149,0.192976308679962,1,1,FALSE,FALSE,TRUE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.0398735831247422,0.427592975576392,0.22198129979129,0.415751726130767,-0.179625865612247,1.02848154006678,0.859701438019922,0.319021375136237,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.159778018695722,-0.0615440742592048,0.467332035779214,0.624813578647707,0.341893999261816,-0.0984998987896606,0.735675074977556,0.922427323284066,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.440532344501489,0.162271362327132,0.0395410748155362,0.234855699206588,-11.1411322670571,0.690940704761832,0.0569886750738179,0.615086960408092,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",0.199344824606664,-0.32723958814206,0.418610648418684,0.61394889971122,0.476205814065399,-0.533007858302183,0.640365435087343,0.601353748183603,1,1,FALSE,FALSE,TRUE,FALSE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.780774742198824,-1.14668722440503,0.06513055089376,0.267334251544522,11.9878418266784,-4.28933897463587,0.000277526280648218,0.0127528332433126,0.0144313665937073,0.688652995138882,TRUE,FALSE,FALSE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",-0.156553425746356,0.493400431008443,0.146580951298688,0.326817228815288,-1.06803390453748,1.50971364880921,0.297085162559321,0.145346140008223,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.529791245586951,-0.946120881207366,0.17626587176077,0.444286250363696,3.00563711111355,-2.12952996054428,0.00944537830150542,0.0514387409964607,0.45337815847226,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.663092920285577,-0.915772001221338,0.023223534803079,0.310055199564027,28.5526267171724,-2.95357730658611,9.87149154770238e-07,0.0317537393005117,5.42932035123631e-05,1,TRUE,FALSE,FALSE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.110322375873683,0.255669463939044,0.151966916823689,0.320240231653327,-0.725963112100759,0.798367721067027,0.48302207677051,0.441553107203973,1,1,FALSE,FALSE,TRUE,FALSE
"13","494975433cf1f940b003816db0232f8b",5.68800077885406,-6.83227015261931,0.0149022856491166,0.246385633466012,381.686468289597,-27.7299859432015,6.86407470621641e-06,0.00129793973557115,0.000370660034135686,0.0713866854564132,TRUE,TRUE,FALSE,FALSE
"14","632a77028290d1ecbd9bfe2958610b8c",0.248994756035194,-0.158182400879437,0.175934288634325,0.413037665655914,1.41527133777045,-0.382973307357429,0.169834670698032,0.705110625268189,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.465099916271044,-0.864127493333595,0.238327983888731,0.422593188695435,1.95151198227812,-2.04482115767459,0.0658967286123225,0.0549777768939906,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.35721641042082,0.671721684972372,0.154029957545233,0.283397167052711,-2.31913594026616,2.37024841129564,0.0595193532858114,0.0555018684629841,1,1,FALSE,FALSE,TRUE,TRUE
"17","20f887a0f58476d52027e0798805c1d2",-0.392699763708463,0.73932344569074,0.0979954010483928,0.332764725081275,-4.00732850222774,2.22176027074434,0.0051417445901317,0.0617167270890098,0.257087229506585,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.0933378946387394,0.145375754457228,0.195354946483885,0.330318215671527,0.477786185191062,0.44010819736866,0.643074477931192,0.669218865753997,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",-0.0674457324531999,0.485192192749966,0.342250884341281,0.612751312081634,-0.197065180950549,0.791825628413059,0.845671360487975,0.437315760997118,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.0529998555957539,0.42492568181069,0.237841790235966,0.537560758219944,-0.222836598829718,0.790470054432118,0.825629782843529,0.437328398677369,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.129660716527968,-0.103857566662306,0.143222944299102,0.373761048909161,0.905306877766658,-0.277871562500745,0.377261518283768,0.784277476126428,1,1,FALSE,FALSE,TRUE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0804554518804362,0.397851697707896,0.0790582429358269,0.302642937535368,-1.01767315959379,1.3145910522409,0.330694533947647,0.215396543838441,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.175531175201267,0.663738328818804,0.334339711727035,0.479250163465549,-0.52500845410962,1.38495170042131,0.60460179248107,0.17935520091202,1,1,FALSE,FALSE,TRUE,FALSE
"24","cb3f42ad378ddeda014d895db355586b",0.267229607602611,-0.167897673973057,0.2364161693952,0.392762927138556,1.13033557851071,-0.427478416041613,0.269984919178406,0.67300656059336,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.502091715653649,-0.703420690779097,0.327478877496515,0.445817396952175,1.5332033610595,-1.57782243489829,0.140153928584285,0.129552208471988,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",0.138248426283976,-0.086850807202818,0.203578851141563,0.427145731963031,0.679090315662713,-0.203328280499675,0.504864291311915,0.840932905027245,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",0.460633782632392,-0.845683610479098,0.0654265476327849,0.242310881909183,7.04047209120309,-3.49007689549848,0.0898220673674918,0.177649091648933,1,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",0.529122440143067,-0.721198751432641,0.299672477259237,0.451023692183871,1.76566912311183,-1.59902631265461,0.0913281443412876,0.124078940679361,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.0186214292317284,0.302564252727493,0.215144655849421,0.39950012586578,0.0865530643008926,0.757357089867714,0.931744850856431,0.456207916049066,1,1,FALSE,FALSE,TRUE,TRUE
