"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","Intercept..pval.holm","Both_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap"
"7d669e880492b330a9c9c649f65c2ba6",-26.2355168606123,NA,NA,NA,-0.612413299824356,NA,NA,NA,-0.633476506250215,NA,NA,NA,0.14672417931505,NA,NA,NA,-0.153488362411856,NA,NA,NA,68.3909220647315,NA,NA,NA,0.0249099787122644,NA,NA,NA,0.330665446660398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5032413359286,-2.45812970033477,-2.56760030128698,0.0297853498142624,4.21516415841532,0.00942262519051176,0.49609375496733
"494975433cf1f940b003816db0232f8b",175.164427129665,NA,NA,NA,13.5797618029847,NA,NA,NA,-0.571732942966888,NA,NA,NA,-1.3617122248678,NA,NA,NA,0.906282640962375,NA,NA,NA,-22.2970791033635,NA,NA,NA,-0.66272709092451,NA,NA,NA,-18.3334529788431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.53111063959466,-6.51042268061963,-4.72085369429746,1.87403248267938,5.03406991935976,0.321656729971172,0.35019476017559
"632a77028290d1ecbd9bfe2958610b8c",-51.3646141695133,NA,NA,NA,-1.07957720648786,NA,NA,NA,0.0185187651515339,NA,NA,NA,0.0825858505956115,NA,NA,NA,0.0703277848091756,NA,NA,NA,-10.5721184556701,NA,NA,NA,0.321264028126301,NA,NA,NA,3.86833670593592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72102623977908,7.23675725851271,8.43740324046731,1.18420748402185,1.28783964296342,0.943543110687737,0.147860803702751
"5b239eddc0c4c102c7f721bae475cf22",399.338426702791,NA,NA,NA,27.0093356381563,NA,NA,NA,-0.621226102129391,NA,NA,NA,-2.8023827061612,NA,NA,NA,2.19097423700106,NA,NA,NA,-125.478529274857,NA,NA,NA,-1.49838918798221,NA,NA,NA,-34.4421345719285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05840382699212,2.0221524115894,2.10657092295291,0.386205501013464,4.47555895095133,0.0645523986365799,0.417968857192783
"51c79d7c5c2260b32f6ad5b82272898e",191.742562966967,NA,NA,NA,9.49380463198763,NA,NA,NA,-0.521568098503795,NA,NA,NA,-0.907827921476844,NA,NA,NA,0.62951414474088,NA,NA,NA,-2.96161759870434,NA,NA,NA,-0.931412816296715,NA,NA,NA,-14.6185968838657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.31812448686593,-4.51958898760612,-5.8142297990992,-1.79784627571527,5.17834463846441,-0.332317829179546,0.346303716096689
"20f887a0f58476d52027e0798805c1d2",-233.695728102709,NA,NA,NA,-15.2493888059029,NA,NA,NA,0.397325809969476,NA,NA,NA,0.991070237429213,NA,NA,NA,-0.315651015630036,NA,NA,NA,-22.0374480716405,NA,NA,NA,1.10182707683484,NA,NA,NA,17.3752558564825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94901569214532,-0.249435648592393,-4.60630321549691,-3.75554309400857,5.36111616115472,-0.59104828787253,0.292969067724722
"3a4c1eb8dbc9f93fbbfbd8702754c0df",21.5355103642508,NA,NA,NA,3.50304249139975,NA,NA,NA,-1.07248387036705,NA,NA,NA,-0.157725169542175,NA,NA,NA,-0.190561469355797,NA,NA,NA,156.570726709817,NA,NA,NA,-0.412032326139509,NA,NA,NA,-2.87928876831001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18924307664472,-1.15379915944063,-4.49778801335706,-1.85266525089374,5.0049271184772,-0.349983614182724,0.381323115870183
"969732ae717bf5a9282f4781499aadb4",24.9697680076612,NA,NA,NA,-2.20868465310931,NA,NA,NA,0.233634656558188,NA,NA,NA,0.301070694736067,NA,NA,NA,-0.355699148975411,NA,NA,NA,3.60199954909367,NA,NA,NA,-0.147875850918375,NA,NA,NA,-0.0721978739188412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55184411620144,5.94620162025699,5.21377785971164,-0.686309481506353,1.4626242382321,-0.478731250768444,0.295720153735699
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-30.8101387606002,NA,NA,NA,-1.84175976251399,NA,NA,NA,-0.0667027609156704,NA,NA,NA,-0.468333271225367,NA,NA,NA,0.85096008703951,NA,NA,NA,-90.8760127039818,NA,NA,NA,0.407285807921456,NA,NA,NA,5.60370563367905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40959434339889,3.75391593430716,2.59048430455009,-1.65627250562417,3.84186089374254,-0.307365541928908,0.324219005037364
"26de4690cd2c89c490c37a8d1418d67a",-103.857847504385,NA,NA,NA,0.995566545524039,NA,NA,NA,-0.263913543066755,NA,NA,NA,0.33638427245623,NA,NA,NA,-0.331263955865907,NA,NA,NA,126.425707033935,NA,NA,NA,0.0815987205651133,NA,NA,NA,10.0680916657313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78198677225453,1.70418803315246,2.17626999349341,0.475102840846938,3.18278815699891,0.114980072654896,0.416342521040547
"c5bd025300b4ef0c652dd11cef56ac29",55.1375142143702,NA,NA,NA,1.47804474993005,NA,NA,NA,-0.597592506440116,NA,NA,NA,-0.0818903221195198,NA,NA,NA,-0.177406275549432,NA,NA,NA,87.8095513176342,NA,NA,NA,-0.464750868494361,NA,NA,NA,-0.931407298938546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02344066718808,0.361018690397661,-1.75328667503918,-2.52690863744801,4.88302941331133,-0.443934070258741,0.210117282433725
"95251fbafeb9956f566a3da93d145d63",71.2897287465766,NA,NA,NA,2.97926835526795,NA,NA,NA,-0.155336353696807,NA,NA,NA,-0.0744536341715574,NA,NA,NA,-0.0966138788891832,NA,NA,NA,25.1874589433841,NA,NA,NA,-0.400530991353016,NA,NA,NA,-5.196248367318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95615012035295,1.84967749945863,2.0084464521669,0.134805390499121,1.56210344709105,0.0832785351531013,0.457031305043806
"cb3f42ad378ddeda014d895db355586b",-40.2377387123022,NA,NA,NA,-3.95145799503492,NA,NA,NA,0.162619118108025,NA,NA,NA,0.372093854943792,NA,NA,NA,-0.320954210713239,NA,NA,NA,10.9825660528922,NA,NA,NA,0.172974874929426,NA,NA,NA,2.48149969037075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1546791734001,4.26717636146549,3.55023913645425,-0.462402715717764,1.84846055480659,-0.307700551773291,0.375000169541022
"1e2270e7a0c8c2e951edc6813b58451a",-204.5743759611,NA,NA,NA,-6.54250032223661,NA,NA,NA,0.000826961041593931,NA,NA,NA,1.36123067949548,NA,NA,NA,-0.937715725090255,NA,NA,NA,76.5869041062364,NA,NA,NA,0.722724687866184,NA,NA,NA,18.3782046504171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86009568571755,-0.76438017223476,2.40987625971784,4.21198002526959,4.1878520695063,0.994555685382416,0.105059690637337
"820d3c5095323f85949bc959fd15d1b7",94.696750635134,NA,NA,NA,11.3724909779414,NA,NA,NA,-1.25054162030425,NA,NA,NA,-1.38203164395656,NA,NA,NA,1.00035684701746,NA,NA,NA,83.0925508901552,NA,NA,NA,-0.524560013442056,NA,NA,NA,-11.5595264818689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87360386351977,-1.83997068618513,-4.79926440809452,-2.31861399307665,5.20066201320099,-0.39347188483727,0.342412672115691
"92fb114641e27921122496428e2ef0dd",120.20179440354,NA,NA,NA,5.5803313903843,NA,NA,NA,0.179558363708306,NA,NA,NA,-0.0871813901733074,NA,NA,NA,-0.375130532387692,NA,NA,NA,20.6801287324467,NA,NA,NA,-0.659834599559115,NA,NA,NA,-11.6267054664566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.74866302250738,-6.43071006721692,-4.93911828165099,1.77896590033928,5.51553433079428,0.336157290290758,0.343750220182995
"5431c93e93b57f0b74748eb702ea1e72",-34.710193745743,NA,NA,NA,-1.45698998071466,NA,NA,NA,0.145235350293472,NA,NA,NA,0.0783452022411432,NA,NA,NA,0.0894370333499918,NA,NA,NA,-28.8877856159615,NA,NA,NA,0.237291770501027,NA,NA,NA,3.57025371908475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34290196427479,3.2495842659106,3.88875646826129,0.709164642473095,0.967625900714605,0.575269951638881,0.335937733785496
"7c821085a5548386a8d91fe359fa3ff3",111.496313743938,NA,NA,NA,6.63182560320327,NA,NA,NA,-0.113743734037769,NA,NA,NA,-0.703312675640888,NA,NA,NA,0.489063398933646,NA,NA,NA,-35.2651802935452,NA,NA,NA,-0.370281012135944,NA,NA,NA,-9.5267159933177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73390449244157,5.05761412085794,5.91844474107101,0.628399440660971,1.67722639499629,0.35076858770726,0.35797684861086
"564e9f4d70915c0026898422d57b1431",-172.152932564322,NA,NA,NA,-14.5810735989838,NA,NA,NA,-0.237897802000249,NA,NA,NA,2.05870601171674,NA,NA,NA,-2.2785826475964,NA,NA,NA,281.371724142192,NA,NA,NA,0.00341117734441339,NA,NA,NA,17.0810586901689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.50733866747644,1.02093374316449,-5.06265214308912,-4.70858196187474,6.81095037432945,-0.621274697399992,0.245136621200248
"386a607b118090dd71bfc8b4b4081447",30.8176706886902,NA,NA,NA,2.70166546526561,NA,NA,NA,-0.141595447053302,NA,NA,NA,-0.184596787155658,NA,NA,NA,-0.0342645993064072,NA,NA,NA,41.5455916734699,NA,NA,NA,-0.221469784171286,NA,NA,NA,-2.7848271865347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11115095350747,4.05506135256755,4.42032103619892,0.122906694694469,1.44965622528328,0.0985709572166013,0.47656252986779
"afce1dc2c06acb90ad5d3da0fffbcd02",-196.612472138936,NA,NA,NA,-14.1085870389299,NA,NA,NA,0.875562446342801,NA,NA,NA,2.40058071630683,NA,NA,NA,-2.21083832390026,NA,NA,NA,120.825740657808,NA,NA,NA,0.394731915015232,NA,NA,NA,21.4229110215479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.226729942811362,-1.15836926347635,1.12325140943946,2.6862295219178,5.28230061339674,0.452671099553008,0.276264944393637
"1c6bf8efe709f63c28e0225da6870395",69.475455753886,NA,NA,NA,2.41191933688704,NA,NA,NA,-0.0145899823457104,NA,NA,NA,-0.038268117177668,NA,NA,NA,-0.168202584297442,NA,NA,NA,21.0427242024542,NA,NA,NA,-0.361302948768889,NA,NA,NA,-4.87060948354089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.80664196206234,7.14644302967753,6.65364497497458,-0.155439014530703,0.959141760122273,-0.107086570604636,0.45312506013283
"f2d099ef5556f02539ded15181a3d994",86.1727599939502,NA,NA,NA,-0.430995612483973,NA,NA,NA,0.10207902238063,NA,NA,NA,0.246072402432127,NA,NA,NA,-0.494012415865803,NA,NA,NA,17.5279796645066,NA,NA,NA,-0.43885614494677,NA,NA,NA,-5.83052291290617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80609699681235,4.21412282790476,2.96768449654836,-1.0696703834019,2.47655823983175,-0.462384034959906,0.30350223872652
"304a3df568087b761af6bca76a3816aa",-97.3679911057436,NA,NA,NA,-6.61408122359642,NA,NA,NA,-0.0543036104271751,NA,NA,NA,0.172556902686663,NA,NA,NA,-0.085706315097657,NA,NA,NA,50.1716477315232,NA,NA,NA,0.299635320549634,NA,NA,NA,6.74265054278171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.43420464320446,-1.14119415470822,-5.90959476334531,-4.45411895614442,3.56837506291273,-1.15272438703366,0.0898453443789519
"2ddd18d49a8163e0fc79e28ea6273254",69.782249462008,NA,NA,NA,-2.61615887004948,NA,NA,NA,-0.255865194509908,NA,NA,NA,0.947609309946786,NA,NA,NA,-1.58590141848553,NA,NA,NA,185.873405957255,NA,NA,NA,-0.824049397498771,NA,NA,NA,-1.19571859444614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893179360842662,2.0929134454954,-0.790157293020568,-2.5753305803738,5.44297486611597,-0.458250342490151,0.250000423850461
"42604f7f8bfc866837a5370b4b667382",-62.3120705942379,NA,NA,NA,1.17103434744763,NA,NA,NA,-0.968348407675493,NA,NA,NA,-0.489918062658504,NA,NA,NA,0.323904016910816,NA,NA,NA,131.033176318323,NA,NA,NA,0.0558138520589995,NA,NA,NA,1.70608470413507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.797249248409941,0.0744407714503765,-4.5945215526263,-4.12582868262063,4.83890593897174,-0.67717009103281,0.214008318382363
"e1a9800482df461df81429b3b8f859a1",-106.871813760246,NA,NA,NA,-8.2301419171878,NA,NA,NA,0.183052471172524,NA,NA,NA,0.227420585618436,NA,NA,NA,0.28303829081235,NA,NA,NA,-90.8541610577892,NA,NA,NA,0.791929937427282,NA,NA,NA,6.75320710982422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195177830892552,0.886885260297472,-1.42053681790028,-1.77616200680061,3.47397582522176,-0.443432067489069,0.32031276236758
"c38ee4acf990375c9b9df651cf77bf7c",-183.730361078538,NA,NA,NA,-4.97247677500744,NA,NA,NA,0.0198261204158724,NA,NA,NA,0.542398126460072,NA,NA,NA,-0.186292814658054,NA,NA,NA,34.8608089978074,NA,NA,NA,0.762117930714969,NA,NA,NA,13.9865941818173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525003521290254,-0.540552674007429,0.814690164236582,1.28407366988037,2.27673049169599,0.475728047055477,0.268482862091158
"321b7763c5946d79f50284281735d5b0",-166.974669512134,NA,NA,NA,-3.44366773287192,NA,NA,NA,0.0158010559539458,NA,NA,NA,-0.198974077611475,NA,NA,NA,0.281891308995045,NA,NA,NA,17.2749142143707,NA,NA,NA,0.816987867172441,NA,NA,NA,9.70516674193851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01684554269955,-0.689821350550506,-2.38670741235586,-0.72351949076696,5.86346767667842,-0.11320724991342,0.441406325542815
"01491b7ad3b35c7e644dd24ae831bee2",-64.5166013805634,NA,NA,NA,2.11347236484039,NA,NA,NA,-0.165274540054603,NA,NA,NA,-0.0109500029626561,NA,NA,NA,0.21162604226052,NA,NA,NA,9.68370035417181,NA,NA,NA,0.266141706562382,NA,NA,NA,4.15146977813335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.076894676533696,-0.938923686072076,1.15157141523529,2.37851604806959,1.98456818490362,1.20944517346647,0.0507842118722468
"a67690654fca1914946ee270222b7247",88.0488075615972,NA,NA,NA,2.09064754369233,NA,NA,NA,0.0788279298541393,NA,NA,NA,-0.132397058449845,NA,NA,NA,0.0110871720763958,NA,NA,NA,-34.7281060633759,NA,NA,NA,-0.302568508490089,NA,NA,NA,-7.27284569892613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43656603451011,1.08439355696969,1.98858788538443,0.595824063280845,1.5997416277048,0.338534748722519,0.338521628236864
"95c08da59378a0eb674c2b7dab943428",46.3798721960798,NA,NA,NA,2.3945587337845,NA,NA,NA,-0.0737798402800184,NA,NA,NA,-0.335281138199988,NA,NA,NA,0.283100449548727,NA,NA,NA,-27.2003539813802,NA,NA,NA,-0.104559414839177,NA,NA,NA,-4.47978052602613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91354696092029,1.82153869847744,1.95653651610693,0.0972223057532475,1.06943759070905,0.079192167647375,0.459144020765433
"6a49b0df18b1abfe220ecc00d5cbf296",-121.826845867994,NA,NA,NA,0.164625560401427,NA,NA,NA,-0.0915247714360592,NA,NA,NA,0.198901552305031,NA,NA,NA,0.0419850826816236,NA,NA,NA,41.4910665589107,NA,NA,NA,0.41950219690931,NA,NA,NA,9.86814583128445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44702488385825,0.601888094571231,2.06762071790648,1.5938317500259,1.26556942355822,1.07177637103702,0.035023793264546
"5c4a1032c65d0d99d6d6bee379b63a2c",-80.7268299622384,NA,NA,NA,-6.06851842113494,NA,NA,NA,0.0564170787622016,NA,NA,NA,0.735071429091932,NA,NA,NA,-0.62798086387259,NA,NA,NA,79.0488282207262,NA,NA,NA,0.0381996233802071,NA,NA,NA,12.4928178625626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.13456310685539,-1.10716522275762,-4.2799331725906,-2.44193752372234,5.76353544377319,-0.465432398830063,0.339843976930877
"c4228a5878f56464e576996e95eefc5e",94.2642547333977,NA,NA,NA,2.58295025107637,NA,NA,NA,-0.447894998788908,NA,NA,NA,-0.622575204169787,NA,NA,NA,0.360550719565564,NA,NA,NA,18.1152704558927,NA,NA,NA,-0.432801755157285,NA,NA,NA,-6.15641968124185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577418111616512,1.03830219609697,-1.62770697517146,-2.92201892074733,3.58693556557014,-0.871591851759856,0.108950686845767
"f55e6f0203460ecfb665c9dbc579b714",-268.592415595196,NA,NA,NA,-15.3080493472491,NA,NA,NA,0.790401230244531,NA,NA,NA,1.49320742880773,NA,NA,NA,-1.06850536860425,NA,NA,NA,60.897757965769,NA,NA,NA,0.94774317807422,NA,NA,NA,22.8551404087467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00894829680185527,1.4025494747456,-0.282383384550676,-1.20877616930783,4.52825212774262,-0.254812836520187,0.312500277430307
"b73c9d186b67a61bce0ba79c990aef39",-12.6356639998365,NA,NA,NA,-5.02397366594501,NA,NA,NA,-0.352469032260328,NA,NA,NA,0.525529015847182,NA,NA,NA,-0.725306645996121,NA,NA,NA,102.749182119334,NA,NA,NA,-0.174281034720158,NA,NA,NA,6.03732626701754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50186914841696,2.75183342106988,-0.360152907986358,-2.76814896537018,6.37809566888289,-0.503276421045429,0.178989015866219
"6960eba3db7d4d863d042ab497d7481a",-153.691915834186,NA,NA,NA,-3.39737697401702,NA,NA,NA,-0.0608272141387778,NA,NA,NA,0.409625510353207,NA,NA,NA,-0.425647440612879,NA,NA,NA,65.2725562970845,NA,NA,NA,0.622850470674885,NA,NA,NA,11.831098457038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.34779302449074,-4.33112848694947,-0.804784033347354,2.23826626360089,6.01157732395849,0.324478433696106,0.311284324344511
"6545176af2fa076f03140433793c0d00",-195.407463590002,NA,NA,NA,-2.32997386195223,NA,NA,NA,-0.179576610395145,NA,NA,NA,0.170229683015058,NA,NA,NA,0.25357844199533,NA,NA,NA,32.6654035138092,NA,NA,NA,0.825674526114423,NA,NA,NA,16.0257701258313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11161409983639,1.45363905579051,3.18239493044126,1.63138606082845,3.82049911291769,0.442924801489056,0.241245582064535
"719ab97ff4cf3c7b809b054134f4dc70",-96.54099087633,NA,NA,NA,-1.93496815603324,NA,NA,NA,0.265164324151448,NA,NA,NA,-0.0141968348746403,NA,NA,NA,0.408207030458353,NA,NA,NA,-90.2986182156718,NA,NA,NA,0.746864209322772,NA,NA,NA,5.2023870015199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23569487865811,2.25922314679988,4.81706596749162,2.82138663879805,3.27582983154738,0.842932637522008,0.195313116266623
