"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",-0.165192921092509,0.262007425745847,0.145997566048794,0.243831994445999,-1.13147722638952,1.07454079740907,0.261074205678053,0.285657309998088,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",-0.608085246202509,0.595146815238327,0.0832889563960796,0.18158415036968,-7.30091085918723,3.277526226968,3.90409027188978e-06,0.00550293202668214,0.000214724964953938,0.275146601334107,TRUE,FALSE,FALSE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",-0.120019090052316,-0.878001415994551,0.101082931284398,0.171228340568663,-1.18733290108734,-5.12766410676314,0.252425407906677,0.000101254768915932,1,0.00556901229037627,FALSE,TRUE,FALSE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.171477492328893,0.227037865370779,0.164747908092411,0.255601220182676,-1.04084776744301,0.888250319026323,0.301381227533214,0.377323573113178,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.168580676751255,-0.396886619038472,0.202919302733532,0.329801153209699,0.830776936842874,-1.20341185946708,0.408427177543678,0.23215793945917,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.865136994936287,0.802057582127955,0.103470339819106,0.174590340136303,-8.36120763156648,4.59394020025269,3.17334005513222e-05,0.001769419423123,0.0017136036297714,0.0937792294255189,TRUE,TRUE,FALSE,FALSE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",0.0174524577488432,-0.103141715221988,0.207854432631349,0.300469492515437,0.083964809063259,-0.343268510751348,0.933308126903112,0.732356833020786,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",-0.307926793368554,0.487236569581916,0.0755956995218639,0.185560697945594,-4.0733374426874,2.62575305534135,0.00131737744473288,0.0209558410843852,0.0658688722366439,1,TRUE,FALSE,FALSE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",0.0589914011049203,-0.117646919364181,0.146970923479612,0.242633680014787,0.401381441364513,-0.484874644595966,0.689101436182868,0.628956562016252,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.015399369078544,-0.00989582848781186,0.152188487373195,0.256573018881542,0.101186162924281,-0.038569248360369,0.919729200967756,0.969357744791426,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",-0.107607139544725,0.265698300256917,0.0838024623574463,0.206762968894897,-1.28405701357251,1.28503813655326,0.21089513208002,0.210557483570105,1,1,FALSE,FALSE,TRUE,FALSE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.0976542507105555,-0.0546694459418709,0.107636927387747,0.204516505524668,-0.907256023379134,-0.267310678918659,0.369104341321647,0.79045130118976,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.0198904824854624,-0.279265212613709,0.0648891152196136,0.157291219762607,-0.306530338996674,-1.77546599889805,0.764925040464044,0.103458116595151,1,1,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",0.152256495761579,-0.275231279749082,0.135145515833395,0.242693399675399,1.12661152552985,-1.1340699010241,0.262901736073466,0.259776911868877,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.0850085342550794,-0.267759124391499,0.170307945967753,0.280646589428112,0.499146024996246,-0.954079381250011,0.619013044161518,0.342847583088804,1,1,FALSE,FALSE,TRUE,FALSE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.799714789795779,1.48038778497369,0.0899581553178448,0.171398965799106,-8.88985314305507,8.63708703300363,2.3641708556627e-06,3.12979309212239e-06,0.000132393567917111,0.000175268413158854,TRUE,TRUE,FALSE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",0.0274083129197156,-0.267870277036754,0.169897010085558,0.239973319311786,0.16132310336664,-1.11625024733988,0.872612459519312,0.270660721471594,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.12986169065717,-0.559190846428975,0.141014329145324,0.213766888241898,0.920911310533124,-2.61589084739913,0.36097805818765,0.0113709086478246,1,0.557174523743407,FALSE,FALSE,FALSE,FALSE
"19","969732ae717bf5a9282f4781499aadb4",0.510181527500209,-1.00563038087959,0.166216543137337,0.314868108309782,3.06937876261011,-3.19381466188442,0.00285195791189847,0.00194881395367678,0.139745937683025,0.101338325591193,FALSE,FALSE,FALSE,FALSE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.0642890237886304,0.0562251863531186,0.188764041455314,0.271942022756228,-0.340578763269642,0.206754313964633,0.734261037089136,0.836696212045432,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.15937378313331,-0.493563386967334,0.133419563967111,0.212366038364854,1.19453083486765,-2.32411637363301,0.236190703199621,0.022944883590561,1,1,FALSE,FALSE,FALSE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0259496217753716,-0.149637174251733,0.177800051530075,0.256132879335775,-0.145948336640286,-0.58421696831654,0.884505635262868,0.561507144438866,1,1,FALSE,FALSE,FALSE,FALSE
"23","95251fbafeb9956f566a3da93d145d63",0.102630704483905,-0.242790929967376,0.137855537146428,0.234568376995686,0.744480102927547,-1.03505397051812,0.458569568354853,0.303479721442271,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.197568303331784,-0.438468776820093,0.124314107688879,0.220900011400749,1.58926695452971,-1.98491966586927,0.115627784080489,0.0503039124861383,1,1,FALSE,FALSE,TRUE,FALSE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.0820907991042137,-0.261877940827907,0.15335998958657,0.242321881623147,0.535281720646405,-1.08070282004154,0.593921664088398,0.28303653808584,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",0.126700890331669,-0.286650737547467,0.137311397567469,0.235011986168339,0.922726682389302,-1.21972816034217,0.359231514672118,0.22654837191145,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",0.0244259217011307,-0.0124633763451151,0.0583592783416175,0.169157895417863,0.418543929864053,-0.0736789513390868,0.682942877476297,0.942479768138119,1,1,FALSE,FALSE,TRUE,FALSE
"28","5431c93e93b57f0b74748eb702ea1e72",-0.0927598506411731,0.153871105969418,0.193035859702527,0.281975780488365,-0.48053170423422,0.545689086143932,0.632041831750617,0.586660303285475,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.406099546512006,-0.782917381249936,0.143985932153336,0.271924744991921,2.82041127517606,-2.8791693130877,0.00589972280726543,0.00498140649411461,0.277286971941475,0.254051731199845,FALSE,FALSE,FALSE,FALSE
"30","564e9f4d70915c0026898422d57b1431",0.145250148532503,-0.939090821442278,0.131867871504435,0.194780571509289,1.10148246783234,-4.82127562397821,0.288048060138411,0.000224334864915786,1,0.0121140827054524,FALSE,TRUE,TRUE,TRUE
"31","386a607b118090dd71bfc8b4b4081447",-0.00400347201053513,0.0190696422000707,0.140772855632048,0.211906522072804,-0.0284392327807813,0.0899908224321621,0.977375507907563,0.928496721493727,1,1,FALSE,FALSE,TRUE,TRUE
"32","afce1dc2c06acb90ad5d3da0fffbcd02",-0.186644879232533,0.14951525351554,0.142280149459399,0.254771910245673,-1.31181250470779,0.586859255289817,0.195955065975973,0.56010676708307,1,1,FALSE,FALSE,TRUE,TRUE
"33","1c6bf8efe709f63c28e0225da6870395",0.00501091139896876,0.0192598889761385,0.115904930422882,0.203552916267398,0.0432329442818896,0.0946185853256836,0.965611617261451,0.924828128706527,1,1,FALSE,FALSE,TRUE,TRUE
"34","f2d099ef5556f02539ded15181a3d994",0.127693259731129,-0.287611430483001,0.170709295206712,0.267963652485224,0.74801585687824,-1.07332254884405,0.456467858921777,0.286094493185125,1,1,FALSE,FALSE,TRUE,FALSE
"35","304a3df568087b761af6bca76a3816aa",-0.346342981065051,-0.0366193173939839,0.0746854217282402,0.158169847577948,-4.63735723854246,-0.231518952282845,0.000719733889894987,0.821161985461159,0.0367064283846444,1,TRUE,FALSE,FALSE,TRUE
"36","2ddd18d49a8163e0fc79e28ea6273254",0.103505890449759,-0.445833161538598,0.175726467013685,0.274918536456193,0.589017079832935,-1.62169189202576,0.557891393250696,0.109710521285256,1,1,FALSE,FALSE,TRUE,FALSE
"37","42604f7f8bfc866837a5370b4b667382",-0.131539066119922,-0.138464986462463,0.135202009368877,0.210635958537636,-0.972907627142128,-0.657366327305993,0.334858784383765,0.513687122341579,1,1,FALSE,FALSE,TRUE,FALSE
"38","de4edf45ab75f6490e1ada65b0e0306f",-0.0911358757724149,-0.419600756454372,0.0844882651377341,0.166781948031779,-1.07868087507589,-2.51586434506941,0.294234362113966,0.0210246606148847,1,1,FALSE,FALSE,TRUE,TRUE
"39","e1a9800482df461df81429b3b8f859a1",-0.0558125468654575,-0.109448946085713,0.130783303198213,0.212643571154902,-0.42675590461933,-0.514706113574364,0.671110351284311,0.608681283604584,1,1,FALSE,FALSE,TRUE,TRUE
"40","c38ee4acf990375c9b9df651cf77bf7c",-0.203211841982062,0.24745827484653,0.147195131033354,0.260179602031175,-1.38056089597158,0.95110559365403,0.171626653215023,0.344689233057064,1,1,FALSE,FALSE,TRUE,TRUE
"41","321b7763c5946d79f50284281735d5b0",-0.311826115668135,0.117243861705773,0.126876458113945,0.204622791957775,-2.45771453824862,0.572975574148001,0.0192364439774214,0.570431529454095,0.884876422961386,1,FALSE,FALSE,TRUE,FALSE
