"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","Both_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"7e464b9b7f9ca86103a675a09263efec",52.9967925416996,51.7128674992132,1.0456140699388,0.321061126177859,0.202074346917575,0.737548843262181,0.265604103994663,0.738366784717199,0.382489737704551,1.32325677821236,0.276307166934215,0.75719671245976,0.0354999223914957,0.0489695304417556,0.712698508160512,0.500725789246096,-0.0968845773191872,0.452160728014627,-0.226104544202344,0.770371293224311,-0.918489895220847,0.904298949622262,-1.02586017722998,0.327074807530661,0.364216655637054,0.31364701260949,1.17066718617787,0.27123017804019,-0.0966806253653816,0.0992433728223931,-0.975579857999422,0.419247081337489,1.4239947480458,12.4393825599388,0.103855857901809,0.663907703255466,-0.384010777348044,0.314581574204199,-1.24026843583543,0.242113193675879,1.61794085028607,0.915835775704562,1.75225128721909,0.124861835382296,0.026302369047905,0.309334166061172,0.074583754583351,0.797420285065776,-1.42391343113496,0.503667406549694,-2.82774828739129,0.0155993455993315,-0.303749281291791,0.404070971396984,-0.739452400092712,0.480141584693522,0.320317970629241,0.207457536710649,1.5661226256895,0.147435970976173,0.364010102251976,0.488700847395724,0.728548265145201,0.485033920899949,0.84201025383938,0.734820693706537,1.15855474570996,0.321872472877443,1,1,1,1,1,1,1,0.985318357669924,1,1,0.984230039420608,1,0.561767966789517,1,1,1,0.998977912302291,1.71533627333622,1.5864473120251,1.8389495206395,0.110102672061813,2.44621959487463,0.0294718400978252,0.478125001114754,1.71533627333622,1.76716044379244,1.42502939612865,-0.224994284042569,1.94834032983338,-0.0912633520146993,0.437500080733883
"41f01f3e3cbf6beb908ae1ebb553208e",-73.7036311521751,105.468625932316,-0.693647182973479,0.516826027032237,0.410833035279707,1.5042341842292,0.270519286360848,0.600514191558098,1.1642619192279,2.69878815279012,0.434099339104503,0.551582708792825,-0.0479677383422517,0.0998735776607492,-0.483374019128115,0.523326815191502,-0.118141454327963,0.922183839157326,-0.119462286115753,0.621942665008965,1.35487876790207,1.84432177639633,0.73216453532699,0.492592097311625,-0.329739220489092,0.639684493384595,-0.504905999310078,0.548461155168983,-0.0548380106092857,0.202407305389237,-0.279248589892854,0.608302363863781,8.23838411592798,25.3701766985389,0.324715284361667,0.613382634540525,0.476321701783393,0.641590535961802,0.739841564063799,0.495438265944552,-3.24599042248666,1.86785118509792,-1.77170777333485,0.156292400193038,-0.448925422301026,0.630888423444845,-0.725340080579695,0.490886218631515,2.36486421737265,1.02723194176958,2.3521014243997,0.0551021768668112,0.137595323100483,0.824104564169152,0.162495034326947,0.625002435494636,-0.412846410798016,0.423110579518882,-1.00132639932846,0.385421767109368,-1.14143089165273,0.996707577037182,-1.16781446476983,0.343507723765014,0.194598706028557,1.49867011093591,0.134876295227861,0.627528744445673,1,1,0.996897126726702,0.999906867255773,1,1,1,1,1,1,0.931598758094418,1,0.807624128980607,1,0.995412114677873,0.971335063899952,1,-4.8037566219731,-5.11226095525437,-4.42026564265807,0.404585282334854,5.74401839622237,0.0569991425626183,0.46875000159569,-4.8037566219731,-4.90122218312595,-3.52183813882391,1.25131923845246,5.23478582940175,0.221558500161567,0.402343879100395
"bc6f21affc11d8c4a5d6454f728e4add",191.212158431944,96.1534066147637,2.05126426612623,0.106806582793237,0.355839696881563,1.37137693680429,0.25936619189436,0.576444416548685,-1.61159891905448,2.46042529072927,-0.673069086584407,0.504815898184392,-0.0875209806256174,0.0910525252225053,-0.974843769910406,0.390569637906741,0.264194843880797,0.840734549030365,0.315815279672112,0.553245984958006,-3.3999344928695,1.68142725030006,-2.0862544836151,0.107836082666638,1.34718110495875,0.583186162271994,2.3849093790111,0.0680470948676807,0.00012919620072179,0.18453025025072,-0.00826309055854282,0.598450414928903,-6.124927484503,23.1294273004798,-0.270665345551209,0.569907296397382,-1.1235996461239,0.58492385900722,-1.98121482351176,0.118770420129013,-0.171589046427195,1.70287849025212,-0.0931352173034326,0.602016716229236,-0.381867820829287,0.575166980434246,-0.68574765638526,0.461829471461229,0.053866583925193,0.936504573862842,0.048025279456547,0.609721987111097,-0.525582455933086,0.751317849750798,-0.722920426107288,0.463860443846336,-0.181261374254844,0.385740529336143,-0.482055573013062,0.590616135149957,0.944969090316947,0.908676187669068,1.05558009759207,0.353808053530301,-0.167496477233341,1.3663042946126,-0.128570551230781,0.629076773116278,0.871925863244452,1,0.989102871767128,0.999581751051917,1,0.848716338459844,0.743586688706518,1,1,0.88516296471797,1,0.998250764363174,1,1,1,0.994394842936917,1,-4.35800579111563,-4.82849666300969,-3.89750797978356,0.990212308877981,5.66239789503996,0.172492917148684,0.424668231861364,-4.35800579111563,-4.27479848322591,-4.94231028686193,-1.15015520747163,4.94807060870467,-0.197922324160525,0.420233566303314
"c2ba82ad21732bcd0ef11c61560cf91c",-161.774198985478,95.7912163475538,-1.69645812511571,0.114608884087006,-0.0237206988769382,1.36621123964728,-0.0105209071048606,0.75398190149797,-0.78668897022671,2.4511573705913,-0.327680387048193,0.682248476225495,-0.0606660285431897,0.0907095489349089,-0.685033411921663,0.515461554682827,-1.04951527329156,0.837567673495877,-1.27796181815369,0.298263622162747,2.61218869067931,1.67509365686306,1.5679136234701,0.14261368025371,-0.956846256279583,0.580989418969984,-1.65215624965748,0.121472679163763,0.124640003434848,0.183835162442606,0.675272071610838,0.524351930237952,-9.94744751307059,23.0423034662933,-0.426818306887933,0.675556603334278,1.04919376921755,0.582720570156102,1.81056938799085,0.094922933571145,-0.304838757804486,1.69646409437033,-0.179152216051277,0.697983081845178,0.510797118293052,0.573000443754288,0.885932656810426,0.402176944774484,-0.362991639535798,0.932976952182108,-0.388843436848472,0.685180821197123,-0.252114750418756,0.748487788681292,-0.349392079626091,0.637711645221243,-0.230564782683507,0.384287523454056,-0.617297598740776,0.555270723412305,0.415373274214231,0.905253389842073,0.45255347568066,0.663908894008987,-0.16841558601214,1.3611577050639,-0.118067153104646,0.712304306662697,1,1,1,1,0.967963337090407,1,1,1,1,1,1,1,1,1,1,1,1,0.84437839167559,0.661630914356278,0.954068079069994,0.300406704340078,5.35180856435905,0.0487827371629763,0.472287276977643,0.84437839167559,0.964272529060827,-0.0645179369341093,-1.50646207572787,6.00708296579311,-0.247968980964603,0.363281437894222
"250a576e3788b3f444938c7b08afb2e3",30.208227889125,75.2315088082671,0.406892331028502,0.680921345042785,0.906435154142387,1.07298076826334,0.852505338098985,0.412770653449259,-3.35877193165535,1.9250644719556,-1.76438983229949,0.0978532160477968,0.0324500845510853,0.0712405217293684,0.469582075997574,0.64288049542673,0.123141234908782,0.657800184700692,0.194292979266287,0.840084003742644,-0.776177777961383,1.31556762724189,-0.59246547803927,0.571765848683509,0.427017070973397,0.456291424802087,0.938959738086956,0.382053346839484,0.161926523704928,0.144378547114286,1.1267776561926,0.273777628984053,-2.80935342930136,18.0967245462008,-0.164018284666578,0.855739457769136,-0.152947964849298,0.457651018308389,-0.336686584326842,0.720765963561011,0.607042155593791,1.33235131909659,0.460207688993285,0.651553734970932,1.41926344031437,0.450017126570734,3.15272482909918,0.00507191177204711,1.1905720838534,0.732731731282487,1.6276980048061,0.118967323099486,0.903200436707261,0.587839551621843,1.52958724583682,0.145033601410448,-0.601067434389263,0.301807736742235,-1.99992906648861,0.0588108705760614,0.28116942382,0.710958488349508,0.391861684690275,0.702075189112376,-2.64532398961914,1.06901187585317,-2.47522676828448,0.022291576500023,1,1,1,1,1,1,1,1,1,1,1,0.292014546516204,1,1,1,1,0.944779252615468,6.96355333189037,6.65845128884112,7.23560939886614,0.687720993222873,3.63371651191926,0.150702541340323,0.402029669498637,6.96355333189037,7.08103868316408,4.36089789149122,-2.63732533646039,3.82887332949025,-0.55758813147537,0.281250343995246
"eedb6e6a512baecd8df273d5495ca5c0",-15.4780412732941,106.183013447117,-0.141269638470014,0.643909635934285,1.58845685457663,1.51442305424671,1.06797696442582,0.356741438969104,-0.948612963743502,2.71706828628387,-0.365598722904972,0.585831054630121,0.00542797903374079,0.100550067340107,0.0553113707288213,0.653510870132047,0.230381872825897,0.928430214467719,0.246034946007279,0.562239407506338,0.757238488566766,1.85681421610231,0.408169347762936,0.576253795518649,-0.141490214148353,0.644017370687639,-0.220994145706394,0.634570286294695,-0.0666352306101355,0.203778303167925,-0.319575924450352,0.609965508297228,-2.91021216932964,25.5420205745874,-0.121428747120939,0.599453616790366,0.14793503200794,0.645936323767926,0.225799644334329,0.631013815821484,-0.357667906062549,1.88050300031163,-0.184467608120364,0.580307950726306,-0.213642444584597,0.635161720920346,-0.335043366565455,0.617748209794218,0.648534518238206,1.0341898561969,0.6353109033814,0.480023546702321,1.01408759217351,0.829686603437496,1.24151516467413,0.29029058878629,-0.356650516301172,0.425976502087953,-0.846227180734597,0.426607883739969,-0.5883480210087,1.00345873590218,-0.577225530127958,0.512798156760595,-0.822908811885247,1.50882129292575,-0.543429780427087,0.560066866691401,1,0.991003634916016,1,1,1,1,1,1,1,1,1,1,1,0.993885420381827,0.998380753169105,1,1,-4.51760521672625,-5.15735953004583,-3.97986886277757,1.33146816907005,5.79498898298591,0.201361736910893,0.410616710387695,-4.51760521672625,-4.62262835172928,-3.81808876936937,0.604055282395321,4.78402361530094,0.132588785490428,0.451361929656402
"ed32eeb458a2b9bdee12e2db96fcb98b",131.468567203858,97.4096536796384,1.35811492679862,0.204727196704292,0.25859604668361,1.38929401652461,0.201933418789099,0.695880537490677,-0.871119639776584,2.49257081899126,-0.364184059470449,0.679064287055235,0.10092775162243,0.0922421291230564,1.12379997676432,0.315856815558393,-1.50769956396363,0.851718770460913,-1.7909883178797,0.100945059462417,-2.60681002996276,1.70339514641894,-1.53807688080246,0.148956217467343,0.92544032811935,0.590805506509738,1.57890893454006,0.149311200446685,0.091687669681216,0.186941143358094,0.474950534013184,0.563619524071753,-17.0097976771304,23.4316139434854,-0.724034638583774,0.49479727274728,-0.857942179902534,0.592565906303546,-1.45846507382961,0.175833166460902,-1.14314038910859,1.72512664744731,-0.660302322446659,0.524000988094158,0.554307949640653,0.582681553827139,0.96763100184777,0.389158356026739,1.12185895211329,0.948740033464086,1.1951134778159,0.267057406210303,0.294376545599279,0.761133839394501,0.394587076124819,0.698474360859486,0.320530795723143,0.390780240614634,0.828544001379096,0.427913045493496,1.60622875783404,0.920548068592166,1.74911663315829,0.100391525139001,-0.625466551434356,1.38415510011458,-0.454938776582238,0.662095018127402,1,1,1,0.999976053064494,0.996174390904592,1,0.996904934024022,1,1,1,1,1,1,1,1,1,1,3.52550457689533,2.67709311747178,3.93431704820261,0.923833961362142,5.72154830291333,0.157986110160791,0.345823583984018,3.52550457689533,3.60159423283898,0.0573417725818333,-2.94030937802385,6.11548400091995,-0.392467335377453,0.334630584464653
"645dd8b575c7e7c0952933bbe90b4bb9",-147.119714911807,112.349373007928,-1.33149620509028,0.253033517854469,-0.0115081177696587,1.60237005044228,-0.00745304707468125,0.651348621666492,0.0539663312869796,2.8748564245236,0.00907096247179798,0.663015274063758,-0.0402246591577749,0.106389305170664,-0.384223135612996,0.611991543394052,0.926080966534756,0.982346884786939,0.959088217437014,0.398450805412263,2.44065769891336,1.96464487302576,1.26632709830129,0.27856801388118,-0.583088834345951,0.681417351552246,-0.870345963652991,0.43504759731358,-0.074091263134881,0.215612307941686,-0.353129974290588,0.640065125852286,16.024131937797,27.025320752831,0.60098090630397,0.540842989363079,0.989877858252146,0.683447743875866,1.47459243874937,0.206702530078949,-4.24513529287312,1.9897093345327,-2.18311758838007,0.0778588589260801,-0.682281332442951,0.672047428184714,-1.03845179972006,0.361268219654361,2.80637907444913,1.09424829963739,2.62474348588515,0.0335500540111643,0.2100079362265,0.877868942151515,0.238199110083882,0.669671287758752,-0.9981450249905,0.450714209100189,-2.2618386331407,0.0615508809874322,-1.59345045312911,1.0617325328979,-1.51596959973612,0.206190296231424,0.491310628109767,1.59644297838322,0.30637037768899,0.635201725478326,0.999653077580461,1,1,1,1,1,1,1,1,0.991847800624645,0.839164680680272,0.990280786582905,0.673029745868546,1,0.852544648090131,0.973980534190155,1,-4.28326928341162,-4.54891615044623,-4.04156122589257,0.220565929882846,6.47266330273518,0.0266817581906536,0.483593750835364,-4.28326928341162,-4.38907694575777,-3.46477269448805,0.468738144764382,5.7470946398194,0.0736421723208233,0.466926111951107
"0f898170dbe4592000abdcde0dd2ba2e",-58.8896478322901,40.3490047074591,-1.46131957529346,0.162661119272847,0.560158546571116,0.575473053185835,0.973220964291389,0.346587034663397,-3.09585808127475,1.03247212067829,-3.00194975087469,0.00707662101865033,0.000541279277712725,0.0382085138548259,0.0123650276908388,0.902048069144936,0.444091746259192,0.35279875639207,1.26329133834611,0.229188254066716,1.34203863005003,0.705579952142745,1.90466604868905,0.0728255698838078,-0.383714105300818,0.244723323231947,-1.56956352631848,0.135395028723158,-0.0620348576458106,0.0774347181048466,-0.803860939579714,0.436948664925136,8.13224921836982,9.70583782607864,0.840929282575814,0.416786460595424,0.408834831038923,0.245452515636234,1.66785957181829,0.113341027618801,-0.633409841510043,0.714581569581789,-0.887243325749301,0.390510204068581,0.346829249291751,0.241358221389871,1.43915345912006,0.168528500561632,0.280975137886382,0.3929868820014,0.715209164427837,0.487179476237499,0.165822296994638,0.315276686741313,0.52482649702767,0.610920722080508,-0.247418116115131,0.161868902850209,-1.53228077839319,0.144516287439186,-0.411486064206498,0.381309212690813,-1.08109179980169,0.296511862595957,-0.18028685901291,0.573344412393193,-0.31521520507429,0.758729410034304,1,1,0.407502526720359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.42316399595169,7.72980964099713,7.25013445982941,-0.142683069302167,2.54823041924064,-0.0570842761698619,0.47775175757236,7.42316399595169,7.57816166328143,5.63849839601365,-2.29768371290338,2.79382911542276,-1.04641988959092,0.0859391755228889
"b5c3abd1c966bb0457d8dfe34c35b160",-114.824817772277,131.59013827493,-0.8853130045056,0.40897526386707,2.70246509692602,1.87678925889889,1.44909435086905,0.20407912683707,0.936905335424724,3.36719951607504,0.272275976929146,0.692703358761892,0.0771879558433091,0.124609359211942,0.621905002151829,0.557092275201621,-2.04406530982838,1.15058196536564,-1.79020247713917,0.113324784133146,1.52449777283027,2.3011066602423,0.673054042183399,0.524083743706158,-0.442406755073024,0.798115744779178,-0.563100689610665,0.580763912063967,-0.0665969408402919,0.252537710324569,-0.271933010231745,0.679664846686595,22.0755503524946,31.6536318768632,0.708009238768573,0.505805050956011,0.64373073119503,0.800493858688177,0.816918845688578,0.444285641522812,-0.949996105411088,2.33046361940622,-0.411490820249239,0.674982846530261,0.571492766718054,0.787141144044449,0.73969921148048,0.475014267910091,1.75896635316082,1.28164742892004,1.38182007504426,0.202542590458419,0.447014172787367,1.02821130543231,0.438017915808175,0.609889516735226,-0.377596757351535,0.527902768925858,-0.725013730214494,0.500797072240079,-0.355225381075055,1.24356306648161,-0.289464979890408,0.736477924097677,0.13122973289137,1.86984712641577,0.060753747852458,0.755283041179735,1,0.999257534538435,1,1,0.977926996929088,1,1,1,1,1,1,1,1,1,1,1,1,0.729613551002565,-1.94885071527747,1.69645010296504,1.40845767634678,7.75797437836628,0.175493709073571,0.405152229820828,0.729613551002565,0.729613551002565,1.20844383663621,0.0618425447562938,8.10908944689309,0.00495599148635331,0.498054477162844
