"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.210581578852132,-0.200783634299749,0.261266210837308,0.456830061011889,0.806003876954691,-0.43951493440473,0.428867380233957,0.664575529911007,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",-0.433146585080258,NA,0.0462562733381434,NA,-9.36406143041103,NA,0.0112129210155552,1,0.594284813824424,1,FALSE,FALSE,TRUE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",0.26439498875289,-1.19248648284472,0.143770386369153,0.252791897823938,1.83900868203841,-4.71726543892341,0.20729092167117,0.0421197403663279,1,1,FALSE,FALSE,FALSE,FALSE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.151900033038338,0.305883847966767,0.356703469245923,0.46743695651089,-0.425844002469213,0.65438524640839,0.674769177092594,0.520318509942127,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.228282864434649,-0.269401945463821,0.33036480532218,0.621293204216777,0.691002373004057,-0.433614827323659,0.496791172360998,0.668790410583975,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-1.53827849098924,1.48948875026674,0.0462562733381434,0.233352852376164,-33.2555647045773,6.38298925896862,0.000902989688537024,0.0236761695163692,0.0496644328695363,1,TRUE,FALSE,FALSE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",0.0486076207564354,0.023855563103467,0.466352261790509,0.629250403254424,0.104229409266317,0.0379110811532074,0.918139891877093,0.970175878664409,1,1,FALSE,FALSE,TRUE,TRUE
"8","0f898170dbe4592000abdcde0dd2ba2e",-0.084221265264048,0.354350489660865,0.299749592319513,0.420832354767971,-0.280972076099685,0.842022923489898,0.781243930980529,0.408445582159893,1,1,FALSE,FALSE,TRUE,TRUE
"9","b5c3abd1c966bb0457d8dfe34c35b160",-0.0323490173585685,0.309345048971631,0.274522914730877,0.482319878794447,-0.1178372209485,0.641369063503739,0.907870572747242,0.531643365498441,1,1,FALSE,FALSE,TRUE,TRUE
"10","ca39c1dfb5e738c293917a0ab7391c33",0.108062136800595,NA,0.0462562733381434,NA,2.33616175714454,NA,0.079712442112202,1,1,1,FALSE,FALSE,TRUE,FALSE
"11","7d669e880492b330a9c9c649f65c2ba6",-0.112494214368351,0.375961243043625,0.142877712894315,0.279822415807325,-0.787346130404274,1.34357085710566,0.45690536494174,0.221007120754051,1,1,FALSE,FALSE,TRUE,TRUE
"12","b67b924653e2ba692fd3ea7c8f75c2ee",0.263700720650016,-0.694834573590714,0.074143437046179,0.225437068369386,3.55662930065913,-3.08216647163014,0.0707650389930647,0.0911088194269637,1,1,FALSE,FALSE,FALSE,FALSE
"13","632a77028290d1ecbd9bfe2958610b8c",0.39165829313576,-0.473278352032906,0.318859909082303,0.466381594800704,1.22830836357877,-1.01478779889491,0.231240992530901,0.32032879598575,1,1,FALSE,FALSE,TRUE,TRUE
"14","5b239eddc0c4c102c7f721bae475cf22",0.103491269044329,0.0268032517698584,0.325325087392995,0.429194751496046,0.318116471968578,0.0624500921235178,0.753694394957873,0.950824315903497,1,1,FALSE,FALSE,TRUE,TRUE
"15","51c79d7c5c2260b32f6ad5b82272898e",-0.0244622581462672,-0.0561677013538434,0.090623642713168,0.229817576010566,-0.269932408518299,-0.244401243494366,0.812513640159426,0.829706505889324,1,1,FALSE,FALSE,FALSE,FALSE
"16","20f887a0f58476d52027e0798805c1d2",0.620898025400507,-0.836829520952906,0.315172868056293,0.395175825602345,1.97002371818886,-2.11761314011901,0.0803390574271986,0.0632824840498539,1,1,FALSE,FALSE,TRUE,TRUE
"17","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.545931157901013,-0.968636545052252,0.281477287334911,0.366169289740052,1.93952117085542,-2.64532436824481,0.0714817554150205,0.0183620883524862,1,1,FALSE,FALSE,FALSE,FALSE
"18","969732ae717bf5a9282f4781499aadb4",0.324024100240595,-0.338009966242577,0.339076032254833,0.502293363178754,0.955608976800443,-0.672933371254375,0.34879711126259,0.50741809729939,1,1,FALSE,FALSE,TRUE,TRUE
"19","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.221536136734287,0.618417550180555,0.258632973333168,0.412531484823888,-0.856565711166715,1.49907964102318,0.400521666909848,0.147454534461641,1,1,FALSE,FALSE,TRUE,FALSE
"20","26de4690cd2c89c490c37a8d1418d67a",0.300407299986764,-0.422233475662245,0.250745772670213,0.368776607340287,1.19805529236924,-1.14495731903252,0.243643611686415,0.264530560948003,1,1,FALSE,FALSE,TRUE,TRUE
"21","c5bd025300b4ef0c652dd11cef56ac29",0.166503791927009,0.160443505856613,0.303677705127184,0.404014151125618,0.548291129430378,0.397123480476125,0.59278323930335,0.697719466813906,1,1,FALSE,FALSE,FALSE,FALSE
"22","95251fbafeb9956f566a3da93d145d63",0.345569449668565,-0.472170115978775,0.226969574499825,0.382479421420463,1.52253644758378,-1.23449809201556,0.141506301434349,0.229481955265196,1,1,FALSE,FALSE,TRUE,TRUE
"23","cb3f42ad378ddeda014d895db355586b",0.313814269245584,-0.399135453913146,0.252383431383736,0.336939735573309,1.24340281580706,-1.18459003724808,0.226244945968503,0.248276605525031,1,1,FALSE,FALSE,TRUE,TRUE
"24","1e2270e7a0c8c2e951edc6813b58451a",0.129663350371741,-0.00266590615014711,0.315807185929129,0.46924697713948,0.410577580716733,-0.00568124309803426,0.685541355297469,0.995520673049162,1,1,FALSE,FALSE,TRUE,TRUE
"25","820d3c5095323f85949bc959fd15d1b7",0.00349875111525921,0.106633707476399,0.22821560981752,0.420468393366328,0.01533090185223,0.25360695157768,0.987928031717772,0.802523229702352,1,1,FALSE,FALSE,TRUE,TRUE
"26","92fb114641e27921122496428e2ef0dd",-0.802320902925811,1.31740953566304,0.0462562733381434,0.283960998418609,-17.3451262936958,4.63940309760758,0.00330739696966222,0.0434537824366423,0.17859943636176,1,FALSE,FALSE,TRUE,TRUE
"27","5431c93e93b57f0b74748eb702ea1e72",0.21146082417979,-0.112883414120967,0.354577677225805,0.516259117809174,0.59637376451402,-0.218656504508832,0.55650944919981,0.828766353802995,1,1,FALSE,FALSE,TRUE,TRUE
"28","7c821085a5548386a8d91fe359fa3ff3",0.303799219546049,-0.297560204853485,0.217403147414464,0.345967917804334,1.39740028219038,-0.860080341385218,0.17507898301086,0.398255217467281,1,1,FALSE,FALSE,TRUE,TRUE
"29","3a8a7409bdc33da14a01ec3e3313b9a7",-0.0899302020199664,NA,0.0462562733381434,NA,-1.94417309329174,NA,0.191317240739614,1,1,1,FALSE,FALSE,TRUE,TRUE
"30","564e9f4d70915c0026898422d57b1431",0.480834195272892,NA,0.221036307407113,NA,2.17536295694297,NA,0.117860838676364,1,1,1,FALSE,FALSE,FALSE,FALSE
"31","386a607b118090dd71bfc8b4b4081447",-0.0142512097972335,0.33854065383308,0.227421021889985,0.323161048861486,-0.0626644347949837,1.04759114697077,0.950552696594796,0.305263085226794,1,1,FALSE,FALSE,TRUE,TRUE
"32","afce1dc2c06acb90ad5d3da0fffbcd02",0.0616825780615054,0.110530525044385,0.131059600378018,0.392235766147633,0.470645247533132,0.281796140443712,0.647088641857347,0.783330733925643,1,1,FALSE,FALSE,FALSE,FALSE
