"","taxon","lfc_(Intercept)","lfc_CASE_CONTROL","se_(Intercept)","se_CASE_CONTROL","W_(Intercept)","W_CASE_CONTROL","p_(Intercept)","p_CASE_CONTROL","q_(Intercept)","q_CASE_CONTROL","diff_(Intercept)","diff_CASE_CONTROL","passed_ss_(Intercept)","passed_ss_CASE_CONTROL"
"1","7e464b9b7f9ca86103a675a09263efec",-0.0441613228450901,0.0211255383420576,0.134808666908795,0.200811428339272,-0.327585190609204,0.105200876846341,0.743961606361188,0.916442982132211,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",-0.0530604740861684,0.0038988571948591,0.1033838457758,0.168771764157752,-0.513237572930266,0.0231013594857894,0.615788267525384,0.981895459347722,1,1,FALSE,FALSE,TRUE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",-0.393345921753156,0.439711180421452,0.0916585721197265,0.153551815834942,-4.2914253697882,2.86360130637668,0.000745816609038443,0.0125096915508523,0.0410199134971144,0.675523343746022,TRUE,FALSE,FALSE,FALSE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.0482396263728969,-0.0337913740102155,0.162030523405963,0.252126289533347,-0.297719376317966,-0.134025587227571,0.766912705181942,0.893816454142814,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",-0.0505411123064917,0.0770133619748653,0.299712692552152,0.40968818908334,-0.168631871663884,0.187980430061163,0.866444725153867,0.851292936239786,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.196974033497238,-0.131719489747795,0.106477823255195,0.172833038110294,-1.84990665168983,-0.762119853865772,0.0799433734613632,0.455345883282804,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.13284234380293,0.20090195899129,0.188000726062819,0.271610108450817,-0.70660548278171,0.739670405262803,0.48209218014805,0.461904938341045,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.0578170033951429,-0.278178472928039,0.0987501541059362,0.156498372877947,0.585487728283629,-1.77751671031743,0.570036280361103,0.103105976794617,1,1,FALSE,FALSE,TRUE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",-0.17067921703224,0.272871119261901,0.176804068689694,0.244251415585734,-0.965357971098487,1.11717313329601,0.336869160666102,0.266798171053773,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.0924412460312744,-0.304345534870113,0.130801172340477,0.209783273756025,0.706731020656671,-1.45076168095299,0.482717153955664,0.152525936735859,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.484380592103663,-0.815230455892552,0.110187492567574,0.200797085914198,4.39596709950186,-4.05997154879481,0.000209831688288216,0.000484660038292402,0.0121702379207165,0.0271409621443745,TRUE,TRUE,FALSE,FALSE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.0821383272475662,-0.0396756389614848,0.10776598847909,0.173223399085604,-0.762191563468132,-0.229043184528886,0.449836305269535,0.819850653270967,1,1,FALSE,FALSE,TRUE,TRUE
"13","494975433cf1f940b003816db0232f8b",0.798061723266114,-1.12491536488565,0.158779212053049,0.197226192858483,5.02623556917185,-5.70368138522461,0.000713010276147675,0.000292939706151891,0.0399285754642698,0.0169905029568097,TRUE,TRUE,FALSE,FALSE
"14","b67b924653e2ba692fd3ea7c8f75c2ee",0.0417337452931563,-0.450155158377039,0.0834660663234178,0.145611802752359,0.500008531987654,-3.09147438509923,0.630530330233985,0.0148563340748071,1,0.787385705964775,FALSE,FALSE,TRUE,TRUE
"15","632a77028290d1ecbd9bfe2958610b8c",0.121887635648067,-0.245096242264089,0.135858398794152,0.22209407457589,0.897166731905528,-1.10356947942949,0.371828685800372,0.272482400822864,1,1,FALSE,FALSE,TRUE,TRUE
"16","5b239eddc0c4c102c7f721bae475cf22",0.186080174347516,-0.481075931989177,0.191343980182567,0.280196140934331,0.97249035046711,-1.71692561640928,0.333472220791927,0.0895105717016608,1,1,FALSE,FALSE,TRUE,TRUE
"17","51c79d7c5c2260b32f6ad5b82272898e",-0.440599372952016,0.474902943968779,0.0998626098140635,0.149617240553448,-4.41205546072127,3.1741191203104,0.000242577786599278,0.00456962377960998,0.0138269338361589,0.251329307878549,TRUE,FALSE,FALSE,TRUE
"18","20f887a0f58476d52027e0798805c1d2",-0.106648995599896,0.0871401092822204,0.13892110758934,0.210195756506443,-0.76769468261913,0.414566453341076,0.446769005198461,0.680473613632907,1,1,FALSE,FALSE,TRUE,TRUE
"19","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.0871755766082414,0.102385512886481,0.131417720734462,0.189196299069588,-0.663347196413378,0.541160230881806,0.510155177429053,0.590800253054541,1,1,FALSE,FALSE,TRUE,TRUE
"20","969732ae717bf5a9282f4781499aadb4",0.0515423315245,-0.167976300640589,0.185786928403606,0.320122760541851,0.277427114853466,-0.524724641122882,0.782088413660538,0.601064756897033,1,1,FALSE,FALSE,TRUE,TRUE
"21","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.00788908871147921,0.00602286034353228,0.175461904310375,0.285162347652723,-0.0449618322705774,0.0211208120325446,0.964231125173226,0.983193120205279,1,1,FALSE,FALSE,TRUE,TRUE
"22","26de4690cd2c89c490c37a8d1418d67a",-0.0948733819371239,-0.0279668537331941,0.128440266502874,0.20687300974449,-0.738657622880291,-0.135188508968551,0.462516039725291,0.892840063000284,1,1,FALSE,FALSE,TRUE,TRUE
"23","c5bd025300b4ef0c652dd11cef56ac29",-0.0160806202647502,-0.0269932796397364,0.124557042460069,0.216507235077775,-0.129102457373339,-0.124676108999497,0.897708383108196,0.901196746855268,1,1,FALSE,FALSE,TRUE,TRUE
