"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","CASE_CONTROL.Est","CASE_CONTROL.SE","CASE_CONTROL.t.val","CASE_CONTROL.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","CASE_CONTROL.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","CASE_CONTROL.rab.all","CASE_CONTROL.rab.win.0","CASE_CONTROL.rab.win.1","CASE_CONTROL.diff.btw","CASE_CONTROL.diff.win","CASE_CONTROL.effect","CASE_CONTROL.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-69.9526311233406,123.466402337824,-0.563781167292286,0.568910208770745,0.476838269018111,1.29294595319455,0.369503721586126,0.636704394898813,0.00109013170516841,0.0884574377206127,0.00459990074858306,0.690597341478255,0.114967391237,0.798095974900184,0.154421704192913,0.623056107761017,1.98957677651167,2.30151909520334,0.864500829323262,0.442940536278482,-0.700358811409879,0.807483417492748,-0.866013399115151,0.442270432574907,0.104110555070381,0.225413106479415,0.461696844890281,0.61185954254098,-12.3386465989544,22.5894435772542,-0.548436312104133,0.5696853341558,0.398442086399623,0.691602504401027,0.573830409469524,0.562562795874201,-1.3129419602833,1.21721408814218,-1.0821072246255,0.337494655622537,0.891213990308155,0.660933296141288,1.36130566303117,0.223407195392379,-0.209216947752951,0.489146029852135,-0.432653936748446,0.639344600972035,0.138857423816606,0.725633849273837,0.191937094113433,0.694804508003867,0.035781117921003,0.286752626878952,0.119876336304572,0.689108317266817,0.0413611488870419,0.455086611371676,0.0916764385065102,0.722430871572111,-1.04797805007114,0.977599578937003,-1.07860788171032,0.355209830997347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984885276503044,-3.66733208806973,-4.17130216459705,-2.96265850505046,1.1723982380326,7.27566610329695,0.157399138080132,0.432705559312579
"7d669e880492b330a9c9c649f65c2ba6",121.191444179865,94.2273400314378,1.2922684912692,0.265996297265857,1.14610182444656,0.986753122040324,1.17901013551089,0.296230907889921,0.0487553819636729,0.0675091272166796,0.738828128083332,0.475522172049515,-1.03005206930913,0.609092509222675,-1.71234450379389,0.170027828430053,-2.16145248718205,1.75647802370715,-1.23917757172119,0.279788686933641,0.5521076435666,0.616256836751835,0.900569542420986,0.411657604176695,0.112333169282544,0.17203123302858,0.660352146363243,0.516498271321749,-15.5690996411927,17.2398574897394,-0.914426899496781,0.416311174675741,-0.700619392486262,0.527818605829948,-1.33444264707827,0.249005702102285,0.50258017061581,0.928955923252755,0.555133733284448,0.564449800147673,0.283415240827903,0.504412417097905,0.566833059861631,0.558554413776818,0.306108462539583,0.373307461845311,0.835157414946236,0.437924429526042,0.388926431435423,0.553790716819976,0.708092435496386,0.502463237949359,0.179969788656245,0.218844452954094,0.83732551983768,0.455678727011773,0.420994959460581,0.347313925582304,1.23204857308361,0.32683964224366,0.453197000214839,0.746086434810351,0.617885841468766,0.536966694148384,0.968245162035904,1,0.998283226921513,0.922936632590193,0.978932723799647,0.999317397870477,1,0.999990941025411,0.970308539164242,0.995285703986155,1,1,1,0.99627061886746,0.954134753683278,1,-2.04506163907026,-2.41844843330884,-1.55864054945182,0.758344428827606,5.67150521124795,0.120578399699371,0.432705559312579
"494975433cf1f940b003816db0232f8b",-196.98506575916,108.177823402428,-1.8488959169247,0.138196042019408,-0.422293318348123,1.13284323787829,-0.380498824697944,0.571744477400359,0.0481832736910158,0.0775039435440021,0.625460236458373,0.509518973021897,-0.0748874565598939,0.699269467613635,-0.118685268724705,0.588172339762455,3.35959512009379,2.01652693788706,1.6939497604504,0.174644952461653,-1.1310139336476,0.707494483389184,-1.62688741821948,0.195289041920271,0.0319175940997676,0.19750068653173,0.172664003975135,0.604079794334685,2.42597482403777,19.7922413854178,0.115920152003956,0.622210189132128,1.06129347724045,0.605962854421423,1.77970824635318,0.154200262284521,-0.900415049595481,1.06648908672099,-0.853483830218583,0.440410778868252,-0.208015227630305,0.579091348228697,-0.365648741744465,0.600985333545724,0.240610185015685,0.428576129484684,0.566143100659862,0.550919449730659,-0.578539449005239,0.635780171084825,-0.93453536110042,0.407865758493169,0.040431844180563,0.251244666106147,0.166226324325733,0.627992867285298,-0.0787020602660285,0.39873421550806,-0.201494361635946,0.618090390628436,-0.223114814369599,0.85654552660548,-0.276218892512961,0.566595875250729,0.903479362690363,1,0.998390647316178,0.999450967350659,0.932660452434379,0.935824950898308,1,1,0.914571211287656,0.998308911846184,0.99623792148963,1,0.99603992063247,1,1,1,-4.77297502955748,-4.7745181742232,-4.77101540551372,0.0624977331969649,5.42612545624258,0.0101445874455772,0.496323529476472
"b67b924653e2ba692fd3ea7c8f75c2ee",-24.2160580706455,81.3264447147201,-0.319316789148741,0.517722003523656,0.586775448283988,0.851654341509754,0.702009239863522,0.41713140727082,-0.0133476244845633,0.0582662876877829,-0.235569923119956,0.514064433938341,-0.0543664452977041,0.525700165800299,-0.094868774783628,0.552232463091226,0.172564563496928,1.5159943264872,0.127903441145993,0.532601895452692,0.0492207759195942,0.531883607745322,0.0914863631004374,0.527814749742293,0.0698297606286408,0.148478016650328,0.450733103647853,0.490211507372969,-6.27252039428039,14.8795064846484,-0.405407878540184,0.494701146600845,0.148166926451666,0.45555367106944,0.347142492811151,0.517219228506007,-0.332525632573082,0.801770298404063,-0.43127385894316,0.486012780419619,0.239705827533084,0.435352080816932,0.542077823491088,0.489680628464711,0.133040962871477,0.322197025271285,0.425285868664225,0.518449863253622,-0.217668950442497,0.477969876895163,-0.45093478003226,0.508349415442694,-0.253131809563195,0.188881924273318,-1.38475726243254,0.292284620368218,0.0321597611024923,0.299762327559048,0.114825193469201,0.518540070179553,-0.574498439561919,0.643937918365972,-0.902107843694338,0.416441454086442,0.998814238209564,0.989505542477105,1,1,1,1,0.992097148790142,0.991504594745767,1,0.996502750836471,0.995625365191955,0.9877723897335,0.991505006554937,0.910710254847175,0.988168962601653,0.968673816486975,-4.82119685098815,-5.03757048925195,-4.57249332152534,0.581903791396777,4.42370500142569,0.121225821029364,0.443014706898466
"632a77028290d1ecbd9bfe2958610b8c",7.51137527563117,31.2487581993387,0.240113400323461,0.796592374860523,-0.0997581975099052,0.327238460756644,-0.304631393933931,0.762746018835771,0.0191355111252406,0.022388156048325,0.856176338328783,0.408367726831498,0.326297844017685,0.201994288869637,1.6169779825689,0.122164281719591,-0.329290604226744,0.582503517842744,-0.56527644265948,0.581877172671806,0.1254162220647,0.204370205865118,0.613569464970741,0.550253164210243,-0.122209042569238,0.0570509833117502,-2.14400593702803,0.0412060316253878,12.4370180706237,5.7172805462638,2.17723125680424,0.0379131723679783,-0.0442695927522549,0.175041298854336,-0.252766837710128,0.78969598595297,-0.0502904590055056,0.308071086522061,-0.16412295190476,0.832539127238061,-0.0838061748143299,0.167279068361449,-0.502450001151765,0.624669921969576,-0.0861917116495104,0.123800529711663,-0.69691902617941,0.499520966741937,0.121011527017847,0.183654470105727,0.660149316265057,0.520407951655074,0.0989848250348265,0.0725757236843085,1.36622570874792,0.189749101660529,0.0790709152254757,0.115180253163928,0.686853757923497,0.502982446123504,-0.402289336967016,0.247425795840324,-1.62698198908625,0.118011738033197,1,1,1,1,1,1,0.979385957427994,0.975230299147781,1,1,1,1,1,1,1,1,8.55626387457537,8.54219784445945,8.57555704456879,0.00408520417725011,2.09945221739265,0.0021305928915675,0.498621323553676
"5b239eddc0c4c102c7f721bae475cf22",-108.132875113628,92.5936879200621,-1.17651651913376,0.252803041100883,-0.652848299639811,0.969645440546929,-0.682189819935126,0.517063904375176,-0.0604885302339303,0.0663386980378674,-0.91320551429846,0.385461990709564,0.360432986716473,0.598532460903549,0.60853100831313,0.553218845313031,1.72242084827885,1.72602535433267,1.00577886614178,0.328230118839254,-0.397752536504249,0.605572577998765,-0.661673091146744,0.518780776237613,-0.222816899230193,0.169048667809547,-1.32763212793876,0.207591423122723,26.5401198781526,16.9409640944835,1.57652026379575,0.149154994741779,0.648116071704986,0.51866763139355,1.25918447520854,0.223509100099127,-1.57365897851665,0.912850291862859,-1.72978218387348,0.108362530393809,-0.569293183638346,0.49566724388256,-1.15403996192167,0.274969857457939,0.0643423581457986,0.366835300760933,0.180817419349036,0.719355340727542,0.469042310678502,0.544189454877408,0.856110495597563,0.413789290403676,-0.221874249858471,0.215050270686908,-1.04146122331029,0.329840420474412,-0.249012717999672,0.341292423461492,-0.730615719790255,0.48775450721461,-0.348188815171726,0.733151275236813,-0.481238161070992,0.639279120460207,1,1,1,1,1,1,1,0.995720881695053,1,0.997645499587708,1,1,1,1,1,1,4.38574560443394,4.54506375486463,4.21547783098519,-0.440409465031839,3.84687878051644,-0.080865996028135,0.432246211594883
"51c79d7c5c2260b32f6ad5b82272898e",-39.9154702701609,86.2314286074861,-0.476634331873812,0.526438766640248,-0.889334671920313,0.903019562772814,-1.00005532018173,0.380113769351323,-0.0689862044757833,0.061780460766446,-1.12659800154206,0.343527963187761,0.0129201252981044,0.557406345195206,0.015972264876664,0.552240710500753,0.531047393886049,1.60742741174045,0.342569257365683,0.544110504415904,-0.154244856229674,0.563962724666867,-0.281648269154571,0.553387653847835,0.0636156648840144,0.157433065437403,0.407696827566638,0.575605997639244,-2.99097609801985,15.776923553543,-0.198602151603014,0.600067845729364,0.290609593538773,0.483029154926188,0.618926001706413,0.498780613170606,-0.730623938942335,0.850126898931299,-0.88916095912893,0.407376607212339,0.460690005295945,0.461609160559934,1.02462932264159,0.353294764959435,-0.301086031065822,0.341629464803057,-0.92009527523893,0.418244113770655,-0.190095864290823,0.506797333396206,-0.391954987077526,0.560368683927203,-0.248784684963327,0.200273825142035,-1.2679864766125,0.308234930864025,0.176376904158821,0.317841679158553,0.556872815306153,0.51163789695024,-0.250842694686548,0.682775287054666,-0.38318124524152,0.564811549101325,0.99557120032723,0.996619839660032,0.975819039221365,0.993256772644627,1,0.999966151433692,1,0.997386894782611,0.986807402345831,0.990862541846742,0.999773566760354,0.984434648602977,0.993823869092594,0.942064296169675,0.991406487753549,0.992586757030895,-3.85514713098053,-3.31111685059111,-4.31065106791143,-0.93026802148675,4.77581996159574,-0.174546853326131,0.415900736817317
"20f887a0f58476d52027e0798805c1d2",-17.4916982479616,104.470000564852,-0.169294013147655,0.6387744671884,-0.166043565241188,1.09401474330623,-0.139677873894979,0.651481966610271,0.0401613271291953,0.074847475861105,0.537125844786355,0.555972531517809,0.575128077149558,0.675301826001984,0.848984661086784,0.406396403211055,0.22937371728823,1.947409956257,0.119240520161422,0.649019524711445,-0.0558338991220822,0.683244927237447,-0.082926200240125,0.653967014423395,-0.161896844336819,0.190731299489847,-0.850808981567594,0.438311940443905,2.15854130541575,19.1138571999394,0.108536306678701,0.681221746031118,0.0271307986367106,0.585193321076417,0.047428650344997,0.651411653782187,-0.0289500627644201,1.02993489781797,-0.0285482794642526,0.58548205826469,-0.406078303039645,0.559242842698892,-0.731656096880639,0.480675451195528,-0.754155602480535,0.413886571952804,-1.84476683877898,0.14170405438529,0.649686774877462,0.613988641509885,1.06688488421487,0.352696599871143,0.294613098068271,0.242633190283212,1.2254208271709,0.297984619437979,0.239243277750696,0.385067497285379,0.640770673379314,0.512670200235873,0.634828744572044,0.827187207450201,0.779283019879835,0.45951382941126,1,1,0.999746792506184,1,1,1,1,1,1,1,1,0.89374886238208,1,0.991421083592641,0.996165329887419,1,-2.99938023992788,-3.05841209728485,-2.94271802978582,0.0838781464114824,6.09435397529328,0.0129003021644709,0.494944853030154
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-26.1479519987054,107.56191257683,-0.244938657304392,0.653121632885719,0.252422757005642,1.12639339083969,0.228889979655609,0.662916199107972,-0.0837988767624896,0.0770626745634114,-1.10490943551671,0.322355927779763,-0.178321913230811,0.695288174391351,-0.274096783273192,0.652209172598849,0.584992355421705,2.0050458345325,0.295047153395041,0.643940920826844,-0.0791615130869391,0.703466361010077,-0.112625655570572,0.694992065189226,0.228905931515552,0.196376215664485,1.16797115321656,0.311483440747971,-28.893253965493,19.679554188091,-1.48098294992102,0.200477798556233,0.303623331696053,0.602512802736059,0.509501646358094,0.567462318140563,0.237296465852274,1.06041702728003,0.226625133983883,0.63318969800488,0.396103289464777,0.575794289560235,0.691983855101982,0.503726015943717,-0.24595355055471,0.426136029754071,-0.592191231208901,0.565818154588161,-1.03029952917084,0.632160354400077,-1.64986122083313,0.164758953532053,-0.448482403329389,0.249814203698404,-1.81206450248657,0.111376779252026,-0.297186207960276,0.396464020821722,-0.75741592531309,0.486016768149065,0.522386655493271,0.851668781577144,0.614116006140793,0.548981606451494,1,1,0.996477366225233,1,1,1,0.978063340281424,0.977403590787313,1,1,1,0.99813247589954,0.947328733023621,0.936655154606206,1,1,-1.6125380801694,-1.53963278368524,-1.74937989062901,0.00813211735402586,6.2469610616509,0.00208537156125751,0.498621323553676
"969732ae717bf5a9282f4781499aadb4",102.765700117497,75.5250998761664,1.36244209519877,0.204650072608146,-0.70298199470896,0.790902386402398,-0.879777234417547,0.400249100812586,-0.0928563653728354,0.0541099172903687,-1.71865709676389,0.101112432148163,0.698939501272468,0.488199842821833,1.43796963839547,0.161121182993332,-1.41417204031865,1.40785230832701,-1.00552259650996,0.339365989535033,0.764109381565242,0.493942194797436,1.54917578107117,0.142751682087272,-0.0526135857681653,0.137886478085539,-0.378052703284944,0.709360383240016,-0.406862787195098,13.8180909949175,-0.0378124496433841,0.837997697887592,-0.469581656708607,0.423057181795705,-1.10982724799123,0.297910916115293,0.7254582918494,0.744576774222989,0.983679848019903,0.338553756863392,-0.293045206673326,0.404296652833324,-0.72170323489022,0.493303516069801,0.414880825546643,0.299213405907231,1.39171553518619,0.186030123994558,0.618390417983695,0.443874348828779,1.39222529582115,0.172891222029833,-0.501622435820313,0.175408211260006,-2.86772005546408,0.0065535433580673,-0.259702584866457,0.278379066088837,-0.938712590217884,0.366324403058149,0.613589495821023,0.598003217394279,1.03498237350079,0.321725156720958,1,1,1,1,1,1,1,1,1,1,1,1,1,0.376107994387658,1,1,5.3948277788111,5.4810542880615,5.22121831048956,-0.23311950824203,3.60556383327755,-0.0470160015798337,0.472886029890365
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",48.8660568080795,54.2923482086671,0.866119657862817,0.416757899200062,0.67393416264376,0.568552015581981,1.17552591959488,0.253841630019957,-0.039607856338638,0.0388977237486309,-1.0068836259186,0.327298684518591,0.281234332542684,0.350949762467827,0.807221025212337,0.429714062876426,-0.684194268329212,1.0120556990377,-0.641770413309036,0.54651364810027,0.34607587428104,0.355077738114431,0.939577643844382,0.379527341807025,0.0154390590002538,0.0991217581143415,0.182165701642265,0.797827892430478,-5.62704006640358,9.93334148654145,-0.583495390591309,0.570065595945051,-0.19784259308858,0.304120985790025,-0.614185250842066,0.564093263610184,0.249827442377445,0.535250156047229,0.458579572733141,0.650858091003796,0.119698933389783,0.290634698811597,0.410204498505509,0.684053981119183,0.0841995978790525,0.215094034285986,0.391208822373368,0.700718579687482,0.288356943985257,0.319085717821241,0.906473919757439,0.373861083347392,-0.244856833710242,0.126094817484551,-1.94924176015392,0.0605144915825798,-0.150823775650117,0.200116957341068,-0.743916547019226,0.46635663647024,0.147076097933244,0.429883561384328,0.325382605541811,0.744184776170069,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998349742980154,1,1,4.28751451696906,4.11384705563031,4.66973228088705,0.52794347435702,2.64188484417131,0.160843269733772,0.420762518654693
"26de4690cd2c89c490c37a8d1418d67a",127.153907831699,106.442717837284,1.20434492919541,0.266569393510964,0.56525403774838,1.11467313106105,0.512429105525463,0.595018650808003,-0.0642664160103761,0.0762608280926624,-0.848529528353716,0.423190616776835,0.503208151339619,0.688053616650554,0.730549698465167,0.483437843686137,-2.77889139346626,1.98418308956266,-1.41199780877453,0.192721867045813,0.938303821866582,0.696146708246112,1.35948864297325,0.209145009781553,0.0938645092853917,0.194332897334804,0.483968152649389,0.621763535595744,-2.54058503704588,19.4747860411115,-0.13118624766742,0.794488273076099,-0.724982866350724,0.596243583984022,-1.22528245815702,0.257688140747599,0.63941434490691,1.0493832595622,0.609217064578061,0.549351721162708,0.056925076086562,0.569803080176743,0.087970903185571,0.750672192240908,-0.203917411981847,0.421702032706172,-0.478987804775928,0.624044441908915,0.612933410157587,0.625582649278954,0.989478415448209,0.35338964679009,-0.113140548882756,0.247214856625215,-0.462029715191233,0.650103184751417,-0.227885596714721,0.392338764623752,-0.598970784720802,0.559566237215728,0.41103529567748,0.842807064661351,0.497406830913159,0.603442783681541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.14593476319806,1.8068123014856,2.28220907375869,0.360850987809732,6.00333520863167,0.0574753934597117,0.458180147800018
"c5bd025300b4ef0c652dd11cef56ac29",24.1501674500921,109.342173413198,0.222121974276667,0.650359108100784,0.883834708502165,1.14503636577399,0.777805457172256,0.468560572228187,-0.0686085180712366,0.0783381414845951,-0.884010964507304,0.402211699439218,0.571904703946116,0.70679591237411,0.817439096301972,0.437810916041128,0.150242816585326,2.03823141564413,0.072521276044083,0.669650483332006,0.0946798301316114,0.715109456434899,0.135228898318209,0.669359044072817,-0.134967236008007,0.199626445021385,-0.678833883918509,0.51362006685964,0.642855605672208,20.0052711520137,0.031301989452088,0.747514980852027,-0.0986244698650834,0.612485012419064,-0.161716718081874,0.663506104445643,0.616321370966435,1.07796802519981,0.577991066825533,0.55640970677086,0.142515426435074,0.585324280232129,0.249506965837375,0.685053940278477,0.0469475752409082,0.433189021529338,0.115522998542821,0.738634854129299,-0.0852527149294813,0.642623261708823,-0.13676771921646,0.720256691906713,-0.10085902429235,0.253948886994362,-0.402334999883644,0.656698582866445,0.170556673213747,0.403025910178177,0.426761050094941,0.63720763813598,-0.00637989682289612,0.865764780254332,-0.00863626384971773,0.683421540750944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.571113637451933,-1.50113202553315,-0.300319499182416,0.737720130760178,6.00071550133722,0.115870198305969,0.440055122796551
"95251fbafeb9956f566a3da93d145d63",40.6770153619318,52.7155148830629,0.776399438648064,0.449528144069017,0.929653918287413,0.552039343076761,1.72170474801954,0.107530414495774,0.0175776377695292,0.0377680023584038,0.456441004304881,0.65505134330082,-0.0809901250035021,0.340756994990811,-0.239370059147056,0.79729432707427,-0.461042238018028,0.982662180314274,-0.47293626535705,0.643689955997435,0.0933996139446295,0.344765080270142,0.269368770103175,0.77692734632836,0.0363320455969282,0.0962429271806259,0.405520838165034,0.673135090119723,-6.100464663231,9.64484367041485,-0.654517743755777,0.525447340962524,-0.253781828652441,0.295288284290981,-0.86148624914719,0.40100416726584,1.19674679076874,0.519704682118817,2.33389475939114,0.0348982155039076,0.033017526653509,0.282193684676388,0.125546068171116,0.866926872666655,0.301283636003077,0.208846976411509,1.45312478633274,0.160399325286011,-0.112410449621066,0.309818389916191,-0.389359085208354,0.69489714617774,0.175229624466717,0.122432597725122,1.43149643354123,0.16486243896549,0.177884867612858,0.194304884410622,0.928454584571763,0.3744335800032,0.137558141277342,0.417398289553481,0.323391785451228,0.729140103916233,1,1,1,1,1,1,1,1,1,0.871322076772933,1,1,1,1,1,1,3.27455604719391,3.12886916716287,3.48102189272353,0.644433630532659,2.53966983509187,0.210246569233482,0.401010566809276
"cb3f42ad378ddeda014d895db355586b",-5.20662244143912,49.8149812059416,-0.0877643704000786,0.869578738743297,0.189579578122331,0.52166481843744,0.359478984439876,0.723693257527333,0.0133512297519893,0.0356899165614396,0.363968700884885,0.718160267575414,-0.234735268330101,0.322007730341153,-0.75564117305075,0.468492737561471,0.0233671891005268,0.928593757506347,0.00736907123754719,0.878836288452882,0.0182813455538113,0.325795281184669,0.0721505119223661,0.875696714572463,-0.188733212874527,0.0909474112003423,-2.06680097567041,0.0471340031221583,17.2240421471805,9.11416130984861,1.89001092098056,0.0675060804499141,0.00347114222556473,0.279040816824424,-0.00156773397273377,0.888965484480507,0.0162775609712641,0.491109287840925,0.0466184398025722,0.885405488701147,0.0504589297985837,0.26666671339117,0.194335714096304,0.840117290904766,-0.0503217209363685,0.197355716394599,-0.273239501836664,0.772745674021665,0.169709226215737,0.292771441295147,0.564089237311105,0.58202311086355,0.126744911501384,0.115696063449265,1.0825398401359,0.294066040006486,0.210537222235005,0.183613765067249,1.14281358826451,0.263647683041601,-0.383337226914072,0.394432037619713,-0.969676042918902,0.343300084714025,1,1,1,1,1,1,0.999937449491829,1,1,1,1,1,1,1,1,1,4.61126213207276,4.67193903315443,4.54663986387042,-0.0877242161111331,2.15911262360471,-0.0314231205035728,0.482996323829015
"1e2270e7a0c8c2e951edc6813b58451a",101.538894768732,68.6807169831006,1.46847142944813,0.157539458287801,0.234739169384801,0.719227687892192,0.319771571196978,0.733209427951058,0.0278670186784911,0.0492062628383437,0.550477094850101,0.59656217993579,-0.234318509036197,0.443957244558661,-0.54539046792086,0.59763538168361,-2.00072227534181,1.2802671707916,-1.55765459092814,0.132798746046292,0.648099428578792,0.449179201914565,1.43950100614916,0.163815473741264,-0.179717943816486,0.125390660756716,-1.43803936887606,0.16457332930156,17.8031824848683,12.5658410041792,1.43814992780366,0.169407944029275,-0.636806757649467,0.384718068803881,-1.64435951945035,0.114142745118634,1.02715189134601,0.677100285685778,1.51975994401465,0.148274591097223,-0.137076703969694,0.367657693084667,-0.389150805566615,0.699613088332003,0.127147882842478,0.272097505099086,0.476389252752164,0.638877649823443,0.407973140138157,0.403648701927607,1.01584234154377,0.322386139328166,0.176752494998956,0.159512026251053,1.09025732425297,0.297382405534775,0.09313823833301,0.253151255455681,0.37169284296405,0.695573521275986,-0.0592203164748254,0.543809803577646,-0.118483049110806,0.811545803352164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.94272538263439,3.10153935910952,2.68819524268947,-0.262992840651561,2.96961203440828,-0.0705794851594527,0.459347726948315
"820d3c5095323f85949bc959fd15d1b7",180.207316702892,93.6499571334024,1.94126692481294,0.0812516045587278,-0.532851660151412,0.980706741265285,-0.53424660134993,0.582026271646098,0.0545394926119521,0.0670954615491228,0.821997907899898,0.448918991609925,-0.682135947610361,0.605360263379491,-1.13200924041857,0.30732411538458,-3.27101661283216,1.74571511379878,-1.89110934222267,0.0884740160628166,0.92089013985392,0.612480691121286,1.5182739035926,0.16537641297161,0.225269595771668,0.17097710275338,1.31864623112057,0.238877691143262,-25.4001668822148,17.13421937159,-1.48608123137352,0.18865042318616,-1.01794493181429,0.524584370032042,-1.95811680357056,0.0811621977034813,0.701745353462904,0.923263697801672,0.772606819136349,0.47880057661282,-0.184641596467513,0.501321603931664,-0.377684551368611,0.666235133327029,0.247868470022478,0.371020001071118,0.680900605502046,0.506724375967353,-0.439185806049407,0.550397335569099,-0.79389846680588,0.473378748819888,0.154039300014615,0.217503472253339,0.716065351762981,0.505429691393495,-0.174989563152879,0.345185741545549,-0.511675522343673,0.606938042163171,0.163389033205735,0.741514751604904,0.224778090506684,0.753452248970873,0.955162000211725,1,1,0.995368898390256,0.965550019845022,0.996513130106705,0.995550110904912,0.993539571149234,0.949909905975734,1,1,1,1,1,1,1,-0.0289006477457008,0.488552051942383,-0.494352544573666,-0.658545892270696,5.05768983145882,-0.114243417984192,0.436839688772125
"92fb114641e27921122496428e2ef0dd",-93.5701325164758,93.8278506586476,-1.02849312105117,0.382681436368893,0.657729219373374,0.982569650601025,0.662365016703663,0.495974430724331,-0.0523507281783257,0.0672229132698526,-0.789435463020575,0.456312300484171,0.168935033019946,0.6065101803105,0.280486685381747,0.566710295066669,1.32272554200735,1.74903120090841,0.784274591272556,0.458385876938176,-0.284898669573123,0.613644133717773,-0.488156941302025,0.547572824816296,-0.0775203982761695,0.171301883676682,-0.452259267732295,0.536378591212865,13.2092663897932,17.1667668150661,0.77459458421147,0.443800520479065,0.510323850920422,0.525580848468659,1.0031381412005,0.387948396701516,0.509009118642702,0.925017490744673,0.566927982179208,0.527694940142768,-0.0106060069973509,0.50227389339484,-0.038324669402705,0.620968482849169,0.184987053919746,0.371724775082205,0.509462679880799,0.492735254015174,-0.267347196881254,0.551442847230899,-0.495633537949444,0.508938915876113,-0.253603994180672,0.217916632714022,-1.17996862678825,0.338578228506908,-0.167319755539535,0.345841441882288,-0.491150757350569,0.531415670756966,0.731610792550807,0.742923301883217,1.00515774743928,0.341478939355667,0.995943474459976,1,0.995864473708203,1,0.998913748606343,1,0.997238763759293,0.990085106307619,0.997543852246022,1,1,0.995256696015883,0.98662700976982,0.977863409566553,0.992498945672642,0.995482809928015,-4.57634691095143,-4.72489088314622,-4.42989677343796,0.418840934368706,5.34710847687157,0.0688187260231058,0.467615985872691
