"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"39","de4edf45ab75f6490e1ada65b0e0306f",-0.00972377611295884,-0.713082150194068,0.0823869645041119,0.168195720250526,-0.118025663058305,-4.2395974709222,0.907516324187932,0.000624612187627424,1,0.0331044459442535,FALSE,TRUE,TRUE,FALSE
"40","e1a9800482df461df81429b3b8f859a1",-0.069100239666244,-0.105518256470114,0.139364470707234,0.221169193071536,-0.495823930701855,-0.47709292150822,0.622107809874873,0.635295024668201,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.229902463517498,0.293091610282653,0.153825710549456,0.278737260784364,-1.49456461274452,1.05149777772048,0.140183504508361,0.297177777154364,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.265742295424934,0.0308658098544814,0.135066222560454,0.212888252309625,-1.96749631689737,0.14498597043105,0.0587563385586766,0.885724936211989,1,1,FALSE,FALSE,FALSE,FALSE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.0999578252090654,-0.0857266245005405,0.12754679222683,0.216843418024709,-0.783695328309786,-0.395338836112479,0.436353803542119,0.694018656446792,1,1,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",0.0690078319968091,-0.302364008830761,0.138286477038522,0.250333328410064,0.499020826003007,-1.20784559831149,0.619352015763994,0.23123037008864,1,1,FALSE,FALSE,FALSE,FALSE
"45","95c08da59378a0eb674c2b7dab943428",-0.0111684141912305,-0.106386288806642,0.129065478201339,0.219532014605345,-0.0865329315543854,-0.484604894634133,0.931300868204066,0.629537185457241,1,1,FALSE,FALSE,TRUE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",-0.0616006819454554,-0.0127523642917979,0.142498042156982,0.220968558672466,-0.432291426696189,-0.0577112163305562,0.667029480532276,0.954164257307284,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",-0.160867714645982,0.0195314655207516,0.170373146249494,0.256408966743265,-0.944208158311568,0.076173098658862,0.350594505827211,0.939651876961069,1,1,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",-0.343055316671572,0.27625689404201,0.130392665210739,0.215724048257557,-2.63094029190315,1.28060314217811,0.0121301531398788,0.207896944318124,0.594377503854061,1,FALSE,FALSE,TRUE,FALSE
"49","f55e6f0203460ecfb665c9dbc579b714",-0.0437166846104793,-0.129838255966398,0.154094966420318,0.262888057619315,-0.283699627742773,-0.493891799963067,0.777686842028163,0.623314291701372,1,1,FALSE,FALSE,TRUE,TRUE
"50","b73c9d186b67a61bce0ba79c990aef39",0.0922131677735215,-0.436310068135166,0.14402543308902,0.228361531471868,0.640256139459245,-1.91061106186755,0.525568273010637,0.0630648887526068,1,1,FALSE,FALSE,FALSE,FALSE
"51","6960eba3db7d4d863d042ab497d7481a",-0.0044814867765566,-0.259062973205176,0.142465549649678,0.217779336434352,-0.0314566348677035,-1.18956636312127,0.975044483427402,0.240455629861723,1,1,FALSE,FALSE,TRUE,FALSE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.456898951174177,0.239920390881862,0.0504845164093712,0.160658783655286,-9.05027885122746,1.49335371165664,8.15748520961459e-06,0.169548328558703,0.000440504201319188,1,TRUE,FALSE,FALSE,TRUE
"53","6545176af2fa076f03140433793c0d00",0.0623260098297268,-0.107262258064634,0.146034601060296,0.255544195235221,0.426789331961081,-0.419740538288896,0.670806254432837,0.675924866937793,1,1,FALSE,FALSE,TRUE,TRUE
"54","ebc68f0a3a40711c1b0df994d93a6cac",-0.374150506240453,-0.102988674648492,0.0703403539416291,0.168314241628359,-5.31914449209249,-0.611883306202292,0.00110029145996632,0.559955752640867,0.0572151559182486,1,TRUE,FALSE,FALSE,TRUE
"55","719ab97ff4cf3c7b809b054134f4dc70",-0.0156391535224876,0.0229785704610903,0.223147267225462,0.354543541775505,-0.0700844501343869,0.0648117022411882,0.944315495755459,0.948498691819951,1,1,FALSE,FALSE,TRUE,FALSE
"56","3fae853851bfe19cdb50e15749f373b6",-0.0290308500573724,0.112969264310309,0.118264080293091,0.215770483336984,-0.245474788164132,0.523562178492586,0.806733560424489,0.602067487684759,1,1,FALSE,FALSE,TRUE,TRUE
