"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.111470943346366,0.310830042307698,0.165185126566519,0.307258560329965,0.674824335963911,1.01162370211557,0.506817972061859,0.322715478849426,1,1,FALSE,FALSE,TRUE,FALSE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.726572329526631,-0.728991928134469,0.0347796765138728,0.286042281873516,20.8907155659374,-2.54854605186243,0.000239905334781616,0.0840495065569107,0.0119952667390808,1,TRUE,FALSE,FALSE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",0.342529512340715,-0.491231270674096,9.41381202488812e-06,0.230048296359126,36385.8457588849,-2.1353397458212,1.74963576888093e-05,0.278823796240699,0.000909810599818086,1,TRUE,FALSE,FALSE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.0325760981480077,0.676090466421866,0.221485442244143,0.412911408940401,-0.147080087151277,1.63737414802082,0.884906174580607,0.121066307505424,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.167070181776581,0.187293989981255,0.467098306732558,0.623221037002605,0.357676701817373,0.300525782765694,0.723993932452604,0.766597743277937,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.433231629185154,0.412151232772232,0.0366310524871319,0.232695320779806,-11.8268954826603,1.77120550336395,0.0537004099653422,0.327205752348843,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",0.206635991690221,-0.0795226812594031,0.418350944725867,0.611929617244843,0.493929783822104,-0.12995396695693,0.628067716728436,0.8982226087496,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.788055009764894,-0.896079685343894,0.0634082437651228,0.265170001991622,12.4282737223256,-3.37926491916006,0.000240986294406458,0.0278043444900626,0.0119952667390808,1,TRUE,FALSE,FALSE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",-0.149261262665496,0.742248913362938,0.145826903855545,0.324335760324918,-1.02355092729222,2.28852012069023,0.31717129349381,0.032077107874216,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.53708644608866,-0.6979418368058,0.175640305562792,0.442005865014684,3.05787697401067,-1.57903297681947,0.00851563411973872,0.136650817707895,0.40023480362772,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.670373187851648,-0.665270230893378,0.0178176078079064,0.307865287511827,37.6241970908224,-2.16091341856078,2.49853918437891e-07,0.0830910466755539,1.34921115956461e-05,1,TRUE,FALSE,FALSE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.103025511709458,0.504174658129247,0.151239828930488,0.317861592898693,-0.681206216894161,1.58614525753646,0.509827536778685,0.141013443973623,1,1,FALSE,FALSE,TRUE,FALSE
"13","494975433cf1f940b003816db0232f8b",5.69525037515561,-6.58248264518867,9.41381202488812e-06,0.244211020345433,604988.750582503,-26.9540769940596,2.73215542432938e-12,0.00137358500952997,1.53000703762445e-10,0.0769207605336781,TRUE,TRUE,FALSE,FALSE
"14","632a77028290d1ecbd9bfe2958610b8c",0.256287521464201,0.090730693873897,0.175308665870255,0.41106722192428,1.46192157810315,0.220719845890826,0.156734292609296,0.827177504842954,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.472391086563092,-0.61577127512052,0.237866340997086,0.421278334137465,1.9859517936961,-1.46167325785045,0.0616593882351407,0.160173623689744,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.349922548187395,0.924689638188118,0.153312070317896,0.281166571314187,-2.28242008252724,3.28876094290324,0.0625915337417585,0.0166395216301428,1,0.865255124767426,FALSE,FALSE,TRUE,TRUE
"17","20f887a0f58476d52027e0798805c1d2",-0.385399391304715,0.984280378152333,0.0968615827960273,0.329466171199865,-3.97886737114647,2.98750058182828,0.00533159709797751,0.0202980535924742,0.25591666070292,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.100628170231036,0.397070251689862,0.194791379238802,0.328296891639207,0.516594577358949,1.20948526106131,0.616669981694356,0.254293401317222,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",-0.0601538298260413,0.733927387684672,0.34192979964437,0.611136039048528,-0.175924502306045,1.20092310187977,0.862038662343481,0.243151924291733,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.0457079529685947,0.673839639365872,0.237379223742628,0.535592370341003,-0.192552457826521,1.25812031066994,0.848999560207171,0.220971232752674,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.13694703547188,0.144996759829137,0.142450371874382,0.371930191306726,0.961366640675708,0.389849394370783,0.349105437487905,0.701222359845042,1,1,FALSE,FALSE,TRUE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0731548505983235,0.646182385633217,0.0776468939365547,0.300457234045752,-0.942147803852893,2.15066343030642,0.366348586553289,0.0545839222377619,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.168237893583787,0.912650907383665,0.33401476336456,0.4768988427004,-0.503684004530553,1.91372011350637,0.619273832423836,0.068181444079376,1,1,FALSE,FALSE,TRUE,FALSE
"24","cb3f42ad378ddeda014d895db355586b",0.274522149892947,0.0810156439189483,0.235955119584242,0.39092409966613,1.16345070357727,0.207241364725633,0.256575188109213,0.837645264312564,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.509390892199132,-0.454514007142238,0.327146166963682,0.443575800637574,1.55707431001532,-1.02465915969479,0.134396143983663,0.317183247233584,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",0.145547602829459,0.161980243573018,0.203038066598433,0.424722013544686,0.716848841539267,0.381379439744948,0.481755734357752,0.706943192919671,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",0.467925746907226,-0.595616611792603,0.0637109962765617,0.240142361072364,7.34450525425812,-2.48026466106545,0.08614997780651,0.243982705550392,1,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",0.536415111579701,-0.472285562686933,0.299310337273251,0.448642536759589,1.79217034889773,-1.05269902871473,0.0868707426989908,0.303904514666712,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.0259141946607355,0.551477347480827,0.214631672446147,0.397536921403722,0.120737980398664,1.38723554414401,0.904903714329644,0.178118712958688,1,1,FALSE,FALSE,TRUE,TRUE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",1.12673582165029,-1.87690792364361,9.41381202488238e-06,0.235046102701746,119689.645243832,-7.98527566323977,5.31892103996e-06,0.0793113225064865,0.00028190281511788,1,TRUE,FALSE,FALSE,TRUE
"31","564e9f4d70915c0026898422d57b1431",0.0401401154309287,0.0249626767639063,0.183416944565307,0.31284438359896,0.218846276858769,0.0797926319684431,0.833013716465953,0.938635445425103,1,1,FALSE,FALSE,TRUE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",-0.0430130877940413,0.689331912390379,0.186083056030897,0.360908490970174,-0.231149942995882,1.90999084154921,0.81915759162085,0.0681560476925116,1,1,FALSE,FALSE,TRUE,FALSE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.180605950833699,0.652901611386367,0.138839695083426,0.345641948810457,-1.30082359173417,1.88895362276876,0.229534875803549,0.0955797219193393,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.145404758925032,0.894115254652361,0.180280880434019,0.335668551558548,-0.806545644635057,2.66368490733159,0.427848789711337,0.01358975231407,1,0.720256872645711,FALSE,FALSE,TRUE,FALSE
"35","f2d099ef5556f02539ded15181a3d994",-0.247878592005307,1.09906292081291,0.300071855001658,0.507281554529966,-0.826064117222648,2.16657379121792,0.416904438995704,0.0404188495541724,1,1,FALSE,FALSE,TRUE,FALSE
"36","304a3df568087b761af6bca76a3816aa",-0.562605415274846,0.789272502395746,0.0433159941454031,0.275560046027402,-12.9883990053718,2.86424869560829,0.000202748772634629,0.0457330121092485,0.0103401874043661,1,TRUE,FALSE,FALSE,TRUE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.548134111022551,-0.267658734709164,0.258495841155172,0.448490997242624,2.12047555029526,-0.596798456055443,0.0510471757136164,0.559542614596059,1,1,FALSE,FALSE,TRUE,TRUE
"38","42604f7f8bfc866837a5370b4b667382",0.0227743523086619,0.41344195353344,0.144774610142733,0.32858833338978,0.157309021838903,1.25823686211952,0.877418309758679,0.230435784847407,1,1,FALSE,FALSE,TRUE,TRUE
"39","de4edf45ab75f6490e1ada65b0e0306f",0.0713707525967856,NA,9.4138120248685e-06,NA,7581.49327905054,NA,1.73976456110491e-08,1,9.56870508607699e-07,1,TRUE,FALSE,FALSE,FALSE
"40","e1a9800482df461df81429b3b8f859a1",0.0833642963490885,0.0964459412603147,0.151791186631315,0.346281030648157,0.549203798976627,0.278519274012182,0.59044892277214,0.78418122320388,1,1,FALSE,FALSE,TRUE,FALSE
"41","c38ee4acf990375c9b9df651cf77bf7c",0.368972149460343,-0.456018701267601,0.239657839198966,0.405623610317981,1.53957888752398,-1.12424101967367,0.143204936775089,0.277495295853054,1,1,FALSE,FALSE,FALSE,FALSE
"42","321b7763c5946d79f50284281735d5b0",-0.227987725805883,0.777570314029462,0.111278258830659,0.250857685679438,-2.04880745081418,3.09964716418173,0.0707501214541189,0.0127297017019949,1,0.687403891907723,FALSE,FALSE,TRUE,TRUE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.167053242462781,0.694171312870649,0.171726795471115,0.333678809638767,-0.972784951844517,2.0803577956363,0.344299444790433,0.0529312518606047,1,1,FALSE,FALSE,TRUE,TRUE
