"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",-0.0438493110925068,-0.055442571010016,0.174300356110795,0.269929027283784,-0.251573273118466,-0.205396846600449,0.802291850046072,0.83800690062425,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.860957353056189,-1.40732837047794,0.116990373889755,0.221034976724022,7.35921533054936,-6.36699399948402,4.28504641443163e-05,0.000130236616860476,0.0023567755279374,0.00729325054418665,TRUE,TRUE,FALSE,FALSE
"3","bc6f21affc11d8c4a5d6454f728e4add",0.0491429775289305,-0.331379710756883,0.0998173674309031,0.204534413839429,0.492328928259392,-1.62016603727642,0.635712451637813,0.143855780056173,1,1,FALSE,FALSE,TRUE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",0.0197603939062448,-0.197779610438797,0.229905323088624,0.356898969695487,0.0859501365204474,-0.554161337612003,0.931895988645685,0.582274183750474,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",-0.0154328382707315,0.0377669556063434,0.261192588004063,0.499848690148956,-0.0590860498326675,0.0755567761817857,0.953090235914281,0.940036291326691,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",0.230215162814635,-0.494447266244852,0.0986712444249535,0.249829789004667,2.33315353582806,-1.97913654818648,0.0363489222573868,0.069380821109372,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.51194238651784,0.986886378603535,0.236872794756267,0.344596293259114,-2.16125447012439,2.86389145184873,0.0359160473027264,0.00628421783133159,1,0.320495109397911,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.522199888952092,-0.56362881157624,0.127960830328927,0.227196605725197,4.08093545196418,-2.48079767643171,0.00221105666538745,0.0324983997226808,0.11276388993476,1,FALSE,FALSE,TRUE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",0.027186764257183,-0.100187327132688,0.260555904647435,0.411959952048763,0.104341386137344,-0.243196763749573,0.917252332015016,0.808696536037449,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",-0.06229629130156,0.110544144855729,0.198424765614305,0.310388758117344,-0.313954213873941,0.356147386027226,0.755728619886533,0.724222681673609,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.629938178791904,-1.1104689068713,0.162619127147133,0.277910207007677,3.87370286535823,-3.99578309421586,0.000945081198248952,0.00071049412337316,0.0491442223089455,0.0376561885387775,TRUE,TRUE,FALSE,FALSE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.199642919910825,0.122731089178947,0.143085920159745,0.25099980842232,-1.39526600302768,0.488968855993888,0.172255313634036,0.628097906072083,1,1,FALSE,FALSE,TRUE,FALSE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.33313220809578,0.697385321689122,0.114539884846482,0.217976767745086,-2.90843847575259,3.19935619242086,0.0173553052527234,0.0108424989440322,0.850409957383445,0.531282448257579,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",0.0027567857682748,-0.0389212366193261,0.1762920464465,0.297793089998662,0.015637607162904,-0.130698924610712,0.98757538646197,0.896450715662319,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.231444963724745,-0.48997796337181,0.235021354280511,0.386379783149814,0.98478269956909,-1.26812526105132,0.328966626723256,0.210000173724465,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.344788855597332,0.528794088943872,0.160474001298333,0.250167728627919,-2.14856520562695,2.11375820472177,0.0473226739419642,0.0505920651627993,1,1,FALSE,FALSE,TRUE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",-0.129042244083482,0.219516517293618,0.208235765986176,0.306199725221451,-0.619692988245104,0.716906317061059,0.540298763659936,0.47916653345789,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.146224236193798,0.058733532717272,0.154293510501539,0.251384908183742,-0.947701790687688,0.233639851897325,0.350170004805496,0.816707921157119,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",0.127078109609885,-0.382240162547894,0.218441657069852,0.364944346442927,0.581748514978757,-1.0473930238228,0.563070715793921,0.299418059074649,1,1,FALSE,FALSE,TRUE,TRUE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.105242662697624,-0.322537410045059,0.206956045357653,0.339561143695868,0.508526641566558,-0.949865483825626,0.613117885820518,0.34633598834426,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",-0.119177347675576,0.0772435538895085,0.173355917669921,0.287052375949872,-0.687472047550727,0.269092194878741,0.49490000192455,0.788944407497694,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.139526678811123,0.0871360160911601,0.237501988165506,0.369320481374332,-0.587475834997609,0.235936051439405,0.560270382325639,0.814716970029276,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.165611082788234,0.283749488592524,0.192694564654425,0.313113816996952,-0.85944864654194,0.906218356359811,0.393631441197067,0.36856975479806,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.226958486817553,-0.523811389733412,0.153229789937072,0.279080549865102,1.48116424952851,-1.87691829468806,0.143883898583573,0.0654767036389483,1,1,FALSE,FALSE,FALSE,FALSE
"25","1e2270e7a0c8c2e951edc6813b58451a",-0.0217645120163401,-0.0949843402843082,0.172962563101307,0.300346515286302,-0.125833658024554,-0.316249183692927,0.900322455497598,0.753010500406853,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.380282789955109,0.564148389310643,0.177085715307755,0.274665609147917,-2.14745039877564,2.05394621867942,0.037436910215544,0.0460926398272504,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",-0.616037188544074,0.48709230618925,0.0984499216693257,0.22894791479922,-6.257365959246,2.12752453594703,9.41467281898236e-05,0.0592678883180943,0.00508392332225047,1,TRUE,FALSE,TRUE,FALSE
"28","5431c93e93b57f0b74748eb702ea1e72",0.160670888321213,-0.422952309925642,0.238643393230735,0.332073860676144,0.67326769933189,-1.27366938507132,0.503497788510444,0.207949952699295,1,1,FALSE,FALSE,TRUE,FALSE
"29","7c821085a5548386a8d91fe359fa3ff3",0.209680742011361,-0.452769149105496,0.229066026910282,0.343518277900249,0.915372501280979,-1.31803510390493,0.363660436085688,0.192501933447355,1,1,FALSE,FALSE,TRUE,FALSE
