"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",-0.4253565192572,1,0.670576797693453
"41f01f3e3cbf6beb908ae1ebb553208e",0.673625504713794,1,0.50054943399002
"bc6f21affc11d8c4a5d6454f728e4add",1.64325701131381,1,0.100329768641942
"c2ba82ad21732bcd0ef11c61560cf91c",0.309548447875851,1,0.756904364415351
"250a576e3788b3f444938c7b08afb2e3",0.740808579530842,1,0.458809512407872
"eedb6e6a512baecd8df273d5495ca5c0",-0.967103722851134,1,0.333492184622117
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.654740205649322,1,0.512635034481432
"645dd8b575c7e7c0952933bbe90b4bb9",-0.41514989123764,1,0.678032178370053
"0f898170dbe4592000abdcde0dd2ba2e",0.300914541406703,1,0.763479661508291
"b5c3abd1c966bb0457d8dfe34c35b160",-0.788563621006056,1,0.430367100350374
"ca39c1dfb5e738c293917a0ab7391c33",0.716976131971574,1,0.473388824101255
"7d669e880492b330a9c9c649f65c2ba6",-0.62113325255339,1,0.534511952018152
"b67b924653e2ba692fd3ea7c8f75c2ee",-0.672503867125173,1,0.501262979066922
"632a77028290d1ecbd9bfe2958610b8c",0.843564236321498,1,0.398912956171165
"5b239eddc0c4c102c7f721bae475cf22",0.00532084709054062,1,0.995754598288295
"51c79d7c5c2260b32f6ad5b82272898e",-0.337612077635692,1,0.735655539442197
"20f887a0f58476d52027e0798805c1d2",-0.806466488604908,1,0.419973923109146
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-1.25069822359807,1,0.211044598824362
"969732ae717bf5a9282f4781499aadb4",0.29363099376761,1,0.769039889647612
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.491616715592139,1,0.622990324405187
"26de4690cd2c89c490c37a8d1418d67a",-0.585377984307607,1,0.558293588721128
"c5bd025300b4ef0c652dd11cef56ac29",-0.458555472099347,1,0.646553418779447
"95251fbafeb9956f566a3da93d145d63",-1.09581357974752,1,0.273160364445045
"cb3f42ad378ddeda014d895db355586b",1.81384199546541,1,0.0697020549754299
"1e2270e7a0c8c2e951edc6813b58451a",0.624060337416139,1,0.532587960306136
"820d3c5095323f85949bc959fd15d1b7",0.759901098977511,1,0.447313704669988
"92fb114641e27921122496428e2ef0dd",1.23002958275751,1,0.21868602717298
"5431c93e93b57f0b74748eb702ea1e72",-1.18916762430673,1,0.234373711864202
"7c821085a5548386a8d91fe359fa3ff3",-1.13816395464214,1,0.255052026885011
"564e9f4d70915c0026898422d57b1431",1.11126880840796,1,0.266452661212253
"386a607b118090dd71bfc8b4b4081447",0.526837511880898,1,0.598306430840825
"afce1dc2c06acb90ad5d3da0fffbcd02",-1.61134689732547,1,0.107104134444307
"1c6bf8efe709f63c28e0225da6870395",0.463129930026169,1,0.643271237686289
"f2d099ef5556f02539ded15181a3d994",0.144367418471328,1,0.885210343547456
"304a3df568087b761af6bca76a3816aa",0.392463850073869,1,0.694715516662805
"2ddd18d49a8163e0fc79e28ea6273254",-1.37642186406576,1,0.168691062738651
"42604f7f8bfc866837a5370b4b667382",-1.18065766282105,1,0.237738746637376
"de4edf45ab75f6490e1ada65b0e0306f",0.382970328773756,1,0.70174176419015
"e1a9800482df461df81429b3b8f859a1",-1.10842570006719,1,0.267678010824939
"c38ee4acf990375c9b9df651cf77bf7c",0.644099454837862,1,0.519510943858014
"321b7763c5946d79f50284281735d5b0",-0.128288228690284,1,0.897920880275189
"01491b7ad3b35c7e644dd24ae831bee2",0.0925760499369458,1,0.926240371402296
"a67690654fca1914946ee270222b7247",0.452310318061075,1,0.651045443802834
"95c08da59378a0eb674c2b7dab943428",0.769546278918795,1,0.4415690822819
"6a49b0df18b1abfe220ecc00d5cbf296",0.138534409999102,1,0.889818076541533
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.928353599334201,1,0.353224179256734
"c4228a5878f56464e576996e95eefc5e",1.10503494140392,1,0.269144448991337
"f55e6f0203460ecfb665c9dbc579b714",-0.713156708752809,1,0.475748791438806
"b73c9d186b67a61bce0ba79c990aef39",-2.0137391872181,1,0.044036923438843
"6960eba3db7d4d863d042ab497d7481a",0.597110548283609,1,0.550433575825282
"d2a7d567b64364c09cf4bea1e3f5aef5",0.352983000119307,1,0.724101185209449
"6545176af2fa076f03140433793c0d00",-0.986515400433267,1,0.323880261787633
"719ab97ff4cf3c7b809b054134f4dc70",0.289583571647525,1,0.772134836655252
"3fae853851bfe19cdb50e15749f373b6",0.84031615156348,1,0.400731147791083
"a99fb503372ef5103fa41e0c743bbad2",0.629889068621442,1,0.528767165391633
