"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"34","f2d099ef5556f02539ded15181a3d994",0.0235865356434914,-0.138298026580128,0.21350338129008,0.350156867198124,0.110473827163632,-0.394960200800165,0.912524845769987,0.694738214403791,1,1,FALSE,FALSE,TRUE,TRUE
"35","304a3df568087b761af6bca76a3816aa",0.511280704129879,-1.24965723816276,0.0792890091758643,0.212988501229248,6.44831748364833,-5.86725213309851,0.00297684378361911,0.00421368287245874,0.160749564315432,0.227538875112772,FALSE,FALSE,TRUE,TRUE
"36","2ddd18d49a8163e0fc79e28ea6273254",0.135578738948467,-0.576553911858329,0.190377188961633,0.293473047138853,0.712158529537852,-1.96458897155738,0.482475594352685,0.0598306329830775,1,1,FALSE,FALSE,TRUE,TRUE
"37","42604f7f8bfc866837a5370b4b667382",-0.235307677911199,0.144071072392344,0.178727220799014,0.285641205834408,-1.316574368802,0.504377762905346,0.199924215385084,0.618412622915991,1,1,FALSE,FALSE,TRUE,TRUE
"38","de4edf45ab75f6490e1ada65b0e0306f",0.0501907925696076,-0.494476371806419,0.108919539407814,0.216433117796717,0.460806140408697,-2.28466131634647,0.664286708579914,0.0711223353164772,1,1,FALSE,FALSE,TRUE,TRUE
"39","e1a9800482df461df81429b3b8f859a1",0.0896354623348496,-0.574198537530305,0.150438242342504,0.288366593351949,0.595828965687964,-1.99121032313719,0.556645927077847,0.0574923240872046,1,1,FALSE,FALSE,TRUE,TRUE
"40","c38ee4acf990375c9b9df651cf77bf7c",-0.13276187004329,0.149794198601642,0.19903451222417,0.380615690111782,-0.667029393845837,0.39355760283463,0.509006463733116,0.696228991118404,1,1,FALSE,FALSE,TRUE,TRUE
"41","321b7763c5946d79f50284281735d5b0",-0.202610879211492,-0.1648037265836,0.167349078221754,0.285613302553385,-1.21070806821542,-0.577016984539071,0.239457767521703,0.570062645277291,1,1,FALSE,FALSE,TRUE,TRUE
"42","01491b7ad3b35c7e644dd24ae831bee2",0.128844529984294,-0.798428013846874,0.167555304976081,0.279799772388977,0.768967177748788,-2.85356920425547,0.448842197732698,0.00837222257328449,1,0.443727796384078,FALSE,FALSE,TRUE,FALSE
"43","a67690654fca1914946ee270222b7247",-0.166925489660183,0.10736392341366,0.183438783191403,0.360386495332318,-0.909979268048299,0.297913281447069,0.36790622411252,0.767204081930956,1,1,FALSE,FALSE,TRUE,TRUE
"44","95c08da59378a0eb674c2b7dab943428",-0.0577993429898445,-0.192190487189939,0.205130793354866,0.309250583510493,-0.281768241835123,-0.621471704299686,0.779538588385939,0.537729667500188,1,1,FALSE,FALSE,TRUE,TRUE
"45","6a49b0df18b1abfe220ecc00d5cbf296",0.107280295586564,-0.434773765341243,0.16865323464162,0.282438142705075,0.636099840092185,-1.53935924226509,0.528334496925088,0.131590849719063,1,1,FALSE,FALSE,TRUE,FALSE
"46","5c4a1032c65d0d99d6d6bee379b63a2c",0.0374383067291699,-0.334733177357029,0.249400471947443,0.416938334787207,0.15011321525109,-0.802836173670302,0.88171449836189,0.428600463967221,1,1,FALSE,FALSE,TRUE,TRUE
"47","c4228a5878f56464e576996e95eefc5e",0.0329000036213427,-0.400970451528493,0.14919577710903,0.244592071054153,0.220515649027384,-1.63934362140349,0.827821809108809,0.117594408113826,1,1,FALSE,FALSE,TRUE,FALSE
"48","f55e6f0203460ecfb665c9dbc579b714",-0.0878617277111937,0.00833408604131072,0.168295568813096,0.28526849950255,-0.52206798034457,0.0292148837177734,0.604653191978457,0.97684611074146,1,1,FALSE,FALSE,TRUE,TRUE
"49","b73c9d186b67a61bce0ba79c990aef39",-0.197206552788321,0.184453924252554,0.231923767637898,0.359275464396217,-0.850307645468311,0.513405290735728,0.401674012738883,0.611307755897811,1,1,FALSE,FALSE,TRUE,FALSE
"50","6960eba3db7d4d863d042ab497d7481a",0.278879730834905,-0.675251000171782,0.137976765893361,0.356763186152924,2.02120791155843,-1.89271490551814,0.051431200719116,0.0671947505070562,1,1,FALSE,FALSE,TRUE,TRUE
"51","d2a7d567b64364c09cf4bea1e3f5aef5",-0.181817132132376,-0.00157745643593077,0.0876225706681784,0.204530110190799,-2.07500340090349,-0.0077125878163328,0.10662425385315,0.994215630820328,1,1,FALSE,FALSE,TRUE,TRUE
"52","6545176af2fa076f03140433793c0d00",-0.266667401360967,0.359162935012773,0.23680954786523,0.341678527677832,-1.12608382459616,1.05117209867934,0.26637572262111,0.299051346822202,1,1,FALSE,FALSE,TRUE,TRUE
"53","719ab97ff4cf3c7b809b054134f4dc70",-0.0192748751772779,-0.0960782686248392,0.21730045278904,0.408456715999147,-0.0887014956935704,-0.235222643823635,0.929721653767879,0.81512727060159,1,1,FALSE,FALSE,TRUE,TRUE
"54","3fae853851bfe19cdb50e15749f373b6",0.0154874831657288,-0.144240291554271,0.174348967673727,0.300015531856991,0.0888303691864221,-0.480776080696469,0.929602345807192,0.632954511957729,1,1,FALSE,FALSE,TRUE,TRUE
"55","a99fb503372ef5103fa41e0c743bbad2",-0.116985868152344,-0.0279798949523038,0.204881238352107,0.338895912235977,-0.570993562384142,-0.082561913384252,0.571551523071426,0.934657246410229,1,1,FALSE,FALSE,TRUE,TRUE
