"","taxon","lfc_(Intercept)","lfc_CASE_CONTROL","se_(Intercept)","se_CASE_CONTROL","W_(Intercept)","W_CASE_CONTROL","p_(Intercept)","p_CASE_CONTROL","q_(Intercept)","q_CASE_CONTROL","diff_(Intercept)","diff_CASE_CONTROL","passed_ss_(Intercept)","passed_ss_CASE_CONTROL"
"1","7e464b9b7f9ca86103a675a09263efec",-0.0163012056551764,0.08066978278684,0.084814010770298,0.134451072890224,-0.192199443312791,0.599993596575499,0.847766554289191,0.549139420913936,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.0182972839282806,-0.109642250588131,0.0608994377819235,0.113511588785833,0.300450785667379,-0.965912395033052,0.765515084520074,0.340359359616088,1,1,FALSE,FALSE,TRUE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",-0.209410730424927,0.0446884575351006,0.0600054618350942,0.107806181154049,-3.48986115631316,0.414525930301189,0.00116981363670274,0.680649893249109,0.0608303091085426,1,TRUE,FALSE,FALSE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",-0.0779153943156451,0.160423300706168,0.108013523642374,0.173092474796591,-0.721348509781219,0.926806904197823,0.471641531970218,0.355281731715768,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.0279740032595896,0.0383584794833329,0.138472651176069,0.212623332180973,0.202018254305108,0.180405786561018,0.840082588999326,0.856994259931585,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.29333490101364,0.237275123489712,0.0618129676648232,0.107927773963351,-4.74552366752927,2.19846212681347,3.08793275847673e-05,0.0342481918203782,0.00166748368957743,1,TRUE,FALSE,FALSE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.101547752711816,0.272467952181299,0.125342093733944,0.178399039580907,-0.810164803273229,1.52729494968907,0.418875245305855,0.1283773294161,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.144426535450945,-0.152348975764749,0.06793606858911,0.118192298037598,2.12591835898635,-1.2889924157011,0.038681123724576,0.203578347879881,1,1,FALSE,FALSE,TRUE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",-0.0293960761430536,0.1592698999071,0.101981986006065,0.15732976129175,-0.288247731724948,1.0123316694783,0.773414466493441,0.312434108125618,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.142761125599774,-0.168706804830548,0.0877935388296622,0.15331467749929,1.62610059353867,-1.10039565410382,0.105999739468051,0.272899401071503,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.23561310263198,-0.271796290686228,0.0767252987734328,0.136039385352418,3.07086588646253,-1.997923542378,0.00297235940542564,0.0493510938118535,0.151590329676707,1,FALSE,FALSE,TRUE,FALSE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.134518101505407,0.0874747754195385,0.0730869968954362,0.121193862301117,-1.84052030072954,0.721775622615273,0.0681420370023268,0.47182492312241,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.0999386814418664,-0.254601889734594,0.0460261674479834,0.0983554598081575,-2.1713448454037,-2.58858928859867,0.0388624621328141,0.0153335790171464,1,0.736011792823029,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",0.0909562098548731,-0.0459099835084087,0.0875434812752688,0.145108824534469,1.0389832404411,-0.316383125944923,0.299875824935147,0.751991381025564,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.164525344435573,-0.254929001601529,0.117239494627178,0.176979529866887,1.40332696723715,-1.4404434331658,0.161975468133169,0.151210258152764,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.414895811951764,0.546827522728986,0.0704261910981738,0.113707506420036,-5.89121469558678,4.80907144959279,3.03528284431515e-07,1.38364639828849e-05,1.66940556437333e-05,0.000761005519058672,TRUE,TRUE,TRUE,TRUE
"17","20f887a0f58476d52027e0798805c1d2",0.0109814526418234,-0.00936543520596058,0.097423743382116,0.146998234573762,0.112718442759399,-0.0637112087306133,0.910452027131991,0.94931175950266,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.00196342531328569,-0.0664840956958901,0.083753318319694,0.134321433030853,0.0234429554873411,-0.494962674204191,0.981332342436106,0.621449345987413,1,1,FALSE,FALSE,FALSE,FALSE
"19","969732ae717bf5a9282f4781499aadb4",0.2986020621537,-0.4868924530239,0.110090899541203,0.195408708434151,2.7123228477386,-2.4916619987178,0.0071953705576143,0.0134333141326388,0.359768527880715,0.658232392499302,FALSE,FALSE,FALSE,FALSE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.0425214437406397,-0.0019887030639306,0.109101976063578,0.172203227566353,0.389740362868044,-0.0115485818241375,0.697095578487703,0.990795957649545,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.021354321377747,-0.104430443840585,0.0875556759996838,0.138753632706737,0.24389419799379,-0.752632142333194,0.807578711433816,0.452612354572749,1,1,FALSE,FALSE,TRUE,TRUE
"22","c5bd025300b4ef0c652dd11cef56ac29",-0.0526736614774325,0.0727974129667849,0.105386430268382,0.155412041096507,-0.49981445754725,0.468415525934566,0.617990381544095,0.640215950285532,1,1,FALSE,FALSE,FALSE,FALSE
"23","95251fbafeb9956f566a3da93d145d63",0.00229742565651708,0.08779566413428,0.0962410634890527,0.148063484242088,0.0238715738711512,0.592959598267535,0.980976019544266,0.553798464852213,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.190160963560541,-0.26456743211421,0.0846305255591835,0.13897601906619,2.24695477552669,-1.90369125473514,0.0255921710151594,0.058198696086012,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.0277810086283307,-0.0375293841353625,0.100582118108214,0.15440035669325,0.276202262895696,-0.243065397898807,0.782660524411168,0.808188649670157,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",-0.127292012230752,0.247970773739172,0.0915506609327081,0.14398609662308,-1.39039970802957,1.72218554120748,0.166143558392739,0.086772934172745,1,1,FALSE,FALSE,TRUE,TRUE
"27","92fb114641e27921122496428e2ef0dd",-0.0216731882044023,0.0286432889366512,0.0474611474201247,0.104200433317141,-0.456651163794079,0.274886466637557,0.650743258560189,0.785019666628877,1,1,FALSE,FALSE,TRUE,FALSE
"28","5431c93e93b57f0b74748eb702ea1e72",0.0669806934872851,-0.0447631830450582,0.118023211450935,0.173063987988331,0.567521360110851,-0.258651054823008,0.570913548089705,0.796135807487073,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.248510519635729,-0.371026778415452,0.0953566402461787,0.15881915692689,2.60611656402909,-2.33615884629238,0.00974267767219642,0.0203247542775367,0.477391205937624,0.955263451044227,FALSE,FALSE,FALSE,FALSE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",0.22372605364538,-0.556850680625392,0.0454681800998636,0.0961083625594298,4.92049721704281,-5.79398780497437,3.77107829921982e-05,3.64705287951796e-06,0.00199867149858651,0.000204234961253006,TRUE,TRUE,FALSE,FALSE
"31","564e9f4d70915c0026898422d57b1431",0.13002188803868,-0.554718403084735,0.0827177317308027,0.124717235719411,1.57187443753685,-4.44780867604171,0.122548875142463,5.1322888030029e-05,1,0.00277143595362157,FALSE,TRUE,FALSE,TRUE
"32","386a607b118090dd71bfc8b4b4081447",-0.00502814421288749,0.139287710156528,0.0894515962489177,0.133045471832368,-0.0562107824090207,1.04691808175197,0.955221653679378,0.296212951051101,1,1,FALSE,FALSE,TRUE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.179480839173266,0.192570011448071,0.0821604952151632,0.14405734979022,-2.18451506047083,1.33675936513129,0.0309359745099645,0.183917034925113,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.0362842512402065,0.208570938681752,0.0722754065714763,0.122093557146128,-0.502027632377597,1.70828783726993,0.616116138662275,0.0888977947026767,1,1,FALSE,FALSE,TRUE,FALSE
"35","f2d099ef5556f02539ded15181a3d994",0.059197119071468,0.0025390366023661,0.103491582642079,0.159427306820404,0.571999360336372,0.0159259831518471,0.567876217263182,0.987307128380001,1,1,FALSE,FALSE,TRUE,TRUE
"36","304a3df568087b761af6bca76a3816aa",-0.0331554409711829,-0.412318626306048,0.0532901260905929,0.102786988595311,-0.62216855923401,-4.01138930073547,0.537116352258812,0.000236645084366192,1,0.012305544387042,FALSE,TRUE,TRUE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.228445702484721,-0.545982466701372,0.107597362912757,0.160810160994465,2.12315335897173,-3.39519880662369,0.035250771589415,0.000861370612613961,1,0.043929901243312,FALSE,TRUE,FALSE,TRUE
"38","42604f7f8bfc866837a5370b4b667382",-0.0552702066708265,-0.0627167008139723,0.0779819989714573,0.119505950430299,-0.708755961629764,-0.524799816144314,0.479671512016882,0.600564412096077,1,1,FALSE,FALSE,FALSE,FALSE
"39","de4edf45ab75f6490e1ada65b0e0306f",0.0447990819032071,-0.435685321210837,0.0495718901415807,0.10015636491774,0.903719462285134,-4.35005125803707,0.371990730588004,0.000102772293931412,1,0.00544693157836485,FALSE,TRUE,TRUE,FALSE
"40","e1a9800482df461df81429b3b8f859a1",-0.0263616887719166,-0.130701301718787,0.0794456891984053,0.132492640283895,-0.331820254036461,-0.986479712674837,0.740482079850172,0.325465450542056,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.0214238263446332,0.0517074614603633,0.0974303496598773,0.165961122367366,-0.219888632437657,0.311563700719651,0.826202982063586,0.755726782915333,1,1,FALSE,FALSE,TRUE,TRUE
