"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",-0.0634350238439099,0.159311678192775,0.215778340994453,0.377585216021268,-0.293982350367319,0.421922446730015,0.770558665500625,0.675737607503594,1,1,FALSE,FALSE,TRUE,TRUE
"2","bc6f21affc11d8c4a5d6454f728e4add",0.036371412178572,-0.790305422506608,0.0901650440508019,0.20706502533185,0.403387061598718,-3.81670164355393,0.713692988610262,0.0316439238879549,1,1,FALSE,FALSE,TRUE,TRUE
"3","c2ba82ad21732bcd0ef11c61560cf91c",-0.164918048287644,0.254092351995732,0.237914904982226,0.387728869798569,-0.693180817317707,0.655335136967583,0.493710760234046,0.51741726909452,1,1,FALSE,FALSE,TRUE,FALSE
"4","250a576e3788b3f444938c7b08afb2e3",-0.0405399709457444,0.100885636582841,0.222584756465525,0.47363053659066,-0.182132737162634,0.213004924279265,0.856560151027283,0.832595158245897,1,1,FALSE,FALSE,TRUE,TRUE
"5","eedb6e6a512baecd8df273d5495ca5c0",-1.87947486234088,1.90483247825236,4.35763161401008e-06,0.197251023613539,-431306.505189251,9.65689527667229,2.74860745843109e-17,0.00235744704022609,1.48424802755279e-15,0.129659587212435,TRUE,FALSE,FALSE,FALSE
"6","ed32eeb458a2b9bdee12e2db96fcb98b",0.0729583596410852,-0.0719605434911991,0.32561132234338,0.468776486201512,0.224065794506204,-0.1535071523623,0.82427721814781,0.879061570098341,1,1,FALSE,FALSE,TRUE,TRUE
"7","645dd8b575c7e7c0952933bbe90b4bb9",0.299958166265928,-0.175839470503437,4.35763161401008e-06,0.191248056909619,68835.1363390936,-0.919431409368705,2.11047224935043e-10,0.454931387693876,1.11855029215573e-08,1,TRUE,FALSE,FALSE,TRUE
"8","0f898170dbe4592000abdcde0dd2ba2e",-0.18589280078852,0.402242766568902,0.19625253185092,0.315977863620917,-0.947212242488319,1.27300932400593,0.35002497109397,0.211405741642831,1,1,FALSE,FALSE,TRUE,FALSE
"9","b5c3abd1c966bb0457d8dfe34c35b160",0.00657183693633554,0.185632527495,0.204628355703679,0.377820270464741,0.0321159641523591,0.491324955293322,0.974682862743406,0.628292426438082,1,1,FALSE,FALSE,TRUE,TRUE
"10","ca39c1dfb5e738c293917a0ab7391c33",-0.0968666854676245,0.286512718030681,4.35763161401008e-06,0.228721746085308,-22229.2047717369,1.25266933701974,3.49690810581508e-21,0.265721256402758,1.92329945819829e-19,1,TRUE,FALSE,FALSE,FALSE
