"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"43","a67690654fca1914946ee270222b7247",0.1287224394624,-0.156510331774151,0.186654991984035,0.320705266144795,0.68962762846123,-0.488019213577516,0.494618504041904,0.628340399519891,1,1,FALSE,FALSE,TRUE,TRUE
"44","95c08da59378a0eb674c2b7dab943428",0.132122987028875,-0.261775000155411,0.162133673799116,0.314107199775207,0.814901580485842,-0.833393823327679,0.420800327880588,0.410439293714207,1,1,FALSE,FALSE,FALSE,FALSE
"45","6a49b0df18b1abfe220ecc00d5cbf296",0.0419143799296463,-0.155293462540277,0.142312284569416,0.298518404204504,0.294523976313524,-0.520214031540552,0.770202383389777,0.606387139600409,1,1,FALSE,FALSE,TRUE,TRUE
"46","5c4a1032c65d0d99d6d6bee379b63a2c",-0.326121522684117,0.337875893075817,0.155967183896214,0.303260734950147,-2.09096243541289,1.11414322441499,0.0528442185566964,0.281674984501787,1,1,FALSE,FALSE,TRUE,TRUE
"47","c4228a5878f56464e576996e95eefc5e",0.259171432145151,-0.6885072717909,0.16546779354714,0.304849800244873,1.56629532907451,-2.25851311445128,0.130371019571437,0.0332791025755395,1,1,FALSE,FALSE,TRUE,TRUE
"48","f55e6f0203460ecfb665c9dbc579b714",0.202392660916299,-0.487975350459191,0.190325055732471,0.340971276495532,1.06340523656954,-1.43113330681268,0.296683794470053,0.16345941136131,1,1,FALSE,FALSE,TRUE,TRUE
"49","b73c9d186b67a61bce0ba79c990aef39",0.258621183195843,-0.810207510084083,0.201705097767771,0.377576338480293,1.2821747494632,-2.14581113145248,0.214444890790472,0.0443428569942805,1,1,FALSE,FALSE,TRUE,TRUE
"50","6960eba3db7d4d863d042ab497d7481a",-0.0393972660971673,-0.0798254722491251,0.196754621362908,0.322289704155879,-0.200235531060286,-0.247682352925915,0.84354129179894,0.807183512416882,1,1,FALSE,FALSE,TRUE,TRUE
"51","d2a7d567b64364c09cf4bea1e3f5aef5",-0.278630438624214,0.511588126423964,0.0425852874787804,0.229077685542064,-6.54288030257048,2.23325168146953,0.022571541730886,0.155150287509032,1,1,FALSE,FALSE,TRUE,TRUE
"52","6545176af2fa076f03140433793c0d00",-0.142680617550166,0.326166708053379,0.259350627740515,0.458062093752927,-0.550145641802417,0.712057846527047,0.585617012360672,0.481018401654293,1,1,FALSE,FALSE,TRUE,TRUE
"53","ebc68f0a3a40711c1b0df994d93a6cac",-1.68584959973969,2.37260512093083,0.0476166830233187,0.222430326730975,-35.4045996634016,10.6667339647459,4.95502439740192e-05,0.00176117747267753,0.00272526341857106,0.0951035835245865,TRUE,TRUE,FALSE,FALSE
"54","719ab97ff4cf3c7b809b054134f4dc70",-0.106744304578009,0.246479330134022,0.248199053018488,0.461323451399152,-0.43007539021536,0.534287449264659,0.669704436647037,0.596427047760753,1,1,FALSE,FALSE,TRUE,TRUE
"55","3fae853851bfe19cdb50e15749f373b6",-0.0993208535401755,0.299576254230998,0.206747631512809,0.34023893217726,-0.480396572446451,0.8804878745473,0.633699561212729,0.384129988925257,1,1,FALSE,FALSE,TRUE,TRUE
"56","a99fb503372ef5103fa41e0c743bbad2",-0.020552630448223,0.171301904070103,0.183511051542244,0.324331227408793,-0.111996690528973,0.528169629050831,0.911572050948749,0.601267135699894,1,1,FALSE,FALSE,TRUE,TRUE
