"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.99153826849767,1,0.0464217423816337
"41f01f3e3cbf6beb908ae1ebb553208e",0.371717939555676,1,0.710102866771571
"bc6f21affc11d8c4a5d6454f728e4add",-0.70566304313315,1,0.48039770885459
"c2ba82ad21732bcd0ef11c61560cf91c",-0.310990139698683,1,0.75580811760765
"250a576e3788b3f444938c7b08afb2e3",0.211047709632237,1,0.832850042787046
"eedb6e6a512baecd8df273d5495ca5c0",-0.607439846735243,1,0.543559051344656
"ed32eeb458a2b9bdee12e2db96fcb98b",-1.23337507882602,1,0.217435858404804
"645dd8b575c7e7c0952933bbe90b4bb9",0.160365371537604,1,0.872593266058413
"0f898170dbe4592000abdcde0dd2ba2e",0.841266934860106,1,0.400198409871907
"b5c3abd1c966bb0457d8dfe34c35b160",-1.00864042449405,1,0.313147112881327
"ca39c1dfb5e738c293917a0ab7391c33",0.920302318595485,1,0.357414797784095
"7d669e880492b330a9c9c649f65c2ba6",0.957974266175971,1,0.338075735126291
"494975433cf1f940b003816db0232f8b",-0.489614939585275,1,0.624406402811448
"632a77028290d1ecbd9bfe2958610b8c",-0.3440511150098,1,0.730807845651262
"5b239eddc0c4c102c7f721bae475cf22",-0.711188535733138,1,0.476967411787537
"51c79d7c5c2260b32f6ad5b82272898e",-1.49927285286251,1,0.133802861978623
"20f887a0f58476d52027e0798805c1d2",0.227270464053313,1,0.820213438476735
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.118444025009213,1,0.905715844348348
"969732ae717bf5a9282f4781499aadb4",-1.00685086440351,1,0.314006447264598
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.945880542560121,1,0.344209518764359
"26de4690cd2c89c490c37a8d1418d67a",0.555279643920938,1,0.578703400089401
"c5bd025300b4ef0c652dd11cef56ac29",0.930715002231814,1,0.352001007240135
"95251fbafeb9956f566a3da93d145d63",1.62524368209685,1,0.10411064617276
"cb3f42ad378ddeda014d895db355586b",-0.140349204339686,1,0.888384089573453
"1e2270e7a0c8c2e951edc6813b58451a",-0.620200973301817,1,0.535125480806925
"820d3c5095323f85949bc959fd15d1b7",-0.962390853678691,1,0.335853306331805
"92fb114641e27921122496428e2ef0dd",0.14669262496763,1,0.883374640052654
"5431c93e93b57f0b74748eb702ea1e72",0.248929032290452,1,0.803415677494868
"7c821085a5548386a8d91fe359fa3ff3",-0.191914281452378,1,0.847809350401002
"3a8a7409bdc33da14a01ec3e3313b9a7",-0.888387404761281,1,0.374332398123145
"564e9f4d70915c0026898422d57b1431",-0.40403896650224,1,0.686184065116499
"386a607b118090dd71bfc8b4b4081447",0.675367999987576,1,0.499441990944706
"afce1dc2c06acb90ad5d3da0fffbcd02",0.538368251738184,1,0.590322840207469
"1c6bf8efe709f63c28e0225da6870395",1.93771197577018,1,0.052658372040841
"f2d099ef5556f02539ded15181a3d994",0.302087980295506,1,0.76258499500396
"304a3df568087b761af6bca76a3816aa",0.326430873399229,1,0.744098382083587
"2ddd18d49a8163e0fc79e28ea6273254",-0.517512958006282,1,0.604798125706123
"42604f7f8bfc866837a5370b4b667382",-0.690549988650461,1,0.489848385299367
"de4edf45ab75f6490e1ada65b0e0306f",0.174478027754861,1,0.861489797220174
"e1a9800482df461df81429b3b8f859a1",0.844716434661212,1,0.398269181242878
"c38ee4acf990375c9b9df651cf77bf7c",-0.662999434009992,1,0.507330916568637
"321b7763c5946d79f50284281735d5b0",-1.12122960463076,1,0.262190141235222
"01491b7ad3b35c7e644dd24ae831bee2",-1.11392258205621,1,0.265312400681683
"a67690654fca1914946ee270222b7247",1.79979449594539,1,0.0718930933832381
"95c08da59378a0eb674c2b7dab943428",0.192432706492411,1,0.847403275041432
"6a49b0df18b1abfe220ecc00d5cbf296",-0.107395017002905,1,0.914475607500621
"5c4a1032c65d0d99d6d6bee379b63a2c",-1.09097365618069,1,0.275284474601777
"c4228a5878f56464e576996e95eefc5e",-1.77968642597563,1,0.0751272931508131
"f55e6f0203460ecfb665c9dbc579b714",-2.16618297588207,1,0.0302972075103926
"b73c9d186b67a61bce0ba79c990aef39",-1.90084640954817,1,0.0573221332078783
"6960eba3db7d4d863d042ab497d7481a",-0.0833328227472939,1,0.933586902271391
"d2a7d567b64364c09cf4bea1e3f5aef5",0.151852617416185,1,0.879303180608381
"6545176af2fa076f03140433793c0d00",0.635547572739131,1,0.525071350098262
"719ab97ff4cf3c7b809b054134f4dc70",-1.00856957494056,1,0.313181104884243
"3fae853851bfe19cdb50e15749f373b6",0.0643103213319093,1,0.948723135234561
"a99fb503372ef5103fa41e0c743bbad2",1.23975285559644,1,0.215066820584757
