"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"18","26de4690cd2c89c490c37a8d1418d67a",0.260831528368755,-0.382258004576849,0.217283180248315,0.380894712686824,1.20042208545858,-1.00357918302517,0.242742238807503,0.326492807750295,1,1,FALSE,FALSE,TRUE,TRUE
"19","c5bd025300b4ef0c652dd11cef56ac29",0.131233446862279,0.213058588579423,0.269006273591764,0.414335435886194,0.487845302304862,0.514217636547853,0.633783853513608,0.615729117075677,1,1,FALSE,FALSE,FALSE,FALSE
"20","95251fbafeb9956f566a3da93d145d63",0.305993678050556,-0.43163983363424,0.188378121208788,0.391180064452321,1.62435890159139,-1.10343003864107,0.117926129528011,0.281252043907617,1,1,FALSE,FALSE,TRUE,TRUE
"21","cb3f42ad378ddeda014d895db355586b",0.274333143733944,-0.363449350708793,0.21856590854065,0.349895916489671,1.25515065714341,-1.03873561702319,0.22202771502143,0.309725106829278,1,1,FALSE,FALSE,TRUE,TRUE
"22","1e2270e7a0c8c2e951edc6813b58451a",0.0915995444837108,0.0400246769792916,0.28251654802468,0.480467638899263,0.324227182882431,0.0833035853798332,0.748973331563645,0.934399126396397,1,1,FALSE,FALSE,TRUE,TRUE
"23","820d3c5095323f85949bc959fd15d1b7",-0.0343143725336085,0.140651808817979,0.190333993337885,0.429924094582367,-0.180285044893126,0.32715498058933,0.858837789556832,0.747127589605011,1,1,FALSE,FALSE,TRUE,TRUE
"24","92fb114641e27921122496428e2ef0dd",-0.841166070907739,1.37194894392797,8.71546401138429e-06,0.298300200707824,-96514.2039263765,4.59922232929286,1.07353827799723e-10,0.0441665776883286,5.36769138998617e-09,1,TRUE,FALSE,FALSE,TRUE
"25","5431c93e93b57f0b74748eb702ea1e72",0.17197969866815,-0.0724477778828013,0.321235002644899,0.527929355947447,0.535370358933955,-0.137230061307697,0.597320303014588,0.89199372091676,1,1,FALSE,FALSE,TRUE,TRUE
"26","7c821085a5548386a8d91fe359fa3ff3",0.264318094034409,-0.257124568615318,0.184101994955915,0.358488815132884,1.43571553419452,-0.717245720818397,0.163989660051734,0.480145608974074,1,1,FALSE,FALSE,TRUE,TRUE
"27","386a607b118090dd71bfc8b4b4081447",-0.0537323353088737,0.378976290071247,0.190272663130999,0.333802378595865,-0.282396506280463,1.13533130490383,0.780060599655434,0.267448003406502,1,1,FALSE,FALSE,TRUE,TRUE
"28","afce1dc2c06acb90ad5d3da0fffbcd02",0.00813074239652035,0.168071275590086,0.0937513624432441,0.403611525732714,0.0867266585212839,0.416418424337537,0.932447358163448,0.685113311501043,1,1,FALSE,FALSE,FALSE,FALSE
"29","1c6bf8efe709f63c28e0225da6870395",0.0946735739567661,0.0821644715399671,0.119274455970765,0.308445614761414,0.793745594446231,0.266382362425617,0.435121706728403,0.792220032298866,1,1,FALSE,FALSE,TRUE,TRUE
"30","f2d099ef5556f02539ded15181a3d994",0.178637994460211,-0.0857643694669239,0.276848558353542,0.435173930605009,0.645255281525022,-0.197080669211247,0.524882934920111,0.845423929606216,1,1,FALSE,FALSE,TRUE,TRUE
"31","304a3df568087b761af6bca76a3816aa",0.302626097834044,-0.706623007794271,8.71546401137616e-06,0.247027476328431,34722.8899619149,-2.86050369091248,1.83342968540303e-05,0.214100596689603,0.000880046248993454,1,TRUE,FALSE,FALSE,TRUE
"32","2ddd18d49a8163e0fc79e28ea6273254",0.499216486340647,-0.888558726621221,0.337123779563328,0.544174847139426,1.48081065947729,-1.63285519588442,0.158080179847499,0.122020812802,1,1,FALSE,FALSE,TRUE,TRUE
"33","42604f7f8bfc866837a5370b4b667382",0.00812107365466148,0.0536890702355352,0.185069458752792,0.359939938651915,0.0438812201072532,0.149161191827218,0.965720823707521,0.883903904666179,1,1,FALSE,FALSE,TRUE,TRUE
