"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","Both_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"7e464b9b7f9ca86103a675a09263efec",16.7311648329096,40.4470375351043,0.435915697853311,0.66681899074311,0.378040333300442,0.651888547259831,0.574500072640075,0.551321584444894,0.486945986465398,1.24759142431683,0.379103226041189,0.693524498472666,0.0360938526888857,0.0455861022229639,0.766735690734755,0.468176941938193,2.59464501254427,2.43748360856356,1.06136088614844,0.346274995534708,-0.00553998222797491,0.38957060232679,-0.0171386313901075,0.846450756172987,-0.320209579644194,0.675473617580708,-0.478462035731993,0.640449642060247,0.170401165861897,0.239346316407152,0.71711520573341,0.497514228487379,-0.116131574129709,0.0810479785578424,-1.44207699840235,0.27328637935306,3.56138588134361,10.913576866583,0.31753961925139,0.628311610428143,-0.17944429485145,0.235886377430073,-0.779967571632544,0.458032606693963,1.07863363510498,0.774215045439575,1.3786379573067,0.224212187183293,-0.11003957091243,0.262402737007359,-0.438096996733605,0.655072182738455,-1.12323360556534,0.430160437311243,-2.6109767054394,0.0209978159103366,-0.27867781194006,0.352992312415117,-0.776766519940877,0.457181415954724,0.224164696532395,0.172542866196479,1.3180856721999,0.223659646464812,0.179385140993523,0.387999315036884,0.428248642268317,0.67166725289732,1.04835202092396,0.57754614239636,1.85285732524716,0.111674160937093,1,1,1,1,0.998204584344798,1,1,1,0.925427451842072,1,1,0.996208404621435,1,0.703181764300692,1,1,1,0.952958599792141,1.83981307107323,1.62921719972395,2.0569669242901,0.300470859585005,2.29188231461331,0.10030086038759,0.444372155532752,1.83981307107323,1.90709997026851,1.43350072275987,-0.424997100938621,1.87639501985656,-0.178551954547398,0.412451475819937,1.83981307107323,2.68733677539722,1.7116460881578,-0.828340271500533,1.90519140485723,-0.354369749766926,0.324218813759705
"41f01f3e3cbf6beb908ae1ebb553208e",-70.4579541639689,84.8017031691204,-0.839474165554171,0.46982335152294,0.28660487776245,1.36675668857325,0.203328026702597,0.616823100265897,1.36524034392113,2.61571388385201,0.548731547920196,0.513591467567929,-0.00853876072059406,0.095576322641524,-0.0903276874930495,0.634801058779647,-1.96431535899806,5.11045490720068,-0.389586183151093,0.569423413104215,-0.120790762336796,0.81677800390843,-0.166080602397573,0.562239521078116,1.35224630759197,1.41620540606803,0.968436723931312,0.429275972242977,-0.418038891934206,0.501816115975508,-0.840790665592652,0.457076279083858,0.0085109767177387,0.1699260820809,0.044772571806732,0.622386904860101,-1.68641958537861,22.8815251339511,-0.0797027566098663,0.624717301462469,0.458630778084487,0.494561969911959,0.938445883874272,0.444758861853582,-2.76930074702569,1.62322776829951,-1.74357442432128,0.164973562202248,-0.209492831703804,0.5501564606592,-0.390069447445535,0.580835059991399,1.99970259600541,0.901879097778354,2.25627986511083,0.0603854531725824,0.439341909010729,0.740087559501184,0.603007700240402,0.538029361187278,-0.18352472662935,0.361755268490156,-0.515375294792316,0.517847618909108,-1.34254082870672,0.813483625717286,-1.67123462575868,0.187104138145824,-0.0461907386657911,1.21088958595445,-0.0363366543951161,0.637123268238103,0.980123182147568,1,0.999265212501173,1,1,1,0.981050423052212,0.982595280024869,0.997095169475808,1,0.974239423252892,0.927348941801044,1,0.826180113234385,1,0.998056906478965,0.922686745772116,1,-4.62382122079129,-5.03274025665109,-4.34232688925156,0.466818388057695,5.7646653247261,0.0677472880727052,0.465842551633466,-4.62382122079129,-4.75594757889743,-3.33654124531975,1.27961255410778,5.72525991603725,0.196042028617296,0.398437634700327,-4.62382122079129,-4.49389165330583,-4.68303262725832,-0.257116434759144,5.4833318234322,-0.0459015982510853,0.474609383092319
"bc6f21affc11d8c4a5d6454f728e4add",144.113180004724,76.2673787332286,1.95495213448053,0.129206350791001,-0.222052909766951,1.22920821290235,-0.200378592672713,0.573601851938698,-1.45467838187745,2.35247210825064,-0.629696773986167,0.498822017000347,-0.0802327791698415,0.0859576556179912,-0.948347828233138,0.397798983787249,-1.18493454001143,4.59614589496226,-0.278209753164905,0.586762988416634,0.263875240210296,0.734578611479329,0.356033320997337,0.560111787344954,-2.67181447546622,1.27368048084165,-2.16459869171281,0.100159129808107,0.971433245808378,0.451314046077771,2.22314732704721,0.0914769988399527,0.0866428968925336,0.152824959575067,0.583794779185892,0.512749428379886,-12.9712441984089,20.5787605457009,-0.6584313961986,0.477748940344093,-0.814908348100755,0.444789947096981,-1.89051725227116,0.142091684301222,-0.200560720495077,1.45986840297651,-0.144859583772036,0.586984460063911,-0.257879324040367,0.494789486290727,-0.55306718580614,0.505348285015871,-0.00150368684348133,0.811115250653256,0.00779354413596877,0.607370793092115,-0.347162640556757,0.665606185805727,-0.551005674976923,0.523292722243541,-0.0883520465784031,0.325348725787457,-0.290111468314895,0.590014420628588,1.03438384311497,0.731615774887552,1.45645899922095,0.233549370331932,-0.501445535597507,1.08902735682011,-0.470946483414672,0.529440269800524,0.855085202222461,1,0.994860648770638,0.989682077240749,1,0.995191222369122,0.796452298620553,0.782651180626582,0.9945501960058,0.987158213280147,0.879704136752859,1,0.990021852356923,1,0.998323742385417,1,0.97757945963263,0.996955750874154,-4.49656666357908,-4.83587936798895,-4.13831716115413,0.612031285207808,5.39095130105124,0.107623962919767,0.443721537469401,-4.49656666357908,-4.44018261247002,-4.94445136171298,-0.801408817147666,4.97837303279588,-0.12588724098979,0.433593835955625,-4.49656666357908,-4.80796958324966,-4.40973495637699,0.837583143994734,5.07775942642276,0.128178966918458,0.440545828063209
"c2ba82ad21732bcd0ef11c61560cf91c",-77.1823474863519,84.6265779821954,-0.924116456004657,0.381840530658709,0.982660038108883,1.36393418016101,0.719143627195807,0.502722450985132,-1.07987970286886,2.61031213641377,-0.419283239378976,0.625775644987195,-0.0870255166011151,0.095378946636766,-0.93246351520521,0.388670726205922,-3.46877202708554,5.0999012350756,-0.697715551090002,0.510368383388319,-0.419642341678872,0.815091264193717,-0.525114908720937,0.610911561695399,1.31658789504195,1.41328078041555,0.944236804898034,0.370958017920273,-0.370991600288479,0.500779808474267,-0.75097985287667,0.47558472324216,0.0292227515543425,0.169575165344847,0.172665438182112,0.823643476109446,0.822025859846793,22.8342721753847,0.0430963691849837,0.820664915885749,0.560768977138121,0.493540643049524,1.15374161360053,0.282598853005137,-0.376832310203944,1.61987561786241,-0.239010617256448,0.7018418182513,0.176066248633731,0.54902032483397,0.31796424587383,0.722339473593354,-0.0870183404320113,0.900016614600779,-0.0980479018707085,0.753147040020667,-0.797363604126489,0.738559194299131,-1.08449950554498,0.347952866862358,-0.350204187861607,0.361008202610015,-0.989965484926122,0.360631640602881,0.382688565871525,0.811803689269194,0.467805399382263,0.652868250172498,0.999257415385439,1.20838896088254,0.834596611296988,0.448270905297766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995154110613276,1,1,1,0.635835907878996,0.12944046577849,0.96314643510293,1.05479298597276,5.57502751774719,0.181406430616371,0.402343753586143,0.635835907878996,0.715451331338165,-0.0263534095393148,-1.39162841655897,6.2218654861337,-0.2133721555234,0.400778340435001,0.635835907878996,-0.573484730157717,0.847139070153693,1.50262485854739,5.88230246093271,0.234753079255911,0.380116999341048
"250a576e3788b3f444938c7b08afb2e3",-30.630374357785,61.5303991600109,-0.497782228148243,0.626825487837973,1.06699167700403,0.991690985672915,1.080956938668,0.298153112096857,-3.04545693591453,1.89790904365236,-1.62236550990537,0.123082615300164,0.0256435991342024,0.0693482449361985,0.373785798319402,0.702089439106643,-9.70047984850312,3.70804262860368,-2.62406902684976,0.0142764389943871,0.411460164608982,0.592637585419429,0.699867999828903,0.492574111340985,0.7089335407274,1.02756997408587,0.693014196089074,0.503655815956371,-0.0868177852069489,0.364107615377976,-0.243517273198906,0.764516115244307,0.105275202338815,0.123294925306899,0.860706851545676,0.399180034123798,4.46539423644717,16.602371441456,0.262491673166977,0.794735836524403,0.364819002157281,0.358844153841536,1.02112331357011,0.331405213559367,-0.51165041804001,1.17778120932189,-0.432808953227776,0.670227862368129,0.98064678977211,0.399182390916247,2.44389741607488,0.0232628881028488,1.74841607716119,0.654385216411311,2.67691298673919,0.012328638037614,0.644333423761307,0.536992551419042,1.19296620011347,0.248909476096041,-0.760817155385488,0.262482299725102,-2.904399725839,0.00719936684637172,-0.148383920672623,0.590247251292756,-0.250654334453491,0.804807226722667,-1.63258394104043,0.878596971264705,-1.84873167639874,0.0775703825361911,1,1,1,1,0.768190786539953,1,1,1,1,1,1,1,0.886177993735698,0.68903854379858,1,0.412103872292938,1,1,6.99453922803572,6.6541823592113,7.36189152935852,0.992740751486298,3.81254611236976,0.206314117865174,0.379960967408173,6.99453922803572,7.06689527124736,4.50029100319408,-2.450481863928,3.93128639270699,-0.571369658136146,0.268482862091158,6.99453922803572,7.12035533129759,6.96048057564386,-0.863516938683905,3.89007742371011,-0.177763568019318,0.410156279513435
"eedb6e6a512baecd8df273d5495ca5c0",116.495319468352,84.681642634506,1.38825852372358,0.249709643408415,1.1369459905624,1.3648216621223,0.855284199291247,0.433742397489406,-0.81987379775283,2.61201060908797,-0.341313211425347,0.595674610732433,-0.017392472756645,0.0954410076187829,-0.174192661063702,0.610307965689762,-3.64858687676484,5.10321962859952,-0.710388148593117,0.47375199738015,0.248803852551418,0.815621626145415,0.298051736108906,0.547910753921304,-1.61075874714914,1.41420037112389,-1.15190814191404,0.3360324399051,0.565192975226645,0.501105654877316,1.13567016921945,0.342790615324472,0.0756333716863798,0.169685504173887,0.461092468802618,0.548764208439819,-14.693011872545,22.8491299338819,-0.657181646676822,0.509951151179994,-0.648512191988339,0.49386177908691,-1.32816080205612,0.269934224594064,1.05872639952723,1.6209296352859,0.677557215221637,0.517654753471397,0.149101547774864,0.54937756027961,0.291871979651938,0.593216845897891,-0.0165711831627743,0.900602235609432,-0.0233944145329346,0.629008643593093,0.810801612095899,0.739039758516835,1.12199143159047,0.342001917635158,-0.0272533087906601,0.36124310270443,-0.0623654622433236,0.622855980240321,0.294951202877795,0.812331912068224,0.368574135057056,0.60543219908845,-0.76866093421335,1.209175232992,-0.652719523956911,0.480067312304735,0.977483292621632,0.989078854776659,0.992621948575601,1,1,1,0.984807630155042,0.984781111777103,1,0.994022296462393,0.982073292118886,0.991125970206731,0.995973177132723,1,0.981353157717635,1,0.99664661766203,1,-4.4867439950702,-4.83715692700524,-4.12795113651603,0.8049359314964,5.82195281146148,0.130038653570192,0.438802085527796,-4.4867439950702,-4.56506795612333,-3.88267644814009,0.459499255428629,4.68904893373604,0.107191889755064,0.46303506634964,-4.4867439950702,-4.05500271933204,-4.5979697159713,-0.659993630225231,5.79977494261733,-0.100031099185051,0.456140364873171
"ed32eeb458a2b9bdee12e2db96fcb98b",-1.49173485314702,81.4756241113022,-0.0225197639778442,0.778224352562027,0.189605534983676,1.31314997279857,0.154132933946785,0.731843065241707,-0.793274575953735,2.51312076549242,-0.320441689004843,0.69500161425044,0.108849413913894,0.0918276431541878,1.19943301514983,0.267603421566992,2.50370641261591,4.9100134489806,0.520639431084998,0.621309875211774,-1.742336967437,0.78474246556236,-2.23358046306616,0.0409663100229861,-0.167486648378852,1.36065922047671,-0.119390106982484,0.795741029832769,0.0968164270348171,0.482133963237453,0.20056044627133,0.744514577781039,0.0199616321494687,0.163261268028059,0.107204062000455,0.693134544914934,-11.4378217085855,21.9840695556451,-0.513348122315658,0.596539632301284,-0.0264111849964377,0.47516433814934,-0.05403221454782,0.77887836998024,-2.11381661170449,1.55956178419253,-1.35703187235482,0.194137949704873,0.29852616955668,0.528578310528504,0.572201488701956,0.577169801833953,1.48432788256479,0.866505737719508,1.72334370194432,0.112696081799501,0.362500420494253,0.711059961698113,0.511203408190023,0.62298342676953,0.0824098722511565,0.347566560273047,0.240728148384189,0.778781848079959,1.06346519784826,0.781577298954246,1.36149079006277,0.190849769453228,-0.758919119161,1.16339626515238,-0.652090104462645,0.545723795521234,1,1,1,1,1,0.933050763867814,1,1,1,1,1,1,1,0.998959372430873,1,1,1,1,3.27626252410119,2.42104644264325,3.80662825794974,0.841053543818768,5.86918569614278,0.141253583844951,0.384515293828378,3.27626252410119,3.41992817078711,0.221498249151637,-2.76619551840437,6.38989997802147,-0.433583975432516,0.335937733785496,3.27626252410119,2.31695520899882,3.53088558037489,0.913897832353882,5.78202190610235,0.155218999019448,0.402343782275243
"645dd8b575c7e7c0952933bbe90b4bb9",-73.6588837370119,91.4785034838466,-0.818417996121793,0.454510598571418,-0.433290123519183,1.47436728066503,-0.304947828924167,0.563449211230803,-0.0834394520882938,2.82166021075664,-0.0293198252319318,0.659063099457482,-0.0170408589255688,0.103101454770305,-0.173893851123931,0.647677628501654,-6.12308965671549,5.51282285097585,-1.13025857892738,0.330432216745659,0.628840704155164,0.881086424963151,0.723261090709378,0.497652536848473,1.28839700642359,1.52770930690472,0.859690143133608,0.43070004734978,-0.284690998449194,0.541326242256793,-0.539402404075416,0.569727488690898,0.049646088568502,0.183305088349858,0.28006577721045,0.684860683839586,1.02436361642355,24.6830853444943,0.0371494755342502,0.674621137084315,0.578002265747963,0.533500946288111,1.10366706461827,0.342928387483346,-2.85567868956617,1.75103142399544,-1.66184392400204,0.176038045794036,-0.0182997363973965,0.593472628759649,-0.0354289437864419,0.640034460407825,2.10865152907405,0.9728878914565,2.20068500813205,0.0691146774895535,0.615099454435101,0.798357814290145,0.785864186927722,0.486098873035191,-0.672329183978285,0.390237805989337,-1.75084094522317,0.145546204594164,-1.15074853282328,0.877532666305325,-1.3322790634747,0.268495511269994,-0.631065067597096,1.30622809528221,-0.48975336136843,0.579841445400168,1,1,1,1,0.998742557419409,1,0.998718721701082,1,1,1,0.987423748567471,0.961090505024878,1,0.839789023567925,1,0.953031117458925,0.987855027529716,1,-4.42623978478078,-4.5874025616918,-4.30304254456722,0.202358270165948,6.31302583047594,0.0307789074229585,0.487312947747763,-4.42623978478078,-4.48695736655309,-3.5767942297725,0.583074340902431,5.48893991681595,0.0982074112721166,0.460937549975292,-4.42623978478078,-5.02559952938367,-4.29197746335413,1.01351399646069,5.64166763371096,0.164614647802383,0.421052657217034
"0f898170dbe4592000abdcde0dd2ba2e",-38.2794803185133,35.2470749353474,-1.0866447919375,0.290636905128619,0.4459722925358,0.568080281647821,0.784558675601129,0.44377434219375,-2.91015367631323,1.08719824989474,-2.67863993554025,0.0128715993950885,-0.00521928530732249,0.0397254498470668,-0.133397137571503,0.870039564869623,-1.9034090201206,2.12411520448575,-0.898671513159286,0.382137262417307,0.53042476683746,0.339486524838892,1.56602333246288,0.134272939911641,1.03264036929877,0.588633202000365,1.75606149917139,0.0923117374908496,-0.340854857057381,0.208575412787163,-1.63561344762376,0.115935047639392,-0.0145549484866737,0.0706282671779693,-0.206763392818757,0.831261011709323,4.29203500225094,9.5105027480756,0.452350102618867,0.658141804697125,0.300623675432401,0.205560291388198,1.46386861062586,0.157408025204911,-0.704487727434704,0.674680208630804,-1.0458386003317,0.308895497497128,0.299146848929373,0.22866764782245,1.30982612687481,0.20596414131402,0.356051453522621,0.374858038860623,0.949728073158848,0.354586187280295,0.110885413283299,0.307610822584935,0.360787700576065,0.723114045571882,-0.131031472664514,0.150360365183943,-0.873285319872808,0.395084933213133,-0.293399184827754,0.338117245795793,-0.86870924628155,0.397002213704734,0.0397007477493071,0.503295504448193,0.0781548383448242,0.891481180225066,1,1,0.697903247796964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.43858233029101,7.64428262579185,7.32644631150175,0.0236212996635103,2.6651606193038,0.00891045284455435,0.494791666850652,7.43858233029101,7.56173147727093,5.66316304124435,-2.38339906720595,2.71269123363989,-1.12430690910925,0.101563888007956,7.43858233029101,7.51110086671624,7.42791965897063,-0.0658535408912027,2.9408409269631,-0.0203608690407476,0.489278755833123
"b5c3abd1c966bb0457d8dfe34c35b160",-60.665259768235,109.715848045688,-0.555098896510773,0.595087833267892,2.27542430145278,1.76830020571492,1.30246049374992,0.246879897710408,1.69018658596571,3.3841922542448,0.501172838720769,0.600523008329127,0.0734391384945805,0.12365597505501,0.584009694759744,0.569050582145939,3.48309303727898,6.61187067109453,0.523461896495662,0.605745981567832,-1.87340334710223,1.0567416456856,-1.79068617094513,0.103380550613229,0.301106149861665,1.83227660915921,0.165322057260109,0.75122358430545,-0.175322915427113,0.649246166877634,-0.274800425725911,0.686721051216376,0.058666698873679,0.219849171701259,0.278090408826158,0.667324850952599,12.6719251284351,29.6039565342637,0.424757734939458,0.656342854265416,0.239597527465548,0.639860803642389,0.378538563864585,0.67431045817535,-1.0816760022309,2.10012068761305,-0.524090196774172,0.606204490442586,0.506373168306997,0.711788565362425,0.721503374580963,0.483213033533433,1.77960421927538,1.16684484331753,1.53451961346648,0.165075723935185,0.0562280081901075,0.957520087265229,0.0636671851184873,0.68438102255573,-0.0328943272314629,0.4680364259694,-0.0718466848723621,0.756755965308588,-0.050597811463097,1.05247940231645,-0.0441821147128944,0.776885635242794,0.422195091371425,1.56664044291344,0.272968917433678,0.739848595247295,1,1,1,1,1,0.992270197173691,1,1,1,1,1,1,1,1,1,1,1,1,0.595354455043195,-1.93532086393221,1.69874504936078,1.25572713628881,8.00798550408445,0.146600630334267,0.397135420460548,0.595354455043195,0.595354455043195,0.979014823698235,0.270582710198387,7.92827373239521,0.0424821395738373,0.46303506634964,0.595354455043195,0.543106901905408,0.595354455043195,0.483401180627125,8.13527886662133,0.064934579435717,0.45419104776673
