"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",-0.694081586605841,1,0.487631045366588
"41f01f3e3cbf6beb908ae1ebb553208e",0.55021122329638,1,0.582174506529678
"bc6f21affc11d8c4a5d6454f728e4add",0.880503278419078,1,0.378586729947075
"c2ba82ad21732bcd0ef11c61560cf91c",-0.794452790138976,1,0.426931882269508
"250a576e3788b3f444938c7b08afb2e3",0.817443091846293,1,0.413675258301559
"eedb6e6a512baecd8df273d5495ca5c0",-0.637379599536426,1,0.523877613352878
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.395282099750405,1,0.692634708375817
"645dd8b575c7e7c0952933bbe90b4bb9",-0.188104364988067,1,0.850794839412712
"0f898170dbe4592000abdcde0dd2ba2e",-0.43185085289387,1,0.665849816839334
"b5c3abd1c966bb0457d8dfe34c35b160",-1.45455005305333,1,0.14579386704831
"ca39c1dfb5e738c293917a0ab7391c33",0.683191123550635,1,0.494486080865129
"7d669e880492b330a9c9c649f65c2ba6",-0.811086914129832,1,0.41731576014516
"632a77028290d1ecbd9bfe2958610b8c",0.689657021887377,1,0.490409899220571
"5b239eddc0c4c102c7f721bae475cf22",0.0843851598212992,1,0.932750205946541
"51c79d7c5c2260b32f6ad5b82272898e",0.3897064191092,1,0.696753649319126
"20f887a0f58476d52027e0798805c1d2",-0.895359383720563,1,0.37059500528166
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.750336421869953,1,0.453052111881309
"969732ae717bf5a9282f4781499aadb4",0.0388730623551877,1,0.968991593456865
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-1.05730370935319,1,0.290373000916831
"26de4690cd2c89c490c37a8d1418d67a",-0.441472029361787,1,0.658871306539548
"c5bd025300b4ef0c652dd11cef56ac29",-0.443377092604416,1,0.657493002225195
"95251fbafeb9956f566a3da93d145d63",-0.761788231840262,1,0.446186405162867
"cb3f42ad378ddeda014d895db355586b",2.35304876910878,0.986870164403178,0.018620191781192
"1e2270e7a0c8c2e951edc6813b58451a",1.51257662243662,1,0.13038723606193
"820d3c5095323f85949bc959fd15d1b7",0.895196820696744,1,0.370681883988571
"5431c93e93b57f0b74748eb702ea1e72",-0.0793928377593208,1,0.936720165300681
"7c821085a5548386a8d91fe359fa3ff3",-0.898996043929569,1,0.368654767855444
"564e9f4d70915c0026898422d57b1431",0.463613378627871,1,0.642924767421416
"386a607b118090dd71bfc8b4b4081447",0.700606262115895,1,0.483548769336363
"afce1dc2c06acb90ad5d3da0fffbcd02",-1.23307704190978,1,0.217547021978127
"1c6bf8efe709f63c28e0225da6870395",0.466908991750243,1,0.640564991809579
"f2d099ef5556f02539ded15181a3d994",0.173394756069611,1,0.862341146726366
"304a3df568087b761af6bca76a3816aa",0.1629786845546,1,0.870535217525979
"2ddd18d49a8163e0fc79e28ea6273254",-1.55507728757517,1,0.119927663463994
"42604f7f8bfc866837a5370b4b667382",-0.744693210909559,1,0.456457204310129
"de4edf45ab75f6490e1ada65b0e0306f",-0.452858060545756,1,0.650650952272278
"e1a9800482df461df81429b3b8f859a1",-0.99675126669836,1,0.318885258383844
"c38ee4acf990375c9b9df651cf77bf7c",0.569421110647869,1,0.569070393763372
"321b7763c5946d79f50284281735d5b0",0.160870234424949,1,0.872195606411908
"01491b7ad3b35c7e644dd24ae831bee2",0.24780064900448,1,0.80428865275577
"a67690654fca1914946ee270222b7247",0.972731744580092,1,0.330686643695298
"95c08da59378a0eb674c2b7dab943428",1.26777734847907,1,0.204877473514664
"6a49b0df18b1abfe220ecc00d5cbf296",0.101391073361806,1,0.919240022382824
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.180591090199844,1,0.856688549884953
"c4228a5878f56464e576996e95eefc5e",1.33730268163579,1,0.181123856027666
"f55e6f0203460ecfb665c9dbc579b714",-0.934368862254358,1,0.350113653904108
"b73c9d186b67a61bce0ba79c990aef39",-1.16085563285878,1,0.245700614232066
"6960eba3db7d4d863d042ab497d7481a",-0.401486047601965,1,0.68806230850573
"d2a7d567b64364c09cf4bea1e3f5aef5",0.0849025529427777,1,0.932338862163342
"6545176af2fa076f03140433793c0d00",-0.702437730205184,1,0.482406222427938
"719ab97ff4cf3c7b809b054134f4dc70",0.526537370148075,1,0.59851489426875
"3fae853851bfe19cdb50e15749f373b6",0.196781363484733,1,0.843998635745829
"a99fb503372ef5103fa41e0c743bbad2",0.492937800898991,1,0.622056536787157
