"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",0.722180175784001,1,0.47018370989646
"41f01f3e3cbf6beb908ae1ebb553208e",0.970148944002137,1,0.331972255562144
"bc6f21affc11d8c4a5d6454f728e4add",-2.94069798757294,0.180110506698791,0.00327473648543257
"c2ba82ad21732bcd0ef11c61560cf91c",1.10921555559452,1,0.267337203559703
"250a576e3788b3f444938c7b08afb2e3",-0.619922728349612,1,0.535308661332422
"eedb6e6a512baecd8df273d5495ca5c0",0.197636882386338,1,0.84332917596742
"ed32eeb458a2b9bdee12e2db96fcb98b",-1.62238895920359,1,0.104720091679704
"645dd8b575c7e7c0952933bbe90b4bb9",1.67676391946048,1,0.0935886557656916
"0f898170dbe4592000abdcde0dd2ba2e",0.681649929402825,1,0.495460335325605
"b5c3abd1c966bb0457d8dfe34c35b160",0.278620022042748,1,0.78053644557811
"ca39c1dfb5e738c293917a0ab7391c33",2.210527310093,1,0.0270685872994123
"7d669e880492b330a9c9c649f65c2ba6",0.375686119280035,1,0.707150258435777
"b67b924653e2ba692fd3ea7c8f75c2ee",0.357116302155161,1,0.721004740734119
"632a77028290d1ecbd9bfe2958610b8c",-1.58224156754422,1,0.113594434387218
"5b239eddc0c4c102c7f721bae475cf22",-2.48117433734138,0.69403663589633,0.0130950308659685
"51c79d7c5c2260b32f6ad5b82272898e",-1.41422197163105,1,0.157296738734777
"20f887a0f58476d52027e0798805c1d2",-1.07090962260888,1,0.284210068745509
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-3.30433642779721,0.053312847040059,0.00095201512571534
"969732ae717bf5a9282f4781499aadb4",-2.04506690492661,1,0.0408482625210332
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.639419937322867,1,0.522549782347243
"26de4690cd2c89c490c37a8d1418d67a",-0.787570671669038,1,0.430947875316882
"c5bd025300b4ef0c652dd11cef56ac29",-1.91431016787104,1,0.0555805360108883
"95251fbafeb9956f566a3da93d145d63",0.00203782087414703,1,0.998374055312184
"cb3f42ad378ddeda014d895db355586b",-1.88198543412517,1,0.0598379933515062
"1e2270e7a0c8c2e951edc6813b58451a",-1.00953109136395,1,0.312719998397756
"820d3c5095323f85949bc959fd15d1b7",0.943098683861192,1,0.345630428888572
"92fb114641e27921122496428e2ef0dd",0.888109809264286,1,0.374481686650702
"5431c93e93b57f0b74748eb702ea1e72",-0.278807456419131,1,0.780392591884956
"7c821085a5548386a8d91fe359fa3ff3",-2.44849149249468,0.745970252429758,0.0143455817774953
"3a8a7409bdc33da14a01ec3e3313b9a7",0.026924674722691,1,0.978519813066493
"564e9f4d70915c0026898422d57b1431",-2.01593506527653,1,0.0438067663175966
"386a607b118090dd71bfc8b4b4081447",0.219338578042742,1,0.826386312538802
"afce1dc2c06acb90ad5d3da0fffbcd02",1.12014355130048,1,0.26265259429678
"1c6bf8efe709f63c28e0225da6870395",0.742944628867339,1,0.457515204481654
"f2d099ef5556f02539ded15181a3d994",-1.08346780098479,1,0.278600835368501
"304a3df568087b761af6bca76a3816aa",0.0738279896407592,1,0.94114725528132
"2ddd18d49a8163e0fc79e28ea6273254",-1.34867340757392,1,0.177441890629796
"42604f7f8bfc866837a5370b4b667382",-1.68631322671523,1,0.091735484780272
"de4edf45ab75f6490e1ada65b0e0306f",-0.928341612108758,1,0.353230395312257
"e1a9800482df461df81429b3b8f859a1",-0.49802204394543,1,0.618468504953985
"c38ee4acf990375c9b9df651cf77bf7c",-1.46789932195312,1,0.14213157240872
"321b7763c5946d79f50284281735d5b0",-2.61183634297407,0.486309708933137,0.00900573535061366
"01491b7ad3b35c7e644dd24ae831bee2",-0.453726405762296,1,0.650025758868086
"a67690654fca1914946ee270222b7247",-2.31172297465629,1,0.0207929544701486
"95c08da59378a0eb674c2b7dab943428",-0.305966367385438,1,0.759630253451129
"6a49b0df18b1abfe220ecc00d5cbf296",-0.509055630790281,1,0.610713230776337
"5c4a1032c65d0d99d6d6bee379b63a2c",-2.36405054538519,0.921893653827685,0.018076346153484
"c4228a5878f56464e576996e95eefc5e",-1.28831937231538,1,0.197634812306736
"f55e6f0203460ecfb665c9dbc579b714",-2.21047160720121,1,0.0270724489194037
"b73c9d186b67a61bce0ba79c990aef39",-3.46968973802466,0.0297004137624689,0.00052105989056963
"6960eba3db7d4d863d042ab497d7481a",-2.14476378607249,1,0.0319717380223856
"d2a7d567b64364c09cf4bea1e3f5aef5",0.201492395200208,1,0.840313575247957
"6545176af2fa076f03140433793c0d00",-0.443953934762241,1,0.657075888976446
"ebc68f0a3a40711c1b0df994d93a6cac",-0.398651216222043,1,0.690150218093933
"719ab97ff4cf3c7b809b054134f4dc70",-1.79541593976006,1,0.0725874547186213
"3fae853851bfe19cdb50e15749f373b6",0.348663972893961,1,0.727341594363696
"a99fb503372ef5103fa41e0c743bbad2",1.08047376651598,1,0.279931262605152
