"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"7e464b9b7f9ca86103a675a09263efec",0.635753577118675,0.848992542985453,0.712862027207309,0.907471081591512
"41f01f3e3cbf6beb908ae1ebb553208e",0.450292356798451,0.784381437645611,0.477519829414971,0.830757799571382
"bc6f21affc11d8c4a5d6454f728e4add",0.584521478690515,0.830951756229545,0.548391361738728,0.866804345527154
"c2ba82ad21732bcd0ef11c61560cf91c",0.510852856313582,0.809925841213051,0.532488966425384,0.859028054724989
"250a576e3788b3f444938c7b08afb2e3",0.282530735592386,0.736425988150726,0.46691541137555,0.85767399069361
"eedb6e6a512baecd8df273d5495ca5c0",0.620396465914656,0.847440097059876,0.615046081435156,0.877459103869141
"ed32eeb458a2b9bdee12e2db96fcb98b",0.843329038036679,0.923050947019182,0.579101122302357,0.878192548013614
"645dd8b575c7e7c0952933bbe90b4bb9",0.608327193927113,0.834842746755906,0.613405651692011,0.875258571949277
"0f898170dbe4592000abdcde0dd2ba2e",0.130051980757995,0.653829613196182,0.546948830336092,0.870817752809953
"b5c3abd1c966bb0457d8dfe34c35b160",0.258807149237301,0.730878450670761,0.210295845087594,0.744166580713356
"ca39c1dfb5e738c293917a0ab7391c33",0.446715754094194,0.783296869660859,0.487680472400195,0.831733243719475
"7d669e880492b330a9c9c649f65c2ba6",0.707804675754369,0.873128755995334,0.656659984524962,0.893994759616179
"494975433cf1f940b003816db0232f8b",0.602766550362462,0.835958485293404,0.589887406969926,0.873961254620421
"b67b924653e2ba692fd3ea7c8f75c2ee",0.479359044174463,0.778971773355488,0.497202848901099,0.833039533432849
"632a77028290d1ecbd9bfe2958610b8c",0.306614315788612,0.736462108385974,0.202697724214247,0.751829836619927
"5b239eddc0c4c102c7f721bae475cf22",0.535464730014207,0.816083885776651,0.791883889077141,0.928482896404723
"51c79d7c5c2260b32f6ad5b82272898e",0.451814142825164,0.774930456809088,0.431315857306419,0.808478723123431
"20f887a0f58476d52027e0798805c1d2",0.684811703378917,0.863767128178449,0.66786314405593,0.897717716056609
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.769174554097331,0.89272369158875,0.708361278511243,0.910604420024506
"969732ae717bf5a9282f4781499aadb4",0.602539939196483,0.836682957515345,0.397018074972684,0.836176483769915
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.645334351889077,0.848563292664557,0.848333456443696,0.94346245107567
"26de4690cd2c89c490c37a8d1418d67a",0.527853005359729,0.818491575668646,0.420914238912581,0.830349778412467
"c5bd025300b4ef0c652dd11cef56ac29",0.409561550531129,0.77930460455609,0.458352001150338,0.838525502177157
"95251fbafeb9956f566a3da93d145d63",0.484807194123216,0.79921723450762,0.672844410726212,0.897545695576795
"cb3f42ad378ddeda014d895db355586b",0.10808883456164,0.648533388937839,0.0795558799555667,0.677065503854799
"1e2270e7a0c8c2e951edc6813b58451a",0.224510658221398,0.696314963299242,0.631882475208921,0.888471786533602
"820d3c5095323f85949bc959fd15d1b7",0.538012713944288,0.817884455529074,0.664437581179913,0.90298793728919
"92fb114641e27921122496428e2ef0dd",0.543961802992672,0.808326807032988,0.498784543619969,0.833949198842351
"5431c93e93b57f0b74748eb702ea1e72",0.389815811679389,0.772741512700052,0.520402113169452,0.862157556511756
"7c821085a5548386a8d91fe359fa3ff3",0.666144432903618,0.858792439412192,0.54763990706065,0.872980452795041
"3a8a7409bdc33da14a01ec3e3313b9a7",0.552483449778248,0.815617984008191,0.558810474614207,0.865454302876172
"564e9f4d70915c0026898422d57b1431",0.52332447990223,0.803393402339009,0.533210581717006,0.845567221813877
"386a607b118090dd71bfc8b4b4081447",0.110006546552677,0.648209322968996,0.143037287874872,0.708164894164636
"afce1dc2c06acb90ad5d3da0fffbcd02",0.599072808945059,0.839027208093495,0.589318312846591,0.879574092727954
"1c6bf8efe709f63c28e0225da6870395",0.012838870147322,0.470716021081846,0.00881473190363716,0.381007364220514
"f2d099ef5556f02539ded15181a3d994",0.362990259009841,0.761331831302869,0.691059038009555,0.904360552501438
"304a3df568087b761af6bca76a3816aa",0.608936144627197,0.833381761631695,0.559108311303467,0.860916285074488
"2ddd18d49a8163e0fc79e28ea6273254",0.228326325092845,0.714068908260678,0.32099599819,0.78432943617627
"42604f7f8bfc866837a5370b4b667382",0.0969673040499326,0.623966841787739,0.0960271876452985,0.601424352069178
"de4edf45ab75f6490e1ada65b0e0306f",0.579775526757732,0.822676804405171,0.563221904731046,0.862089365153152
"e1a9800482df461df81429b3b8f859a1",0.482005872497397,0.795424127644506,0.507004944128601,0.850688347394216
"c38ee4acf990375c9b9df651cf77bf7c",0.134891244377083,0.663723079702405,0.223214768711847,0.749808540782928
"321b7763c5946d79f50284281735d5b0",0.714938121761411,0.875630356195581,0.641463231320481,0.886027979083259
"01491b7ad3b35c7e644dd24ae831bee2",0.392063089360052,0.77128563388056,0.385764961325836,0.818141616624306
"a67690654fca1914946ee270222b7247",0.106799030062815,0.65084104248544,0.114051267793573,0.687747887690091
"95c08da59378a0eb674c2b7dab943428",0.223172386350768,0.704464697996784,0.50728042663576,0.853318178111505
"6a49b0df18b1abfe220ecc00d5cbf296",0.638336815281896,0.848348506845443,0.607955161472033,0.886162118583886
"5c4a1032c65d0d99d6d6bee379b63a2c",0.731695341496674,0.883971960394275,0.69312944303037,0.902092010000998
"c4228a5878f56464e576996e95eefc5e",0.493630363237994,0.80279642079549,0.418175609993845,0.818987494239149
"f55e6f0203460ecfb665c9dbc579b714",0.388893025010283,0.782948669937756,0.194953869967381,0.735987197065442
"b73c9d186b67a61bce0ba79c990aef39",0.0291364986640311,0.550217570204268,0.0755661732704906,0.606492425045484
"6960eba3db7d4d863d042ab497d7481a",0.642782589963392,0.847231938472353,0.348015040732474,0.802011778910675
"d2a7d567b64364c09cf4bea1e3f5aef5",0.529097180798271,0.807960460198161,0.520599588975726,0.847947602189056
"6545176af2fa076f03140433793c0d00",0.132270869806289,0.654658944719151,0.390082576335129,0.823339653830943
"ebc68f0a3a40711c1b0df994d93a6cac",0.526434771038144,0.801614376278832,0.499934192555928,0.835025075889568
"719ab97ff4cf3c7b809b054134f4dc70",0.470493728656151,0.797700797628979,0.599806158491691,0.88011945224405
"3fae853851bfe19cdb50e15749f373b6",0.140472292961236,0.658464382105056,0.119025914495419,0.698896491593914
"a99fb503372ef5103fa41e0c743bbad2",0.130331160813603,0.657168468184492,0.321760452048113,0.793918766016243
