"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Crohn_case_control.Est","Crohn_case_control.SE","Crohn_case_control.t.val","Crohn_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","Crohn_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","Crohn_case_control.rab.all","Crohn_case_control.rab.win.0","Crohn_case_control.rab.win.1","Crohn_case_control.diff.btw","Crohn_case_control.diff.win","Crohn_case_control.effect","Crohn_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"7e464b9b7f9ca86103a675a09263efec",-10.6690880648072,28.4176625785721,-0.390296993891755,0.662342264905195,0.448296558932,0.501667910059908,0.90389604222675,0.397979229928329,0.320746911302425,1.40822791445397,0.214097681879424,0.787303870854384,0.0343449659412043,0.0338148705818974,1.00617314233564,0.354462754073013,0.228706675541765,1.20814232805082,0.192261129694808,0.771698265342197,0.0720884637582928,0.316514158048953,0.238069567007209,0.712722735310568,0.136840304813361,0.511868074908163,0.285348541025999,0.719519838678995,-0.200023874286978,0.18597053564989,-1.09654950733283,0.310159989699763,0.198390864057648,0.0867221599261653,2.29122566539511,0.0340516287400615,-18.6298688467461,8.71104269245278,-2.1414910981384,0.0463552436286572,0.0939241047198973,0.16620539252731,0.581777883809008,0.567443288222536,-0.298631683869147,0.447049803983396,-0.663016066601322,0.526680020666135,-0.245667779661872,0.187781746733398,-1.30472178329425,0.222401781276243,0.0169527500470786,0.262502913039832,0.0658614134241269,0.821124251589902,-0.258081020638086,0.311810986457613,-0.8180078080514,0.439974698788416,0.0772534079341895,0.0758593175227796,1.02726907868017,0.318259131107851,0.00347856902584152,0.200902565562638,0.0311021945965459,0.760948659780116,0.641780040379885,0.528763974919386,1.19802081550379,0.253758519484687,1,1,1,1,1,1,1,1,0.848523732094312,0.92016050202419,1,1,0.999712276406694,1,1,1,1,1,1.88589556612226,1.75806583918882,2.01720650356839,0.475347173483228,2.52474403678721,0.139192716177074,0.416445623964362,1.88589556612226,1.91871210001351,1.444745138821,-0.408069604114258,1.88248936778337,-0.160701137624478,0.390625146066149,1.88589556612226,1.89938814287336,1.88109711422629,-0.112135693663616,2.44319753772157,-0.0346249996834169,0.479879880485673
"41f01f3e3cbf6beb908ae1ebb553208e",-20.1443408169008,49.2439372855135,-0.413535550033691,0.569854665724273,0.709837656751209,0.869322134881443,0.812373568709706,0.42871264804787,0.220865422632942,2.44026710188932,0.0834285142518448,0.607957026538055,-0.021706306328668,0.0585965633749313,-0.377911249390287,0.57881813596967,0.106255860822079,2.0935460427125,0.0481300275362665,0.625277286229754,-0.34777685465048,0.54847591021411,-0.641803903554246,0.528961743795444,0.407156350815039,0.886997630770683,0.465864986233486,0.571914063325447,-0.200040561331972,0.322261599425209,-0.624071207373974,0.54022478184911,0.0420081263141489,0.15027768708495,0.268363161060476,0.595969294114403,-4.21184576469894,15.095050089096,-0.265806320302947,0.589820390071376,0.0967213350240588,0.288011299433912,0.338812248624964,0.583390438819512,0.301176646119879,0.774676398876634,0.387525072033652,0.546270170237787,-0.24041372171421,0.325400181451808,-0.741574568270818,0.463711894611501,0.302572917555356,0.454881781753059,0.659682633253493,0.42955405190182,0.319511962783124,0.540325954662819,0.596505985159431,0.502801605470598,0.0823108741164014,0.131453861283806,0.626778088915824,0.52543994340792,-0.0636441278314562,0.348136772745171,-0.179565413395156,0.629943728413056,0.130008257344358,0.91627592339009,0.133697186494287,0.614930863500711,1,0.99452367242461,0.994803756051743,1,0.996407931029834,0.988010635003744,1,0.997462671393716,1,1,1,1,1,0.993036332634814,1,0.978381497785581,1,1,-4.59474673230533,-4.8795665403711,-4.25832226509542,0.775126957078974,5.67004822442904,0.125198029263225,0.436781609660445,-4.59474673230533,-4.58844101611878,-4.82052235584218,-0.440618552118295,5.36459047511944,-0.0883342003220359,0.443579838639472,-4.59474673230533,-4.38840670944343,-4.66015748460377,-0.454054264908358,6.05732982315452,-0.0665128632644744,0.468149039424038
"bc6f21affc11d8c4a5d6454f728e4add",16.5403707343211,46.3408073598157,0.360295004805057,0.536103018491583,-0.735935619025255,0.818072067483028,-0.914989697917665,0.391423648201851,-0.778426054387139,2.29640345408399,-0.347541073994654,0.584124299984732,-0.0269286368011474,0.0551420581900493,-0.496496722501964,0.511169686140737,0.129761673049656,1.97012300827506,0.0610842763771148,0.595749871194849,-0.460259247079541,0.516141029693998,-0.896193960308959,0.399814362082618,-0.199596822836162,0.834705521165731,-0.238950509796245,0.575152425126636,0.0865848588933553,0.303262970461603,0.287845813007681,0.574217890673259,-0.0278485532252157,0.141418207632455,-0.197059994895853,0.632683153814168,5.51177065367363,14.2051356334448,0.38834223480628,0.560132646178348,-0.148058389609836,0.271031864636124,-0.549807112203859,0.502595584816718,0.356908587693442,0.729006081670455,0.492248316382022,0.51377825511271,-0.0319169522533235,0.306216520341953,-0.0940688464186615,0.578834678996628,0.038503635419787,0.428064654893251,0.0824772668067513,0.643527301191812,-0.0476275129734347,0.508471547093456,-0.101756117307951,0.575529165561745,0.0285226755915536,0.123704122745864,0.22543112351233,0.574843897283958,0.222585965059761,0.327612697317724,0.68497755544396,0.50035805671823,0.609707521340455,0.862257739629371,0.709789320442432,0.487575065788388,0.996187924299027,0.99225095354254,0.985292929997763,0.998502138373667,0.99292405695598,0.991323788760451,0.998504964220588,1,0.999055921476973,0.997861493078859,0.98722653905773,0.995132761492185,1,1,0.998139270116638,0.995152009927449,0.985584766076438,1,-4.51065677483145,-4.10547771067851,-4.85861140582321,-0.957960836866947,5.31696475159681,-0.166491804192925,0.426760979026884,-4.51065677483145,-4.49582383336434,-5.0391112236004,-0.713064717319563,5.05646390400333,-0.126153365559274,0.417968857192783,-4.51065677483145,-4.70847773865336,-4.43373107803452,0.278530939931889,5.4047131660532,0.0420137599419343,0.481681682233072
"c2ba82ad21732bcd0ef11c61560cf91c",-65.5890514879037,47.0402309852715,-1.40317887275827,0.190189495519805,0.896015352636605,0.830419261326253,1.08747008257442,0.317271065050263,0.793434871342828,2.3310631616047,0.342501672212143,0.687509015825121,-0.030254383437293,0.0559743194399434,-0.551084575605196,0.576166953103129,1.99612241331945,1.99985815221295,0.992568545779099,0.346605183581801,0.0493049779975823,0.523931166525929,0.0873511977583735,0.814421413288649,1.18641904522034,0.847303764378645,1.41041805162216,0.192284657370797,-0.492370312216827,0.307840130385034,-1.60899659165981,0.136073296797482,0.0490362643635274,0.143552638194266,0.340052133813618,0.682507943463981,-6.27692208767076,14.4195343034484,-0.435308604401921,0.628409508840864,0.395004791075984,0.275122559213497,1.4473327646697,0.178738371257588,0.402050658734591,0.74000899909186,0.547177722500182,0.592149159281949,-0.122811501036424,0.310838258309725,-0.394022600957527,0.678697557626121,0.23713646362457,0.43452545154123,0.544992415119524,0.590639138638492,-0.254178242120678,0.516145928123287,-0.495298778780208,0.599817807838235,0.0799821549990061,0.125571193928784,0.630740129924966,0.547661255516397,-0.228673502153859,0.332557368624897,-0.697248599958875,0.503317471802579,-0.180243366176087,0.875271829557633,-0.206891867289338,0.779043319329468,1,1,1,1,1,1,1,0.998942467362279,1,1,0.999919905647755,1,1,1,1,1,1,1,1.29959121024604,1.00393687711352,1.81602234680457,1.12223805575291,4.84865946175933,0.202210295980128,0.386792453694434,1.29959121024604,1.26435878886108,1.99767911030983,0.475641963244703,4.32203528460027,0.116476907130821,0.4396887931705,1.29959121024604,1.19074649935127,1.33618932377663,0.630732222327858,5.25255030421388,0.0985508538432276,0.442307694067442
"250a576e3788b3f444938c7b08afb2e3",50.8598994570316,37.0512257305507,1.37193992882578,0.180279758054631,0.62682931990537,0.6540795157241,0.961795665624178,0.351562898453666,-5.77133398049123,1.83606129442327,-3.14206684408442,0.00577721166709551,-0.00546005390809673,0.0440881581838458,-0.132105392331331,0.842671264172713,-1.82357147066823,1.57518775470988,-1.16527084843586,0.263596705521936,-1.23136195884974,0.412674247375635,-2.99010333245155,0.00908941595243983,-0.903344095739275,0.667378590172486,-1.35284178878419,0.18536811991119,0.304746141990929,0.242470198825964,1.26053901354849,0.216797279689943,0.104267705513101,0.113069198227729,0.915381013401609,0.374978926987006,-7.22242106234535,11.3575424528371,-0.62866961551982,0.548477852244484,-0.19198202908549,0.216700212381562,-0.882791437879438,0.388792544612541,-0.709738279722138,0.582867896132912,-1.2250646141523,0.244229761117595,0.213772930893033,0.244831673507956,0.891750616017249,0.399701101171776,0.00644452316165589,0.34225385916503,0.0148870206023442,0.90198998260828,-0.191871544794822,0.406542206367743,-0.470934174113315,0.644939179086998,-0.174794895042617,0.0989061183174645,-1.78305016358499,0.0901771305310062,-0.371822643387048,0.261938725112489,-1.42477342284544,0.181704895724469,0.755725032026331,0.689407629454157,1.08504196868247,0.291698982377602,1,1,0.291212853232482,1,1,0.335288128226701,1,1,1,1,1,1,1,1,1,1,1,1,7.17230702240231,7.23884231674228,7.09723733106987,-0.0507140228902023,3.71440671158377,-0.0124787369276768,0.49351415099038,7.17230702240231,7.23716022178994,3.14782420401351,-4.95700211818693,7.39553595683133,-0.678852791569525,0.182880046788708,7.17230702240231,7.47053249022733,7.10088564579589,-0.0386360849848089,3.73408306905373,-0.00653309005283758,0.494591346316645
"eedb6e6a512baecd8df273d5495ca5c0",-6.98626456929321,43.2135726944022,-0.167107517205441,0.545968984518579,-0.151898608070125,0.762865793056791,-0.197337063120148,0.582667348307581,-0.871917611028589,2.14143436967365,-0.41027130917096,0.548149580762877,-0.0405429382885625,0.0514208853033701,-0.784919097130899,0.464094602642498,-2.14991159167578,1.83717243366015,-1.17725257331641,0.31962036323024,-0.0567699044318146,0.48131008452361,-0.119681445343761,0.590585707122635,0.00313594470322213,0.778376764937263,0.00748055152707247,0.553400254281803,-0.0538634653433009,0.282797757876935,-0.199925151252868,0.53082522185653,0.148797054410404,0.131874827911101,1.14349821219656,0.345498742535957,-4.67562479337897,13.246524959382,-0.355596555302379,0.525783406236147,0.0655084105643413,0.252741716259109,0.2649203715243,0.523965077077416,0.311855074061554,0.679810281688041,0.47429918593116,0.520525536167661,-0.00955476849621161,0.285551992205872,-0.0426893587205288,0.569098295687469,0.301633465885779,0.399177401863187,0.764523514164272,0.41230675938796,0.461113627639049,0.4741581645902,0.972822992986131,0.367515391772796,-0.179958247931062,0.115356149481141,-1.56954300429492,0.200603705379926,0.176978448660221,0.305504282677326,0.573238766132379,0.473708107861666,-0.764866837504404,0.804069666362692,-0.95405423205434,0.404947192676226,1,0.99510755677476,0.986609589548964,0.98321116260386,0.972419703362181,1,0.998029777962209,1,0.948461698097765,0.983558289589418,0.998248138547623,1,1,0.998500770955359,0.99332681195314,0.932819721790536,0.990464386316662,0.98895234817567,-4.85518905867819,-5.00569576467371,-4.68785152789756,0.45747594187297,5.11262897142815,0.0857049533990925,0.459905660669634,-4.85518905867819,-4.85983818871328,-4.76009612320237,-0.351073856542758,5.01706204956381,-0.072415791587551,0.46303506634964,-4.85518905867819,-4.67748507364236,-4.92041625660468,-0.265829667578068,5.30029363152929,-0.0487408914123729,0.481681682233072
"ed32eeb458a2b9bdee12e2db96fcb98b",48.6023577651693,46.7801368421639,1.04315744347678,0.343642990167315,-0.43972301249103,0.825827719540195,-0.531007083859434,0.606553477376233,-4.10759137188402,2.31817428196172,-1.77787763922762,0.109855505441691,-0.136278611828718,0.0556648270682898,-2.45599036372024,0.0221739252289681,-0.988814932697948,1.98880056636479,-0.496365034071122,0.619812821194454,-0.359884980939379,0.521034254139431,-0.690535553856472,0.522715223357539,-0.685129848188624,0.842618865050304,-0.816918846479097,0.447356512398527,0.323176615973228,0.306138025330497,1.05939843741383,0.321624262183555,-0.000797033851615316,0.142758909089626,-0.00547150155519503,0.821565401967656,14.3981026644588,14.3398060295834,1.00713514878683,0.33583146762743,-0.279493977725232,0.273601355665185,-1.02546808536423,0.354362982380642,-0.115364933516197,0.735917352378411,-0.156381436843623,0.758103647377428,0.274114457023125,0.309119576051012,0.889692203910204,0.401908950978305,-0.16861576272101,0.432122879899683,-0.38953356681669,0.663119060218164,0.382049116740689,0.513292061760774,0.742229633715299,0.467473349448074,-0.177495589030761,0.124876887557411,-1.4244352163164,0.182566226460047,-0.553795114352069,0.330718597385579,-1.68207011458643,0.117290644832985,0.907383832770902,0.870432289620716,1.04739050857752,0.316697930756935,1,1,0.948900164622507,0.746361079686788,1,1,1,1,1,1,1,1,1,1,1,1,0.993518245765141,1,2.80648742793009,2.72894915353232,2.90095301664607,-0.407275416749728,5.60410874592939,-0.058913753266995,0.466254052706338,2.80648742793009,2.87051106876362,-0.690460765093503,-3.17077911006244,6.0325674718569,-0.40247360129343,0.315175367372265,2.80648742793009,2.26489369566385,2.91949060947734,0.862554305731975,5.9567565278199,0.121422957356611,0.430630632756805
"645dd8b575c7e7c0952933bbe90b4bb9",-36.4695127993845,49.373224633028,-0.748806950656591,0.488491481563252,1.64724004971355,0.871604494074267,1.90339565991689,0.107650577414156,-0.315085555270502,2.44667389383613,-0.126488546156203,0.589181621050378,-0.0033536866400933,0.0587504055465734,-0.059736913207575,0.62029050734185,-0.214211769525487,2.09904253689396,-0.107994605793824,0.6374874689076,-0.730979125451969,0.549915904648268,-1.34247986519996,0.281253877729656,0.563730197132417,0.889326396041199,0.64245746126182,0.511922982726376,-0.182424120502311,0.32310768017529,-0.573862768455509,0.504528053686257,-0.0961187414004724,0.15067223318798,-0.636197542970128,0.510227110908966,16.5079639352717,15.134681343098,1.09552317189655,0.351414478808856,0.14394014708858,0.288767457836562,0.508428716643297,0.557305701109801,-0.434888002397814,0.776710270705608,-0.572064140181975,0.54004340677213,-0.105773408783464,0.326254502382661,-0.33002528630022,0.603268733507822,0.263508416045675,0.456076049763242,0.587837891530172,0.5207662715133,0.864838518707676,0.541744551820608,1.60763044417606,0.172658346868088,0.0166579926779979,0.131798986429819,0.122244601206487,0.60402118116889,-0.0869248829470038,0.349050787391472,-0.252148495865174,0.669285713640088,0.724007199503932,0.918681557266188,0.796301889716155,0.458353597365865,1,0.877297020836585,0.994245634680785,1,1,0.959864810370539,1,1,1,1,1,0.994292506444225,1,1,0.954597927683997,1,1,1,-4.58460935456447,-5.15617466773114,-3.95778235622299,1.42228456948041,5.96030656386809,0.225404627217133,0.393867925333265,-4.58460935456447,-4.57183521740062,-4.92531018247141,-0.373437125059306,5.65892437636821,-0.0550708268366008,0.470817157567962,-4.58460935456447,-4.0707847112958,-4.73378963234597,-0.746728828494567,6.11470876302905,-0.118328696504238,0.446846848462898
"0f898170dbe4592000abdcde0dd2ba2e",2.88445409120252,26.3063585004123,0.10840184549348,0.850626994724062,0.928940705899898,0.464396248414167,2.00305259536316,0.0538106333845446,-4.23116808299556,1.30360293586734,-3.25544989501766,0.00483142213760509,-0.0189035547559965,0.0313025783071683,-0.604947532700427,0.55494196225187,0.0690795472564607,1.11838280552997,0.0558572058639519,0.874659539119634,-0.13642996657545,0.292998584562345,-0.464294948609869,0.648663018660358,-0.218326834123269,0.473838587048445,-0.458266154097449,0.650559005830374,0.0628809152912244,0.172153764152602,0.363496163403216,0.717909985129877,0.0775810101663411,0.0802790948284399,0.968762692865443,0.350251519489439,-5.70038648858166,8.06385153411073,-0.711962067461433,0.489713398313576,0.0582962081027256,0.153857081962188,0.38398525926778,0.701475741486287,-0.783158909603238,0.41383602112279,-1.8793242080628,0.0731800044295737,0.443875410902977,0.173830410426761,2.56300187100574,0.0203090731672315,-0.679106993843093,0.243000131299868,-2.78336480995568,0.014287246328182,-0.16404726134197,0.288644837394411,-0.572995319644899,0.571574987311319,-0.090975600998753,0.0702233125906559,-1.30143221309758,0.201108075581416,-0.496303427567967,0.185976411632406,-2.66469847711478,0.0104835729030423,-0.226102463298595,0.489479197941527,-0.467194256999739,0.64632428605424,1,0.998010333831625,0.238048583240155,1,1,1,1,1,1,1,1,0.996206286355378,0.61721274900238,0.515980291418369,1,1,0.570453225852151,1,7.50907728952936,7.35957329556644,7.67602690206931,0.573453583830239,2.44804402024867,0.176103140788355,0.406424993333821,7.50907728952936,7.5498161490676,6.30452816188351,-1.6598564637396,3.39207409828802,-0.338864454739318,0.253906662959858,7.50907728952936,7.53373351180666,7.49057066755501,0.0811452620344002,2.39496391774626,0.0221090021315658,0.483483483980514
"b5c3abd1c966bb0457d8dfe34c35b160",74.355463068191,54.0627569217152,1.37965536052354,0.21016538170884,1.30337432278071,0.954390608376226,1.36626887027268,0.210861163302442,-0.232060134829568,2.67906212268512,-0.0825548724000269,0.748111956366754,0.0570266430754148,0.0643305945221142,0.893035001382387,0.409310272200874,-1.42718949965564,2.29841229297644,-0.622451144789143,0.545154523345579,0.414696930838089,0.60214762356228,0.690523992677261,0.505478567100661,-1.57785533301154,0.973795759353297,-1.62419808070997,0.135421947417299,0.646707775469027,0.35379686262523,1.83194134172563,0.0903891843499158,-0.0230336662645186,0.164983275413708,-0.136177877735704,0.744578224205719,7.64829224823954,16.5721928154593,0.456900542667273,0.634300266062946,-0.453274415365248,0.316194961863528,-1.43729145367271,0.192521795955498,-0.254407311513154,0.850483209793577,-0.298522995075299,0.702129951397648,0.250543365278179,0.357242574047513,0.703377664261733,0.504245758905568,0.425645880039038,0.499394738736028,0.856597444706862,0.413724090513729,0.0686436804197205,0.593200145148082,0.119057076576675,0.679782471834642,-0.231248846411243,0.144317423438396,-1.60744037370273,0.141976168591867,-0.7642708984357,0.382204079485119,-2.00403092821496,0.0656429475021039,1.31395765199794,1.00593911149406,1.31191029305369,0.219981362054446,1,0.996480622219607,1,1,1,1,0.997460007026083,0.987794467149504,1,1,0.998440385359993,1,1,1,1,0.995931468798848,0.954968991174548,1,1.59972053571348,1.56124514559636,1.65119828714027,0.450658317312981,6.75244744551533,0.0639705540921675,0.460200471988212,1.59972053571348,1.62741798224078,1.11401934678859,-1.49878360292965,5.94573828035462,-0.22676569334415,0.355468950535953,1.59972053571348,1.63704212296353,1.59614367763229,0.440455575910564,6.62203496236911,0.0639015057459558,0.461538462702899
