"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","Intercept..pval.holm","Both_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap"
"7d669e880492b330a9c9c649f65c2ba6",-62.3307433036566,NA,NA,NA,-1.17306295109875,NA,NA,NA,-0.359389993577673,NA,NA,NA,-1.97710123102941,NA,NA,NA,0.925463677957839,NA,NA,NA,0.548315858694038,NA,NA,NA,-1.14214834093801,NA,NA,NA,145.147551514047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58711469763378,-2.64849450605333,-2.48985627947457,-0.127009432819351,3.9969095302991,-0.0206890999403735,0.47656252986779
"494975433cf1f940b003816db0232f8b",481.112661492664,NA,NA,NA,17.1503749323586,NA,NA,NA,-3.79295652274132,NA,NA,NA,23.3395056599581,NA,NA,NA,-11.47634310109,NA,NA,NA,-5.39487762961062,NA,NA,NA,12.4094178787795,NA,NA,NA,-893.332693639368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.30722681801521,-6.2149656677554,-4.4729245770628,1.89905148572868,4.74307481991309,0.335901462738367,0.32684849725881
"632a77028290d1ecbd9bfe2958610b8c",-65.3455363704824,NA,NA,NA,-0.603144097636028,NA,NA,NA,0.44045582608694,NA,NA,NA,-3.80201246886842,NA,NA,NA,1.43851451872657,NA,NA,NA,0.826635573381978,NA,NA,NA,-1.74601966553032,NA,NA,NA,137.310024992358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71168686617887,7.09301642042152,8.35627874931277,1.19062746815037,1.28956440931916,0.93406360331978,0.155642849836768
"5b239eddc0c4c102c7f721bae475cf22",933.42371361938,NA,NA,NA,34.1490737251755,NA,NA,NA,-6.59980120452412,NA,NA,NA,43.8637556332729,NA,NA,NA,-20.8664820517632,NA,NA,NA,-10.8149132425598,NA,NA,NA,23.9335133315597,NA,NA,NA,-1767.15841531749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04343798473872,1.98390449538305,2.08624391141757,0.326642001354691,3.54295285756938,0.0809991429441492,0.414062612600893
"51c79d7c5c2260b32f6ad5b82272898e",329.242402537282,NA,NA,NA,10.0132809156219,NA,NA,NA,-2.52039721244876,NA,NA,NA,16.343181509815,NA,NA,NA,-7.08707573842716,NA,NA,NA,-3.98721107115581,NA,NA,NA,8.61684991618983,NA,NA,NA,-631.194822137653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.19767460439552,-4.41753955344344,-5.68525697761228,-1.72121454690403,4.53418777068992,-0.324318255945659,0.365758937390536
"20f887a0f58476d52027e0798805c1d2",-364.997471424999,NA,NA,NA,-14.5175431078673,NA,NA,NA,2.5120334628532,NA,NA,NA,-17.8515538360581,NA,NA,NA,7.65279924184721,NA,NA,NA,4.26678606351291,NA,NA,NA,-8.95565739104185,NA,NA,NA,664.652723919706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88839184220795,-0.16798122978063,-4.4259843935292,-3.45308376711382,5.06804361045404,-0.561300489681197,0.296875309337306
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.698908417022309,NA,NA,NA,1.98962328562876,NA,NA,NA,-1.22232184093403,NA,NA,NA,2.35218421210169,NA,NA,NA,-0.474111657095655,NA,NA,NA,-0.735206224177945,NA,NA,NA,0.918332614294521,NA,NA,NA,49.6965011193575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.35740785130032,-1.32803941575717,-4.71407613725701,-2.07000473128422,5.32080006465357,-0.352033775482514,0.367187681698782
"969732ae717bf5a9282f4781499aadb4",-21.3199416084197,NA,NA,NA,-3.51902908203089,NA,NA,NA,0.480425732255152,NA,NA,NA,-1.14708819623816,NA,NA,NA,0.900690552148834,NA,NA,NA,0.470336774901596,NA,NA,NA,-0.998276206952524,NA,NA,NA,42.4205196777976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55014876685157,5.92222726735008,5.16921581902306,-0.826373973528191,1.43279494892359,-0.553561790260576,0.281250343995246
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-69.5672663326528,NA,NA,NA,-1.6874297706755,NA,NA,NA,0.645821833351826,NA,NA,NA,-5.8899276528268,NA,NA,NA,2.44348709461034,NA,NA,NA,0.679146816727377,NA,NA,NA,-2.0434804726204,NA,NA,NA,139.363246903005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43610551450228,3.75804644796794,2.52548063701726,-1.22711364303087,4.20572274750621,-0.251417791487718,0.34765646353738
"26de4690cd2c89c490c37a8d1418d67a",-378.518192272125,NA,NA,NA,-4.73243373893019,NA,NA,NA,2.15657437995539,NA,NA,NA,-15.9897054403504,NA,NA,NA,8.47463392487997,NA,NA,NA,3.19576369720974,NA,NA,NA,-8.47095028188845,NA,NA,NA,713.737407950484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74179054640599,1.65855026039135,2.22304791770595,0.692720694879572,2.97018362148823,0.157832659746275,0.404669385514707
"c5bd025300b4ef0c652dd11cef56ac29",-63.7106794783481,NA,NA,NA,-2.06364081017773,NA,NA,NA,-0.0203614631855697,NA,NA,NA,-2.20573622566608,NA,NA,NA,2.01604419151711,NA,NA,NA,0.201561745448236,NA,NA,NA,-1.44407651609307,NA,NA,NA,154.010617398664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02650924271308,0.390649738285777,-1.83089995978955,-2.44470992500179,4.40639555553623,-0.505725937690635,0.226562996041323
"95251fbafeb9956f566a3da93d145d63",96.7898583320616,NA,NA,NA,2.54157418675221,NA,NA,NA,-0.75750990604257,NA,NA,NA,5.22273025021937,NA,NA,NA,-2.05613301663392,NA,NA,NA,-1.08368549181719,NA,NA,NA,2.40887918720953,NA,NA,NA,-175.726996326414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96501837564078,1.86087042503079,1.9965463703657,0.184133665613481,1.51340389289854,0.10294560779613,0.470817157567962
"cb3f42ad378ddeda014d895db355586b",-58.1458246594369,NA,NA,NA,-3.85997734001195,NA,NA,NA,0.474792103077328,NA,NA,NA,-2.6191692799266,NA,NA,NA,1.09352323611788,NA,NA,NA,0.86675159974178,NA,NA,NA,-1.5912952039266,NA,NA,NA,112.152656482084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14467023041938,4.25330418722607,3.62680724775838,-0.434751509597054,1.79569753418455,-0.305470415456455,0.392996250434203
"1e2270e7a0c8c2e951edc6813b58451a",-540.411987748063,NA,NA,NA,-11.969233763831,NA,NA,NA,3.49839081862906,NA,NA,NA,-25.208759824126,NA,NA,NA,12.2353391870053,NA,NA,NA,6.03232645802347,NA,NA,NA,-13.5780763410476,NA,NA,NA,1025.08876555516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87881784304722,-0.814287684115332,2.4244807291958,4.28340094384968,4.20365869399304,0.982682732019268,0.105059690637337
"820d3c5095323f85949bc959fd15d1b7",307.434959836368,NA,NA,NA,14.4135746845392,NA,NA,NA,-3.42978562921068,NA,NA,NA,16.2712628541699,NA,NA,NA,-7.68296016725028,NA,NA,NA,-4.43431841316273,NA,NA,NA,9.10225202638127,NA,NA,NA,-538.061494718638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.80797703160391,-1.92262415299823,-4.699835705866,-2.45017492677491,4.7441476819492,-0.384438360889878,0.315175367372265
"92fb114641e27921122496428e2ef0dd",221.590519272367,NA,NA,NA,5.63309772099763,NA,NA,NA,-1.39831924615988,NA,NA,NA,12.3812653611793,NA,NA,NA,-5.37183546894507,NA,NA,NA,-2.35113585241405,NA,NA,NA,5.57301850004688,NA,NA,NA,-433.987420219449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.73610543055634,-6.35032593600619,-5.11055978014371,1.4491769686947,5.63424548794257,0.209071529395795,0.37354102648589
"5431c93e93b57f0b74748eb702ea1e72",-73.7917346779464,NA,NA,NA,-1.71037357241104,NA,NA,NA,0.686745442837011,NA,NA,NA,-4.32659202971672,NA,NA,NA,1.86153932313306,NA,NA,NA,0.910305968163763,NA,NA,NA,-2.029656850304,NA,NA,NA,137.373656808321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32049647469808,3.24084072737892,3.88983319934701,0.697315421967413,0.97936393562228,0.541429500508765,0.32031276236758
"7c821085a5548386a8d91fe359fa3ff3",284.95012959267,NA,NA,NA,9.42212579853388,NA,NA,NA,-1.92546980030282,NA,NA,NA,13.0376913503082,NA,NA,NA,-6.31069095624359,NA,NA,NA,-3.10643668117617,NA,NA,NA,7.0008895150112,NA,NA,NA,-523.629238216732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73359423726495,5.14453924820595,5.8929952958521,0.547932490466512,1.84306354509668,0.281141822784291,0.363281437894222
"564e9f4d70915c0026898422d57b1431",-662.557704381142,NA,NA,NA,-25.4886970176922,NA,NA,NA,3.94220300462475,NA,NA,NA,-27.2320554547486,NA,NA,NA,14.7841941713445,NA,NA,NA,6.91869893543415,NA,NA,NA,-16.2657513960346,NA,NA,NA,1281.71164763767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59989224474408,0.949570625964522,-5.17687478549174,-4.58868101316618,6.75214140712576,-0.603112836846747,0.226562996041323
"386a607b118090dd71bfc8b4b4081447",46.2622519264996,NA,NA,NA,2.48406864757669,NA,NA,NA,-0.47802550490898,NA,NA,NA,2.92863994443147,NA,NA,NA,-1.1448781835688,NA,NA,NA,-0.755912818515692,NA,NA,NA,1.37024170105935,NA,NA,NA,-71.6205267337342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09817982842954,4.06409547778888,4.33042234208113,0.151442367657118,1.52575444374487,0.0728615086357893,0.464843794925346
"afce1dc2c06acb90ad5d3da0fffbcd02",-765.25438031782,NA,NA,NA,-24.334895858209,NA,NA,NA,5.88606126278239,NA,NA,NA,-34.5936223052427,NA,NA,NA,17.7484800597578,NA,NA,NA,8.62901751668786,NA,NA,NA,-19.6439658469187,NA,NA,NA,1413.36720100592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19233682743577,-1.31139393213135,1.13042785020019,3.00017024326154,5.42634447419078,0.511658295659188,0.26171914201932
"1c6bf8efe709f63c28e0225da6870395",101.541398037432,NA,NA,NA,2.23370624191532,NA,NA,NA,-0.628144674980063,NA,NA,NA,5.18015055277491,NA,NA,NA,-2.0994940352904,NA,NA,NA,-1.04034220146682,NA,NA,NA,2.33511683199387,NA,NA,NA,-178.063942058933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78884830637872,7.11737038571425,6.62415422363189,-0.21581873020569,1.05398567233304,-0.175422619326157,0.42968759121018
"f2d099ef5556f02539ded15181a3d994",121.041429396739,NA,NA,NA,-0.771309604813882,NA,NA,NA,-0.607011005981935,NA,NA,NA,6.06976629658566,NA,NA,NA,-2.43516716074378,NA,NA,NA,-0.922808678739006,NA,NA,NA,2.42877683361147,NA,NA,NA,-216.387956770109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77133114311246,4.21173913858611,2.97860260027698,-1.09780686092263,2.44604010985595,-0.433752834656395,0.304687793069478
"304a3df568087b761af6bca76a3816aa",-177.96501132618,NA,NA,NA,-7.08927231377319,NA,NA,NA,0.825270807902013,NA,NA,NA,-7.18291291119307,NA,NA,NA,3.43879044757455,NA,NA,NA,1.44634246733114,NA,NA,NA,-3.66634211285066,NA,NA,NA,333.296525678444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.50886632109282,-1.17230260426561,-5.95857935076902,-4.45279960833561,3.72608476161241,-1.08710103730933,0.0933867287704599
"2ddd18d49a8163e0fc79e28ea6273254",-158.921297739879,NA,NA,NA,-9.26589532721521,NA,NA,NA,0.913965452652095,NA,NA,NA,-5.00543963926212,NA,NA,NA,4.12211333490071,NA,NA,NA,1.6260450701455,NA,NA,NA,-4.33916673865415,NA,NA,NA,339.703660193177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693938340636557,2.11026441119712,-0.707761968006308,-2.53019559497893,5.06221657621071,-0.464123983720866,0.246094185040067
"42604f7f8bfc866837a5370b4b667382",-31.935726664542,NA,NA,NA,1.36473866535244,NA,NA,NA,-0.979777094476755,NA,NA,NA,0.445418192583095,NA,NA,NA,-0.19545561935119,NA,NA,NA,-0.613166394524643,NA,NA,NA,0.547668852533693,NA,NA,NA,99.5468808652671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803935677227211,0.00539965586368218,-4.61660199118538,-4.41958293272803,4.78172889545112,-0.795493696652415,0.199219349346839
"e1a9800482df461df81429b3b8f859a1",-46.0010673778121,NA,NA,NA,-4.98110849960947,NA,NA,NA,0.406844873974929,NA,NA,NA,-3.95398714770969,NA,NA,NA,0.740561525612153,NA,NA,NA,1.10859585056699,NA,NA,NA,-1.51785296110732,NA,NA,NA,82.975440241496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349987544263728,0.930111066476024,-1.30547711774973,-1.83125080319904,3.53518515114949,-0.477422746222733,0.319066410537704
"c38ee4acf990375c9b9df651cf77bf7c",-374.6502925807,NA,NA,NA,-7.0589407314325,NA,NA,NA,2.33118884755999,NA,NA,NA,-17.5978463889804,NA,NA,NA,8.00314866883435,NA,NA,NA,3.8471454428801,NA,NA,NA,-8.87387629004049,NA,NA,NA,702.896779346381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5625781905114,-0.378766056710655,0.889348026768997,1.35158851996309,2.34504336998653,0.452023187360117,0.246094185040067
"321b7763c5946d79f50284281735d5b0",-194.021915257301,NA,NA,NA,-2.36694656964293,NA,NA,NA,1.0743646575557,NA,NA,NA,-9.33946096651741,NA,NA,NA,3.40749418281771,NA,NA,NA,1.66664403355462,NA,NA,NA,-4.18005665877523,NA,NA,NA,376.736220839297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94429540306904,-0.710684441205476,-2.29417455867625,-1.07287850611951,5.88594196295896,-0.147377469056331,0.398437634700327
"01491b7ad3b35c7e644dd24ae831bee2",-136.091382679307,NA,NA,NA,1.30964173086492,NA,NA,NA,0.612560425505678,NA,NA,NA,-6.11304562668272,NA,NA,NA,2.72241167572469,NA,NA,NA,1.18718940765721,NA,NA,NA,-2.82730048310791,NA,NA,NA,249.231157001648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0882174385548566,-0.979421691310981,1.09798023744811,2.30067824011316,2.18899971485855,1.04684108485099,0.062259174029101
"a67690654fca1914946ee270222b7247",216.575542707108,NA,NA,NA,4.10204022520962,NA,NA,NA,-1.29281106352061,NA,NA,NA,9.92931402631939,NA,NA,NA,-4.74638597116086,NA,NA,NA,-1.9678860329043,NA,NA,NA,4.94942842099022,NA,NA,NA,-406.116340890017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43722284775071,1.05061111127193,2.11591204451726,0.69063002931115,1.23896973911829,0.406259053368986,0.319066410537704
"95c08da59378a0eb674c2b7dab943428",149.758076148514,NA,NA,NA,4.30394824536646,NA,NA,NA,-1.04106832732077,NA,NA,NA,6.69143198167759,NA,NA,NA,-3.39168602104202,NA,NA,NA,-1.54420333333793,NA,NA,NA,3.64681955942695,NA,NA,NA,-275.263920976819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91126988482007,1.75728782391784,1.96080610370405,0.105879168313779,1.02636471918962,0.0843493584569595,0.46303506634964
"6a49b0df18b1abfe220ecc00d5cbf296",-298.120226473763,NA,NA,NA,-2.48451194123507,NA,NA,NA,1.76335759582837,NA,NA,NA,-13.5523219013226,NA,NA,NA,6.48490250149526,NA,NA,NA,2.71097690784127,NA,NA,NA,-6.71732754333112,NA,NA,NA,552.956406163422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44678175094591,0.616319238910434,2.07843706816574,1.55778387350311,1.34190752465378,0.95631130330151,0.0428050752282081
"5c4a1032c65d0d99d6d6bee379b63a2c",-456.74557606017,NA,NA,NA,-13.2247852252847,NA,NA,NA,3.1847964618053,NA,NA,NA,-21.0663237585581,NA,NA,NA,11.175994665802,NA,NA,NA,4.42698282949231,NA,NA,NA,-11.2496438315899,NA,NA,NA,854.611243036442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.12264900573844,-1.11732858025412,-4.14128884677732,-2.26179437364313,5.56284190197656,-0.401637416506846,0.342412672115691
"c4228a5878f56464e576996e95eefc5e",134.339717875824,NA,NA,NA,2.33127498041458,NA,NA,NA,-1.20522882809254,NA,NA,NA,6.21505589203015,NA,NA,NA,-2.60692767787479,NA,NA,NA,-1.81272514458747,NA,NA,NA,3.41437943558364,NA,NA,NA,-225.084412364707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49681638124158,1.05994866387498,-1.70708792822291,-3.06589719817116,3.78965359868015,-0.891995635152991,0.132296730162744
"f55e6f0203460ecfb665c9dbc579b714",-712.578968407202,NA,NA,NA,-23.0395356221376,NA,NA,NA,5.42359377465627,NA,NA,NA,-33.055580044588,NA,NA,NA,15.8515642405752,NA,NA,NA,7.70891569899288,NA,NA,NA,-17.6128748771086,NA,NA,NA,1300.31415545435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516881460653185,1.33785557469059,-0.24510921080031,-1.12897388706924,4.45119977058666,-0.273990099882071,0.335937733785496
"b73c9d186b67a61bce0ba79c990aef39",-257.646519223799,NA,NA,NA,-10.7263173144428,NA,NA,NA,1.54808573672688,NA,NA,NA,-11.766590401753,NA,NA,NA,6.71592602042512,NA,NA,NA,2.6024408649093,NA,NA,NA,-6.8547212618155,NA,NA,NA,534.081498021132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6908330678941,2.75635231889206,-0.411310080135861,-2.75802138822273,6.86518337391532,-0.466988590466661,0.183594421044392
"6960eba3db7d4d863d042ab497d7481a",-303.971881838983,NA,NA,NA,-4.6671873696419,NA,NA,NA,1.79803445216378,NA,NA,NA,-14.3554006213706,NA,NA,NA,6.45510633351695,NA,NA,NA,2.99438867567923,NA,NA,NA,-7.34505564563033,NA,NA,NA,599.896465975467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25822407007436,-4.30226553402407,-0.522073610611343,2.0239865974751,6.1687380484703,0.356227523925389,0.324219005037364
"6545176af2fa076f03140433793c0d00",-417.694518800052,NA,NA,NA,-5.0598482579511,NA,NA,NA,2.47808565929266,NA,NA,NA,-20.0847098197419,NA,NA,NA,9.23634963826698,NA,NA,NA,3.91326574845459,NA,NA,NA,-9.66294103240603,NA,NA,NA,789.897313462958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06072121927496,1.45617945403923,3.05796922319159,1.61887164086523,3.7624289635744,0.413309225474284,0.226562996041323
"719ab97ff4cf3c7b809b054134f4dc70",-15.2573959651598,NA,NA,NA,1.60061845627853,NA,NA,NA,0.281804231191717,NA,NA,NA,-2.52670832407795,NA,NA,NA,-0.0516408160553126,NA,NA,NA,0.600994658698515,NA,NA,NA,-0.60196396894133,NA,NA,NA,22.6912114179286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25926314209537,2.22277373093663,4.77715391129033,2.99009096674719,3.34808703163716,0.880570804348209,0.198444177741066
"3fae853851bfe19cdb50e15749f373b6",130.538809618969,NA,NA,NA,7.09731378205173,NA,NA,NA,-0.81612231159222,NA,NA,NA,5.42740902584638,NA,NA,NA,-2.91863053697314,NA,NA,NA,-1.29233915067127,NA,NA,NA,3.12075476519948,NA,NA,NA,-239.520497593045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18530484421661,5.91350298090669,9.37124322654388,3.4025964813824,1.12794807119694,3.02261091640205,0.00027407495720991
