"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.01127266409544,1,0.311885945751502
"41f01f3e3cbf6beb908ae1ebb553208e",1.74511306114469,1,0.0809651904712413
"bc6f21affc11d8c4a5d6454f728e4add",-1.87165244625211,1,0.0612547025064815
"c2ba82ad21732bcd0ef11c61560cf91c",1.68513655765109,1,0.0919622278321492
"250a576e3788b3f444938c7b08afb2e3",1.12026528555768,1,0.26260073054472
"eedb6e6a512baecd8df273d5495ca5c0",1.34196591960639,1,0.179607046114674
"ed32eeb458a2b9bdee12e2db96fcb98b",0.127800805051551,1,0.898306612950348
"0f898170dbe4592000abdcde0dd2ba2e",1.82994407280255,1,0.0672583022022659
"b5c3abd1c966bb0457d8dfe34c35b160",0.182734364044602,1,0.855006451112429
"ca39c1dfb5e738c293917a0ab7391c33",2.25196425643808,1,0.024324530891324
"7d669e880492b330a9c9c649f65c2ba6",-1.10027268312283,1,0.271213330487059
"b67b924653e2ba692fd3ea7c8f75c2ee",-1.46657601141288,1,0.142491429652256
"632a77028290d1ecbd9bfe2958610b8c",-0.607644404487732,1,0.543423343378006
"5b239eddc0c4c102c7f721bae475cf22",-0.591161828663347,1,0.554411995980919
"51c79d7c5c2260b32f6ad5b82272898e",-1.38399427557756,1,0.166360207559502
"20f887a0f58476d52027e0798805c1d2",-0.634843620368218,1,0.525530410874323
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-2.04641710325486,1,0.0407153507561538
"969732ae717bf5a9282f4781499aadb4",-0.219607927262946,1,0.826176517060316
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",2.5779306894699,0.526787840572209,0.00993939321834356
"26de4690cd2c89c490c37a8d1418d67a",-0.585610833083414,1,0.558137066810132
"c5bd025300b4ef0c652dd11cef56ac29",-2.02642484391108,1,0.0427212671892095
"95251fbafeb9956f566a3da93d145d63",0.0240417438105485,1,0.980819311573643
"cb3f42ad378ddeda014d895db355586b",-1.2526787455107,1,0.210322644127649
"1e2270e7a0c8c2e951edc6813b58451a",-0.183794647326409,1,0.854174555421939
"820d3c5095323f85949bc959fd15d1b7",1.96316135375779,1,0.0496274283236302
"92fb114641e27921122496428e2ef0dd",0.861701679101806,1,0.388851701374074
"5431c93e93b57f0b74748eb702ea1e72",0.262546167624606,1,0.792900396655267
"7c821085a5548386a8d91fe359fa3ff3",-0.209874970296491,1,0.833765257968461
"3a8a7409bdc33da14a01ec3e3313b9a7",1.38139121871111,1,0.167158704422917
"564e9f4d70915c0026898422d57b1431",-1.91974792595784,1,0.0548897473730977
"386a607b118090dd71bfc8b4b4081447",2.08427049549485,1,0.0371355695327817
"afce1dc2c06acb90ad5d3da0fffbcd02",2.74681549046691,0.324955680550302,0.00601769778796856
"1c6bf8efe709f63c28e0225da6870395",1.02115405638687,1,0.307181455592717
"f2d099ef5556f02539ded15181a3d994",0.257305420955608,1,0.796943007990513
"304a3df568087b761af6bca76a3816aa",0.0266350746197648,1,0.97875079767511
"2ddd18d49a8163e0fc79e28ea6273254",-0.750702231977236,1,0.452831879474999
"42604f7f8bfc866837a5370b4b667382",-1.4662493384068,1,0.14258037172369
"de4edf45ab75f6490e1ada65b0e0306f",-0.982488433521728,1,0.325859278436772
"e1a9800482df461df81429b3b8f859a1",-0.0970677914848383,1,0.922672558716131
"c38ee4acf990375c9b9df651cf77bf7c",-0.0231363585845442,1,0.981541503484998
"321b7763c5946d79f50284281735d5b0",-2.52058563236126,0.60923058202097,0.0117159727311725
"01491b7ad3b35c7e644dd24ae831bee2",0.00862163886347793,1,0.993121012684352
"a67690654fca1914946ee270222b7247",-1.519684375843,1,0.128590320257876
"95c08da59378a0eb674c2b7dab943428",-0.23937233275379,1,0.810816881730977
"6a49b0df18b1abfe220ecc00d5cbf296",-0.975895879753342,1,0.329116064139333
"5c4a1032c65d0d99d6d6bee379b63a2c",-1.14511890578943,1,0.252159904903421
"c4228a5878f56464e576996e95eefc5e",-0.0105022210068733,1,0.991620594041488
"f55e6f0203460ecfb665c9dbc579b714",-1.32572825255467,1,0.184929725669369
"b73c9d186b67a61bce0ba79c990aef39",-3.10024741831778,0.106347477746682,0.00193359050448513
"6960eba3db7d4d863d042ab497d7481a",-0.433489085879017,1,0.664659493340249
"6545176af2fa076f03140433793c0d00",0.185804665039458,1,0.852597946067704
"ebc68f0a3a40711c1b0df994d93a6cac",0.541248757959552,1,0.588336134504362
"719ab97ff4cf3c7b809b054134f4dc70",0.0597253752560732,1,0.9523743612751
"3fae853851bfe19cdb50e15749f373b6",0.329590336429736,1,0.741709525382326
"a99fb503372ef5103fa41e0c743bbad2",1.92294165350942,1,0.0544873778348236
