"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.82523266127767,1,0.0679659270101951
"41f01f3e3cbf6beb908ae1ebb553208e",2.18928111751621,1,0.0285764139234181
"bc6f21affc11d8c4a5d6454f728e4add",0.382535219237423,1,0.702064410466884
"c2ba82ad21732bcd0ef11c61560cf91c",2.64902655675114,0.395547541536796,0.0080723988068734
"250a576e3788b3f444938c7b08afb2e3",0.8765385796396,1,0.38073731273349
"eedb6e6a512baecd8df273d5495ca5c0",1.39775301026399,1,0.162187249523392
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.573343868936123,1,0.566411887813497
"645dd8b575c7e7c0952933bbe90b4bb9",2.04632301882665,1,0.0407246004086866
"0f898170dbe4592000abdcde0dd2ba2e",2.15996598470922,1,0.0307753029145234
"b5c3abd1c966bb0457d8dfe34c35b160",0.352664790684714,1,0.724339758380093
"ca39c1dfb5e738c293917a0ab7391c33",2.77955363412853,0.272168318509047,0.00544336637018095
"7d669e880492b330a9c9c649f65c2ba6",1.19808328391051,1,0.230884595796444
"b67b924653e2ba692fd3ea7c8f75c2ee",2.5934582810056,0.446642295597783,0.00950160660822495
"632a77028290d1ecbd9bfe2958610b8c",0.915074941495764,1,0.360152289033264
"5b239eddc0c4c102c7f721bae475cf22",-0.543513625350839,1,0.586776212179457
"51c79d7c5c2260b32f6ad5b82272898e",-0.555165764805017,1,0.578781283270076
"20f887a0f58476d52027e0798805c1d2",-0.426138314452984,1,0.670007062885538
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.580393411762218,1,0.561649346957949
"969732ae717bf5a9282f4781499aadb4",-1.59872275775467,1,0.109882218591886
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",1.11645258277621,1,0.264228456262732
"26de4690cd2c89c490c37a8d1418d67a",-0.873609064082338,1,0.382331188337661
"c5bd025300b4ef0c652dd11cef56ac29",-0.971514437727431,1,0.331292167085357
"95251fbafeb9956f566a3da93d145d63",1.89331270684999,1,0.0583162963245225
"cb3f42ad378ddeda014d895db355586b",-0.204726901176464,1,0.837785501447728
"1e2270e7a0c8c2e951edc6813b58451a",1.65157764384055,1,0.0986206805599934
"820d3c5095323f85949bc959fd15d1b7",2.40533143690659,0.743258990290837,0.0161578041367573
"92fb114641e27921122496428e2ef0dd",4.04516500467674,0.00292803189568377,5.22862838514959e-05
"5431c93e93b57f0b74748eb702ea1e72",0.528304947874236,1,0.597287698005213
"7c821085a5548386a8d91fe359fa3ff3",-1.09094526350039,1,0.275296968542087
"3a8a7409bdc33da14a01ec3e3313b9a7",3.18647198105342,0.0748901071620599,0.00144019436850115
"564e9f4d70915c0026898422d57b1431",0.183097469835098,1,0.854721540995482
"386a607b118090dd71bfc8b4b4081447",2.07422128972466,1,0.038058763879651
"afce1dc2c06acb90ad5d3da0fffbcd02",2.07627156163319,1,0.037868841955057
"1c6bf8efe709f63c28e0225da6870395",5.14952291178945,1.48855427682981e-05,2.61149873128036e-07
"f2d099ef5556f02539ded15181a3d994",0.644285532777602,1,0.519390295247084
"304a3df568087b761af6bca76a3816aa",0.908531259153012,1,0.363597606165411
"2ddd18d49a8163e0fc79e28ea6273254",-1.1889209645938,1,0.234470769519615
"42604f7f8bfc866837a5370b4b667382",-1.07537178561501,1,0.282208308502144
"de4edf45ab75f6490e1ada65b0e0306f",1.82602374857828,1,0.0678466846734082
"e1a9800482df461df81429b3b8f859a1",0.0881089209295143,1,0.929790106081333
"c38ee4acf990375c9b9df651cf77bf7c",0.619096056483841,1,0.535853081070054
"321b7763c5946d79f50284281735d5b0",-0.435477229363104,1,0.663216063684296
"01491b7ad3b35c7e644dd24ae831bee2",-0.563309141865766,1,0.573224394098873
"a67690654fca1914946ee270222b7247",0.771336218857714,1,0.440507669536206
"95c08da59378a0eb674c2b7dab943428",0.373688911649375,1,0.708635775878264
"6a49b0df18b1abfe220ecc00d5cbf296",0.217274933746497,1,0.827994090462733
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.947921575952854,1,0.343169380068087
"c4228a5878f56464e576996e95eefc5e",-1.04911180277337,1,0.294126664537236
"f55e6f0203460ecfb665c9dbc579b714",-1.16459416572246,1,0.244183306540752
"b73c9d186b67a61bce0ba79c990aef39",-3.61853315719085,0.0159989874324905,0.00029627754504612
"6960eba3db7d4d863d042ab497d7481a",0.608583502623057,1,0.542800542208266
"d2a7d567b64364c09cf4bea1e3f5aef5",3.37834438843365,0.0386495565688535,0.000729236916393462
"6545176af2fa076f03140433793c0d00",-0.0776598718542961,1,0.938098615281188
"ebc68f0a3a40711c1b0df994d93a6cac",3.11167657652223,0.0948743736766949,0.00186028183679794
"719ab97ff4cf3c7b809b054134f4dc70",0.247237772014297,1,0.804724214633064
"3fae853851bfe19cdb50e15749f373b6",3.86182590553839,0.00618985150910515,0.000112542754711003
"a99fb503372ef5103fa41e0c743bbad2",2.60063839534179,0.446642295597783,0.0093050478249538
