"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.0238976554753115,-0.0751000598974765,0.254709849929776,0.351079510118748,0.0938230519231986,-0.213911828326509,0.925784774700081,0.831857132033748,1,1,FALSE,FALSE,TRUE,TRUE
"2","c2ba82ad21732bcd0ef11c61560cf91c",0.11536493096851,-0.20830437020873,0.331530986021636,0.463835683506186,0.347976315435509,-0.449090869064091,0.730371239544771,0.656704375292677,1,1,FALSE,FALSE,TRUE,TRUE
"3","250a576e3788b3f444938c7b08afb2e3",-0.209916414782605,0.549529775593961,0.378954322669463,0.564034400452387,-0.553935929016177,0.974284148543436,0.583047391185597,0.336417005274058,1,1,FALSE,FALSE,TRUE,TRUE
"4","ed32eeb458a2b9bdee12e2db96fcb98b",-0.529600311756235,1.03929182604532,0.28418531088017,0.400423932819543,-1.86357384241984,2.59547879350582,0.0725363361803127,0.0146695577363313,1,0.57211275171692,FALSE,FALSE,TRUE,TRUE
"5","0f898170dbe4592000abdcde0dd2ba2e",-0.018606920842131,0.155278448011595,0.347190690604271,0.475692072981161,-0.0535927988441926,0.32642639394528,0.957540359893837,0.745892862402312,1,1,FALSE,FALSE,TRUE,TRUE
"6","b5c3abd1c966bb0457d8dfe34c35b160",0.00544828148267529,0.0313615428817028,0.198505066406449,0.371271065177652,0.0274465613462967,0.0844707434087179,0.978389797395258,0.93356586476792,1,1,FALSE,FALSE,TRUE,TRUE
"7","7d669e880492b330a9c9c649f65c2ba6",-0.283103261860811,0.351342748169065,0.229569064263192,0.340691810854891,-1.23319430154685,1.0312626748716,0.231129591313745,0.314149267403659,1,1,FALSE,FALSE,TRUE,TRUE
"8","632a77028290d1ecbd9bfe2958610b8c",-0.0350273644691748,0.188119335265682,0.273986730867694,0.380331624018352,-0.127843287732387,0.49461923065489,0.898947167522157,0.623716587006906,1,1,FALSE,FALSE,TRUE,TRUE
"9","5b239eddc0c4c102c7f721bae475cf22",0.186498498975326,-0.18840933717752,0.349834553022123,0.493505199769997,0.533104855893216,-0.38177781564476,0.59733011907057,0.704934336079662,1,1,FALSE,FALSE,TRUE,TRUE
"10","20f887a0f58476d52027e0798805c1d2",0.0243335138059621,0.0222645505160853,0.281049874289739,0.377538887821436,0.086580767443704,0.0589728667278791,0.931824992551718,0.953531309302589,1,1,FALSE,FALSE,TRUE,TRUE
"11","969732ae717bf5a9282f4781499aadb4",0.358092802794541,-0.654612362112837,0.310660973160721,0.46437096511051,1.15268036133165,-1.40967547778758,0.256638333969027,0.1672165532127,1,1,FALSE,FALSE,TRUE,TRUE
"12","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.183779793096812,-0.278946645937309,0.28824630358496,0.446825701741003,0.637579010766547,-0.624285140381198,0.527897029285876,0.536488728833125,1,1,FALSE,FALSE,TRUE,TRUE
"13","26de4690cd2c89c490c37a8d1418d67a",-0.00126441221436751,-0.0466432419483803,0.256880888820557,0.357509594856542,-0.00492217315259589,-0.130467105273348,0.996103248006533,0.897013611015952,1,1,FALSE,FALSE,TRUE,TRUE
"14","c5bd025300b4ef0c652dd11cef56ac29",0.0838873430991494,-0.343180352850482,0.330597227812461,0.44961195431951,0.253744847330469,-0.763281201830782,0.802049057294955,0.453403602751462,1,1,FALSE,FALSE,TRUE,TRUE
"15","95251fbafeb9956f566a3da93d145d63",-0.0156355604136656,0.134492580639843,0.288954704304947,0.405964718478949,-0.0541107660845164,0.331291303204264,0.9571460927102,0.742345280964227,1,1,FALSE,FALSE,TRUE,TRUE
"16","cb3f42ad378ddeda014d895db355586b",0.240882234054207,-0.363699861781082,0.232470775603858,0.3276580161138,1.0361828639686,-1.10999836382689,0.306665993641351,0.273974700243121,1,1,FALSE,FALSE,FALSE,FALSE
"17","1e2270e7a0c8c2e951edc6813b58451a",-0.123835986693396,0.171936486976101,0.243014471901052,0.380592845019186,-0.509582765687378,0.451759640850404,0.613734921127096,0.654397474978205,1,1,FALSE,FALSE,TRUE,TRUE
"18","820d3c5095323f85949bc959fd15d1b7",-0.675725824364514,1.20878390440253,0.226758423788976,0.334999931845369,-2.97993703199028,3.60831089649442,0.00633603801770517,0.00134430983514742,0.259777558725912,0.0537723934058967,FALSE,TRUE,TRUE,FALSE
"19","5431c93e93b57f0b74748eb702ea1e72",0.0962906599106304,-0.0987670862145505,0.309754168494319,0.408889948634831,0.310861546686163,-0.241549313071417,0.757650469010953,0.810463108599565,1,1,FALSE,FALSE,TRUE,TRUE
"20","7c821085a5548386a8d91fe359fa3ff3",0.37009589682292,-0.622127187318508,0.31475471827081,0.435087058711482,1.17582318974007,-1.42989127086645,0.246979853662302,0.160919240170688,1,1,FALSE,FALSE,TRUE,FALSE
"21","386a607b118090dd71bfc8b4b4081447",0.0133587147771938,0.0913471767729457,0.245059966360627,0.34075149633147,0.0545120240387825,0.26807564385304,0.956812824724065,0.790090978895091,1,1,FALSE,FALSE,TRUE,TRUE
"22","afce1dc2c06acb90ad5d3da0fffbcd02",-0.334061949061168,0.351656219346465,0.244316270145878,0.391730255449014,-1.36733402512123,0.8976999209402,0.186692280977089,0.380025475220833,1,1,FALSE,FALSE,TRUE,TRUE
"23","1c6bf8efe709f63c28e0225da6870395",-0.0632906514612585,0.244645909249849,0.219808816845251,0.328338203055291,-0.287934999012419,0.745103393310133,0.774961121819484,0.460793094475903,1,1,FALSE,FALSE,TRUE,TRUE
"24","f2d099ef5556f02539ded15181a3d994",0.142490239175157,-0.16691587202298,0.291543242470871,0.411311865487051,0.488744784367257,-0.40581341320005,0.627831335012654,0.687155800594357,1,1,FALSE,FALSE,TRUE,TRUE
"25","2ddd18d49a8163e0fc79e28ea6273254",0.683497856519144,-1.72643035012416,0.234990619304731,0.334674427345312,2.90861762287114,-5.15853680192559,0.00814266929118138,3.5918666444875e-05,0.325706771647255,0.00147266532423988,FALSE,TRUE,FALSE,TRUE
"26","42604f7f8bfc866837a5370b4b667382",0.305512061254587,-0.770608931554643,0.1871717337653,0.288315965196679,1.63225533636226,-2.67279313176071,0.119089085828358,0.0150457478786995,1,0.57211275171692,FALSE,FALSE,TRUE,TRUE
"27","e1a9800482df461df81429b3b8f859a1",0.00369638163139408,-0.126198011489187,0.225425393531417,0.369555517792243,0.0163973613331141,-0.341485934895802,0.987037955175822,0.735381264784547,1,1,FALSE,FALSE,TRUE,TRUE
"28","c38ee4acf990375c9b9df651cf77bf7c",0.147309847288114,-0.194683549112369,0.29898239703058,0.457137907240236,0.49270408141469,-0.425874875018969,0.625484166195632,0.672963929782476,1,1,FALSE,FALSE,TRUE,TRUE
"29","321b7763c5946d79f50284281735d5b0",-0.0974785066738354,-0.0203546730932626,0.240788703048383,0.330033586162549,-0.404830066526204,-0.0616745505508565,0.690372869867295,0.951501673365909,1,1,FALSE,FALSE,TRUE,TRUE
"30","01491b7ad3b35c7e644dd24ae831bee2",-0.045091221899702,0.091708277942915,0.23321697025123,0.337307303935212,-0.193344514557101,0.271883463159546,0.848084878354364,0.787706381144323,1,1,FALSE,FALSE,TRUE,TRUE
"31","a67690654fca1914946ee270222b7247",0.12064786845845,-0.123231130589568,0.260883392141229,0.356942197758429,0.462458983947654,-0.345241138098692,0.646389434984943,0.731816913654903,1,1,FALSE,FALSE,TRUE,TRUE
"32","95c08da59378a0eb674c2b7dab943428",0.124048416024926,-0.239249394150506,0.242412175613994,0.351597358866744,0.511725187527111,-0.680464139212098,0.612151150624308,0.500818474154218,1,1,FALSE,FALSE,FALSE,FALSE
"33","6a49b0df18b1abfe220ecc00d5cbf296",0.0170631581926347,-0.121292182409751,0.224753308080605,0.336773947918075,0.0759194974185438,-0.360159041872375,0.939941548024003,0.721023174136604,1,1,FALSE,FALSE,TRUE,TRUE
