"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","UC_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-8.65390959462938,21.2287641566264,-0.419753450629845,0.611973614462816,0.902953602113203,1.38240417769061,0.656986228125895,0.504024146777848,7.10336695311418,3.67830850550542,1.94475353656564,0.0695017546288381,0.0839980334123464,0.104813250663704,0.815889912396961,0.450964268682276,-0.20962113185851,0.193866440612498,-1.09963408466343,0.347021184685857,0.192631181151856,0.20579566993588,0.950381323301218,0.39325070113463,-14.5306753609284,17.8339492099253,-0.826204278311562,0.447993172880154,-0.00993650832989038,0.140175271631772,-0.0641209933363129,0.723878532653297,-0.140217399822853,1.2327450900734,-0.126046746368223,0.686056544372105,-0.383955060550637,0.515021325377332,-0.759398303468135,0.46542168129031,-0.42435125356289,1.00820598964358,-0.429139706770444,0.604497757993596,0.295662881810893,0.340307486772548,0.882227652271628,0.423152894584801,1,1,0.988716488412085,1,0.998208252829939,1,1,1,1,1,1,1,-3.57381695594075,-3.94817715885588,-3.14422664244003,0.816609321689701,6.4468499101404,0.110791513291991,0.440240242062657,-3.57381695594075,-3.77741897487421,3.73558066902309,7.2590112937698,5.52660848600698,1.19358361497851,0.0937560784418437
"7d669e880492b330a9c9c649f65c2ba6",-3.4736322806982,17.352751838588,-0.210561274379234,0.670435024487489,0.000955736273101659,1.13000061892933,0.00346883668017341,0.72472230893404,-6.29959148452402,3.00671175254822,-2.14902880344257,0.102937473951406,0.0838729410653563,0.0856761286122841,1.00583513464295,0.361570668398016,0.0515822715641047,0.158469716322556,0.335261799467641,0.633266511563225,-0.106667937545581,0.168220870678362,-0.646834781252946,0.538763745296184,13.8611653016382,14.5777725287516,0.976725916590392,0.389616951504608,-0.0865727914804616,0.114581644253348,-0.768708447456575,0.482842210334104,-0.252351588764601,1.00766674265418,-0.248594753773951,0.676379851834998,-0.860112606919412,0.420987165570064,-2.06733746188721,0.0811392149606677,-0.187843577696896,0.824124674021692,-0.245971642966373,0.656750081904612,0.180134920789154,0.278173110936103,0.655317718164181,0.517118655562423,1,1,0.784514319291297,1,1,1,0.996310621913209,1,1,0.845822347215456,1,1,-0.881606287510566,-1.13577678762029,-0.597757227264135,0.0483791504640161,5.24370408369928,0.0104827300768854,0.496394230877757,-0.881606287510566,-0.726724013951121,-5.62027617819253,-4.80379707140565,4.63039977925781,-0.931881935560667,0.131786974150592
"494975433cf1f940b003816db0232f8b",-12.628693873283,18.3466082106196,-0.694801910836056,0.477829003327983,0.804212091498849,1.19471993987444,0.689132313418226,0.468668421129919,-1.78471850693726,3.17891727141511,-0.589782856729627,0.521088476846295,0.0722534143161154,0.0905831178405266,0.811335529463221,0.460099448567431,-0.0306454620283982,0.167545863944916,-0.184723556902409,0.519345301955151,-0.0368311372015407,0.177855503028754,-0.215296912942858,0.493853394053078,10.2191293524746,15.4126955572427,0.678220939097389,0.453238838990171,-0.0279102725033779,0.12114415942779,-0.245096979749901,0.541895895187727,-0.838625665718988,1.06537954938286,-0.812490090985749,0.449661172298859,-0.308971912384357,0.445098659870058,-0.730088237013049,0.502902337488649,-0.682041141979008,0.871325346643744,-0.82165425214361,0.459707448230643,0.13574642684724,0.294105115346891,0.485261088089776,0.513269685835119,0.996550898705187,0.985469520137169,0.970128701917913,0.992907966671032,0.993913285110105,0.997407154604759,0.990436421519664,0.999678021071513,0.984522793833606,0.984501704391777,0.989883119363481,0.995284764851464,-5.03885553666548,-5.31822626276765,-4.74182951343059,0.76118018290358,5.3682003916235,0.124936362330738,0.440840842644419,-5.03885553666548,-5.02221687415936,-5.42524385135096,-0.649215190825828,5.14479390034922,-0.144293797841478,0.421875407299039
"b67b924653e2ba692fd3ea7c8f75c2ee",-17.2424388130201,16.6375754422725,-1.07567501990154,0.371063525381611,0.173830525908429,1.08342876807839,0.169484954624675,0.553283737545429,0.87041908462709,2.88279312016365,0.306393297879154,0.539101002541806,-0.0115540664725587,0.0821450722426001,-0.146169086784837,0.563280920153602,0.0696121743799756,0.151938544684829,0.464806114615718,0.545622616145867,-0.0995870437114807,0.161287814918914,-0.627234616477867,0.496684709788925,7.76434108086167,13.9769641428313,0.564734727873605,0.499008055116835,0.0789546404034622,0.109859275825375,0.757907859963527,0.477531163875,0.395244407078794,0.966136760758411,0.399677411010383,0.495738161537748,-0.449326063383777,0.403636598537927,-1.14245778754184,0.34910861599137,0.047136267551555,0.790159195810287,0.058310276723541,0.581984683313923,-0.0438858110190053,0.266708483026843,-0.172851700304997,0.54930187535777,0.945448828273479,0.991908361367498,0.988837437089274,1,0.997574229127191,0.997979479103924,0.995525258995374,0.955019758463956,0.993556427276889,0.954272957860015,0.996228225064484,1,-4.72385274633645,-4.69570882270372,-4.74247386990879,-0.0350170065998778,4.65803595185548,-0.00571044988679908,0.495192307837015,-4.72385274633645,-4.77625677458269,-1.10018062136607,2.62534873594113,5.24863633446554,0.495885719394536,0.296876237317214
"632a77028290d1ecbd9bfe2958610b8c",5.454791230414,5.49959746773927,0.992420572120693,0.338745419504936,0.670974194870358,0.358130433732591,1.87628033173518,0.0739534365174288,-0.697433707076306,0.95291539315194,-0.73264396930257,0.47640334563608,-0.033018150935761,0.0271532852163558,-1.21654550928306,0.241783676635058,0.0149721768311146,0.0502237142965912,0.297341421386253,0.755323367938802,-0.0131991274402198,0.0533141419302919,-0.246913112236674,0.781278937529539,2.3251688528685,4.6201249018107,0.503354374874427,0.625763867656855,0.0147783326048876,0.0363142933435965,0.407381529422491,0.690351870281952,-0.360095210692587,0.31935923003881,-1.1297847946807,0.278131331112064,-0.0309187173695483,0.13342321559462,-0.231890366148182,0.800113135595101,-0.113100561377613,0.261189349822452,-0.433639483702462,0.672306218349246,0.00547730114883423,0.0881612409793921,0.0635940447559564,0.856081242544464,1,1,1,1,1,1,1,1,1,1,1,1,8.03956964184814,7.90340949375878,8.1963896564622,0.417798782325742,1.55914733932528,0.260181529877184,0.385585589214935,8.03956964184814,8.05649420627002,7.91903886904093,-0.377898248853977,0.986010952087599,-0.277427633832872,0.414062950395739
"5b239eddc0c4c102c7f721bae475cf22",-3.2766485993893,12.7499345106883,-0.271758424741951,0.718001970231562,-0.00533466785517928,0.830267961093511,-0.00102487577986409,0.825031127108577,-1.85284362806551,2.20918147704151,-0.861982627202778,0.455519305702815,0.0384965540746016,0.0629505359782068,0.613888875862671,0.555317868965864,-0.458621069215636,0.116435624956436,-3.95706199296141,0.000771902675739125,0.410220082525435,0.123600285674033,3.3317832400509,0.00323820540330543,-30.2193156137921,10.7110184472285,-2.82573861931101,0.0132580401820565,0.0139322727469756,0.0841888637575335,0.180666782831364,0.773404853910657,-1.38061133748387,0.7403831448145,-1.8891074916743,0.102978314328099,0.414412449045767,0.309320322262809,1.327413706689,0.199780586825889,-0.580454482927426,0.605525608857776,-0.9562069368082,0.355272593320914,0.540749047338926,0.20438769481984,2.65782769464942,0.0148074006107872,1,1,0.987402428307686,1,0.0443886989618249,0.177920334076246,0.517432172054288,1,0.953911995212654,1,1,0.632535025693065,4.00151339153375,3.78972302168658,4.21281662146662,0.00682186152356179,3.16559654056246,0.000946654683821606,0.499399038479625,4.00151339153375,4.00151339153375,1.88367660507891,-2.31943290896345,6.62655204382926,-0.357876771520019,0.426356966101453
"51c79d7c5c2260b32f6ad5b82272898e",-4.21916926378948,17.8687702178049,-0.22273425625466,0.545015847799429,-0.444513966363376,1.16360342114294,-0.391237259818079,0.579530269398014,-1.08871020791977,3.09612227024329,-0.354921009873745,0.541654760882019,-0.00774360373341334,0.0882238776630009,-0.0668260368485439,0.597255800551615,-0.00680190827327145,0.163182126603782,-0.0538125408301908,0.586915407579528,-0.0372233843543277,0.173223250810651,-0.214145727848488,0.544166436061814,1.73654044246352,15.0112714125512,0.105764168771932,0.596919952887813,0.00776936475894662,0.117988955952703,0.0438250830238085,0.557401191363546,-0.0612568655811242,1.03763170522449,-0.0444073708926343,0.592565291159648,0.043343691241479,0.433506051154855,0.103325456938697,0.609836487900311,0.6549533468486,0.848631650351269,0.790214178436303,0.451122831766597,0.0170880027836135,0.286445138288431,0.0814042251030437,0.594411448285908,1,1,0.977402629584276,1,1,1,1,1,0.998572589928322,1,0.998699511441816,1,-4.22713503295656,-4.16990891182368,-4.29615028681846,-0.296544397467084,4.99243484384171,-0.0496203184084384,0.476562500706934,-4.22713503295656,-4.17546472757767,-5.24972481362299,-1.2852607317025,4.52671834108359,-0.263069923088209,0.379845599803593
"20f887a0f58476d52027e0798805c1d2",-12.0867411751842,20.4883793560311,-0.603237648184372,0.544787222539935,-0.200137416004331,1.33419077092374,-0.145304026154154,0.715854535751313,-1.66491508061137,3.55002201226995,-0.479792925699637,0.613289410561849,-0.0330194038886046,0.101157732277431,-0.319342935516191,0.665714660740834,0.380510970037614,0.187105059454556,2.0595852909644,0.0769951171946135,-0.341665829903985,0.198618239119622,-1.74305023216449,0.133574001522859,35.5302724216564,17.2119636420327,2.09189491071791,0.0686043896763082,0.0487022927496485,0.135286450041887,0.364502908376928,0.658078078882615,-0.481314684965214,1.18975126711862,-0.412409802512807,0.633692327584425,-0.259867952602155,0.497059188793286,-0.53560014799385,0.577220031758441,-0.815940318536012,0.973043302588705,-0.862776751901014,0.419083959979271,-0.485967091654849,0.328438755796208,-1.49184550622795,0.189078114086593,1,1,1,1,0.896618920686127,0.945700530869935,0.881204229621238,1,1,1,1,0.993869471038212,-1.62646046927843,-1.36728373593888,-2.02219236461268,-0.314693880840772,5.99509709961011,-0.0481640176307677,0.478078078738322,-1.62646046927843,-1.62725329618984,0.792606248350898,1.39921270357713,7.54362527466103,0.196146441036679,0.398438038791622
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.481927821771576,18.3900074638994,-0.020734824052776,0.719600352599951,-0.885047919165848,1.19754607278543,-0.741069964260818,0.48660566601136,3.40936189266245,3.18643706113503,1.08258946861883,0.303704614980178,-0.0703855679625037,0.0907973939415315,-0.776817305343189,0.469884322390052,0.233823101248434,0.167942196896591,1.40946222714357,0.219241178371968,-0.261358047927942,0.178276223629235,-1.48463199960694,0.196713381749144,22.2774682722283,15.4491545839213,1.45267694687365,0.211258865481908,0.0123142729507282,0.12143072825828,0.0963091410141917,0.666263961693435,-0.684045951305949,1.06789972512172,-0.651643140041665,0.545033030258869,-0.263523541186408,0.446151549278958,-0.605914247626837,0.564720617844762,0.00496160640751526,0.873386483447561,0.00201105331245643,0.723815766855083,-0.222185448563991,0.294800826632884,-0.754042572093461,0.466453672408554,1,1,1,1,0.997343563927912,0.981105204212663,0.988249786397534,0.99900872695177,1,1,1,0.997270773751189,-0.139809746751911,0.552023673224308,-0.693372830659041,-1.07585630792497,5.22812855178349,-0.186095959664851,0.396634618634412,-0.139809746751911,-0.246601728329737,3.83142202046558,4.66267714403146,2.87154687848227,1.68387304245271,0.023281977911024
"969732ae717bf5a9282f4781499aadb4",19.5414140545979,10.3818578911336,1.8710652342462,0.0729529883905706,0.138640745241998,0.676060255557244,0.187402437901145,0.82201002481934,1.76468476183125,1.79886478092439,0.973933624640202,0.339673862541374,0.0750617261116527,0.0512585784772908,1.49438328277244,0.161781753656487,-0.238525411572149,0.0948097506500674,-2.4991014891082,0.0187078384659407,0.175517004774534,0.100643701353573,1.72405756603677,0.10036650824773,-14.8696172984466,8.72163471076789,-1.67063029638184,0.123427126014012,-0.119394944492928,0.0685522595283931,-1.74398051436044,0.091188896742383,0.403556562231388,0.602869966744618,0.648566733861907,0.531365031259913,0.101316544960777,0.251869499869201,0.388985551615756,0.702903120796601,-0.318343088678134,0.493059851823835,-0.653456286776271,0.522699473150949,0.330442504523184,0.166426266780989,1.98026468057424,0.0569432506450831,1,1,1,1,0.815396456923707,1,0.996577774069552,1,1,1,1,1,5.45473511331632,5.37785232989327,5.51454359100378,0.158453451991011,2.76396024155048,0.04866275945837,0.476276276991022,5.45473511331632,5.43882445904111,5.75262893444495,-0.0300555615150921,1.67157557442237,-0.0164267591240685,0.492187539745284
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-17.3722225280427,9.69786287603564,-1.78545679698463,0.0855373454025116,-0.132851552956918,0.631518917238415,-0.206882107449893,0.831463742973311,-0.602581609191262,1.68034894725666,-0.3568900717953,0.725311620611382,0.118453710868787,0.0478814746364248,2.50592860670385,0.0196769211347341,-0.0332586907456459,0.0885633352678354,-0.389264073755532,0.703689633652827,0.026312667598785,0.0940129238233158,0.287775130390716,0.775316987428344,1.00664972078217,8.14702131033163,0.123287231389911,0.87242408907781,0.0813802958006935,0.0640357843191567,1.26299174460806,0.219422136034112,-1.1113718971608,0.563150674077576,-1.97271589611554,0.0587804035484376,-0.356033515226396,0.235275410047102,-1.52129773170465,0.140332976207958,-0.133108286035732,0.460575253755849,-0.272185754988658,0.779455952704638,0.0685869036346179,0.155461491684542,0.448871039686907,0.659593035515532,1,1,1,0.795788996413253,1,1,1,1,1,1,1,1,4.65914131312389,4.87069701855027,4.43304490052004,-0.162967764910289,2.65346423652934,-0.0461546705907176,0.468149039424038,4.65914131312389,4.66428505060566,4.24157645285227,-0.327011659893672,2.01423469625289,-0.0981763681996857,0.441860760246363
"26de4690cd2c89c490c37a8d1418d67a",1.01580875907407,17.8564319599512,0.0551715054608295,0.780663221165075,0.800120641792766,1.16279996131473,0.684413401838972,0.518493562247455,1.56056645466108,3.09398441999109,0.498644409954983,0.631183243256646,0.0762591276400113,0.0881629597073615,0.876732158389446,0.416740683948732,-0.232995021861839,0.163069450514123,-1.43848778023298,0.194543651623835,0.171160413540259,0.173103641396645,0.99689559192411,0.3542106502555,-17.404361404797,15.0009062371563,-1.16523947218678,0.286906000871591,0.00114601679790537,0.117907485423691,0.0101029884462653,0.847408404011221,0.92339265249618,1.03691522796387,0.87350053978421,0.417806810541687,-0.162762657504406,0.433206718331439,-0.384897987234906,0.645080085977816,-0.462631756064995,0.848045676274866,-0.559593805416208,0.567147903098444,0.26868984265051,0.286247349972052,0.946126808877718,0.382675317934368,1,1,1,1,0.992041065208791,1,0.99925833339371,1,1,1,1,1,2.49337025701193,2.52547442887672,2.45598960899733,0.154296921806719,4.15509864531252,0.027899480151235,0.478966346788002,2.49337025701193,2.49337025701193,2.52325434300599,-0.0202024776265213,3.00785110731385,-0.0048117092938255,0.5
"c5bd025300b4ef0c652dd11cef56ac29",9.97207488483229,18.9041220328367,0.538061153404047,0.601419004111434,-1.9428780165095,1.23102490003448,-1.5948024447936,0.153121383338666,2.4017094768195,3.27551770557453,0.725887988985623,0.486716484741767,0.015106618196403,0.0933357432673007,0.158532710936421,0.708067281470719,0.0226661271683583,0.172637221101087,0.13341476071192,0.731122942775083,-0.0207616773316895,0.183260147863242,-0.117540559310438,0.713235255072654,10.7821710338561,15.8810541067981,0.69180772490622,0.508741447424649,-0.0908623768352827,0.124825468942143,-0.742068627559686,0.49952871877299,0.0859737823873816,1.09775413425815,0.0679279645283835,0.73928871432167,-0.144383885866748,0.458624247394417,-0.339115472750891,0.610123492446132,0.384652632476158,0.897803043165372,0.414422671969116,0.6540224971706,-0.107468391755981,0.30304233497399,-0.351600268048556,0.688159311616129,1,0.991804104692249,1,1,1,1,1,1,1,1,1,1,0.159791223901401,0.572379718043319,-0.863128161994678,-1.0436587045097,5.34239845925547,-0.187610243807841,0.404204207193565,0.159791223901401,0.159791223901401,2.40809504890881,2.95908033583488,6.58305353390449,0.467678596817892,0.34375088071336
"95251fbafeb9956f566a3da93d145d63",-18.7639705626153,12.2442647088456,-1.5313341418198,0.147687285495396,-0.247572529626817,0.797339051928483,-0.300452965248121,0.762667371981299,-1.38392090572633,2.12156405761134,-0.660425106337199,0.516981203004395,0.00827544252772298,0.0604538811893287,0.145148648235425,0.834876027280158,0.124210674157068,0.111817720499767,1.11973756046408,0.28925712048022,-0.20390421200059,0.118698226615447,-1.72439023305384,0.108886716372271,20.1323877293605,10.2862132397035,1.97349360728201,0.0615736625715797,0.100099576027168,0.0808498845637231,1.23381749664477,0.232366159498879,-0.483943247597111,0.711019119625808,-0.671924880053864,0.518709082381657,-0.117317870177319,0.297052498774505,-0.392349964266279,0.701640295797096,-0.0261751683750372,0.581510111806782,-0.0182718509257664,0.812019870102904,-0.0538420289547918,0.196281560231305,-0.282867751993731,0.774873651274279,1,1,1,1,1,0.998840820324745,0.999912583731337,1,1,1,1,1,3.04532740522863,2.72243110856671,3.22141676751821,0.185158337220639,2.61967776273206,0.0473454503874952,0.472672673496596,3.04532740522863,3.11250482751125,2.34429424661683,-0.646031439378529,1.56016967444727,-0.205349515768127,0.375000678151136
"cb3f42ad378ddeda014d895db355586b",2.70650088898858,11.1964623065693,0.212257680476692,0.774446652064745,1.56938290086082,0.729106798387296,2.16645245608484,0.0385330044415412,0.352769178289139,1.9400113087115,0.148647992750231,0.827919350840888,-0.00293663174209129,0.0552805430229835,-0.0552649337959711,0.852132445373242,-0.0697825328354348,0.102248924092411,-0.636120543957971,0.557702933269175,0.0639469560883225,0.108540631206411,0.545488296006996,0.608359620299299,-10.3222989556289,9.40597100391602,-1.04496149863405,0.340122690532583,0.0177657619299311,0.073931159325087,0.269651510380132,0.766277775767144,0.27426235282781,0.650173690412726,0.417890593132344,0.675934023552893,0.38287339999418,0.271632244539619,1.4096700071669,0.170431330643812,-0.298876992243562,0.531747410118463,-0.566357625258658,0.580617861511211,0.100708052999974,0.179484774534217,0.534013925711122,0.605821475302341,1,0.996327088943671,1,1,1,1,0.99905904343354,1,1,1,1,1,3.86326123373672,3.56812857664954,4.57399216071557,0.836213757323232,2.29921360925761,0.275246101530916,0.359375004595818,3.86326123373672,3.93399797494268,2.99863652867454,-1.11377139947951,1.81173694148294,-0.605169228599843,0.2868230100843
"1e2270e7a0c8c2e951edc6813b58451a",2.70869198703852,14.686906157344,0.182044325320534,0.84235803115103,1.45748718090661,0.956402373659833,1.53536739492813,0.151986391278621,-1.24858729771985,2.54480060353656,-0.503372643315521,0.622545573434091,-0.093823846386629,0.072513989282955,-1.29787563508824,0.209712689603308,0.413690876732927,0.134124539672993,3.0959922479566,0.00496039349098758,-0.416509589317073,0.142377656543542,-2.93822658843643,0.00931746420109026,21.3570153724064,12.338237710331,1.74183937168021,0.106855123315811,0.0499513968821355,0.096978846476723,0.522105273786472,0.612788694585861,0.576028649119792,0.85286224484166,0.665446476404097,0.520869181742408,-0.0385276794292764,0.356312304335752,-0.111399721018074,0.820672627355182,-0.243153468220083,0.697517135143515,-0.348682397247096,0.699808662027292,-0.342939525370677,0.235438298998196,-1.46335994870855,0.160987218983014,1,1,1,1,0.272150371270866,0.406121857062392,0.996818702139252,1,1,1,1,1,2.70993412645547,2.0726554508489,3.23893785958095,1.01788719442042,3.41292277151578,0.210229763184265,0.353966350958785,2.70993412645547,2.81375404505443,1.79702659362635,-1.20656834546202,1.69872761716503,-0.558639130540382,0.257814109363974
"820d3c5095323f85949bc959fd15d1b7",-13.5883560082932,13.7078327472059,-1.00164905252655,0.357742528011309,1.16681761548928,0.892645710179351,1.3207113824364,0.22303617055881,-2.28503312345369,2.37515652885308,-0.976389947721315,0.410643713729686,0.0450288908581261,0.0676799883021239,0.676195164601008,0.518857787900034,0.150195630261933,0.125183393795571,1.2242002809017,0.266479520592854,-0.105374669067351,0.132886333032236,-0.818500663360069,0.441125459097962,11.782724379799,11.515733614456,1.04892502609865,0.347038097434859,0.0797571208090646,0.0905139444126666,0.892157607174305,0.406214665205919,-0.226325830793773,0.796007878272596,-0.278829840408382,0.686132486588273,0.123259886629176,0.332559452704322,0.369240247277213,0.630401576643941,0.602278831931722,0.651018541578718,0.938740456532835,0.387841835948593,-0.311498340373149,0.219743272706903,-1.43888113240662,0.191152291029213,1,1,0.974586155760512,1,0.998899672923262,1,1,1,1,1,1,1,0.922147021671208,0.271088152909864,1.44291714215506,1.06043929262922,3.25486201562954,0.262679551050084,0.355769235504014,0.922147021671208,0.922147021671208,0.101036425860404,-1.07443551654906,5.85884741940335,-0.186355155586901,0.414062950395739
"92fb114641e27921122496428e2ef0dd",-6.98357557589369,16.4940090438177,-0.428918248735916,0.545737308269107,0.221829098952843,1.07407981175028,0.233627634332613,0.530488500762581,-1.16734255390945,2.85791736665087,-0.434080684877063,0.528460129704184,0.0426297636132338,0.0814362386620341,0.537655594655065,0.546835792615738,0.0297245397922009,0.150627460042566,0.20142972924439,0.50273663276109,-0.107436564187315,0.159896054996748,-0.689022417383965,0.442329299513819,8.49613101451217,13.8563562808095,0.626709842328379,0.464454243536079,-0.0522011171486135,0.108911295116177,-0.495720701333971,0.521655330718333,0.13304472381154,0.957799922519079,0.153992220167886,0.593003421005094,-0.550081760741631,0.400153599892018,-1.42947924858405,0.270281774677847,0.481105746184464,0.783340876017114,0.636238306388,0.473385181345155,0.20132172018479,0.264407043344217,0.787391076868174,0.446682888997032,1,0.991286861936062,0.980217488296471,0.989575003489116,0.993703756224437,0.990689849481792,0.998756035014571,1,1,0.926127118428623,0.994447416625583,0.9781491437447,-5.01925011297642,-5.22032394021164,-4.80243376110048,0.470815060124512,4.7391940988049,0.0920594832886432,0.459735578142794,-5.01925011297642,-5.0076391895402,-5.42838137001132,-0.765767423169697,4.60036026062108,-0.11662366021515,0.453125240527371
"5431c93e93b57f0b74748eb702ea1e72",3.74865025835821,11.718010220712,0.338076714763103,0.73674947053599,-0.339375550119538,0.763069680543658,-0.418680900219589,0.677798215461533,-1.54752796208409,2.03037992906385,-0.797429631831624,0.442026673195025,-0.0814104950927561,0.0578555931697961,-1.42358858116,0.167109780583969,0.0615776530356358,0.107011831484368,0.585563432261111,0.570969930443651,-0.0386956106837658,0.113596615700032,-0.325855060311409,0.712962633620356,0.0611937029553173,9.84411516260272,-0.0110641949677281,0.864793711060689,0.0788092939761316,0.0773749829972774,1.0269951705219,0.314530455596128,0.637409569594354,0.680459750668228,0.959035124415524,0.359038061994688,0.17212341111191,0.284285279638966,0.603004093705613,0.553020764775331,0.17303911269406,0.556516997601051,0.288188741519366,0.75914330512058,-0.230130755976793,0.187845443039641,-1.25407089620012,0.230795288067885,1,1,1,1,1,1,1,1,1,1,1,1,3.78767319369259,3.72552752049753,3.89912001277122,0.0318121783942962,2.5367602335374,0.00998462567194075,0.493693693883292,3.78767319369259,3.83392330074009,2.67235024277592,-1.66165476466053,2.42258727647069,-0.688051379691578,0.193800902980629
"7c821085a5548386a8d91fe359fa3ff3",2.56333140786788,5.04728025384778,0.507804750203451,0.623966648132215,-0.235663185147054,0.328675812563332,-0.71669976338336,0.488921212785332,0.709825543872446,0.874542377993436,0.812757805831068,0.432310083111518,0.0345322231796058,0.0249200493497112,1.38730195114931,0.184444885890992,-0.0294603836270379,0.0460930391598789,-0.639178560658898,0.541558278021943,0.043784080394199,0.048929292988095,0.895303057416417,0.39225371716651,-0.260614085024568,4.24014036009172,-0.0615236255453978,0.831813249181694,0.0139642959308412,0.0333276056658225,0.421432741277186,0.680403734983476,-0.477828227986497,0.293093366398963,-1.63214951143019,0.122313331259486,-0.103386175517418,0.122449754809496,-0.845798389558825,0.417656626542843,-0.154615315128734,0.23970769781013,-0.646007814239698,0.534832336599075,-0.0235214574724188,0.0809103745065396,-0.292217108778388,0.760779271154735,1,1,1,1,1,1,1,1,1,1,1,1,6.5378920582708,6.61759103709716,6.43651748725727,-0.216899167380361,1.59898376124831,-0.129071965038647,0.451322116863654,6.5378920582708,6.49471679919703,7.51213186946069,0.972275257508505,1.41066816011536,0.661636758069266,0.195314964938317
"3a8a7409bdc33da14a01ec3e3313b9a7",-10.3965914517759,17.2174762843927,-0.621448579076558,0.474791293058665,0.528361242186327,1.12119155732408,0.4918244447342,0.525078586937978,1.69523763915333,2.98327255383122,0.572315077398981,0.533119507815414,0.0659890464051243,0.0850082296019633,0.800604251844272,0.456099994721613,0.0826501657276313,0.15723434576588,0.526754521323074,0.47796321007518,-0.155079231624477,0.166909483774434,-0.952665390922579,0.407245161081038,9.83178469110237,14.4641296739409,0.706116147079234,0.486892523048574,-0.0200954448249378,0.113688408669093,-0.184246568245852,0.548957935212862,-0.357910069557027,0.999811350130581,-0.396089013818637,0.55786265971424,-0.526891951141953,0.417705307299898,-1.29893275762707,0.301061452791592,-0.0333920373575212,0.817700106723012,-0.0378814872567134,0.589332103616088,0.129198913041704,0.276004577547615,0.494153842758552,0.530632995989362,0.998796530225087,0.990470309973503,1,0.985811566540463,0.993527912383077,0.955663734183696,0.981482575671239,1,1,0.95968149923266,0.99367572157294,0.996066358098894,-4.78930522225983,-5.08725677161493,-4.50197922041539,0.50682755737464,5.06477679422924,0.0848866665726286,0.450120193823976,-4.78930522225983,-4.86197888823348,-1.4419401843419,2.76383759647122,5.11469485458718,0.543809558146375,0.281251375942352
