"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.80731882271425,1,0.0707125828612436
"41f01f3e3cbf6beb908ae1ebb553208e",-0.0213679626427269,1,0.982952129835443
"bc6f21affc11d8c4a5d6454f728e4add",-1.10102388138826,1,0.27088626351726
"c2ba82ad21732bcd0ef11c61560cf91c",3.32920182639136,0.0487733489082688,0.000870952659076229
"250a576e3788b3f444938c7b08afb2e3",0.921391023753555,1,0.356846313490709
"eedb6e6a512baecd8df273d5495ca5c0",-0.184236576038083,1,0.853827867037098
"ed32eeb458a2b9bdee12e2db96fcb98b",-0.802165054035477,1,0.422457488121703
"645dd8b575c7e7c0952933bbe90b4bb9",-0.604556844942437,1,0.545473488127399
"0f898170dbe4592000abdcde0dd2ba2e",0.897304890175102,1,0.36955624777104
"b5c3abd1c966bb0457d8dfe34c35b160",-0.158031464688522,1,0.874432005003319
"ca39c1dfb5e738c293917a0ab7391c33",-0.0583803349362536,1,0.953445678499888
"7d669e880492b330a9c9c649f65c2ba6",-0.270296534680502,1,0.786932131100889
"b67b924653e2ba692fd3ea7c8f75c2ee",0.513084149736562,1,0.607892458419971
"632a77028290d1ecbd9bfe2958610b8c",1.54808127039108,1,0.121602730860949
"5b239eddc0c4c102c7f721bae475cf22",-0.460002213048739,1,0.645514632018092
"51c79d7c5c2260b32f6ad5b82272898e",0.664588780006563,1,0.506313547562718
"20f887a0f58476d52027e0798805c1d2",0.608170122765952,1,0.543074648070658
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.199091126155419,1,0.842191462585464
"969732ae717bf5a9282f4781499aadb4",1.10133975718154,1,0.270748813955565
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.684848762313288,1,0.493439361244549
"26de4690cd2c89c490c37a8d1418d67a",2.24260980763379,1,0.0249219872431547
"c5bd025300b4ef0c652dd11cef56ac29",0.900690736393742,1,0.367752775425537
"95251fbafeb9956f566a3da93d145d63",0.999616078334747,1,0.317496339135393
"cb3f42ad378ddeda014d895db355586b",-0.690588343781803,1,0.489824274638979
"1e2270e7a0c8c2e951edc6813b58451a",-0.410095139036201,1,0.681736158398171
"820d3c5095323f85949bc959fd15d1b7",-0.489434906085242,1,0.624533828615493
"92fb114641e27921122496428e2ef0dd",2.83872851129955,0.249115214887158,0.00452936754340287
"5431c93e93b57f0b74748eb702ea1e72",-1.36604783380089,1,0.171923950179757
"7c821085a5548386a8d91fe359fa3ff3",-0.359034710860605,1,0.71956912258465
"3a8a7409bdc33da14a01ec3e3313b9a7",-1.48574669384768,1,0.137346134739927
"564e9f4d70915c0026898422d57b1431",1.50037597398517,1,0.133517039503883
"386a607b118090dd71bfc8b4b4081447",0.857121076963402,1,0.391377973937343
"afce1dc2c06acb90ad5d3da0fffbcd02",-0.376874876381185,1,0.706266592864736
"1c6bf8efe709f63c28e0225da6870395",0.264062523132455,1,0.791731741400809
"f2d099ef5556f02539ded15181a3d994",-0.738621144706496,1,0.460137080893431
"304a3df568087b761af6bca76a3816aa",0.252418635846512,1,0.800717497089683
"2ddd18d49a8163e0fc79e28ea6273254",0.269525293415225,1,0.787525480791902
"42604f7f8bfc866837a5370b4b667382",-1.4959712731504,1,0.134661141323773
"de4edf45ab75f6490e1ada65b0e0306f",0.485722581992937,1,0.627163870611924
"e1a9800482df461df81429b3b8f859a1",0.448247740613047,1,0.65397441170329
"c38ee4acf990375c9b9df651cf77bf7c",0.900538612401408,1,0.367833686538287
"321b7763c5946d79f50284281735d5b0",-0.684508223326495,1,0.493654298455463
"01491b7ad3b35c7e644dd24ae831bee2",0.274551583553292,1,0.78366076795287
"a67690654fca1914946ee270222b7247",0.520007765371415,1,0.603058162757266
"95c08da59378a0eb674c2b7dab943428",-2.02790349347554,1,0.0425700985331635
"6a49b0df18b1abfe220ecc00d5cbf296",0.288857457651419,1,0.772690460427232
"5c4a1032c65d0d99d6d6bee379b63a2c",-0.137470718926052,1,0.890658735896297
"c4228a5878f56464e576996e95eefc5e",-0.798276638122669,1,0.424709972046495
"f55e6f0203460ecfb665c9dbc579b714",0.693431347406712,1,0.488038895551984
"b73c9d186b67a61bce0ba79c990aef39",-1.16427598189355,1,0.244312186757725
"6960eba3db7d4d863d042ab497d7481a",-1.08071924131377,1,0.279822021377906
"6545176af2fa076f03140433793c0d00",-1.71399072912981,1,0.0865304285343103
"ebc68f0a3a40711c1b0df994d93a6cac",1.71024760187243,1,0.0872200966309605
"719ab97ff4cf3c7b809b054134f4dc70",-1.04946467294181,1,0.29396430618561
"3fae853851bfe19cdb50e15749f373b6",0.108275356804196,1,0.913777270096862
"a99fb503372ef5103fa41e0c743bbad2",0.0376321163069966,1,0.969981000940708
