"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","Intercept..pval.holm","Both_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SLE_LIGHT_EXP.rab.all","A_SLE_LIGHT_EXP.rab.win.0","A_SLE_LIGHT_EXP.rab.win.1","A_SLE_LIGHT_EXP.diff.btw","A_SLE_LIGHT_EXP.diff.win","A_SLE_LIGHT_EXP.effect","A_SLE_LIGHT_EXP.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",46.9370795768543,NA,NA,NA,8.15039747387127,NA,NA,NA,0.719920062894684,NA,NA,NA,-0.837589621587985,NA,NA,NA,1.55343572845567,NA,NA,NA,-165.930153298634,NA,NA,NA,-0.161964937499861,NA,NA,NA,7.02429730235755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.69111673665147,-4.90273855088922,-4.43460148589755,-0.00378302275447684,6.00775462655714,-0.000468292118027765,0.5,-4.69111673665147,-1.61285156233731,-5.46166999908411,-2.9415638845813,5.33772859347282,-0.486157315502493,0.320313549445968
"7d669e880492b330a9c9c649f65c2ba6",80.3812468536291,NA,NA,NA,-20.2454844703139,NA,NA,NA,1.48759305138795,NA,NA,NA,1.46664699234523,NA,NA,NA,-1.99381549107777,NA,NA,NA,244.377606836308,NA,NA,NA,-1.87381962465469,NA,NA,NA,1.45563549692288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.39996615641994,-2.02594535288763,-4.32019474452134,-1.01915581800927,5.26149726895373,-0.189319741293073,0.4396887931705,-3.39996615641994,-5.36283593549408,-1.99776179735352,3.40185439647269,4.6127802863047,0.632656614727117,0.257814109363974
"b67b924653e2ba692fd3ea7c8f75c2ee",-16.0402899315724,NA,NA,NA,3.45668625213252,NA,NA,NA,-0.517567724591122,NA,NA,NA,-0.10281964545777,NA,NA,NA,0.286083965985483,NA,NA,NA,-44.1120794113843,NA,NA,NA,0.370180919591826,NA,NA,NA,-2.03139202455972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.58852089177659,-4.48192039034037,-4.76321479371151,0.391659298921598,4.789075937338,0.050731676229536,0.486381340152406,-4.58852089177659,-5.15278520155885,-4.39952039084513,1.07656956951195,4.80955411017874,0.156767271358978,0.418605069853666
"632a77028290d1ecbd9bfe2958610b8c",15.5073548758928,NA,NA,NA,2.11991583142019,NA,NA,NA,0.330831529516333,NA,NA,NA,-0.18933056846744,NA,NA,NA,0.338378090247269,NA,NA,NA,-27.4385407895428,NA,NA,NA,-0.121372140637369,NA,NA,NA,2.46092070065116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.10968788485252,7.76630074900221,8.95214086833004,0.674245716021676,1.63893357389716,0.511637095483346,0.272373903130409,8.10968788485252,9.60389659847098,7.83509695764599,-1.73269383036221,0.711378973487904,-2.14599009876814,0.07752677328281
"5b239eddc0c4c102c7f721bae475cf22",88.2142259461884,NA,NA,NA,-0.620508533042584,NA,NA,NA,0.565687243640515,NA,NA,NA,-0.427145273774926,NA,NA,NA,0.686646568858331,NA,NA,NA,-40.7751508218815,NA,NA,NA,-0.656505067791806,NA,NA,NA,5.08533961072132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13100867105229,4.40536717276385,4.05126145866559,-0.389914833043278,1.97216104131826,-0.205921762696441,0.371093925582189,4.13100867105229,4.37574333676737,3.96197588028387,-0.459415667123057,1.19856881722195,-0.332818904814117,0.333334272252202
"51c79d7c5c2260b32f6ad5b82272898e",43.7684913726517,NA,NA,NA,1.59146554312346,NA,NA,NA,0.145019507133225,NA,NA,NA,-0.413732378161797,NA,NA,NA,0.419211942013004,NA,NA,NA,-13.18927266791,NA,NA,NA,-0.326332757393424,NA,NA,NA,7.59823134321811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.99755657672343,-3.85752034153609,-4.29071498200814,-0.219013196791802,4.53572707770548,-0.0246775397039701,0.48249029449239,-3.99755657672343,-5.68271680770993,-3.50389262380027,2.07952821580277,4.36501935924605,0.440016727615597,0.257814109363974
"20f887a0f58476d52027e0798805c1d2",-190.173226888335,NA,NA,NA,18.7345288908335,NA,NA,NA,-2.51726151064249,NA,NA,NA,-0.975808495875406,NA,NA,NA,0.919358672775733,NA,NA,NA,-151.368207647594,NA,NA,NA,2.69228468725065,NA,NA,NA,-6.319001776373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.88017104915199,-4.8497401039183,-4.92379569559186,0.363476680848608,5.18219483552236,0.0648295852404501,0.478599248840434,-4.88017104915199,-5.6186598444569,-4.54459931043613,1.06329599995379,4.9741681589068,0.20158688332506,0.364341818575481
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-187.03341264189,NA,NA,NA,-12.6779160728007,NA,NA,NA,-1.8520455248542,NA,NA,NA,2.09024647223196,NA,NA,NA,-3.13216644925571,NA,NA,NA,215.9252780479,NA,NA,NA,1.43548787624927,NA,NA,NA,-30.3277902916746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09864316243308,-2.31006469942236,-0.790814002745628,0.241765170656898,6.664495059415,0.0322246448756657,0.49218750993648,-2.09864316243308,-0.790814002745628,-2.31006469942236,0.834425136699354,5.60053564042939,0.121078116265913,0.465116454608099
"969732ae717bf5a9282f4781499aadb4",105.474287153376,NA,NA,NA,6.03192011188253,NA,NA,NA,0.748553724967213,NA,NA,NA,-0.929663305032548,NA,NA,NA,1.51219111741555,NA,NA,NA,-114.279571846696,NA,NA,NA,-0.669788228719757,NA,NA,NA,10.2709875410952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76235347318308,5.686742536225,5.93104055041437,0.49719537122394,2.28545684190379,0.25628132389015,0.386718901837579,5.76235347318308,7.08145960218118,5.57945888474278,-1.86472378882418,1.74137315003197,-1.1381912426366,0.0852779721736082
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",24.5830943611312,NA,NA,NA,-5.95450578282714,NA,NA,NA,0.54329617319531,NA,NA,NA,0.127570214973132,NA,NA,NA,-0.233444956765576,NA,NA,NA,60.9859699015759,NA,NA,NA,-0.560434185203088,NA,NA,NA,1.39488643774506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2112358304006,4.51168753571002,3.32720651169347,-1.04789615437086,2.37089855414916,-0.383932562099298,0.339843976930877,4.2112358304006,4.63746463997854,4.2112358304006,-1.48697449650287,3.96535817340213,-0.402956534381298,0.406250494200147
"26de4690cd2c89c490c37a8d1418d67a",106.413016041973,NA,NA,NA,-9.69795406409555,NA,NA,NA,2.68770707077377,NA,NA,NA,0.929964977510257,NA,NA,NA,-0.681345496725533,NA,NA,NA,124.785758251896,NA,NA,NA,-2.30387451603884,NA,NA,NA,9.7682169464919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95747008263807,1.14509349429226,2.77551925336956,2.08201855835411,2.76826529271857,0.688077156484816,0.128907300527147,1.95747008263807,3.83861936939656,1.36135291202334,-2.58566061349965,2.58680923644836,-0.962856745290894,0.0937560784418437
"c5bd025300b4ef0c652dd11cef56ac29",94.0542904772497,NA,NA,NA,8.04928656106847,NA,NA,NA,-0.858927324761713,NA,NA,NA,-0.639673236322881,NA,NA,NA,0.977422331050319,NA,NA,NA,-112.669494870371,NA,NA,NA,0.09696046469684,NA,NA,NA,1.76274109411018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21611962985803,-1.69843984738166,-1.00586635455343,1.94886952135218,5.57587052750489,0.324223496949901,0.400778340435001,-1.21611962985803,-2.81986650060819,-0.426245377688197,2.43980001566426,4.4071130091611,0.532509497793427,0.279071142155566
"95251fbafeb9956f566a3da93d145d63",-127.717498125293,NA,NA,NA,0.671075430246385,NA,NA,NA,-0.992996455366405,NA,NA,NA,0.36152993877751,NA,NA,NA,-0.781680697971228,NA,NA,NA,53.8680236179417,NA,NA,NA,1.10167658834569,NA,NA,NA,-9.55187645504216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54961714921926,2.00618086856722,3.28740427096329,0.739796298777921,2.09751501076614,0.334136867632543,0.343750220182995,2.54961714921926,3.65784526859173,2.05375794441418,-1.07082616686297,2.06576657921086,-0.545217798052485,0.170545551162404
"cb3f42ad378ddeda014d895db355586b",-59.1360843550038,NA,NA,NA,-0.504519327906203,NA,NA,NA,-0.466581021773705,NA,NA,NA,0.323359570586703,NA,NA,NA,-0.554760472134896,NA,NA,NA,29.3966410726118,NA,NA,NA,0.539974729515331,NA,NA,NA,-4.47329824890984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11597957261102,4.34696318721916,4.00582539511592,-0.458954806728846,1.54815635663482,-0.277976842789715,0.382812657671857,4.11597957261102,3.68597099005449,4.36220043487144,1.02314830861212,1.39337609085226,0.90313569965755,0.218752092515224
"1e2270e7a0c8c2e951edc6813b58451a",-58.0298948672369,NA,NA,NA,-2.21609906053929,NA,NA,NA,-0.249496618662966,NA,NA,NA,0.428562878180866,NA,NA,NA,-0.620575712648989,NA,NA,NA,43.4408763574354,NA,NA,NA,0.371652040431567,NA,NA,NA,-5.60860781327373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47835313536416,3.22341201827051,3.52397733458518,-0.216840862881199,1.65524571262774,-0.137410398913173,0.457031305043806,3.47835313536416,3.56440466535965,3.22341201827051,-0.389607971271383,1.26751248786575,-0.214342686415179,0.387597492053801
"820d3c5095323f85949bc959fd15d1b7",-92.5853723959701,NA,NA,NA,-2.24304886959958,NA,NA,NA,-1.4691435631142,NA,NA,NA,0.272103802749381,NA,NA,NA,-0.544505156394392,NA,NA,NA,4.40700499907459,NA,NA,NA,1.27242918062503,NA,NA,NA,-17.9165741604822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303906186021565,0.380202857791473,-0.0187430856950952,-0.270559473413406,2.86702233804649,-0.0499719213980701,0.451361929656402,0.303906186021565,1.61979146207914,-0.0716403072184626,-1.8072900537995,1.96779919739242,-0.845945297160935,0.131786974150592
"92fb114641e27921122496428e2ef0dd",-108.054127941334,NA,NA,NA,11.7847390391307,NA,NA,NA,-0.363990103031081,NA,NA,NA,-0.463362734978207,NA,NA,NA,0.471703875294281,NA,NA,NA,-33.3871776725319,NA,NA,NA,0.805129400807888,NA,NA,NA,4.84799567579973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89048067137086,-5.79363106908272,-2.08439261344336,3.69426948780172,3.82870672630118,0.828681172961334,0.155642849836768,-3.89048067137086,-2.03935552750654,-4.23933273465243,-2.05904064191478,4.91382132211904,-0.356457500391311,0.341086156513212
"5431c93e93b57f0b74748eb702ea1e72",-96.1223765513738,NA,NA,NA,-1.90613094405151,NA,NA,NA,0.0719865764277671,NA,NA,NA,0.323725971778317,NA,NA,NA,-0.58702707385568,NA,NA,NA,52.962430892465,NA,NA,NA,0.447032002950239,NA,NA,NA,-1.68773098774168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13146722958803,5.79640187144955,3.89503363137912,-1.91361600015983,2.94500549891774,-0.651334182455441,0.322957453835057,4.13146722958803,4.50518822006496,4.03356606871257,0.342796790396919,2.15729647725818,0.160840277902729,0.453125240527371
"7c821085a5548386a8d91fe359fa3ff3",39.164835433667,NA,NA,NA,4.52252944816653,NA,NA,NA,0.445878253287996,NA,NA,NA,-0.7068845183334,NA,NA,NA,1.00095530204431,NA,NA,NA,-73.0552607568333,NA,NA,NA,-0.214958316659125,NA,NA,NA,8.06499340144961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99061979405387,6.04416570087339,5.99061979405387,-0.411919016326854,2.25366176196869,-0.183781477032955,0.431906702321737,5.99061979405387,6.34023625716088,5.77675605376794,-0.516532162330686,2.01962147604871,-0.223566485011289,0.387597492053801
"3a8a7409bdc33da14a01ec3e3313b9a7",-8.3459662097396,NA,NA,NA,5.85898255412394,NA,NA,NA,-1.114871746145,NA,NA,NA,-0.852765219518451,NA,NA,NA,1.00125677075864,NA,NA,NA,-104.811274733058,NA,NA,NA,0.821001619211129,NA,NA,NA,-1.70467630119193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.54229261952353,-3.31720305954931,-5.44315056101571,-1.94960608291268,4.23304271513625,-0.398604777987317,0.304687793069478,-4.54229261952353,-5.47471543129116,-4.30569808481776,0.77343131716592,4.45351594379275,0.158997398574462,0.372093708611091
"564e9f4d70915c0026898422d57b1431",45.235703590218,NA,NA,NA,0.357176025227173,NA,NA,NA,1.15180002934763,NA,NA,NA,0.0111547268062286,NA,NA,NA,-0.0938353838598883,NA,NA,NA,58.1316788988171,NA,NA,NA,-1.01664945851711,NA,NA,NA,13.0438375826101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.16475155019617,-5.85759279235588,-4.31147747992924,2.45183198575097,5.8531510643142,0.331156509343514,0.35019476017559,-5.16475155019617,-5.41220628193451,-5.0627152098018,0.685554161452337,5.14271512526968,0.125193133392517,0.453125240527371
"386a607b118090dd71bfc8b4b4081447",-81.0777023096561,NA,NA,NA,6.04987809952351,NA,NA,NA,-0.74165180345803,NA,NA,NA,-0.26115385306398,NA,NA,NA,0.235491178080481,NA,NA,NA,-36.3676580773463,NA,NA,NA,0.938037746529203,NA,NA,NA,-2.83799942426218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85872497669417,4.8543813791259,5.40422930763204,0.768637487904339,1.78101438549866,0.338936696041343,0.42968759121018,4.85872497669417,5.53497202929585,4.8543813791259,-0.940246377105101,2.09799919517923,-0.523865380829005,0.335938435121624
"afce1dc2c06acb90ad5d3da0fffbcd02",81.8912224148306,NA,NA,NA,1.70459853731486,NA,NA,NA,0.0741316952203585,NA,NA,NA,-0.911408129872301,NA,NA,NA,1.11041169220184,NA,NA,NA,-48.2603804883107,NA,NA,NA,-0.468412820724515,NA,NA,NA,7.15520094171312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.65633260520076,-1.30347416625945,-2.8552028538017,-0.451134665988021,5.62137606145411,-0.0626750245406511,0.466926111951107,-2.65633260520076,-1.57223025535703,-2.6889318293772,-0.544265894665587,5.23028107950073,-0.0754956990432233,0.434108862921588
"1c6bf8efe709f63c28e0225da6870395",-113.095725644473,NA,NA,NA,3.89886788732308,NA,NA,NA,-0.862200250250803,NA,NA,NA,0.0129240603315528,NA,NA,NA,-0.224378154857337,NA,NA,NA,4.31423872312931,NA,NA,NA,1.09852259995854,NA,NA,NA,-5.37766199654219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47861694583318,7.47861694583318,7.80389721461834,0.145398232832793,2.17202133628672,0.0824910912672599,0.47656252986779,7.47861694583318,8.00902853547015,7.47861694583318,-0.637783280407221,2.34040108947427,-0.289428185280243,0.317830509222098
"f2d099ef5556f02539ded15181a3d994",-59.96286313366,NA,NA,NA,1.09262858901166,NA,NA,NA,-0.16130375881104,NA,NA,NA,0.0185361937262635,NA,NA,NA,-0.074297065407747,NA,NA,NA,5.9181784161441,NA,NA,NA,0.429229126959196,NA,NA,NA,-1.52368826721761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43402636842609,4.96912185868654,4.18676151758731,-0.631187067689543,1.59635322727323,-0.359809644707633,0.369649981900468,4.43402636842609,5.14650128698657,4.42497714906563,-0.698413230645188,2.0705504526068,-0.351740857163906,0.403101279361307
"304a3df568087b761af6bca76a3816aa",12.3085098824603,NA,NA,NA,6.74475135946283,NA,NA,NA,0.958491752996718,NA,NA,NA,-0.574124734628034,NA,NA,NA,0.970745937906416,NA,NA,NA,-72.9962862912777,NA,NA,NA,-0.381473867789534,NA,NA,NA,13.2705157550591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.70650331256188,-4.91561087520347,-4.62775652852258,-0.160972630505535,4.57718284831422,-0.0349589351671585,0.47656252986779,-4.70650331256188,-5.29661056361982,-4.36981773027035,0.886100709411383,4.40699788780926,0.203408689169802,0.372093708611091
"2ddd18d49a8163e0fc79e28ea6273254",201.528277425641,NA,NA,NA,5.8292174273568,NA,NA,NA,1.12648780179644,NA,NA,NA,-0.836531325965442,NA,NA,NA,1.73979043064605,NA,NA,NA,-150.339355485643,NA,NA,NA,-1.39212469342754,NA,NA,NA,16.4824483675748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.471204994540243,-0.452628528737696,-0.489440850152526,0.329347112390943,4.23460845662594,0.0580902856824247,0.460937549975292,-0.471204994540243,-2.7040478076055,0.178831347505421,2.93412333803867,3.36020561925151,0.823519001545413,0.170545551162404
"42604f7f8bfc866837a5370b4b667382",-37.6161832456637,NA,NA,NA,1.25105273568209,NA,NA,NA,-0.735066934640328,NA,NA,NA,0.0466058192997672,NA,NA,NA,-0.17805017014039,NA,NA,NA,-24.754662876854,NA,NA,NA,0.697550084611495,NA,NA,NA,-3.67926789379733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530482502618712,1.54430677805465,0.121035644483015,-1.39482748764008,2.40665228040273,-0.604501724499642,0.194553144002082,0.530482502618712,-0.487134808043399,1.04535333284503,1.74627170066416,2.89163124547857,0.553683477144758,0.210939708203646
"de4edf45ab75f6490e1ada65b0e0306f",-11.9699995540648,NA,NA,NA,3.01771132595813,NA,NA,NA,-0.39477866208774,NA,NA,NA,0.0416550817040743,NA,NA,NA,0.13676744810497,NA,NA,NA,-24.3621581761317,NA,NA,NA,0.20536741337105,NA,NA,NA,-0.274791158456157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57527231146142,-4.30838512065536,-4.84074142983477,-0.196944497458293,5.64082929500861,-0.0394490441483805,0.49218750993648,-4.57527231146142,-5.52575702629676,-3.98957120525285,2.18422680189333,4.99068573211687,0.406568297334409,0.304688672248721
