"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",1.24346498924215,1,0.213696534665612
"41f01f3e3cbf6beb908ae1ebb553208e",0.715589210399049,1,0.474245037848625
"bc6f21affc11d8c4a5d6454f728e4add",-0.129281096467581,1,0.897135228733694
"c2ba82ad21732bcd0ef11c61560cf91c",-0.269051708439026,1,0.78788989160944
"250a576e3788b3f444938c7b08afb2e3",0.522204323012465,1,0.601528076405951
"eedb6e6a512baecd8df273d5495ca5c0",-0.187782189158685,1,0.85104739838018
"ed32eeb458a2b9bdee12e2db96fcb98b",0.493399582065978,1,0.62173027761379
"645dd8b575c7e7c0952933bbe90b4bb9",0.311393210086005,1,0.7555017150709
"0f898170dbe4592000abdcde0dd2ba2e",0.305143893598569,1,0.760256562078751
"b5c3abd1c966bb0457d8dfe34c35b160",-0.964843257203192,1,0.334623325864826
"ca39c1dfb5e738c293917a0ab7391c33",0.562649078706734,1,0.573673865137478
"7d669e880492b330a9c9c649f65c2ba6",-0.499317921000831,1,0.617555432051464
"494975433cf1f940b003816db0232f8b",-0.022452071782989,1,0.982087343527293
"632a77028290d1ecbd9bfe2958610b8c",-0.18099335589944,1,0.856372791113232
"5b239eddc0c4c102c7f721bae475cf22",0.715894497480869,1,0.474056496369611
"51c79d7c5c2260b32f6ad5b82272898e",-0.362502084339642,1,0.716976866224087
"20f887a0f58476d52027e0798805c1d2",-0.571600309672299,1,0.567592785609834
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.95143977825182,1,0.341381175554951
"969732ae717bf5a9282f4781499aadb4",-1.75720500191214,1,0.0788828730072983
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.873338958181074,1,0.382478351855024
"26de4690cd2c89c490c37a8d1418d67a",-1.96084845672082,1,0.0498967034966319
"c5bd025300b4ef0c652dd11cef56ac29",-0.186067447219864,1,0.852391869453403
"95251fbafeb9956f566a3da93d145d63",0.00318005984602118,1,0.997462683622985
"cb3f42ad378ddeda014d895db355586b",-0.320627035091487,1,0.748493047387891
"1e2270e7a0c8c2e951edc6813b58451a",-0.632330440355966,1,0.527170976565028
"820d3c5095323f85949bc959fd15d1b7",-1.26825409423396,1,0.204707224857342
"92fb114641e27921122496428e2ef0dd",0.157222561998671,1,0.875069447523433
"5431c93e93b57f0b74748eb702ea1e72",1.96272634520459,1,0.0496779802010774
"7c821085a5548386a8d91fe359fa3ff3",0.336807180732118,1,0.736262259597469
"564e9f4d70915c0026898422d57b1431",-0.594956919099552,1,0.551872268488667
"386a607b118090dd71bfc8b4b4081447",-0.349539846293643,1,0.726684061919759
"afce1dc2c06acb90ad5d3da0fffbcd02",0.76516719867667,1,0.444171989154689
"1c6bf8efe709f63c28e0225da6870395",1.21879938088427,1,0.22292034655984
"f2d099ef5556f02539ded15181a3d994",-0.424145772493587,1,0.671459505677991
"304a3df568087b761af6bca76a3816aa",0.0595041116989392,1,0.952550590620163
"2ddd18d49a8163e0fc79e28ea6273254",-0.594726030396924,1,0.552026619027742
"42604f7f8bfc866837a5370b4b667382",-0.268618479895452,1,0.788223289915397
"de4edf45ab75f6490e1ada65b0e0306f",-0.00289950801376767,1,0.997686530563504
"e1a9800482df461df81429b3b8f859a1",0.00807734269075745,1,0.993555283054084
"c38ee4acf990375c9b9df651cf77bf7c",0.343096848953366,1,0.731525601588558
"321b7763c5946d79f50284281735d5b0",0.347995615896102,1,0.727843475979547
"01491b7ad3b35c7e644dd24ae831bee2",-1.76013365499957,1,0.078385147671127
"a67690654fca1914946ee270222b7247",1.33909461448656,1,0.180539873500302
"95c08da59378a0eb674c2b7dab943428",-0.30368855742264,1,0.761365176393959
"6a49b0df18b1abfe220ecc00d5cbf296",-1.32335114293571,1,0.185718631296011
"5c4a1032c65d0d99d6d6bee379b63a2c",0.780738508795924,1,0.434956306680359
"c4228a5878f56464e576996e95eefc5e",-2.04876514317083,1,0.0404850857473956
"f55e6f0203460ecfb665c9dbc579b714",-0.816998680860258,1,0.413929181901614
"b73c9d186b67a61bce0ba79c990aef39",-1.60030602948066,1,0.109530709927695
"6960eba3db7d4d863d042ab497d7481a",1.161897009117,1,0.245277302176884
"d2a7d567b64364c09cf4bea1e3f5aef5",0.224223612553167,1,0.822583311033096
"6545176af2fa076f03140433793c0d00",0.778256192281212,1,0.436417995787315
"719ab97ff4cf3c7b809b054134f4dc70",0.274177655934557,1,0.783948098393799
"3fae853851bfe19cdb50e15749f373b6",0.39067006425098,1,0.696041129093035
"a99fb503372ef5103fa41e0c743bbad2",0.313003046057669,1,0.754278347931793
