"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"7e464b9b7f9ca86103a675a09263efec",0.714541941824126,0.926262518911883,0.55814452813323,0.913781135733869
"41f01f3e3cbf6beb908ae1ebb553208e",0.529592592915823,0.893919414630393,0.493255585607157,0.897010757391205
"bc6f21affc11d8c4a5d6454f728e4add",0.405371150966839,0.883507046325717,0.391011998670082,0.888466164407221
"c2ba82ad21732bcd0ef11c61560cf91c",0.51717120627155,0.896074905010555,0.545785749720153,0.908252060930955
"250a576e3788b3f444938c7b08afb2e3",0.339992078791221,0.877972537672736,0.314934733954336,0.89296824586999
"eedb6e6a512baecd8df273d5495ca5c0",0.567079205599723,0.899487047433263,0.543391731890639,0.910056207423786
"ed32eeb458a2b9bdee12e2db96fcb98b",0.903498315880192,0.958468452868221,0.730691263794641,0.930672086732694
"645dd8b575c7e7c0952933bbe90b4bb9",0.624763828975057,0.912544777281841,0.606697340579995,0.918405096703774
"0f898170dbe4592000abdcde0dd2ba2e",0.661204471714076,0.911804270419777,0.849897542497117,0.949944262453239
"b5c3abd1c966bb0457d8dfe34c35b160",0.271893627093825,0.875298537824548,0.256139724835071,0.887824502373345
"ca39c1dfb5e738c293917a0ab7391c33",0.549795677450757,0.903563173998623,0.525745247922714,0.912516227362603
"7d669e880492b330a9c9c649f65c2ba6",0.453378365364196,0.888467533556234,0.634424333380844,0.920530990571007
"494975433cf1f940b003816db0232f8b",0.529558261206207,0.906458762672846,0.528889796495178,0.913968795184407
"b67b924653e2ba692fd3ea7c8f75c2ee",0.423287249184765,0.866256573646109,0.422493161993268,0.860030848524367
"632a77028290d1ecbd9bfe2958610b8c",0.500753893053723,0.890089846152127,0.352586325517208,0.894216266984594
"5b239eddc0c4c102c7f721bae475cf22",0.466568813287211,0.886180096127451,0.749865139239345,0.931784484322139
"51c79d7c5c2260b32f6ad5b82272898e",0.494144659153313,0.896691433088445,0.505776931560593,0.910864352715416
"20f887a0f58476d52027e0798805c1d2",0.426179918733449,0.88714668465287,0.450406151318821,0.901952998390876
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.237123321545763,0.874987525886643,0.392265017303722,0.900506653168544
"969732ae717bf5a9282f4781499aadb4",0.859254404888316,0.948062021977502,0.724624272957456,0.928869988477445
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.497702716952517,0.895918913545349,0.438848205886669,0.903530344329186
"26de4690cd2c89c490c37a8d1418d67a",0.778848133183439,0.931665487564003,0.720863492100273,0.930958235555491
"c5bd025300b4ef0c652dd11cef56ac29",0.691379304565686,0.919369125138872,0.552036828546015,0.912499858557551
