"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","CASE_CONTROL.Est","CASE_CONTROL.SE","CASE_CONTROL.t.val","CASE_CONTROL.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","CASE_CONTROL.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","CASE_CONTROL.rab.all","CASE_CONTROL.rab.win.0","CASE_CONTROL.rab.win.1","CASE_CONTROL.diff.btw","CASE_CONTROL.diff.win","CASE_CONTROL.effect","CASE_CONTROL.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"7e464b9b7f9ca86103a675a09263efec",-39.0861117628159,24.5198359523013,-1.6054756138925,0.151404539207609,0.12797300653959,0.397794280933142,0.334832576928486,0.681231941021695,0.264142687587944,0.859588235655939,0.297455503423437,0.756837469720692,-0.0278908272420673,0.0263161214725253,-1.07017217471241,0.317254505311239,-0.409610727057538,0.231178924586215,-1.76700260135027,0.116671381562776,0.777622642708073,0.435853180700961,1.79597900782695,0.10237834672306,-0.27618787831799,0.163246725460107,-1.70485337440041,0.125375382139935,-0.0336390845123854,0.0547769545799771,-0.611715032713878,0.52815107821256,1.96214350525753,5.77036362210732,0.340342260246041,0.586539158128436,0.245809927028418,0.149668896688515,1.65478135978057,0.138707860014555,-0.241689380927214,0.37260215841297,-0.651416224356862,0.531977563395424,-0.152733324338312,0.135493231575046,-1.12907359093427,0.279309756933706,0.157570988169702,0.242504752490027,0.644667547676821,0.531451777724323,-0.280624268556505,0.238185431652604,-1.18121388033868,0.281211356379303,0.0534972901178397,0.0725056452704259,0.741859069268984,0.476031047050421,0.356753518697446,0.200717711951734,1.76982791707673,0.101542595276804,0.374437164276183,0.326023753607774,1.14437141233263,0.281977042039088,0.980730530096937,1,1,1,0.958130214994087,0.96455702197265,0.978831778281787,0.990137777381211,1,0.979671308086705,1,1,1,0.998292148527834,1,0.983612191833367,1,1.79125604667554,1.70712033640558,1.87274390575014,0.199424083858164,2.65819689653964,0.0566080543805534,0.46230753861861,1.79125604667554,1.82232049673294,1.54237268297059,-0.309146162276615,1.85554337114993,-0.128221471420348,0.435257423651159
"41f01f3e3cbf6beb908ae1ebb553208e",-15.3981602189175,39.104319435364,-0.391097040871518,0.538269756014799,0.650065765470427,0.634403699169552,1.02438442018267,0.342415026001312,-0.153203738240813,1.37087430011195,-0.112236429888867,0.58709460316374,-0.0222966769752569,0.0419690418142822,-0.530830593257387,0.530872544140824,-0.137015120190441,0.368684950883402,-0.365766035985336,0.582047853044348,0.166527820456767,0.695100164544542,0.234830285371101,0.556145053844794,-0.0975270817525305,0.260346444062162,-0.369892397406184,0.530039063186718,0.00961506547745344,0.0873584771838904,0.108185728628378,0.565180129020104,0.988569731988584,9.20259592176885,0.110279583337119,0.613901489616815,0.0572042839835007,0.238692475636114,0.235950078073376,0.558507994900477,-0.125847249717658,0.594227214783604,-0.211069516640522,0.575785808924522,-0.197704269121914,0.216085075738163,-0.921513427282559,0.410121618566053,0.491084674868844,0.386747420513386,1.27301852879327,0.282717244351546,0.0660498682325955,0.379858952658258,0.170718323133101,0.562501863526757,0.0701291537553918,0.115632254597357,0.610592707404005,0.528117113187711,0.0880258957243765,0.320105303304826,0.276176223790596,0.587867709843801,-0.0765862189397743,0.519943813221078,-0.150356907346316,0.634989020098112,1,0.990606762417959,0.99612900442136,0.996773930280568,1,0.999860001677923,0.989684947914663,1,1,1,1,0.997848718847723,0.98258470480458,1,0.990443709134884,1,1,-4.73875126352513,-5.10385443644156,-4.36869309058606,0.816482780933685,5.45787712436815,0.127991899980553,0.436400000215487,-4.73875126352513,-4.74000904959782,-4.67500556853647,-0.0262288195050715,4.84006971136968,-0.00451267923724811,0.497659906870875
"bc6f21affc11d8c4a5d6454f728e4add",76.9640617976811,38.6090081312162,2.00791801002786,0.110403271392879,-0.104893483832432,0.626368082436436,-0.164252716602634,0.593782345419262,-0.912750194995956,1.35351024552116,-0.671108164708191,0.473885879157944,-0.0235039243842719,0.0414374447647739,-0.579046215654059,0.509086616468702,-0.297071414611196,0.364015036498533,-0.831504585133745,0.437926549315094,-1.30789649821331,0.686295741555337,-1.92061182786799,0.125019552027458,0.463749350652978,0.25704878951656,1.81805147032956,0.139427876806746,0.0861878480375451,0.0862519589811164,1.00888224053288,0.358155712009976,-8.973885374971,9.08603207784129,-0.996764726465601,0.373128220174794,-0.480727106074212,0.235669099111354,-2.05319250422313,0.104502331757852,-0.198172274746244,0.58670048983443,-0.34005348335019,0.586128782596551,-0.084191108956761,0.213348053787233,-0.391265110602691,0.543445678676766,0.191710341362748,0.381848719500396,0.508548066431792,0.564495708486409,0.00930398190544468,0.375047503796595,0.0266165165749874,0.611393462789522,0.0127602637932601,0.114167609165518,0.109452463370884,0.586812449936574,0.170689714326514,0.3160507186059,0.538642733539755,0.507195060166537,-0.00607151421802452,0.51335799221898,-0.0145537214289883,0.607972867451235,0.836646244433176,1,0.985133135889973,1,0.987462777062476,0.857540861558393,0.876638224885679,0.995209059067006,0.989290594674414,0.800603506138546,1,0.993500652305299,0.999818375056796,1,1,0.997752686462767,1,-4.39343706283655,-4.43283298462288,-4.35910039265992,-0.13957948539977,5.56316059476686,-0.023374954854188,0.489600000034682,-4.39343706283655,-4.33334494418738,-5.08710988425524,-1.24664397920229,5.038051739403,-0.214467133846145,0.396875021912972
"c2ba82ad21732bcd0ef11c61560cf91c",-43.1249707631629,36.7189420229009,-1.17933264366022,0.282924769517301,0.884843511814644,0.595704847578914,1.48889887791646,0.17160080705224,-1.59193323839938,1.28725047957165,-1.23556285333292,0.272517734565724,-0.0218979998622659,0.0394089153164413,-0.562126374321979,0.58837552541048,-0.0603770491751375,0.346195037573289,-0.175454654344336,0.744457655154459,0.715616645800581,0.652698806949134,1.1008493682229,0.318790595671682,-0.251408560109479,0.244465218252633,-1.03305484845629,0.347834783128862,-0.00722473435358003,0.0820295789631693,-0.0878589636066947,0.801088539292598,1.07060785167445,8.64123429305935,0.126493551810752,0.768382407502064,0.261150307672417,0.224132149612581,1.16998056308076,0.288697663438013,0.421009374275637,0.557979143049263,0.753490456112952,0.479924118684524,0.040616424717607,0.202903809159974,0.205707663004329,0.756338443166821,-0.0729685615056034,0.36315569012294,-0.204297385859949,0.785667030686084,-0.612028482609074,0.356687421260286,-1.7182608626567,0.135607056566842,0.0114325226895735,0.108578645884779,0.106415955446098,0.824986023970675,0.0796114602323901,0.300578765798526,0.261634688868673,0.73063207644468,-0.217522288830744,0.488227055437899,-0.439456660341124,0.657369260309328,1,0.998718254908507,0.989623647057111,1,1,1,1,1,1,1,1,1,1,0.951364370274992,1,1,1,1.32163121508703,1.09496918640249,1.64288794271284,0.761109018062188,4.89953029367187,0.139373873381238,0.414400000293949,1.32163121508703,1.34897088114755,0.929529105972912,-0.819564053756214,5.44391914297304,-0.153685570888218,0.419656802998231
"250a576e3788b3f444938c7b08afb2e3",22.5104195951865,27.7959335196702,0.805299303605615,0.433717913205763,0.353767413569644,0.450943611891697,0.790796180649212,0.439163225754029,-3.71056267702374,0.974437899954245,-3.8123914975368,0.00067460259859806,0.00955425322794759,0.0298322209157042,0.324828708251702,0.748172157533256,-0.0237739530930307,0.262066762251082,-0.0930749359088596,0.829970134008039,-0.330836714634633,0.494087564805411,-0.66426748501901,0.518342530696603,0.0943918353272587,0.185058135666977,0.504538084182495,0.623203463810373,0.130995429374898,0.0620957085878112,2.1164051393748,0.037911366464063,-13.7795297303656,6.54134244358046,-2.11404278771023,0.0395971508038542,-0.0469120826733177,0.169666171927463,-0.268967102738787,0.76149794817337,0.100483050185282,0.42238556753315,0.237460472821979,0.801246522027012,0.215199187878853,0.153596494876704,1.41017482616395,0.194962167852186,0.397178267390923,0.274905835076936,1.44565481891825,0.153398996544044,0.0802339806000912,0.27000940937977,0.296742172895597,0.763825663778768,-0.157864738951012,0.0821931312941104,-1.9313225634952,0.0630828312280454,-0.142787126277753,0.227535624156861,-0.631591901942595,0.537855129923458,0.155175432329737,0.369583817719812,0.416612822285042,0.683903493090187,1,1,0.0345698524516678,1,1,1,1,0.997442384051535,0.991942182152961,1,1,1,1,1,0.999820393244493,1,1,7.24995544406861,7.03408263393331,7.47201549157421,0.3652951169939,3.31329065677436,0.0812229280849652,0.449400000170412,7.24995544406861,7.30423528449178,4.19327116494119,-3.41630393313846,5.06233627175928,-0.607151854491085,0.218408819988909
"eedb6e6a512baecd8df273d5495ca5c0",-10.3937661211216,38.7338639108034,-0.268845228451256,0.539443309848937,0.380252349666572,0.62839366348673,0.603421541077453,0.480007709090501,-0.903894980357676,1.35788729598331,-0.671764375770007,0.513374457738606,-0.00247666013632661,0.0415714472869995,-0.0593456507919494,0.62670261472972,0.306556680402545,0.365192206888641,0.84470504088659,0.399953923622297,0.0381979784362576,0.68851511972605,0.0558364115379158,0.560478036217092,-0.0126973654924704,0.257880047001808,-0.050829136295586,0.542611684284133,0.0401296543357236,0.0865308849649935,0.467719074480259,0.534819737676097,-1.5177255141514,9.11541495177005,-0.172171085355128,0.590329525561995,0.0591471829760773,0.236431217863386,0.251527813323997,0.540023769419021,0.154587167085984,0.588597791800685,0.264410223864448,0.618357592519962,0.180700340368907,0.214037989604504,0.850100788444152,0.439338314422153,0.417795961963047,0.383083561364129,1.09353570203044,0.347189810874208,0.601955427169723,0.376260351542117,1.60369420976446,0.193659827722239,-0.169348910626678,0.114536810202683,-1.4812556581567,0.205753053833849,-0.0588859288969165,0.317072779538585,-0.186955369330957,0.570708801865037,-0.655720980403187,0.515018115475916,-1.28372456252977,0.289996272516872,0.998436121850386,1,0.99587566122215,1,0.997632395724042,1,1,1,1,0.997509499259792,1,0.990691476979448,0.994245552258133,0.950117663567848,0.960261106145789,1,0.960037253963894,-4.6485155703822,-4.96030397214639,-4.26886336629513,0.685390576416624,5.65264323476144,0.111673227352001,0.447310538069955,-4.6485155703822,-4.65996470811251,-4.53607165907101,-0.0279158765013729,5.2118126596914,-0.00580549400274086,0.496875000635807
"ed32eeb458a2b9bdee12e2db96fcb98b",42.3661271844315,38.7478024743051,1.09205936171032,0.315325231738333,0.0811200908367206,0.628619793908491,0.135427259562277,0.759334956595073,-3.28543977906932,1.35837593812722,-2.4295779278148,0.031435229398278,-0.0125203255715711,0.0415864069682541,-0.306456294120563,0.721909488553068,-0.249836900517249,0.365323623025636,-0.685955584960545,0.51383451023894,-0.86599725591099,0.688762885137224,-1.25531186878501,0.243036649996915,0.354416287372647,0.257972846352248,1.37122684316966,0.199547769384651,0.00846621357656925,0.0865620235118145,0.101070522163081,0.665223441121283,1.59720635228507,9.11869517680627,0.174817584421248,0.728988034632081,-0.267723442826739,0.236516298751561,-1.12978961569961,0.300189622982192,0.324361760699799,0.58880960149044,0.550945502121474,0.590287152991042,0.291626029358396,0.214115012183939,1.36564509126145,0.194809151005373,0.0998679698079461,0.383221415789363,0.260535320243203,0.768791885515391,0.051490122106649,0.376395750603136,0.136273331415882,0.798904201633036,-0.0119796198542202,0.114578026813708,-0.108016465097687,0.778875794818196,-0.304928201423109,0.317186879672836,-0.962161729762182,0.367869961103392,0.447397406411775,0.515203447172326,0.867927343642418,0.399802613667094,1,1,0.690631025495174,1,1,1,0.999521053720463,1,1,0.999114911019579,1,1,1,1,1,1,1,3.11901533303435,2.84452824300926,3.41852655584498,0.205351754425756,4.98034878384362,0.0375678348117104,0.473905219043394,3.11901533303435,3.27696465495179,-0.559275149820703,-3.92335451060255,5.49729902334725,-0.594982101582573,0.262090545992746
"645dd8b575c7e7c0952933bbe90b4bb9",-44.9848833055198,41.5348051562024,-1.08436871115337,0.333282370598126,0.449005968373637,0.673834359371357,0.669488331344718,0.489304106100067,1.94367492052212,1.45607947589806,1.34132820680298,0.23683933146223,0.0115788488905793,0.044577581185885,0.258875187155052,0.633439773427864,-0.0855940598679783,0.391600156199563,-0.218165928854791,0.613347786342864,0.52522755045169,0.73830334641478,0.71076990818153,0.479115528593933,-0.287979952129307,0.276527989321121,-1.04200301959153,0.35452508575158,0.109970124443194,0.092788146705197,1.19032404671776,0.296377242896783,-3.95416041138385,9.77457309220586,-0.406389910663614,0.622980800437388,0.254832377172529,0.253528142439216,1.00654235893281,0.360617855176891,-0.43481985042738,0.631160750037998,-0.696912227991691,0.486916844461721,-0.361967555755963,0.229515604606872,-1.57949840201739,0.179984651108708,0.421097473745806,0.410785278650325,1.02574208983357,0.364062911682197,0.297533984792062,0.403468665695063,0.735294192210501,0.470404685859888,-0.0305333501428494,0.122819249479898,-0.24997630748122,0.61011725510459,-0.181918480945509,0.340001094360159,-0.537644752180224,0.531132856823293,0.822257566414216,0.552260345816943,1.49386995982382,0.199940722609985,0.995663687744403,0.994610145829316,0.981622454776951,1,0.998033636239983,1,0.999708252761364,0.998501702044797,1,0.999726799639092,0.998961527975925,0.945381326185517,1,1,1,0.999655864946378,0.964138686007326,-4.36861402522238,-4.74648137996644,-3.950688651916,0.829137019809154,6.02957907110876,0.127229320046009,0.441111777843447,-4.36861402522238,-4.44506936914436,-3.09569791731278,1.04800465398746,6.1131466579358,0.165618783390693,0.42500001561
"0f898170dbe4592000abdcde0dd2ba2e",-32.5681779776469,16.4997240501609,-1.97028842969007,0.0542218418611509,0.430957408716569,0.267681067560854,1.60917872449323,0.114730156404944,-2.89148294424417,0.578428367656209,-4.98837598572643,3.29284039393324e-06,0.00212900415320477,0.0177084684910557,0.114972511484645,0.864951306373856,0.115677314988068,0.15556337608888,0.736510750678848,0.471266075318312,0.649141734885443,0.293291407900949,2.21063647380211,0.0309601445174163,-0.252293222474097,0.109850894900924,-2.29706236746282,0.0247746322470251,0.0315231466371426,0.0368601419942613,0.862779591319572,0.398916017630674,-1.93188959830968,3.8829545034098,-0.496058791609241,0.62423047152186,0.256099561769276,0.10071419315596,2.54044210551177,0.0133248893656777,-0.492137930172738,0.250728952928877,-1.96307810546542,0.0543668655500673,0.17475317404119,0.0911751993774242,1.91255114134503,0.0613602880409233,0.183052039257728,0.163184676468542,1.12259647025181,0.269820738461608,0.059462925554719,0.160278147972991,0.366397357153874,0.714378546978187,-0.0603887733375223,0.048790013985742,-1.23415532125979,0.225551366941761,-0.0840440093802197,0.135065620570453,-0.61918431083801,0.543061560034944,-0.0460843821783513,0.219385724227125,-0.208873609543322,0.830088924130033,0.997319703805347,1,0.000190966684905385,1,1,0.967968594177678,0.940496830471901,1,1,0.695245509696208,1,0.998199588589113,1,1,1,1,1,7.6379012187892,7.52014376418991,7.80493783809171,0.375022254441407,2.4244280398719,0.130651053357516,0.438112377733913,7.6379012187892,7.75254706052958,5.68633458961408,-2.14910913044818,2.78054220131598,-0.671972357465309,0.179407286701924
"b5c3abd1c966bb0457d8dfe34c35b160",17.454776862952,46.4149684151714,0.375613011588837,0.698377965736273,0.77148422006352,0.753007035657378,1.02485401992481,0.334230132618498,-0.393902184335384,1.62716263214961,-0.242073685694287,0.74337440305919,0.0382019500962078,0.0498152577094398,0.769324072898161,0.470857762655738,-0.0186230505286056,0.437611511912068,-0.0435361175671685,0.749362432461146,-0.427362264530198,0.825050854958448,-0.51806541094773,0.61291125431995,0.226121849570077,0.309018853994407,0.731501676756434,0.48898222817141,-0.0831489253094004,0.103690359986698,-0.802225218184296,0.471793614329884,13.4470554118068,10.923043930032,1.23348248874211,0.262286614039696,-0.138734328353871,0.283316622755748,-0.489476767325266,0.630664683402226,-0.167319599484557,0.705319458409326,-0.235011981558425,0.740402772581868,0.408414462792293,0.256482713679617,1.59549599143344,0.13620023717804,0.479498865909525,0.459050804795338,1.0456743170158,0.326398963296121,-0.388215419604404,0.450874520882427,-0.8612037765599,0.42598258012559,-0.137848689044408,0.137249989832521,-1.00501065003853,0.357503682502145,-0.391735123414012,0.379949779383855,-1.0317247252038,0.343348234115822,0.0087368538465695,0.617148591684611,0.0153982980967686,0.747860723476506,1,1,1,1,1,1,1,0.991685049259052,0.994791055865794,1,1,0.997479847195768,1,1,1,1,1,1.81910113321192,1.87993535327551,1.78001395142398,0.422493353184979,7.16358392880088,0.0556296542883813,0.466706658779694,1.81910113321192,1.87520580461591,1.02725732284821,-1.23728887535347,6.33530082234198,-0.198807751042875,0.397815934264394
