"","taxon","lfc_(Intercept)","lfc_CASE_CONTROL","se_(Intercept)","se_CASE_CONTROL","W_(Intercept)","W_CASE_CONTROL","p_(Intercept)","p_CASE_CONTROL","q_(Intercept)","q_CASE_CONTROL","diff_(Intercept)","diff_CASE_CONTROL","passed_ss_(Intercept)","passed_ss_CASE_CONTROL"
"1","7e464b9b7f9ca86103a675a09263efec",0.068024744921439,0.0710715064329396,0.099673787751465,0.144996561752806,0.682473762219789,0.490159942924055,0.495737085962504,0.624563418138239,1,1,FALSE,FALSE,FALSE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",0.242582944123252,-0.379402910058791,0.0668377017837154,0.11128979399379,3.62943275500768,-3.40914378977072,0.000853488253069639,0.00158722223824609,0.0409674361473427,0.0841227786270429,TRUE,TRUE,FALSE,FALSE
"3","bc6f21affc11d8c4a5d6454f728e4add",0.00238866928806883,-0.212904875665047,0.0648132093128847,0.10736155575333,0.0368546676424796,-1.98306436760481,0.970775501095919,0.0539246398135939,1,1,FALSE,FALSE,FALSE,TRUE
"4","c2ba82ad21732bcd0ef11c61560cf91c",0.00912370940662807,0.148124889616338,0.114196375392866,0.174703061100234,0.0798949123843913,0.847866595373237,0.936414260364345,0.397697472732687,1,1,FALSE,FALSE,TRUE,TRUE
"5","250a576e3788b3f444938c7b08afb2e3",0.198262246218928,-0.100519867052997,0.139189264494437,0.220507287532021,1.42440760024888,-0.455857346838935,0.155819920757081,0.648965850133671,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.0713904263028863,0.0366619055777204,0.0679516490056493,0.11172892958206,-1.05060623763451,0.328132612698073,0.301309231706895,0.744948864134754,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.00437454987553928,0.230348637372827,0.144046709930317,0.191740070627882,-0.0303689676609446,1.20135888454884,0.975806627507959,0.231199159637732,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",0.266127023541801,-0.128845221595043,0.0726328661923429,0.118779468566,3.66400277853632,-1.08474320646964,0.00067691815404819,0.284079887845266,0.0331689895483613,1,TRUE,FALSE,FALSE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",0.184172191398835,-0.0633369293591972,0.106637924178378,0.17096482822048,1.72707967468273,-0.370467598619269,0.0855829145100394,0.711397147582137,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.0637549605531511,0.153749515473147,0.111050057813545,0.162004366307947,0.574110106815042,0.949045504001366,0.566808020782788,0.344221271288716,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.345186547635198,-0.368331393223335,0.083499452316786,0.137212112447299,4.13399774558527,-2.68439415918769,9.75064383721765e-05,0.0090633780185616,0.00526534767209753,0.435042144890957,TRUE,FALSE,FALSE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",-0.0235279289231585,0.08432948691843,0.0797867704049282,0.12931748163458,-0.294885089392029,0.652112041253054,0.768595497425081,0.515586499305674,1,1,FALSE,FALSE,TRUE,TRUE
"13","b67b924653e2ba692fd3ea7c8f75c2ee",-0.0245729930156116,0.0136754016696952,0.0525738771944857,0.0993331123673257,-0.467399292707843,0.137672135139838,0.643591583760722,0.891419425131753,1,1,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",0.216743426106768,-0.109005369997354,0.0926429076189618,0.156195769214238,2.33955768096387,-0.69787658491468,0.020210900885396,0.485998060526701,0.929701440728218,1,FALSE,FALSE,FALSE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.212536135317142,-0.177219937937134,0.130027733655306,0.189647989118144,1.63454464168821,-0.934467793522095,0.103725443329404,0.351195152446844,1,1,FALSE,FALSE,FALSE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.301350056085543,0.321759231932004,0.0736605547766751,0.114147410183381,-4.09106416587791,2.81880448636625,0.000195900340657395,0.0073886625858709,0.010382718054842,0.362044466707674,TRUE,FALSE,TRUE,FALSE
