"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"1","7e464b9b7f9ca86103a675a09263efec",0.0679659444901022,-0.144419524492674,0.172899188384011,0.332550586177674,0.393095798339719,-0.434278363940439,0.697028327014731,0.667193890820709,1,1,FALSE,FALSE,TRUE,TRUE
"2","41f01f3e3cbf6beb908ae1ebb553208e",-0.359412275880551,0.402394391963668,0.172326840076459,0.283943997691443,-2.08564304736909,1.41716111358319,0.0914042525224504,0.215623152719704,1,1,FALSE,FALSE,TRUE,TRUE
"3","bc6f21affc11d8c4a5d6454f728e4add",-0.741561238940778,2.84061302675476,0.109291013540919,0.230603803071796,-6.78519866286292,12.3181534255546,0.00654371990189272,0.00115245768289898,0.346817154800314,0.063385172559444,FALSE,TRUE,TRUE,FALSE
"4","c2ba82ad21732bcd0ef11c61560cf91c",0.18297697308077,-0.720246346243534,0.315961481341389,0.441822431210112,0.579111644571219,-1.63017152449875,0.569316742019479,0.119531538198018,1,1,FALSE,FALSE,TRUE,FALSE
"5","250a576e3788b3f444938c7b08afb2e3",0.0855331636468157,-0.127886233283164,0.394401681003011,0.551051028826608,0.21686815185294,-0.232076934064493,0.829687833320349,0.817956066920171,1,1,FALSE,FALSE,TRUE,TRUE
"6","eedb6e6a512baecd8df273d5495ca5c0",-0.0957295272739586,-0.0609599617224536,0.128230474582991,0.262451853690035,-0.746542719936691,-0.232271027487005,0.49682820002889,0.827727362017654,1,1,FALSE,FALSE,TRUE,TRUE
"7","ed32eeb458a2b9bdee12e2db96fcb98b",-0.275371682848465,0.637107644567648,0.181885536870399,0.370643896969163,-1.51398339629764,1.7189211795403,0.143652047715346,0.099061641089014,1,1,FALSE,FALSE,TRUE,TRUE
"8","645dd8b575c7e7c0952933bbe90b4bb9",-0.0782326356672954,0.00447208827721687,0.189427559571687,0.297641987557911,-0.412995003705832,0.0150250585070655,0.700789108086759,0.988731736079352,1,1,FALSE,FALSE,TRUE,TRUE
"9","0f898170dbe4592000abdcde0dd2ba2e",-0.144566931071593,0.282468162923888,0.230400757073754,0.366070076574219,-0.62745857655891,0.771623197305008,0.534953489234421,0.446180055820925,1,1,FALSE,FALSE,TRUE,TRUE
"10","b5c3abd1c966bb0457d8dfe34c35b160",0.0146482489376302,0.0425434761930019,0.207396872946334,0.350773327727254,0.0706290732812572,0.121284809391442,0.944394445838861,0.904675736335903,1,1,FALSE,FALSE,TRUE,TRUE
"11","ca39c1dfb5e738c293917a0ab7391c33",0.349037489890713,-0.435797658382408,0.237241113069188,0.37420459196393,1.47123525671928,-1.16459730249493,0.171982450783965,0.27121245244766,1,1,FALSE,FALSE,TRUE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",0.0164722771999295,-0.278365999191534,0.19744105521036,0.303224822216932,0.0834288349116623,-0.918018509026898,0.934613773099056,0.373135071947904,1,1,FALSE,FALSE,TRUE,TRUE
"13","494975433cf1f940b003816db0232f8b",-0.265037010965342,0.762175474644505,0.129065952600824,0.242217863061772,-2.05350059891513,3.14665262507964,0.176413677375511,0.0878854981269702,1,1,FALSE,FALSE,TRUE,TRUE
"14","632a77028290d1ecbd9bfe2958610b8c",0.170326144137655,-0.297472194264842,0.223222482876479,0.370638302209096,0.763033104653286,-0.802594314974558,0.451032452850417,0.428130145280156,1,1,FALSE,FALSE,TRUE,TRUE
"15","5b239eddc0c4c102c7f721bae475cf22",0.080731595577879,-0.139093725263562,0.319442914208062,0.470359775513423,0.252726205488147,-0.295717730351694,0.802262618170307,0.769552816860683,1,1,FALSE,FALSE,TRUE,TRUE
"16","51c79d7c5c2260b32f6ad5b82272898e",-0.235117472608153,-0.0218443453624142,0.143767810254969,0.248443086864836,-1.63539718794615,-0.0879249474721688,0.162893181225869,0.933349224329576,1,1,FALSE,FALSE,FALSE,FALSE
"17","20f887a0f58476d52027e0798805c1d2",-0.171809133490004,0.210860982916102,0.181199487844934,0.368079333982032,-0.948176705869243,0.572868301610204,0.360333261927049,0.576508734442699,1,1,FALSE,FALSE,TRUE,TRUE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",-0.0393960120790258,0.105198418423307,0.218601472361406,0.356618735100456,-0.18021842055068,0.294988479485447,0.859393265045768,0.77204631242682,1,1,FALSE,FALSE,TRUE,TRUE
"19","969732ae717bf5a9282f4781499aadb4",0.300608356920516,-0.653116794460165,0.278916987496439,0.515951892362622,1.07776998317234,-1.265848239202,0.289726740809037,0.21530986501361,1,1,FALSE,FALSE,TRUE,FALSE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.0527690269769855,-0.0623579599435029,0.2444436160145,0.461066797950117,0.215874023782463,-0.135247127359297,0.830456103393789,0.893263659812268,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",-0.347734479049961,0.472103108525624,0.224107673781091,0.329243799289113,-1.55164021464802,1.43390129000141,0.137246214179958,0.167853732298507,1,1,FALSE,FALSE,TRUE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",0.191538034629197,-0.495555061855574,0.227042503548068,0.335884060490185,0.843621928211542,-1.47537534568436,0.409952384934192,0.157389882528537,1,1,FALSE,FALSE,TRUE,TRUE
"23","95251fbafeb9956f566a3da93d145d63",-0.0587293259656288,0.111744067363099,0.234575304850444,0.365174373990643,-0.250364487442837,0.30600194132451,0.803957367768627,0.761648816013017,1,1,FALSE,FALSE,TRUE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.190214743283889,-0.33724939255731,0.266852878889917,0.426905390943235,0.712807536778935,-0.789986258576325,0.481130736541488,0.435351060802035,1,1,FALSE,FALSE,TRUE,TRUE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.125613276738405,-0.324764789915865,0.272784416736528,0.41514551707601,0.460485530079712,-0.78229145337586,0.648488363013622,0.440174655791912,1,1,FALSE,FALSE,TRUE,FALSE
"26","820d3c5095323f85949bc959fd15d1b7",-0.135614262173851,0.307381840358951,0.233814019418397,0.349834903496033,-0.580009113701506,0.878648291771825,0.569986954128469,0.392596399304239,1,1,FALSE,FALSE,TRUE,FALSE
"27","92fb114641e27921122496428e2ef0dd",0.155081226149599,0.088795767053285,0.114183651525241,0.241074632918718,1.35817364463352,0.368333100742391,0.245964293468565,0.73128990076433,1,1,FALSE,FALSE,TRUE,TRUE
"28","5431c93e93b57f0b74748eb702ea1e72",-0.0849858742751419,0.213151842560751,0.230316285534108,0.433570162614391,-0.368996374173273,0.491620182706909,0.714560776531211,0.62634330439688,1,1,FALSE,FALSE,TRUE,TRUE
"29","7c821085a5548386a8d91fe359fa3ff3",0.046416520728658,-0.11143520641413,0.265576180064761,0.38861214723964,0.174776671301392,-0.286751732300875,0.862391633723048,0.776210312437926,1,1,FALSE,FALSE,TRUE,TRUE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",0.521635868692127,-1.00205040771048,0.136794655869591,0.248350979910276,3.81327666184134,-4.03481559876471,0.0624025902778059,0.0562896445418104,1,1,FALSE,FALSE,TRUE,TRUE
