"","W","q-value","p-value"
"7e464b9b7f9ca86103a675a09263efec",-1.56757433194726,1,0.116980506315932
"41f01f3e3cbf6beb908ae1ebb553208e",-0.0428411403971062,1,0.965828168783768
"bc6f21affc11d8c4a5d6454f728e4add",1.19713543155531,1,0.231253771733062
"c2ba82ad21732bcd0ef11c61560cf91c",1.24672010563409,1,0.21250014405781
"250a576e3788b3f444938c7b08afb2e3",0.398496577028135,1,0.690264180963884
"eedb6e6a512baecd8df273d5495ca5c0",-0.787991828157591,1,0.430701485853847
"ed32eeb458a2b9bdee12e2db96fcb98b",-1.37538297092376,1,0.169012745579911
"645dd8b575c7e7c0952933bbe90b4bb9",-0.471460554394223,1,0.637311881975761
"0f898170dbe4592000abdcde0dd2ba2e",0.724406245156963,1,0.468816366908378
"b5c3abd1c966bb0457d8dfe34c35b160",-1.60667847214024,1,0.108124918460936
"ca39c1dfb5e738c293917a0ab7391c33",-0.095777917645018,1,0.92369695588356
"7d669e880492b330a9c9c649f65c2ba6",0.310586794081129,1,0.756114767816107
"b67b924653e2ba692fd3ea7c8f75c2ee",0.635814066971889,1,0.524897617696253
"632a77028290d1ecbd9bfe2958610b8c",-0.022814988423425,1,0.981797852103969
"5b239eddc0c4c102c7f721bae475cf22",-0.862411052587149,1,0.388461360568299
"51c79d7c5c2260b32f6ad5b82272898e",-1.40883778655273,1,0.158883139076561
"20f887a0f58476d52027e0798805c1d2",-0.572433629208817,1,0.567028238357226
"3a4c1eb8dbc9f93fbbfbd8702754c0df",0.0261781465319894,1,0.9791152464497
"969732ae717bf5a9282f4781499aadb4",0.0732755998365214,1,0.941586808001841
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-0.92492322193776,1,0.355005846339339
"26de4690cd2c89c490c37a8d1418d67a",-0.597589111813584,1,0.550114131116756
"c5bd025300b4ef0c652dd11cef56ac29",-1.53535576732757,1,0.124696462576485
"95251fbafeb9956f566a3da93d145d63",-0.550567550913714,1,0.581930158151594
"cb3f42ad378ddeda014d895db355586b",0.675213701845244,1,0.499540002609502
"1e2270e7a0c8c2e951edc6813b58451a",1.32435088475899,1,0.185386538314603
"820d3c5095323f85949bc959fd15d1b7",1.1960731658496,1,0.231668008250159
"92fb114641e27921122496428e2ef0dd",1.02227923123472,1,0.306648760116119
"5431c93e93b57f0b74748eb702ea1e72",-0.702054028240773,1,0.482645470297035
"7c821085a5548386a8d91fe359fa3ff3",-1.11242751359595,1,0.265954380330591
"3a8a7409bdc33da14a01ec3e3313b9a7",0.255869521413534,1,0.798051589760092
"564e9f4d70915c0026898422d57b1431",1.19108435589086,1,0.23362047066854
"386a607b118090dd71bfc8b4b4081447",0.199896852114345,1,0.841561252407924
"afce1dc2c06acb90ad5d3da0fffbcd02",-1.41476818741133,1,0.157136474391975
"1c6bf8efe709f63c28e0225da6870395",1.79463841428663,1,0.0727113285832289
"f2d099ef5556f02539ded15181a3d994",0.723493308712304,1,0.469376863553897
"304a3df568087b761af6bca76a3816aa",-0.186923790169312,1,0.851720386085051
"2ddd18d49a8163e0fc79e28ea6273254",-1.19955364084608,1,0.230312740319099
"42604f7f8bfc866837a5370b4b667382",-1.82619681612309,1,0.0678206207732992
"de4edf45ab75f6490e1ada65b0e0306f",0.911347365032817,1,0.362112377339921
"e1a9800482df461df81429b3b8f859a1",-0.871620258747667,1,0.383415575021168
"c38ee4acf990375c9b9df651cf77bf7c",1.25281982049074,1,0.210271286689022
"321b7763c5946d79f50284281735d5b0",0.00263245633084939,1,0.997899606162522
"01491b7ad3b35c7e644dd24ae831bee2",-0.255741694583245,1,0.798150297844477
"a67690654fca1914946ee270222b7247",0.0954411026478479,1,0.92396446987335
"95c08da59378a0eb674c2b7dab943428",0.898799466516899,1,0.368759484321163
"6a49b0df18b1abfe220ecc00d5cbf296",0.225339246122788,1,0.821715370676223
"5c4a1032c65d0d99d6d6bee379b63a2c",-1.39507733545495,1,0.162992519950917
"c4228a5878f56464e576996e95eefc5e",-0.18672686695027,1,0.851874789799684
"f55e6f0203460ecfb665c9dbc579b714",-1.2182180187624,1,0.223141134073988
"b73c9d186b67a61bce0ba79c990aef39",-2.43213601853373,0.855573953170142,0.0150100693538621
"6960eba3db7d4d863d042ab497d7481a",0.463555040626206,1,0.642966572055563
"d2a7d567b64364c09cf4bea1e3f5aef5",0.350620057220522,1,0.725873407196004
"6545176af2fa076f03140433793c0d00",-1.22754521758445,1,0.219617737523259
"ebc68f0a3a40711c1b0df994d93a6cac",0.745547501631788,1,0.455940806188682
"719ab97ff4cf3c7b809b054134f4dc70",0.0945450996281053,1,0.924676158542099
"3fae853851bfe19cdb50e15749f373b6",1.48102369589794,1,0.138600259217528
"a99fb503372ef5103fa41e0c743bbad2",0.143591059358927,1,0.885823401088209
