feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X41f01f3e3cbf6beb908ae1ebb553208e	UC_case_control	UC_case_control	0.000741139234370899	0.00623367246412126	48	6	0.905877929307399	0.967089749886945
bc6f21affc11d8c4a5d6454f728e4add	UC_case_control	UC_case_control	0.0027865775790344	0.0035203437398382	48	5	0.432677779834634	0.967089749886945
c2ba82ad21732bcd0ef11c61560cf91c	UC_case_control	UC_case_control	-0.00246148350522476	0.00949365987930768	48	24	0.796578693853155	0.967089749886945
X250a576e3788b3f444938c7b08afb2e3	UC_case_control	UC_case_control	-0.00591368779303007	0.0643460563154004	48	48	0.927173047077475	0.967089749886945
eedb6e6a512baecd8df273d5495ca5c0	UC_case_control	UC_case_control	0.000906558583110762	0.00357253875212109	48	6	0.800813702696822	0.967089749886945
ed32eeb458a2b9bdee12e2db96fcb98b	UC_case_control	UC_case_control	0.00776856065139546	0.0153681983554246	48	33	0.615624302229621	0.967089749886945
X0f898170dbe4592000abdcde0dd2ba2e	UC_case_control	UC_case_control	0.00712813363520295	0.0355913496144885	48	47	0.84214666936974	0.967089749886945
b5c3abd1c966bb0457d8dfe34c35b160	UC_case_control	UC_case_control	-0.00550183267487216	0.0119144079238031	48	29	0.646415749760668	0.967089749886945
ca39c1dfb5e738c293917a0ab7391c33	UC_case_control	UC_case_control	-0.000878669353455605	0.0126485934568679	48	10	0.944918414766589	0.967089749886945
X7d669e880492b330a9c9c649f65c2ba6	UC_case_control	UC_case_control	-0.00561964446086183	0.00369993464536147	48	14	0.135644147038478	0.967089749886945
X632a77028290d1ecbd9bfe2958610b8c	UC_case_control	UC_case_control	-0.0276333722760355	0.0481904663369502	48	48	0.569153373997374	0.967089749886945
X5b239eddc0c4c102c7f721bae475cf22	UC_case_control	UC_case_control	-0.00209546979208612	0.0162497482862021	48	43	0.897956247704676	0.967089749886945
X20f887a0f58476d52027e0798805c1d2	UC_case_control	UC_case_control	-0.00412423788660586	0.00643099705469879	48	21	0.524506426524234	0.967089749886945
X3a4c1eb8dbc9f93fbbfbd8702754c0df	UC_case_control	UC_case_control	-0.000467909001320151	0.00699294087276917	48	16	0.9469420467643	0.967089749886945
X969732ae717bf5a9282f4781499aadb4	UC_case_control	UC_case_control	-0.0273093841996524	0.0301430141285304	48	44	0.369660442705156	0.967089749886945
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	UC_case_control	UC_case_control	0.0146696037629973	0.0170534888324986	48	48	0.394133873486267	0.967089749886945
X26de4690cd2c89c490c37a8d1418d67a	UC_case_control	UC_case_control	-0.0132978071359883	0.00956000100579422	48	30	0.170922412817854	0.967089749886945
c5bd025300b4ef0c652dd11cef56ac29	UC_case_control	UC_case_control	0.00126734038106711	0.00601499881472517	48	21	0.834054530590872	0.967089749886945
X95251fbafeb9956f566a3da93d145d63	UC_case_control	UC_case_control	-0.00121762219146561	0.00829714951507131	48	45	0.88396916335242	0.967089749886945
cb3f42ad378ddeda014d895db355586b	UC_case_control	UC_case_control	-0.0178531305127945	0.0129667622191969	48	48	0.175226670362775	0.967089749886945
X1e2270e7a0c8c2e951edc6813b58451a	UC_case_control	UC_case_control	-0.0130733631994862	0.0102630495475296	48	42	0.209123033555038	0.967089749886945
X820d3c5095323f85949bc959fd15d1b7	UC_case_control	UC_case_control	-0.00155323262391076	0.00635653819854939	48	23	0.808044896280656	0.967089749886945
X5431c93e93b57f0b74748eb702ea1e72	UC_case_control	UC_case_control	0.0240957316514521	0.0213808370327929	48	47	0.265596475275593	0.967089749886945
X7c821085a5548386a8d91fe359fa3ff3	UC_case_control	UC_case_control	-0.00883866989823344	0.0275440386151057	48	46	0.749745377838567	0.967089749886945
X386a607b118090dd71bfc8b4b4081447	UC_case_control	UC_case_control	-0.0156008743633047	0.010527197536517	48	48	0.145169773148257	0.967089749886945
afce1dc2c06acb90ad5d3da0fffbcd02	UC_case_control	UC_case_control	-0.000626572388020131	0.00601871035481133	48	20	0.917539322586375	0.967089749886945
X1c6bf8efe709f63c28e0225da6870395	UC_case_control	UC_case_control	0.0148709961114011	0.0328312003299018	48	48	0.652711782973446	0.967089749886945
f2d099ef5556f02539ded15181a3d994	UC_case_control	UC_case_control	-0.00901489297583619	0.0173274554684969	48	47	0.605373021233072	0.967089749886945
X2ddd18d49a8163e0fc79e28ea6273254	UC_case_control	UC_case_control	-0.0141726924647608	0.00763307011199252	48	23	0.0697573826559826	0.967089749886945
X42604f7f8bfc866837a5370b4b667382	UC_case_control	UC_case_control	-0.00207271464447171	0.00593767566401303	48	24	0.728623318838168	0.967089749886945
de4edf45ab75f6490e1ada65b0e0306f	UC_case_control	UC_case_control	0.00025512503222855	0.00259222638997883	48	5	0.922026998833723	0.967089749886945
e1a9800482df461df81429b3b8f859a1	UC_case_control	UC_case_control	0.000442514080189313	0.00559225388202128	48	23	0.937272597442698	0.967089749886945
c38ee4acf990375c9b9df651cf77bf7c	UC_case_control	UC_case_control	0.00871051019686529	0.0122412245919215	48	35	0.480323150172057	0.967089749886945
X321b7763c5946d79f50284281735d5b0	UC_case_control	UC_case_control	0.00194612331739428	0.00549611791231029	48	21	0.724889023315509	0.967089749886945
X01491b7ad3b35c7e644dd24ae831bee2	UC_case_control	UC_case_control	-0.0174239824876058	0.00754914171247921	48	27	0.025543280085924	0.967089749886945
a67690654fca1914946ee270222b7247	UC_case_control	UC_case_control	0.0112859435747939	0.0110985974550998	48	42	0.314529219307845	0.967089749886945
X95c08da59378a0eb674c2b7dab943428	UC_case_control	UC_case_control	-0.00540432312356371	0.00968091648500877	48	40	0.579384293553919	0.967089749886945
X6a49b0df18b1abfe220ecc00d5cbf296	UC_case_control	UC_case_control	-0.00835355449156189	0.00747558763911788	48	41	0.269606750141537	0.967089749886945
X5c4a1032c65d0d99d6d6bee379b63a2c	UC_case_control	UC_case_control	0.00174264906692852	0.0131131428618773	48	27	0.894857401030051	0.967089749886945
c4228a5878f56464e576996e95eefc5e	UC_case_control	UC_case_control	-0.00659922124941443	0.00413526229513716	48	16	0.117372499437992	0.967089749886945
f55e6f0203460ecfb665c9dbc579b714	UC_case_control	UC_case_control	-0.00793743102489277	0.00835863336424374	48	37	0.347273788772719	0.967089749886945
b73c9d186b67a61bce0ba79c990aef39	UC_case_control	UC_case_control	-0.0101359622879151	0.0114626057000501	48	30	0.381152689770731	0.967089749886945
X6960eba3db7d4d863d042ab497d7481a	UC_case_control	UC_case_control	0.00352257187914527	0.0077727210240305	48	24	0.652537690287308	0.967089749886945
X6545176af2fa076f03140433793c0d00	UC_case_control	UC_case_control	0.00303315212691627	0.0138051839825573	48	44	0.827068262230833	0.967089749886945
X719ab97ff4cf3c7b809b054134f4dc70	UC_case_control	UC_case_control	0.0126994338344601	0.0218882774660686	48	45	0.56461562181664	0.967089749886945
X3fae853851bfe19cdb50e15749f373b6	UC_case_control	UC_case_control	-0.0124912662097741	0.0413701308869207	48	48	0.76405931519768	0.967089749886945
a99fb503372ef5103fa41e0c743bbad2	UC_case_control	UC_case_control	0.00104268408698624	0.00692554147122631	48	30	0.88098398058248	0.967089749886945
X7e464b9b7f9ca86103a675a09263efec	UC_case_control	UC_case_control	0.000109859803937934	0.00566610028652379	48	41	0.984614673672699	0.984614673672699
