,sum_sq,df,F,PR(>F)
UC_case_control,0.44954801105345754,1.0,0.27678771278478337,0.6052367506914964
A_SMK_CIG_CUR_FREQ,0.03184823242008171,1.0,0.01960902771460455,0.8901895510126784
F1_SDC_AGE_CALC,1.1178236604491119,1.0,0.6882465202045616,0.4176283910183448
SDC_GENDER,0.03170070350414486,1.0,0.019518193832109797,0.8904424360871048
A_HS_DENTAL_VISIT_LAST,2.0589058762611834,1.0,1.267672938857061,0.2749920223128737
PM_BIOIMPED_BMI,0.1292771647251901,1.0,0.07959623857691146,0.7810635817633063
PM_BIOIMPED_WEIGHT,0.17512683315012625,1.0,0.10782598165939102,0.7464220859787449
PM_WAIST_AVG,0.5149436532091836,1.0,0.317051955475923,0.5803315949282866
PM_WAIST_HIP_RATIO,0.004387657186511512,1.0,0.0027014903131087897,0.9591204000435113
PM_STANDING_HEIGHT_AVG,0.194891153963891,1.0,0.11999491805389795,0.733056343691634
A_SLE_LIGHT_EXP,0.046754761431073814,1.0,0.028787010864488604,0.8671640464742907
NUT_VEG_DAY_QTY,0.05128844579467501,1.0,0.03157841043613544,0.8609406073984647
NUT_JUICE_DAY_QTY,1.205998578088602,1.0,0.7425360136031186,0.40018400645210517
REFINED_GRAIN_SERVINGS_DAY_QTY,0.010129804324644427,1.0,0.006236943109603317,0.9379244023237245
PM_BIOIMPED_FFM,0.6352870269099397,1.0,0.39114763899898003,0.5395459288462325
SALT_SEASONING,0.5971011184189043,1.0,0.3676364899960633,0.5518662688722341
NUTS_SEEDS_SERVINGS_PER_DAY,5.7646795716249235,1.0,3.5493260660372243,0.0758268330650998
Residual,29.23491117994127,18.0,,
