"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0345865058622045,0.0345865058622045,0.558433718221154,0.0119942548239677,0.813
"Residuals",46,2.84900287670548,0.0619348451457714,NA,0.988005745176032,NA
"Total",47,2.88358938256769,NA,NA,1,NA
