"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0669724104600285,0.0669724104600285,0.737125181113304,0.00746553213658183,0.52
"Residuals",98,8.90390993721043,0.0908562238490861,NA,0.992534467863418,NA
"Total",99,8.97088234767046,NA,NA,1,NA
